version_group_id,pokemon_id,base_experience
14,105,149
14,106,159
14,107,159
14,108,77
14,109,68
14,110,172
14,111,69
14,112,170
14,113,395
14,114,87
14,115,172
14,116,59
14,117,154
14,118,64
14,119,158
14,120,68
14,121,182
14,122,161
14,123,100
14,124,159
14,125,172
14,126,173
14,127,175
14,128,172
14,129,40
14,130,189
14,131,187
14,132,101
14,133,65
14,134,184
14,135,184
14,136,184
14,137,79
14,138,71
14,139,173
14,140,71
14,141,173
14,142,180
14,143,189
14,144,261
14,145,261
14,146,261
14,147,60
14,148,147
14,149,270
14,150,306
14,151,270
14,152,64
14,153,142
14,154,236
14,155,62
14,156,142
14,157,240
14,158,63
14,159,142
14,160,239
14,161,43
14,162,145
14,163,52
14,164,155
14,165,53
14,166,137
14,167,50
14,168,137
14,169,241
14,170,66
14,171,161
14,172,41
14,173,44
14,174,42
14,175,49
14,176,142
14,177,64
14,178,165
14,179,56
14,180,128
14,181,225
14,182,216
14,183,88
14,184,185
14,185,144
14,186,225
14,187,50
14,188,119
14,189,203
14,190,72
14,191,36
14,192,149
14,193,78
14,194,42
14,195,151
14,196,184
14,197,184
14,198,81
14,199,172
14,200,87
14,201,118
14,202,142
14,203,159
14,204,58
14,205,163
14,206,145
14,207,86
14,208,179
14,209,60
14,210,158
14,211,86
14,212,175
14,213,177
14,214,175
14,215,86
14,216,66
14,217,175
14,218,50
14,219,144
14,220,50
14,221,158
14,222,133
14,223,60
14,224,168
14,225,116
14,226,163
14,227,163
14,228,66
14,229,175
14,230,243
14,231,66
14,232,175
14,233,180
14,234,163
14,235,88
14,236,42
14,237,159
14,238,61
14,239,72
14,240,73
14,241,172
14,242,608
14,243,261
14,244,261
14,245,261
14,246,60
14,247,144
14,248,270
14,249,306
14,250,306
14,251,270
14,252,62
14,253,142
14,254,239
14,255,62
14,256,142
14,257,239
14,258,62
14,259,142
14,260,241
14,261,44
14,262,147
14,263,48
14,264,147
14,265,39
14,266,72
14,267,173
14,268,41
14,269,135
14,270,44
14,271,119
14,272,216
14,273,44
14,274,119
14,275,216
14,276,54
14,277,151
14,278,54
14,279,151
14,280,40
14,281,97
14,282,233
14,283,54
14,284,145
14,285,59
14,286,161
14,287,56
14,288,154
14,289,252
14,290,53
14,291,160
14,292,83
14,293,48
14,294,126
14,295,216
14,296,47
14,297,166
14,298,38
14,299,75
14,300,52
14,301,133
14,302,133
14,303,133
14,304,66
14,305,151
14,306,239
14,307,56
14,308,144
14,309,59
14,310,166
14,311,142
14,312,142
14,313,140
14,314,140
14,315,140
14,316,60
14,317,163
14,318,61
14,319,161
14,320,80
14,321,175
14,322,61
14,323,161
14,324,165
14,325,66
14,326,165
14,327,126
14,328,58
14,329,119
14,330,234
14,331,67
14,332,166
14,333,62
14,334,172
14,335,160
14,336,160
14,337,154
14,338,154
14,339,58
14,340,164
14,341,62
14,342,164
14,343,60
14,344,175
14,345,71
14,346,173
14,347,71
14,348,173
14,349,40
14,350,189
14,351,147
14,352,154
14,353,59
14,354,159
14,355,59
14,356,159
14,357,161
14,358,149
14,359,163
14,360,52
14,361,60
14,362,168
14,363,58
14,364,144
14,365,239
14,366,69
14,367,170
14,368,170
14,369,170
14,370,116
14,371,60
14,372,147
14,373,270
14,374,60
14,375,147
14,376,270
14,377,261
14,378,261
14,379,261
14,380,270
14,381,270
14,382,302
14,383,302
14,384,306
14,385,270
14,386,270
14,387,64
14,388,142
14,389,236
14,390,62
14,391,142
14,392,240
14,393,63
14,394,142
14,395,239
14,396,49
14,397,119
14,398,214
14,399,50
14,400,144
14,401,39
14,402,134
14,403,53
14,404,127
14,405,235
14,406,56
14,407,227
14,408,70
14,409,173
14,410,70
14,411,173
14,412,45
14,413,148
14,414,148
14,415,49
14,416,166
14,417,142
14,418,66
14,419,173
14,420,55
14,421,158
14,422,65
14,423,166
14,424,169
14,425,70
14,426,174
14,427,70
14,428,168
14,429,173
14,430,177
14,431,62
14,432,158
14,433,57
14,434,66
14,435,168
14,436,60
14,437,175
14,438,58
14,439,62
14,440,110
14,441,144
14,442,170
14,443,60
14,444,144
14,445,270
14,446,78
14,447,57
14,448,184
14,449,66
14,450,184
14,451,66
14,452,175
14,453,60
14,454,172
14,455,159
14,456,66
14,457,161
14,458,69
14,459,67
14,460,173
14,461,179
14,462,241
14,463,180
14,464,241
14,465,187
14,466,243
14,467,243
14,468,245
14,469,180
14,470,184
14,471,184
14,472,179
14,473,239
14,474,241
14,475,233
14,476,184
14,477,236
14,478,168
14,479,154
14,480,261
14,481,261
14,482,261
14,483,306
14,484,306
14,485,270
14,486,302
14,487,306
14,488,270
14,489,216
14,490,270
14,491,270
14,492,270
14,493,324
14,494,270
14,495,62
14,496,145
14,497,238
14,498,62
14,499,146
14,500,238
14,501,62
14,502,145
14,503,238
14,504,51
14,505,147
14,506,55
14,507,130
14,508,221
14,509,56
14,510,156
14,511,63
14,512,174
14,513,63
14,514,174
14,515,63
14,516,174
14,517,58
14,518,170
14,519,53
14,520,125
14,521,215
14,522,59
14,523,174
14,524,56
14,525,137
14,526,227
14,527,63
14,528,149
14,529,66
14,530,178
14,531,390
14,532,61
14,533,142
14,534,227
14,535,59
14,536,134
14,537,225
14,538,163
14,539,163
14,540,62
14,541,133
14,542,221
14,543,52
14,544,126
14,545,214
14,546,56
14,547,168
14,548,56
14,549,168
14,550,161
14,551,58
14,552,123
14,553,229
14,554,63
14,555,168
14,556,161
14,557,65
14,558,166
14,559,70
14,560,171
14,561,172
14,562,61
14,563,169
14,564,71
14,565,173
14,566,71
14,567,177
14,568,66
14,569,166
14,570,66
14,571,179
14,572,60
14,573,165
14,574,58
14,575,137
14,576,221
14,577,58
14,578,130
14,579,221
14,580,61
14,581,166
14,582,61
14,583,138
14,584,241
14,585,67
14,586,166
14,587,150
14,588,63
14,589,173
14,590,59
14,591,162
14,592,67
14,593,168
14,594,165
14,595,64
14,596,165
14,597,61
14,598,171
14,599,60
14,600,154
14,601,234
14,602,55
14,603,142
14,604,232
14,605,67
14,606,170
14,607,55
14,608,130
14,609,234
14,610,64
14,611,144
14,612,243
14,613,61
14,614,170
14,615,170
14,616,61
14,617,173
14,618,165
14,619,70
14,620,179
14,621,170
14,622,61
14,623,169
14,624,68
14,625,172
14,626,172
14,627,70
14,628,179
14,629,74
14,630,179
14,631,169
14,632,169
14,633,60
14,634,147
14,635,270
14,636,72
14,637,248
14,638,261
14,639,261
14,640,261
14,641,261
14,642,261
14,643,306
14,644,306
14,645,270
14,646,297
14,647,261
14,648,270
14,649,270
14,10001,147
14,10002,147
14,10003,147
14,10004,270
14,10005,270
14,10006,270
14,10007,148
14,10008,148
14,10009,324
14,10010,324
14,10011,324
14,10012,324
14,10013,324
14,10014,324
14,10015,324
14,10016,324
14,10017,324
14,10018,324
14,10019,324
14,10020,324
14,10021,324
14,10022,324
14,10023,324
14,10024,324
14,10026,182
14,10027,182
14,10028,182
14,10029,182
14,10030,182
14,10031,306
14,10032,270
14,10034,161
14,10035,189
14,10036,270
14,10037,261
14,10038,261
14,10039,270
14,10040,315
14,10041,315
15,1,64
15,2,142
15,3,236
15,4,62
15,5,142
15,6,240
15,7,63
15,8,142
15,9,239
15,10,39
15,11,72
15,12,178
15,13,39
15,14,72
15,15,178
15,16,50
15,17,122
15,18,216
15,19,51
15,20,145
15,21,52
15,22,155
15,23,58
15,24,153
15,25,112
15,26,218
15,27,60
15,28,158
15,29,55
15,30,128
15,31,227
15,32,55
15,33,128
15,34,227
15,35,113
15,36,217
15,37,60
15,38,177
15,39,95
15,40,196
15,41,49
15,42,159
15,43,64
15,44,138
15,45,221
15,46,57
15,47,142
15,48,61
15,49,158
15,50,53
15,51,142
15,52,58
15,53,154
15,54,64
15,55,175
15,56,61
15,57,159
15,58,70
15,59,194
15,60,60
15,61,135
15,62,230
15,63,62
15,64,140
15,65,225
15,66,61
15,67,142
15,68,227
15,69,60
15,70,137
15,71,221
15,72,67
15,73,180
15,74,60
15,75,137
15,76,223
15,77,82
15,78,175
15,79,63
15,80,172
15,81,65
15,82,163
15,83,123
15,84,62
15,85,161
15,86,65
15,87,166
15,88,65
15,89,175
15,90,61
15,91,184
15,92,62
15,93,142
15,94,225
15,95,77
15,96,66
15,97,169
15,98,65
15,99,166
15,100,66
15,101,168
15,102,65
15,103,182
15,104,64
15,105,149
15,106,159
15,107,159
15,108,77
15,109,68
15,110,172
15,111,69
15,112,170
15,113,395
15,114,87
15,115,172
15,116,59
15,117,154
15,118,64
15,119,158
15,120,68
15,121,182
15,122,161
15,123,100
15,124,159
15,125,172
15,126,173
15,127,175
15,128,172
15,129,40
15,130,189
15,131,187
15,132,101
15,133,65
15,134,184
15,135,184
15,136,184
15,137,79
15,138,71
15,139,173
15,140,71
15,141,173
15,142,180
15,143,189
15,144,261
15,145,261
15,146,261
15,147,60
15,148,147
15,149,270
15,150,306
15,151,270
15,152,64
15,153,142
15,154,236
15,155,62
15,156,142
15,157,240
15,158,63
15,159,142
15,160,239
15,161,43
15,162,145
15,163,52
15,164,155
15,165,53
15,166,137
15,167,50
15,168,137
15,169,241
15,170,66
15,171,161
15,172,41
15,173,44
15,174,42
15,175,49
15,176,142
15,177,64
15,178,165
15,179,56
15,180,128
15,181,230
15,182,221
15,183,88
15,184,189
15,185,144
15,186,225
15,187,50
15,188,119
15,189,207
15,190,72
15,191,36
15,192,149
15,193,78
15,194,42
15,195,151
15,196,184
15,197,184
15,198,81
15,199,172
15,200,87
15,201,118
15,202,142
15,203,159
15,204,58
15,205,163
15,206,145
15,207,86
15,208,179
15,209,60
15,210,158
15,211,86
15,212,175
15,213,177
15,214,175
15,215,86
15,216,66
15,217,175
15,218,50
15,219,144
15,220,50
15,221,158
15,222,133
15,223,60
15,224,168
15,225,116
15,226,163
15,227,163
15,228,66
15,229,175
15,230,243
15,231,66
15,232,175
15,233,180
15,234,163
15,235,88
15,236,42
15,237,159
15,238,61
15,239,72
15,240,73
15,241,172
15,242,608
15,243,261
15,244,261
15,245,261
15,246,60
15,247,144
15,248,270
15,249,306
15,250,306
15,251,270
15,252,62
15,253,142
15,254,239
15,255,62
15,256,142
15,257,239
15,258,62
15,259,142
15,260,241
15,261,44
15,262,147
15,263,48
15,264,147
15,265,39
15,266,72
15,267,178
15,268,41
15,269,135
15,270,44
15,271,119
15,272,216
15,273,44
15,274,119
15,275,216
15,276,54
15,277,151
15,278,54
15,279,151
15,280,40
15,281,97
15,282,233
15,283,54
15,284,145
15,285,59
15,286,161
15,287,56
15,288,154
15,289,252
15,290,53
15,291,160
15,292,83
15,293,48
15,294,126
15,295,221
15,296,47
15,297,166
15,298,38
15,299,75
15,300,52
15,301,133
15,302,133
15,303,133
15,304,66
15,305,151
15,306,239
15,307,56
15,308,144
15,309,59
15,310,166
15,311,142
15,312,142
15,313,140
15,314,140
15,315,140
15,316,60
15,317,163
15,318,61
15,319,161
15,320,80
15,321,175
15,322,61
15,323,161
15,324,165
15,325,66
15,326,165
15,327,126
15,328,58
15,329,119
15,330,234
15,331,67
15,332,166
15,333,62
15,334,172
15,335,160
15,336,160
15,337,154
15,338,154
15,339,58
15,340,164
15,341,62
15,342,164
15,343,60
15,344,175
15,345,71
15,346,173
15,347,71
15,348,173
15,349,40
15,350,189
15,351,147
15,352,154
15,353,59
15,354,159
15,355,59
15,356,159
15,357,161
15,358,149
15,359,163
15,360,52
15,361,60
15,362,168
15,363,58
15,364,144
15,365,239
15,366,69
15,367,170
15,368,170
15,369,170
15,370,116
15,371,60
15,372,147
15,373,270
15,374,60
15,375,147
15,376,270
15,377,261
15,378,261
15,379,261
15,380,270
15,381,270
15,382,302
15,383,302
15,384,306
15,385,270
15,386,270
15,387,64
15,388,142
15,389,236
15,390,62
15,391,142
15,392,240
15,393,63
15,394,142
15,395,239
15,396,49
15,397,119
15,398,218
15,399,50
15,400,144
15,401,39
15,402,134
15,403,53
15,404,127
15,405,235
15,406,56
15,407,232
15,408,70
15,409,173
15,410,70
15,411,173
15,412,45
15,413,148
15,414,148
15,415,49
15,416,166
15,417,142
15,418,66
15,419,173
15,420,55
15,421,158
15,422,65
15,423,166
15,424,169
15,425,70
15,426,174
15,427,70
15,428,168
15,429,173
15,430,177
15,431,62
15,432,158
15,433,57
15,434,66
15,435,168
15,436,60
15,437,175
15,438,58
15,439,62
15,440,110
15,441,144
15,442,170
15,443,60
15,444,144
15,445,270
15,446,78
15,447,57
15,448,184
15,449,66
15,450,184
15,451,66
15,452,175
15,453,60
15,454,172
15,455,159
15,456,66
15,457,161
15,458,69
15,459,67
15,460,173
15,461,179
15,462,241
15,463,180
15,464,241
15,465,187
15,466,243
15,467,243
15,468,245
15,469,180
15,470,184
15,471,184
15,472,179
15,473,239
15,474,241
15,475,233
15,476,184
15,477,236
15,478,168
15,479,154
15,480,261
15,481,261
15,482,261
15,483,306
15,484,306
15,485,270
15,486,302
15,487,306
15,488,270
15,489,216
15,490,270
15,491,270
15,492,270
15,493,324
15,494,270
15,495,62
15,496,145
15,497,238
15,498,62
15,499,146
15,500,238
15,501,62
15,502,145
15,503,238
15,504,51
15,505,147
15,506,55
15,507,130
15,508,225
15,509,56
15,510,156
15,511,63
15,512,174
15,513,63
15,514,174
15,515,63
15,516,174
15,517,58
15,518,170
15,519,53
15,520,125
15,521,220
15,522,59
15,523,174
15,524,56
15,525,137
15,526,232
15,527,63
15,528,149
15,529,66
15,530,178
15,531,390
15,532,61
15,533,142
15,534,227
15,535,59
15,536,134
15,537,229
15,538,163
15,539,163
15,540,62
15,541,133
15,542,225
15,543,52
15,544,126
15,545,218
15,546,56
15,547,168
15,548,56
15,549,168
15,550,161
15,551,58
15,552,123
15,553,234
15,554,63
15,555,168
15,556,161
15,557,65
15,558,166
15,559,70
15,560,171
15,561,172
15,562,61
15,563,169
15,564,71
15,565,173
15,566,71
15,567,177
15,568,66
15,569,166
15,570,66
15,571,179
15,572,60
15,573,165
15,574,58
15,575,137
15,576,221
15,577,58
15,578,130
15,579,221
15,580,61
15,581,166
15,582,61
15,583,138
15,584,241
15,585,67
15,586,166
15,587,150
15,588,63
15,589,173
15,590,59
15,591,162
15,592,67
15,593,168
15,594,165
15,595,64
15,596,165
15,597,61
15,598,171
15,599,60
15,600,154
15,601,234
15,602,55
15,603,142
15,604,232
15,605,67
15,606,170
15,607,55
15,608,130
15,609,234
15,610,64
15,611,144
15,612,243
15,613,61
15,614,170
15,615,170
15,616,61
15,617,173
15,618,165
15,619,70
15,620,179
15,621,170
15,622,61
15,623,169
15,624,68
15,625,172
15,626,172
15,627,70
15,628,179
15,629,74
15,630,179
15,631,169
15,632,169
15,633,60
15,634,147
15,635,270
15,636,72
15,637,248
15,638,261
15,639,261
15,640,261
15,641,261
15,642,261
15,643,306
15,644,306
15,645,270
15,646,297
15,647,261
15,648,270
15,649,270
15,650,63
15,651,142
15,652,239
15,653,61
15,654,143
15,655,240
15,656,63
15,657,142
15,658,239
15,659,47
15,660,148
15,661,56
15,662,134
15,663,175
15,664,40
15,665,75
15,666,185
15,667,74
15,668,177
15,669,61
15,670,130
15,671,248
15,672,70
15,673,186
15,674,70
15,675,173
15,676,165
15,677,71
15,678,163
15,679,65
15,680,157
15,681,234
15,682,68
15,683,162
15,684,68
15,685,168
15,686,58
15,687,169
15,688,61
15,689,175
15,690,64
15,691,173
15,692,66
15,693,100
15,694,58
15,695,168
15,696,72
15,697,182
15,698,72
15,699,104
15,700,184
15,701,175
15,702,151
15,703,100
15,704,60
15,705,158
15,706,270
15,707,165
15,708,62
15,709,166
15,710,67
15,711,173
15,712,61
15,713,180
15,714,49
15,715,187
15,716,306
15,717,306
15,718,270
15,719,270
15,720,270
15,721,270
15,10001,147
15,10002,147
15,10003,147
15,10004,270
15,10005,270
15,10006,270
15,10007,148
15,10008,148
15,10009,324
15,10010,324
15,10011,324
15,10012,324
15,10013,324
15,10014,324
15,10015,324
15,10016,324
15,10017,324
15,10018,324
15,10019,324
15,10020,324
15,10021,324
15,10022,324
15,10023,324
15,10024,324
15,10026,182
15,10027,182
15,10028,182
15,10029,182
15,10030,182
15,10031,306
15,10032,270
15,10034,161
15,10035,189
15,10036,270
15,10037,261
15,10038,261
15,10039,270
15,10040,315
15,10041,315
15,10042,281
15,10043,285
15,10044,285
15,10045,284
15,10046,266
15,10047,270
15,10048,207
15,10049,210
15,10050,224
15,10051,215
15,10052,351
15,10053,351
15,10054,275
15,10055,210
15,10056,210
15,10057,210
15,10058,315
15,10059,284
15,10060,278
15,10061,168
15,10062,284
15,10063,179
15,10064,201
15,10065,194
15,10066,198
15,10067,315
15,10068,315
15,10069,315
15,10070,219
15,10071,208
15,10072,324
15,10073,243
15,10074,163
15,10075,234
15,10076,67
15,10077,67
15,10078,67
15,10079,173
15,10080,173
15,10081,173
16,1,64
16,2,142
16,3,236
16,4,62
16,5,142
16,6,240
16,7,63
16,8,142
16,9,239
16,10,39
16,11,72
16,12,178
16,13,39
16,14,72
16,15,178
16,16,50
16,17,122
16,18,216
16,19,51
16,20,145
16,21,52
16,22,155
16,23,58
16,24,153
16,25,112
16,26,218
16,27,60
16,28,158
16,29,55
16,30,128
16,31,227
16,32,55
16,33,128
16,34,227
16,35,113
16,36,217
16,37,60
16,38,177
16,39,95
16,40,196
16,41,49
16,42,159
16,43,64
16,44,138
16,45,221
16,46,57
16,47,142
16,48,61
16,49,158
16,50,53
16,51,142
16,52,58
16,53,154
16,54,64
16,55,175
16,56,61
16,57,159
16,58,70
16,59,194
16,60,60
16,61,135
16,62,230
16,63,62
16,64,140
16,65,225
16,66,61
16,67,142
16,68,227
16,69,60
16,70,137
16,71,221
16,72,67
16,73,180
16,74,60
16,75,137
16,76,223
16,77,82
16,78,175
16,79,63
16,80,172
16,81,65
16,82,163
16,83,123
16,84,62
16,85,161
16,86,65
16,87,166
16,88,65
16,89,175
16,90,61
16,91,184
16,92,62
16,93,142
16,94,225
16,95,77
16,96,66
16,97,169
16,98,65
16,99,166
16,100,66
16,101,168
16,102,65
16,103,182
16,104,64
16,105,149
16,106,159
16,107,159
16,108,77
16,109,68
16,110,172
16,111,69
16,112,170
16,113,395
16,114,87
16,115,172
16,116,59
16,117,154
16,118,64
16,119,158
16,120,68
16,121,182
16,122,161
16,123,100
16,124,159
16,125,172
16,126,173
16,127,175
16,128,172
16,129,40
16,130,189
16,131,187
16,132,101
16,133,65
16,134,184
16,135,184
16,136,184
16,137,79
16,138,71
16,139,173
16,140,71
16,141,173
16,142,180
16,143,189
16,144,261
16,145,261
16,146,261
16,147,60
16,148,147
16,149,270
16,150,306
16,151,270
16,152,64
16,153,142
16,154,236
16,155,62
16,156,142
16,157,240
16,158,63
16,159,142
16,160,239
16,161,43
16,162,145
16,163,52
16,164,155
16,165,53
16,166,137
16,167,50
16,168,137
16,169,241
16,170,66
16,171,161
16,172,41
16,173,44
16,174,42
16,175,49
16,176,142
16,177,64
16,178,165
16,179,56
16,180,128
16,181,230
16,182,221
16,183,88
16,184,189
16,185,144
16,186,225
16,187,50
16,188,119
16,189,207
16,190,72
16,191,36
16,192,149
16,193,78
16,194,42
16,195,151
16,196,184
16,197,184
16,198,81
16,199,172
16,200,87
16,201,118
16,202,142
16,203,159
16,204,58
16,205,163
16,206,145
16,207,86
16,208,179
16,209,60
16,210,158
16,211,86
16,212,175
16,213,177
16,214,175
16,215,86
16,216,66
16,217,175
16,218,50
16,219,144
16,220,50
16,221,158
16,222,133
16,223,60
16,224,168
16,225,116
16,226,163
16,227,163
16,228,66
16,229,175
16,230,243
16,231,66
16,232,175
16,233,180
16,234,163
16,235,88
16,236,42
16,237,159
16,238,61
16,239,72
16,240,73
16,241,172
16,242,608
16,243,261
16,244,261
16,245,261
16,246,60
16,247,144
16,248,270
16,249,306
16,250,306
16,251,270
16,252,62
16,253,142
16,254,239
16,255,62
16,256,142
16,257,239
16,258,62
16,259,142
16,260,241
16,261,56
16,262,147
16,263,56
16,264,147
16,265,56
16,266,72
16,267,178
16,268,41
16,269,135
16,270,44
16,271,119
16,272,216
16,273,44
16,274,119
16,275,216
16,276,54
16,277,151
16,278,54
16,279,151
16,280,40
16,281,97
16,282,233
16,283,54
16,284,145
16,285,59
16,286,161
16,287,56
16,288,154
16,289,252
16,290,53
16,291,160
16,292,83
16,293,48
16,294,126
16,295,221
16,296,47
16,297,166
16,298,38
16,299,75
16,300,52
16,301,133
16,302,133
16,303,133
16,304,66
16,305,151
16,306,239
16,307,56
16,308,144
16,309,59
16,310,166
16,311,142
16,312,142
16,313,140
16,314,140
16,315,140
16,316,60
16,317,163
16,318,61
16,319,161
16,320,80
16,321,175
16,322,61
16,323,161
16,324,165
16,325,66
16,326,165
16,327,126
16,328,58
16,329,119
16,330,234
16,331,67
16,332,166
16,333,62
16,334,172
16,335,160
16,336,160
16,337,154
16,338,154
16,339,58
16,340,164
16,341,62
16,342,164
16,343,60
16,344,175
16,345,71
16,346,173
16,347,71
16,348,173
16,349,40
16,350,189
16,351,147
16,352,154
16,353,59
16,354,159
16,355,59
16,356,159
16,357,161
16,358,149
16,359,163
16,360,52
16,361,60
16,362,168
16,363,58
16,364,144
16,365,239
16,366,69
16,367,170
16,368,170
16,369,170
16,370,116
16,371,60
16,372,147
16,373,270
16,374,60
16,375,147
16,376,270
16,377,261
16,378,261
16,379,261
16,380,270
16,381,270
16,382,302
16,383,302
16,384,306
16,385,270
16,386,270
16,387,64
16,388,142
16,389,236
16,390,62
16,391,142
16,392,240
16,393,63
16,394,142
16,395,239
16,396,49
16,397,119
16,398,218
16,399,50
16,400,144
16,401,39
16,402,134
16,403,53
16,404,127
16,405,235
16,406,56
16,407,232
16,408,70
16,409,173
16,410,70
16,411,173
16,412,45
16,413,148
16,414,148
16,415,49
16,416,166
16,417,142
16,418,66
16,419,173
16,420,55
16,421,158
16,422,65
16,423,166
16,424,169
16,425,70
16,426,174
16,427,70
16,428,168
16,429,173
16,430,177
16,431,62
16,432,158
16,433,57
16,434,66
16,435,168
16,436,60
16,437,175
16,438,58
16,439,62
16,440,110
16,441,144
16,442,170
16,443,60
16,444,144
16,445,270
16,446,78
16,447,57
16,448,184
16,449,66
16,450,184
16,451,66
16,452,175
16,453,60
16,454,172
16,455,159
16,456,66
16,457,161
16,458,69
16,459,67
16,460,173
16,461,179
16,462,241
16,463,180
16,464,241
16,465,187
16,466,243
16,467,243
16,468,245
16,469,180
16,470,184
16,471,184
16,472,179
16,473,239
16,474,241
16,475,233
16,476,184
16,477,236
16,478,168
16,479,154
16,480,261
16,481,261
16,482,261
16,483,306
16,484,306
16,485,270
16,486,302
16,487,306
16,488,270
16,489,216
16,490,270
16,491,270
16,492,270
16,493,324
16,494,270
16,495,62
16,496,145
16,497,238
16,498,62
16,499,146
16,500,238
16,501,62
16,502,145
16,503,238
16,504,51
16,505,147
16,506,55
16,507,130
16,508,225
16,509,56
16,510,156
16,511,63
16,512,174
16,513,63
16,514,174
16,515,63
16,516,174
16,517,58
16,518,170
16,519,53
16,520,125
16,521,220
16,522,59
16,523,174
16,524,56
16,525,137
16,526,232
16,527,63
16,528,149
16,529,66
16,530,178
16,531,390
16,532,61
16,533,142
16,534,227
16,535,59
16,536,134
16,537,229
16,538,163
16,539,163
16,540,62
16,541,133
16,542,225
16,543,52
16,544,126
16,545,218
16,546,56
16,547,168
16,548,56
16,549,168
16,550,161
16,551,58
16,552,123
16,553,234
16,554,63
16,555,168
16,556,161
16,557,65
16,558,166
16,559,70
16,560,171
16,561,172
16,562,61
16,563,169
16,564,71
16,565,173
16,566,71
16,567,177
16,568,66
16,569,166
16,570,66
16,571,179
16,572,60
16,573,165
16,574,58
16,575,137
16,576,221
16,577,58
16,578,130
16,579,221
16,580,61
16,581,166
16,582,61
16,583,138
16,584,241
16,585,67
16,586,166
16,587,150
16,588,63
16,589,173
16,590,59
16,591,162
16,592,67
16,593,168
16,594,165
16,595,64
16,596,165
16,597,61
16,598,171
16,599,60
16,600,154
16,601,234
16,602,55
16,603,142
16,604,232
16,605,67
16,606,170
16,607,55
16,608,130
16,609,234
16,610,64
16,611,144
16,612,243
16,613,61
16,614,170
16,615,170
16,616,61
16,617,173
16,618,165
16,619,70
16,620,179
16,621,170
16,622,61
16,623,169
16,624,68
16,625,172
16,626,172
16,627,70
16,628,179
16,629,74
16,630,179
16,631,169
16,632,169
16,633,60
16,634,147
16,635,270
16,636,72
16,637,248
16,638,261
16,639,261
16,640,261
16,641,261
16,642,261
16,643,306
16,644,306
16,645,270
16,646,297
16,647,261
16,648,270
16,649,270
16,650,63
16,651,142
16,652,239
16,653,61
16,654,143
16,655,240
16,656,63
16,657,142
16,658,239
16,659,47
16,660,148
16,661,56
16,662,134
16,663,175
16,664,40
16,665,75
16,666,185
16,667,74
16,668,177
16,669,61
16,670,130
16,671,248
16,672,70
16,673,186
16,674,70
16,675,173
16,676,165
16,677,71
16,678,163
16,679,65
16,680,157
16,681,234
16,682,68
16,683,162
16,684,68
16,685,168
16,686,58
16,687,169
16,688,61
16,689,175
16,690,64
16,691,173
16,692,66
16,693,100
16,694,58
16,695,168
16,696,72
16,697,182
16,698,72
16,699,104
16,700,184
16,701,175
16,702,151
16,703,100
16,704,60
16,705,158
16,706,270
16,707,165
16,708,62
16,709,166
16,710,67
16,711,173
16,712,61
16,713,180
16,714,49
16,715,187
16,716,306
16,717,306
16,718,270
16,719,270
16,720,270
16,721,270
16,10001,147
16,10002,147
16,10003,147
16,10004,270
16,10005,270
16,10006,270
16,10007,148
16,10008,148
16,10009,324
16,10010,324
16,10011,324
16,10012,324
16,10013,324
16,10014,324
16,10015,324
16,10016,324
16,10017,324
16,10018,324
16,10019,324
16,10020,324
16,10021,324
16,10022,324
16,10023,324
16,10024,324
16,10026,182
16,10027,182
16,10028,182
16,10029,182
16,10030,182
16,10031,306
16,10032,270
16,10034,161
16,10035,189
16,10036,270
16,10037,261
16,10038,261
16,10039,270
16,10040,315
16,10041,315
16,10042,281
16,10043,285
16,10044,285
16,10045,284
16,10046,266
16,10047,270
16,10048,207
16,10049,210
16,10050,224
16,10051,215
16,10052,351
16,10053,351
16,10054,275
16,10055,210
16,10056,210
16,10057,210
16,10058,315
16,10059,284
16,10060,278
16,10061,168
16,10062,284
16,10063,179
16,10064,201
16,10065,194
16,10066,198
16,10067,315
16,10068,315
16,10069,315
16,10070,219
16,10071,208
16,10072,324
16,10073,243
16,10074,163
16,10075,234
16,10076,67
16,10077,67
16,10078,67
16,10079,173
16,10080,173
16,10081,173
16,10082,223
16,10083,261
16,10084,112
16,10085,112
16,10086,112
16,10087,112
16,10088,112
16,10089,112
16,10090,207
16,10091,214
16,10092,284
16,10093,286
16,10094,168
16,10095,196
16,10096,196
16,10097,207
16,10098,203
16,10099,315
16,10100,315
16,10101,347
16,10102,347
16,10103,351
16,10104,203
16,10105,278
16,10106,425
16,10107,315
16,10108,306
17,1,64
17,2,142
17,3,236
17,4,62
17,5,142
17,6,240
17,7,63
17,8,142
17,9,239
17,10,39
17,11,72
17,12,178
17,13,39
17,14,72
17,15,178
17,16,50
17,17,122
17,18,216
17,19,51
17,20,145
17,21,52
17,22,155
17,23,58
17,24,157
17,25,112
17,26,218
17,27,60
17,28,158
17,29,55
17,30,128
17,31,227
17,32,55
17,33,128
17,34,227
17,35,113
17,36,217
17,37,60
17,38,177
17,39,95
17,40,196
17,41,49
17,42,159
17,43,64
17,44,138
17,45,221
17,46,57
17,47,142
17,48,61
17,49,158
17,50,53
17,51,149
17,52,58
17,53,154
17,54,64
17,55,175
17,56,61
17,57,159
17,58,70
17,59,194
17,60,60
17,61,135
17,62,230
17,63,62
17,64,140
17,65,225
17,66,61
17,67,142
17,68,227
17,69,60
17,70,137
17,71,221
17,72,67
17,73,180
17,74,60
17,75,137
17,76,223
17,77,82
17,78,175
17,79,63
17,80,172
17,81,65
17,82,163
