version_group_id,item_id,game_index,item_fling_power,item_fling_effect_id
11,70,70,30,\N
11,71,71,30,\N
11,72,72,30,\N
11,73,73,30,\N
11,74,74,30,\N
11,75,75,30,\N
11,76,76,30,\N
11,77,77,30,\N
11,78,78,30,\N
11,79,79,30,\N
11,80,80,30,\N
11,81,81,30,\N
11,82,82,30,\N
11,83,83,30,\N
11,84,84,30,\N
11,85,85,30,\N
11,86,86,30,\N
11,87,87,30,\N
11,88,88,30,\N
11,89,89,30,\N
11,90,90,30,\N
11,91,91,30,\N
11,92,92,30,\N
11,93,93,30,\N
11,94,94,30,\N
11,95,95,30,\N
11,96,96,30,\N
11,97,97,30,\N
11,98,98,30,\N
11,99,99,100,\N
11,100,100,100,\N
11,101,101,100,\N
11,102,102,100,\N
11,103,103,100,\N
11,104,104,100,\N
11,105,105,100,\N
11,106,106,100,\N
11,107,107,80,\N
11,108,108,80,\N
11,109,109,80,\N
11,110,110,80,\N
11,111,111,80,\N
11,112,112,0,\N
11,135,135,60,\N
11,136,136,60,\N
11,149,149,10,4
11,150,150,10,4
11,151,151,10,4
11,152,152,10,4
11,153,153,10,4
11,154,154,10,4
11,155,155,10,4
11,156,156,10,4
11,157,157,10,4
11,158,158,10,4
11,159,159,10,4
11,160,160,10,4
11,161,161,10,4
11,162,162,10,4
11,163,163,10,4
11,164,164,10,\N
11,165,165,10,\N
11,166,166,10,\N
11,167,167,10,\N
11,168,168,10,\N
11,169,169,10,\N
11,170,170,10,\N
11,171,171,10,\N
11,172,172,10,\N
11,173,173,10,\N
11,174,174,10,\N
11,175,175,10,\N
11,176,176,10,\N
11,177,177,10,\N
11,178,178,10,\N
11,179,179,10,\N
11,180,180,10,\N
11,181,181,10,\N
11,182,182,10,\N
11,183,183,10,\N
11,184,184,10,\N
11,185,185,10,\N
11,186,186,10,\N
11,187,187,10,\N
11,188,188,10,\N
11,189,189,10,\N
11,190,190,10,\N
11,191,191,10,\N
11,192,192,10,\N
11,193,193,10,\N
11,194,194,10,\N
11,195,195,10,\N
11,196,196,10,\N
11,197,197,10,\N
11,198,198,10,\N
11,199,199,10,\N
11,200,200,10,\N
11,201,201,10,4
11,202,202,10,4
11,203,203,10,4
11,204,204,10,4
11,205,205,10,4
11,206,206,10,4
11,207,207,10,4
11,208,208,10,\N
11,209,209,10,4
11,210,210,10,\N
11,211,211,10,\N
11,212,212,10,\N
11,213,213,10,\N
11,214,214,10,5
11,215,215,60,\N
11,216,216,30,\N
11,217,217,80,\N
11,218,218,10,\N
11,219,219,10,5
11,220,220,10,\N
11,221,221,30,2
11,222,222,10,\N
11,223,223,30,\N
11,224,224,30,\N
11,225,225,30,\N
11,226,226,90,\N
11,227,227,30,\N
11,228,228,30,\N
11,229,229,30,\N
11,230,230,10,\N
11,231,231,30,\N
11,232,232,30,\N
11,233,233,30,\N
11,234,234,10,\N
11,235,235,30,\N
11,236,236,30,3
11,237,237,10,\N
11,238,238,100,\N
11,239,239,30,\N
11,240,240,30,\N
11,241,241,30,\N
11,242,242,30,\N
11,243,243,30,\N
11,244,244,50,\N
11,245,245,70,1
11,246,246,30,\N
11,247,247,30,\N
11,248,248,30,\N
11,249,249,30,\N
11,250,250,70,\N
11,251,251,10,\N
11,252,252,30,\N
11,253,253,30,\N
11,254,254,10,\N
11,255,255,10,\N
11,256,256,40,\N
11,257,257,10,\N
11,258,258,90,\N
11,259,259,60,\N
11,260,260,10,\N
11,261,261,10,\N
11,262,262,10,\N
11,263,263,10,\N
11,264,264,10,\N
11,265,265,10,\N
11,266,266,10,\N
11,267,267,10,\N
11,268,268,10,\N
11,269,269,30,\N
11,270,270,30,\N
11,271,271,10,\N
11,272,272,30,6
11,273,273,30,7
11,274,274,10,\N
11,275,275,10,\N
11,276,276,10,\N
11,277,277,30,\N
11,278,278,130,\N
11,279,279,10,\N
11,280,280,10,\N
11,281,281,30,\N
11,282,282,40,\N
11,283,283,10,\N
11,284,284,60,\N
11,285,285,60,\N
11,286,286,90,\N
11,287,287,10,\N
11,288,288,80,\N
11,289,289,70,\N
11,290,290,70,\N
11,291,291,70,\N
11,292,292,70,\N
11,293,293,70,\N
11,294,294,70,\N
11,295,295,10,\N
11,296,296,10,\N
11,297,297,10,\N
11,298,298,90,\N
11,299,299,90,\N
11,300,300,90,\N
11,301,301,90,\N
11,302,302,90,\N
11,303,303,90,\N
11,304,304,90,\N
11,305,305,90,\N
11,306,306,90,\N
11,307,307,90,\N
11,308,308,90,\N
11,309,309,90,\N
11,310,310,90,\N
11,311,311,90,\N
11,312,312,90,\N
11,313,313,90,\N
11,314,314,10,\N
11,315,315,10,\N
11,316,316,10,\N
11,317,317,10,\N
11,318,318,10,\N
11,319,319,10,\N
11,320,320,10,\N
11,321,321,80,\N
11,322,322,80,\N
11,323,323,80,\N
11,324,324,50,\N
11,325,325,10,\N
11,326,326,80,\N
11,327,327,30,2
11,328,328,0,\N
11,329,329,0,\N
11,330,330,0,\N
11,331,331,0,\N
11,332,332,0,\N
11,333,333,0,\N
11,334,334,0,\N
11,335,335,0,\N
11,336,336,0,\N
11,337,337,0,\N
11,338,338,0,\N
11,339,339,0,\N
11,340,340,0,\N
11,341,341,0,\N
11,342,342,0,\N
11,343,343,0,\N
11,344,344,0,\N
11,345,345,0,\N
11,346,346,0,\N
11,347,347,0,\N
11,348,348,0,\N
11,349,349,0,\N
11,350,350,0,\N
11,351,351,0,\N
11,352,352,0,\N
11,353,353,0,\N
11,354,354,0,\N
11,355,355,0,\N
11,356,356,0,\N
11,357,357,0,\N
11,358,358,0,\N
11,359,359,0,\N
11,360,360,0,\N
11,361,361,0,\N
11,362,362,0,\N
11,363,363,0,\N
11,364,364,0,\N
11,365,365,0,\N
11,366,366,0,\N
11,367,367,0,\N
11,368,368,0,\N
11,369,369,0,\N
11,370,370,0,\N
11,371,371,0,\N
11,372,372,0,\N
11,373,373,0,\N
11,374,374,0,\N
11,375,375,0,\N
11,376,376,0,\N
11,377,377,0,\N
11,378,378,0,\N
11,379,379,0,\N
11,380,380,0,\N
11,381,381,0,\N
11,382,382,0,\N
11,383,383,0,\N
11,384,384,0,\N
11,385,385,0,\N
11,386,386,0,\N
11,387,387,0,\N
11,388,388,0,\N
11,389,389,0,\N
11,390,390,0,\N
11,391,391,0,\N
11,392,392,0,\N
11,393,393,0,\N
11,394,394,0,\N
11,395,395,0,\N
11,396,396,0,\N
11,397,397,0,\N
11,398,398,0,\N
11,399,399,0,\N
11,400,400,0,\N
11,401,401,0,\N
11,402,402,0,\N
11,403,403,0,\N
11,404,404,0,\N
11,405,405,0,\N
11,406,406,0,\N
11,407,407,0,\N
11,408,408,0,\N
11,409,409,0,\N
11,410,410,0,\N
11,411,411,0,\N
11,412,412,0,\N
11,413,413,0,\N
11,414,414,0,\N
11,415,415,0,\N
11,416,416,0,\N
11,417,417,0,\N
11,418,418,0,\N
11,419,419,0,\N
11,420,420,0,\N
11,421,421,0,\N
11,422,422,0,\N
11,423,423,0,\N
11,424,424,0,\N
11,425,425,0,\N
11,428,428,0,\N
11,429,429,0,\N
11,430,430,0,\N
11,431,431,0,\N
11,432,432,0,\N
11,433,433,0,\N
11,434,434,0,\N
11,435,435,0,\N
11,436,436,0,\N
11,437,437,0,\N
11,438,438,0,\N
11,439,439,0,\N
11,440,440,0,\N
11,441,441,0,\N
11,442,442,0,\N
11,443,443,0,\N
11,444,444,0,\N
11,445,445,0,\N
11,446,446,0,\N
11,447,447,0,\N
11,448,448,0,\N
11,449,449,0,\N
11,450,450,0,\N
11,451,451,0,\N
11,452,452,0,\N
11,453,453,0,\N
11,454,454,0,\N
11,455,455,0,\N
11,456,456,0,\N
11,457,457,0,\N
11,458,458,0,\N
11,459,459,0,\N
11,460,460,0,\N
11,461,461,0,\N
11,462,462,0,\N
11,463,463,0,\N
11,464,464,0,\N
11,465,465,0,\N
11,466,466,0,\N
11,467,467,0,\N
11,737,426,0,\N
11,10045,427,0,\N
11,10059,137,0,\N
11,10060,138,0,\N
11,10061,139,0,\N
11,10062,140,0,\N
11,10063,141,0,\N
11,10064,142,0,\N
11,10065,143,0,\N
11,10066,144,0,\N
11,10067,145,0,\N
11,10068,146,0,\N
11,10069,147,0,\N
11,10070,148,0,\N
12,0,0,0,\N
12,1,1,0,\N
12,2,2,0,\N
12,3,3,0,\N
12,4,4,0,\N
12,5,5,0,\N
12,6,6,0,\N
12,7,7,0,\N
12,8,8,0,\N
12,9,9,0,\N
12,10,10,0,\N
12,11,11,0,\N
12,12,12,0,\N
12,13,13,0,\N
12,14,14,0,\N
12,15,15,0,\N
12,16,16,0,\N
12,17,17,30,\N
12,18,18,30,\N
12,19,19,30,\N
12,20,20,30,\N
12,21,21,30,\N
12,22,22,30,\N
12,23,23,30,\N
12,24,24,30,\N
12,25,25,30,\N
12,26,26,30,\N
12,27,27,30,\N
12,28,28,30,\N
12,29,29,30,\N
12,30,30,30,\N
12,31,31,30,\N
12,32,32,30,\N
12,33,33,30,\N
12,34,34,30,\N
12,35,35,30,\N
12,36,36,30,\N
12,37,37,30,\N
12,38,38,30,\N
12,39,39,30,\N
12,40,40,30,\N
12,41,41,30,\N
12,42,42,30,\N
12,43,43,30,\N
12,44,44,30,\N
12,45,45,30,\N
12,46,46,30,\N
12,47,47,30,\N
12,48,48,30,\N
12,49,49,30,\N
12,50,50,30,\N
12,51,51,30,\N
12,52,52,30,\N
12,53,53,30,\N
12,54,54,30,\N
12,55,55,30,\N
12,56,56,30,\N
12,57,57,30,\N
12,58,58,30,\N
12,59,59,30,\N
12,60,60,30,\N
12,61,61,30,\N
12,62,62,30,\N
12,63,63,30,\N
12,64,64,30,\N
12,65,65,30,\N
12,66,66,30,\N
12,67,67,30,\N
12,68,68,30,\N
12,69,69,30,\N
12,70,70,30,\N
12,71,71,30,\N
12,72,72,30,\N
12,73,73,30,\N
12,74,74,30,\N
12,75,75,30,\N
12,76,76,30,\N
12,77,77,30,\N
12,78,78,30,\N
12,79,79,30,\N
12,80,80,30,\N
12,81,81,30,\N
12,82,82,30,\N
12,83,83,30,\N
12,84,84,30,\N
12,85,85,30,\N
12,86,86,30,\N
12,87,87,30,\N
12,88,88,30,\N
12,89,89,30,\N
12,90,90,30,\N
12,91,91,30,\N
12,92,92,30,\N
12,93,93,30,\N
12,94,94,30,\N
12,95,95,30,\N
12,96,96,30,\N
12,97,97,30,\N
12,98,98,30,\N
12,99,99,100,\N
12,100,100,100,\N
12,101,101,100,\N
12,102,102,100,\N
12,103,103,100,\N
12,104,104,100,\N
12,105,105,100,\N
12,106,106,100,\N
12,107,107,80,\N
12,108,108,80,\N
12,109,109,80,\N
12,110,110,80,\N
12,111,111,80,\N
12,112,112,0,\N
12,135,135,60,\N
12,136,136,60,\N
12,149,149,10,4
12,150,150,10,4
12,151,151,10,4
12,152,152,10,4
12,153,153,10,4
12,154,154,10,4
12,155,155,10,4
12,156,156,10,4
12,157,157,10,4
12,158,158,10,4
12,159,159,10,4
12,160,160,10,4
12,161,161,10,4
12,162,162,10,4
12,163,163,10,4
12,164,164,10,\N
12,165,165,10,\N
12,166,166,10,\N
12,167,167,10,\N
12,168,168,10,\N
12,169,169,10,\N
12,170,170,10,\N
12,171,171,10,\N
12,172,172,10,\N
12,173,173,10,\N
12,174,174,10,\N
12,175,175,10,\N
12,176,176,10,\N
12,177,177,10,\N
12,178,178,10,\N
12,179,179,10,\N
12,180,180,10,\N
12,181,181,10,\N
12,182,182,10,\N
12,183,183,10,\N
12,184,184,10,\N
12,185,185,10,\N
12,186,186,10,\N
12,187,187,10,\N
12,188,188,10,\N
12,189,189,10,\N
12,190,190,10,\N
12,191,191,10,\N
12,192,192,10,\N
12,193,193,10,\N
12,194,194,10,\N
12,195,195,10,\N
12,196,196,10,\N
12,197,197,10,\N
12,198,198,10,\N
12,199,199,10,\N
12,200,200,10,\N
12,201,201,10,4
12,202,202,10,4
12,203,203,10,4
12,204,204,10,4
12,205,205,10,4
12,206,206,10,4
12,207,207,10,4
12,208,208,10,\N
12,209,209,10,4
12,210,210,10,\N
12,211,211,10,\N
12,212,212,10,\N
12,213,213,10,\N
12,214,214,10,5
12,215,215,60,\N
12,216,216,30,\N
12,217,217,80,\N
12,218,218,10,\N
12,219,219,10,5
12,220,220,10,\N
12,221,221,30,2
12,222,222,10,\N
12,223,223,30,\N
12,224,224,30,\N
12,225,225,30,\N
12,226,226,90,\N
12,227,227,30,\N
12,228,228,30,\N
12,229,229,30,\N
12,230,230,10,\N
12,231,231,30,\N
12,232,232,30,\N
12,233,233,30,\N
12,234,234,10,\N
12,235,235,30,\N
12,236,236,30,3
12,237,237,10,\N
12,238,238,100,\N
12,239,239,30,\N
12,240,240,30,\N
12,241,241,30,\N
12,242,242,30,\N
12,243,243,30,\N
12,244,244,50,\N
12,245,245,70,1
12,246,246,30,\N
12,247,247,30,\N
12,248,248,30,\N
12,249,249,30,\N
12,250,250,70,\N
12,251,251,10,\N
12,252,252,30,\N
12,253,253,30,\N
12,254,254,10,\N
12,255,255,10,\N
12,256,256,40,\N
12,257,257,10,\N
12,258,258,90,\N
12,259,259,60,\N
12,260,260,10,\N
12,261,261,10,\N
12,262,262,10,\N
12,263,263,10,\N
12,264,264,10,\N
12,265,265,10,\N
12,266,266,10,\N
12,267,267,10,\N
12,268,268,10,\N
12,269,269,30,\N
12,270,270,30,\N
12,271,271,10,\N
12,272,272,30,6
12,273,273,30,7
12,274,274,10,\N
12,275,275,10,\N
12,276,276,10,\N
12,277,277,30,\N
12,278,278,130,\N
12,279,279,10,\N
12,280,280,10,\N
12,281,281,30,\N
12,282,282,40,\N
12,283,283,10,\N
12,284,284,60,\N
12,285,285,60,\N
12,286,286,90,\N
12,287,287,10,\N
12,288,288,80,\N
12,289,289,70,\N
12,290,290,70,\N
12,291,291,70,\N
12,292,292,70,\N
12,293,293,70,\N
12,294,294,70,\N
12,295,295,10,\N
12,296,296,10,\N
12,297,297,10,\N
12,298,298,90,\N
12,299,299,90,\N
12,300,300,90,\N
12,301,301,90,\N
12,302,302,90,\N
12,303,303,90,\N
12,304,304,90,\N
12,305,305,90,\N
12,306,306,90,\N
12,307,307,90,\N
12,308,308,90,\N
12,309,309,90,\N
12,310,310,90,\N
12,311,311,90,\N
12,312,312,90,\N
12,313,313,90,\N
12,314,314,10,\N
12,315,315,10,\N
12,316,316,10,\N
12,317,317,10,\N
12,318,318,10,\N
12,319,319,10,\N
12,320,320,10,\N
12,321,321,80,\N
12,322,322,80,\N
12,323,323,80,\N
12,324,324,50,\N
12,325,325,10,\N
12,326,326,80,\N
12,327,327,30,2
12,328,328,0,\N
12,329,329,0,\N
12,330,330,0,\N
12,331,331,0,\N
12,332,332,0,\N
12,333,333,0,\N
12,334,334,0,\N
12,335,335,0,\N
12,336,336,0,\N
12,337,337,0,\N
12,338,338,0,\N
12,339,339,0,\N
12,340,340,0,\N
12,341,341,0,\N
12,342,342,0,\N
12,343,343,0,\N
12,344,344,0,\N
12,345,345,0,\N
12,346,346,0,\N
12,347,347,0,\N
12,348,348,0,\N
12,349,349,0,\N
12,350,350,0,\N
12,351,351,0,\N
12,352,352,0,\N
12,353,353,0,\N
12,354,354,0,\N
12,355,355,0,\N
12,356,356,0,\N
12,357,357,0,\N
12,358,358,0,\N
12,359,359,0,\N
12,360,360,0,\N
12,361,361,0,\N
12,362,362,0,\N
12,363,363,0,\N
12,364,364,0,\N
12,365,365,0,\N
12,366,366,0,\N
12,367,367,0,\N
12,368,368,0,\N
12,369,369,0,\N
12,370,370,0,\N
12,371,371,0,\N
12,372,372,0,\N
12,373,373,0,\N
12,374,374,0,\N
12,375,375,0,\N
12,376,376,0,\N
12,377,377,0,\N
12,378,378,0,\N
12,379,379,0,\N
12,380,380,0,\N
12,381,381,0,\N
12,382,382,0,\N
12,383,383,0,\N
12,384,384,0,\N
12,385,385,0,\N
12,386,386,0,\N
12,387,387,0,\N
12,388,388,0,\N
12,389,389,0,\N
12,390,390,0,\N
12,391,391,0,\N
12,392,392,0,\N
12,393,393,0,\N
12,394,394,0,\N
12,395,395,0,\N
12,396,396,0,\N
12,397,397,0,\N
12,398,398,0,\N
12,399,399,0,\N
12,400,400,0,\N
12,401,401,0,\N
12,402,402,0,\N
12,403,403,0,\N
12,404,404,0,\N
12,405,405,0,\N
12,406,406,0,\N
12,407,407,0,\N
12,408,408,0,\N
12,409,409,0,\N
12,410,410,0,\N
12,411,411,0,\N
12,412,412,0,\N
12,413,413,0,\N
12,414,414,0,\N
12,415,415,0,\N
12,416,416,0,\N
12,417,417,0,\N
12,418,418,0,\N
12,419,419,0,\N
12,420,420,0,\N
12,421,421,0,\N
12,422,422,0,\N
12,423,423,0,\N
12,424,424,0,\N
12,425,425,0,\N
12,429,429,0,\N
12,430,430,0,\N
12,431,431,0,\N
12,432,432,0,\N
12,433,433,0,\N
12,434,434,0,\N
12,435,435,0,\N
12,436,436,0,\N
12,437,437,0,\N
12,438,438,0,\N
12,439,439,0,\N
12,440,440,0,\N
12,441,441,0,\N
12,442,442,0,\N
12,443,443,0,\N
12,444,444,0,\N
12,445,445,0,\N
12,446,446,0,\N
12,447,447,0,\N
12,448,448,0,\N
12,449,449,0,\N
12,450,450,0,\N
12,451,451,0,\N
12,452,452,0,\N
12,453,453,0,\N
12,454,454,0,\N
12,455,455,0,\N
12,456,456,0,\N
12,457,457,0,\N
12,458,458,0,\N
12,459,459,0,\N
12,460,460,0,\N
12,461,461,0,\N
12,462,462,0,\N
12,463,463,0,\N
12,464,464,0,\N
12,465,465,0,\N
12,466,466,0,\N
12,467,467,0,\N
12,468,468,0,\N
12,469,469,0,\N
12,470,470,0,\N
12,471,471,0,\N
12,472,472,0,\N
12,473,473,0,\N
12,474,474,0,\N
12,475,475,0,\N
12,476,476,0,\N
12,477,477,0,\N
12,478,478,0,\N
12,479,479,0,\N
12,480,480,0,\N
12,481,481,0,\N
12,482,482,0,\N
12,483,483,0,\N
12,484,484,0,\N
12,485,485,0,\N
12,486,487,0,\N
12,487,486,0,\N
12,488,488,0,\N
12,489,491,0,\N
12,490,490,0,\N
12,491,489,0,\N
12,492,492,0,\N
12,493,493,0,\N
12,494,494,0,\N
12,495,495,0,\N
12,496,496,0,\N
12,497,497,0,\N
12,498,498,0,\N
12,499,499,0,\N
12,500,500,0,\N
12,501,501,0,\N
12,502,502,0,\N
12,503,503,0,\N
12,504,504,30,\N
12,505,505,0,\N
12,506,506,0,\N
12,507,507,0,\N
12,508,508,0,\N
12,509,509,0,\N
12,510,510,0,\N
12,511,511,0,\N
12,512,512,0,\N
12,513,513,0,\N
12,514,514,0,\N
12,515,515,0,\N
12,516,516,0,\N
12,517,517,0,\N
12,518,518,0,\N
12,519,519,0,\N
12,520,520,0,\N
12,521,521,0,\N
12,522,522,0,\N
12,523,523,0,\N
12,524,524,0,\N
12,525,525,0,\N
12,526,526,0,\N
12,527,527,0,\N
12,528,528,0,\N
12,529,529,0,\N
12,530,530,0,\N
12,531,531,0,\N
12,532,532,0,\N
12,533,533,0,\N
12,534,534,0,\N
12,535,535,0,\N
12,536,536,0,\N
12,737,426,0,\N
12,10045,427,0,\N
12,10059,137,0,\N
12,10060,138,0,\N
12,10061,139,0,\N
12,10062,140,0,\N
12,10063,141,0,\N
12,10064,142,0,\N
12,10065,143,0,\N
12,10066,144,0,\N
12,10067,145,0,\N
12,10068,146,0,\N
12,10069,147,0,\N
12,10070,148,0,\N
13,0,0,0,\N
13,1,1,0,\N
13,2,2,0,\N
13,3,3,0,\N
13,4,4,0,\N
13,5,5,0,\N
13,6,6,0,\N
13,7,7,0,\N
13,8,8,0,\N
13,9,9,0,\N
13,10,10,0,\N
13,11,11,0,\N
13,12,12,0,\N
13,13,13,0,\N
13,14,14,0,\N
13,15,15,0,\N
13,16,16,0,\N
13,17,17,30,\N
13,18,18,30,\N
13,19,19,30,\N
13,20,20,30,\N
13,21,21,30,\N
13,22,22,30,\N
13,23,23,30,\N
13,24,24,30,\N
13,25,25,30,\N
13,26,26,30,\N
13,27,27,30,\N
13,28,28,30,\N
13,29,29,30,\N
13,30,30,30,\N
13,31,31,30,\N
13,32,32,30,\N
13,33,33,30,\N
13,34,34,30,\N
13,35,35,30,\N
13,36,36,30,\N
13,37,37,30,\N
13,38,38,30,\N
13,39,39,30,\N
13,40,40,30,\N
13,41,41,30,\N
13,42,42,30,\N
13,43,43,30,\N
13,44,44,30,\N
13,45,45,30,\N
13,46,46,30,\N
13,47,47,30,\N
13,48,48,30,\N
13,49,49,30,\N
13,50,50,30,\N
13,51,51,30,\N
13,52,52,30,\N
13,53,53,30,\N
13,54,54,30,\N
13,55,55,30,\N
13,56,56,30,\N
13,57,57,30,\N
13,58,58,30,\N
13,59,59,30,\N
13,60,60,30,\N
13,61,61,30,\N
13,62,62,30,\N
13,63,63,30,\N
13,64,64,30,\N
13,65,65,30,\N
13,66,66,30,\N
13,67,67,30,\N
13,68,68,30,\N
13,69,69,30,\N
13,70,70,30,\N
13,71,71,30,\N
13,72,72,30,\N
13,73,73,30,\N
13,74,74,30,\N
13,75,75,30,\N
13,76,76,30,\N
13,77,77,30,\N
13,78,78,30,\N
13,79,79,30,\N
13,80,80,30,\N
13,81,81,30,\N
13,82,82,30,\N
13,83,83,30,\N
13,84,84,30,\N
13,85,85,30,\N
13,86,86,30,\N
13,87,87,30,\N
13,88,88,30,\N
13,89,89,30,\N
13,90,90,30,\N
13,91,91,30,\N
13,92,92,30,\N
13,93,93,30,\N
13,94,94,30,\N
13,95,95,30,\N
13,96,96,30,\N
13,97,97,30,\N
13,98,98,30,\N
13,99,99,100,\N
13,100,100,100,\N
13,101,101,100,\N
13,102,102,100,\N
13,103,103,100,\N
13,104,104,100,\N
13,105,105,100,\N
13,106,106,100,\N
13,107,107,80,\N
13,108,108,80,\N
13,109,109,80,\N
13,110,110,80,\N
13,111,111,80,\N
13,112,112,0,\N
13,116,116,70,\N
13,117,117,70,\N
13,118,118,70,\N
13,119,119,70,\N
13,134,134,30,\N
13,135,135,60,\N
13,136,136,60,\N
13,137,137,0,\N
13,138,138,0,\N
13,139,139,0,\N
13,140,140,0,\N
13,141,141,0,\N
13,142,142,0,\N
13,143,143,0,\N
13,144,144,0,\N
13,145,145,0,\N
13,146,146,0,\N
13,147,147,0,\N
13,148,148,0,\N
13,149,149,10,4
13,150,150,10,4
13,151,151,10,4
13,152,152,10,4
13,153,153,10,4
13,154,154,10,4
13,155,155,10,4
13,156,156,10,4
13,157,157,10,4
13,158,158,10,4
13,159,159,10,4
13,160,160,10,4
13,161,161,10,4
13,162,162,10,4
13,163,163,10,4
13,164,164,10,\N
13,165,165,10,\N
13,166,166,10,\N
13,167,167,10,\N
13,168,168,10,\N
13,169,169,10,\N
13,170,170,10,\N
13,171,171,10,\N
13,172,172,10,\N
13,173,173,10,\N
13,174,174,10,\N
13,175,175,10,\N
13,176,176,10,\N
13,177,177,10,\N
13,178,178,10,\N
13,179,179,10,\N
13,180,180,10,\N
13,181,181,10,\N
13,182,182,10,\N
13,183,183,10,\N
13,184,184,10,\N
13,185,185,10,\N
13,186,186,10,\N
13,187,187,10,\N
13,188,188,10,\N
13,189,189,10,\N
13,190,190,10,\N
13,191,191,10,\N
13,192,192,10,\N
13,193,193,10,\N
13,194,194,10,\N
13,195,195,10,\N
13,196,196,10,\N
13,197,197,10,\N
13,198,198,10,\N
13,199,199,10,\N
13,200,200,10,\N
13,201,201,10,4
13,202,202,10,4
13,203,203,10,4
13,204,204,10,4
13,205,205,10,4
13,206,206,10,4
13,207,207,10,4
13,208,208,10,\N
13,209,209,10,4
13,210,210,10,\N
13,211,211,10,\N
13,212,212,10,\N
13,213,213,10,\N
13,214,214,10,5
13,215,215,60,\N
13,216,216,30,\N
13,217,217,80,\N
13,218,218,10,\N
13,219,219,10,5
13,220,220,10,\N
13,221,221,30,2
13,222,222,10,\N
13,223,223,30,\N
13,224,224,30,\N
13,225,225,30,\N
13,226,226,90,\N
13,227,227,30,\N
13,228,228,30,\N
13,229,229,30,\N
13,230,230,10,\N
13,231,231,30,\N
13,232,232,30,\N
13,233,233,30,\N
13,234,234,10,\N
13,235,235,30,\N
13,236,236,30,3
13,237,237,10,\N
13,238,238,100,\N
13,239,239,30,\N
13,240,240,30,\N
13,241,241,30,\N
13,242,242,30,\N
13,243,243,30,\N
13,244,244,50,\N
13,245,245,70,1
13,246,246,30,\N
13,247,247,30,\N
13,248,248,30,\N
13,249,249,30,\N
13,250,250,70,\N
13,251,251,10,\N
13,252,252,30,\N
13,253,253,30,\N
13,254,254,10,\N
13,255,255,10,\N
13,256,256,40,\N
13,257,257,10,\N
13,258,258,90,\N
13,259,259,60,\N
13,260,260,10,\N
13,261,261,10,\N
13,262,262,10,\N
13,263,263,10,\N
13,264,264,10,\N
13,265,265,10,\N
13,266,266,10,\N
13,267,267,10,\N
13,268,268,10,\N
13,269,269,30,\N
13,270,270,30,\N
13,271,271,10,\N
13,272,272,30,6
13,273,273,30,7
13,274,274,10,\N
13,275,275,10,\N
13,276,276,10,\N
13,277,277,30,\N
13,278,278,130,\N
13,279,279,10,\N
13,280,280,10,\N
13,281,281,30,\N
13,282,282,40,\N
13,283,283,10,\N
13,284,284,60,\N
13,285,285,60,\N
13,286,286,90,\N
13,287,287,10,\N
13,288,288,80,\N
13,289,289,70,\N
13,290,290,70,\N
13,291,291,70,\N
13,292,292,70,\N
13,293,293,70,\N
13,294,294,70,\N
13,295,295,10,\N
13,296,296,10,\N
13,297,297,10,\N
13,298,298,90,\N
13,299,299,90,\N
13,300,300,90,\N
13,301,301,90,\N
13,302,302,90,\N
13,303,303,90,\N
13,304,304,90,\N
13,305,305,90,\N
13,306,306,90,\N
13,307,307,90,\N
13,308,308,90,\N
13,309,309,90,\N
13,310,310,90,\N
13,311,311,90,\N
13,312,312,90,\N
13,313,313,90,\N
13,314,314,10,\N
13,315,315,10,\N
13,316,316,10,\N
13,317,317,10,\N
13,318,318,10,\N
13,319,319,10,\N
13,320,320,10,\N
13,321,321,80,\N
13,322,322,80,\N
13,323,323,80,\N
13,324,324,50,\N
13,325,325,10,\N
13,326,326,80,\N
13,327,327,30,2
13,328,328,0,\N
13,329,329,0,\N
13,330,330,0,\N
13,331,331,0,\N
13,332,332,0,\N
13,333,333,0,\N
13,334,334,0,\N
13,335,335,0,\N
13,336,336,0,\N
13,337,337,0,\N
13,338,338,0,\N
13,339,339,0,\N
13,340,340,0,\N
13,341,341,0,\N
13,342,342,0,\N
13,343,343,0,\N
13,344,344,0,\N
13,345,345,0,\N
13,346,346,0,\N
13,347,347,0,\N
13,348,348,0,\N
13,349,349,0,\N
13,350,350,0,\N
13,351,351,0,\N
13,352,352,0,\N
13,353,353,0,\N
13,354,354,0,\N
13,355,355,0,\N
13,356,356,0,\N
13,357,357,0,\N
13,358,358,0,\N
13,359,359,0,\N
13,360,360,0,\N
13,361,361,0,\N
13,362,362,0,\N
13,363,363,0,\N
13,364,364,0,\N
13,365,365,0,\N
13,366,366,0,\N
13,367,367,0,\N
13,368,368,0,\N
13,369,369,0,\N
13,370,370,0,\N
13,371,371,0,\N
13,372,372,0,\N
13,373,373,0,\N
13,374,374,0,\N
13,375,375,0,\N
13,376,376,0,\N
13,377,377,0,\N
13,378,378,0,\N
13,379,379,0,\N
13,380,380,0,\N
13,381,381,0,\N
13,382,382,0,\N
13,383,383,0,\N
13,384,384,0,\N
13,385,385,0,\N
13,386,386,0,\N
13,387,387,0,\N
13,388,388,0,\N
13,389,389,0,\N
13,390,390,0,\N
13,391,391,0,\N
13,392,392,0,\N
13,393,393,0,\N
13,394,394,0,\N
13,395,395,0,\N
13,396,396,0,\N
13,397,397,0,\N
13,398,398,0,\N
13,399,399,0,\N
13,400,400,0,\N
13,401,401,0,\N
13,402,402,0,\N
