generation_id,language_id,item_id,description
6,3,590,Contient vos données du Pokéathlon.\nSur cette carte est inscrit votre nombre de\nvictoires aux épreuves.
6,3,591,Contient vos données du Pokéathlon.\nIl y est inscrit le nombre de fois où vous avez fini\nen dernier aux épreuves.
6,3,592,Contient vos données du Pokéathlon.\nSur cette carte est inscrit le nombre de fois où\nvous avez changé de Pokémon.
6,3,593,Contient vos données du Pokéathlon.\nSur cette carte est inscrit le nombre de victoires\nà la Balle au But.
6,3,594,Contient vos données du Pokéathlon.\nSur cette carte est inscrit votre nombre de prix\nindividuels.
6,3,595,Contient vos données du Pokéathlon.\nIl y est inscrit le nombre de fois où vous avez\ntouché vos Pokémon.
6,3,596,Contient vos données du Pokéathlon.\nSur cette carte est inscrit le temps que vous avez\npassé à y jouer.
6,3,597,Un orbe viride dont on dit qu’il a un lien très\nétroit avec les légendes de Hoenn.
6,3,598,Un écrin résistant qui ne s’ouvre qu’avec une clé\nspéciale.
6,3,599,Un orbe cristallin fraîchement déterré.\nIl est encore pris dans une gangue de terre\net de roche.
6,3,600,"Tenu par Genesect, ce module change la\ncapacité TechnoBuster en une capacité de type\nEau."
6,3,601,"Tenu par Genesect, ce module change la\ncapacité TechnoBuster en une capacité de type\nÉlectrik."
6,3,602,"Tenu par Genesect, ce module change la\ncapacité TechnoBuster en une capacité de type\nFeu."
6,3,603,"Tenu par Genesect, ce module change la\ncapacité TechnoBuster en une capacité de type\nGlace."
6,3,604,Un chocolat extrêmement sucré.\nRestaure 20 PV d’un Pokémon.
6,3,605,Un papier à lettres idéal pour se présenter.\nPeut être tenu et livré par un Pokémon.
6,3,606,Un papier à lettres idéal pour parler de ce que\nl’on aime. Peut être tenu et livré par un Pokémon.
6,3,607,Un papier à lettres idéal pour les invitations.\nPeut être tenu et livré par un Pokémon.
6,3,608,Un papier à lettres idéal pour les remerciements.\nPeut être tenu et livré par un Pokémon.
6,3,609,Un papier à lettres idéal pour poser des\nquestions. Peut être tenu et livré par\nun Pokémon.
6,3,610,Un papier à lettres idéal pour donner des\nconseils. Peut être tenu et livré par un Pokémon.
6,3,611,Un papier à lettres idéal pour répondre à\nun autre courrier. Peut être tenu et livré par\nun Pokémon.
6,3,612,Un papier à lettres avec un motif de pont\ntraversant le ciel. Peut être tenu et livré par\nun Pokémon.
6,3,613,Un papier à lettres avec un motif de pont\nmobile rouge. Peut être tenu et livré par\nun Pokémon.
6,3,614,Un papier à lettres avec un motif de pont\nsuspendu en acier. Peut être tenu et livré\npar un Pokémon.
6,3,615,Un papier à lettres avec un motif de pont\nen briques. Peut être tenu et livré par\nun Pokémon.
6,3,616,Un papier à lettres avec un motif de pont à\nvoûtes. Peut être tenu et livré par un Pokémon.
6,3,618,Une écaille étrange qui fait évoluer certaines\nespèces de Pokémon. Elle a une couleur\narc-en-ciel.
6,3,619,Un étrange concentré d’évolution qui augmente\nla Défense et la Défense Spéciale d’un Pokémon\npouvant évoluer.
6,3,620,Une pierre très légère.\nElle réduit le poids du Pokémon qui la tient.
6,3,621,"Tenu, cet objet inflige des dégâts à l’attaquant\nsi ce dernier utilise une attaque physique qui\natteint son but."
6,3,622,"Tenu par un Pokémon, cet objet lui permet de\nflotter dans les airs. Il éclate en cas d’attaque."
6,3,623,"Une carte au pouvoir mystérieux.\nSi son porteur est touché par l’attaquant,\nce dernier doit se retirer du combat."
6,3,624,Un Pokémon tenant cet objet devient sensible\naux capacités autrement inefficaces en raison de\nson type.
6,3,625,Objet à tenir. Augmente la puissance des\nattaques immobilisantes telles que Ligotage\nou Étreinte.
6,3,626,"Un bulbe jetable.\nTenu, il augmente l’Attaque Spéciale lorsque\nle Pokémon subit une attaque de type Eau."
6,3,627,"Une pile jetable.\nTenue, elle augmente l’Attaque lorsque\nle Pokémon subit une attaque de type Électrik."
6,3,628,"Si le Pokémon qui le tient subit une attaque,\nil s’enfuit pour être remplacé par un autre\nmembre de l’équipe."
6,3,629,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Feu.
6,3,630,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Eau.
6,3,631,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Électrik.
6,3,632,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Plante.
6,3,633,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Glace.
6,3,634,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Combat.
6,3,635,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Poison.
6,3,636,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Sol.
6,3,637,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Vol.
6,3,638,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Psy.
6,3,639,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Insecte.
6,3,640,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Roche.
6,3,641,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Spectre.
6,3,642,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Dragon.
6,3,643,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Ténèbres.
6,3,644,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Acier.
6,3,645,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Normal.
6,3,646,Objet à utiliser sur un Pokémon.\nIl augmente un peu ses PV de base.
6,3,647,Objet à utiliser sur un Pokémon.\nIl augmente un peu son Attaque de base.
6,3,648,Objet à utiliser sur un Pokémon.\nIl augmente un peu sa Défense de base.
6,3,649,Objet à utiliser sur un Pokémon.\nIl augmente un peu son Attaque Spéciale\nde base.
6,3,650,Objet à utiliser sur un Pokémon.\nIl augmente un peu sa Défense Spéciale de base.
6,3,651,Objet à utiliser sur un Pokémon.\nIl augmente un peu sa Vitesse de base.
6,3,652,"Une plume très jolie, mais ordinaire et sans effet\nparticulier."
6,3,653,Le fossile d’un ancien Pokémon aquatique.\nIl semble que ce soit une partie de son dos.
6,3,654,Le fossile d’un ancien Pokémon volant.\nIl semble que ce soit un morceau d’aile.
6,3,655,Un ticket spécial permettant de se rendre sur\nl’Île Liberté à bord du bateau de Volucité.
6,3,656,Une sphère mystérieuse contenant l’Aura d’Unys\net permettant l’utilisation des Offri-Auras.
6,3,657,Une Poké Ball du rêve.\nApparue dans le Sac à la Forêt du Heylink.\nPermet d’attraper n’importe quel Pokémon.
6,3,658,Un objet qui attire les Pokémon.\nPermet de s’enfuir d’un combat contre\nun Pokémon sauvage.
6,3,659,Une boîte permettant de ranger les Parures pour\nhabiller les Pokémon au Music-Hall.
6,3,660,Le crâne d’un Pokémon qui aurait survolé\nlibrement la mer déchaînée.
6,3,661,Un champignon rare qui répand un agréable\nparfum autour de lui. Peut être vendu à bon prix\naux magasins.
6,3,662,Une pépite d’or pur qui brille d’un éclat\nmagnifique. Peut être vendue à bon prix\naux magasins.
6,3,663,Une grappe de perles brillant d’une jolie\ncouleur argent. Peut être vendue à bon prix\naux magasins.
6,3,664,"Un fragment de comète, tombé au sol quand elle\ntraversait l’atmosphère. Peut être vendu à bon\nprix aux magasins."
6,3,665,Une pièce de cuivre d’une civilisation vieille de\nplus de 3 000 ans.
6,3,666,Une pièce d’argent d’une civilisation vieille de\nplus de 3 000 ans.
6,3,667,Une pièce d’or d’une civilisation vieille de plus\nde 3 000 ans.
6,3,668,Un vase d’une civilisation vieille de plus de\n3 000 ans.
6,3,669,Un bijou d’une civilisation vieille de plus de\n3 000 ans.
6,3,670,Une statuette d’une civilisation vieille de plus de\n3 000 ans.
6,3,671,Une couronne d’une civilisation vieille de plus de\n3 000 ans.
6,3,672,La spécialité de Volucité.\nElle soigne tous les problèmes de statut\nd’un Pokémon.
6,3,673,Augmente le taux de critiques.\nPlus efficace à chaque utilisation.\nL’effet s’estompe si le Pokémon se retire.
6,3,674,Augmente un peu la Vitesse pendant un combat.\nL’effet s’estompe si le Pokémon se retire.
6,3,675,Augmente un peu l’Attaque Spéciale pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,676,Augmente un peu la Défense Spéciale pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,677,Augmente un peu la Défense pendant un combat.\nL’effet s’estompe si le Pokémon se retire.
6,3,678,Augmente un peu l’Attaque pendant un combat.\nL’effet s’estompe si le Pokémon se retire.
6,3,679,Augmente un peu la Précision pendant un combat.\nL’effet s’estompe si le Pokémon se retire.
6,3,680,Augmente sensiblement la Vitesse pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,681,Augmente sensiblement l’Attaque Spéciale\npendant un combat. L’effet s’estompe si\nle Pokémon se retire.
6,3,682,Augmente sensiblement la Défense Spéciale\npendant un combat. L’effet s’estompe si\nle Pokémon se retire.
6,3,683,Augmente sensiblement la Défense pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,684,Augmente sensiblement l’Attaque pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,685,Augmente sensiblement la Précision pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,686,Augmente fortement la Vitesse pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,687,Augmente fortement l’Attaque Spéciale pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,688,Augmente fortement la Défense Spéciale pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,689,Augmente fortement la Défense pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,690,Augmente fortement l’Attaque pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,691,Augmente fortement la Précision pendant\nun combat. L’effet s’estompe si le Pokémon\nse retire.
6,3,692,Déclenche le talent d’un Pokémon\nde l’équipe.
6,3,693,Retire tout objet tenu par un Pokémon de\nl’équipe.
6,3,694,Permet d’utiliser immédiatement l’objet tenu par\nun Pokémon de l’équipe.
6,3,695,Permet d’annuler les variations de stats d’un\nPokémon de l’équipe.
6,3,696,Monte fortement le taux de critiques.\nPlus efficace à chaque utilisation.\nL’effet s’estompe si le Pokémon se retire.
6,3,697,Ce sont les derniers restes du corps de Reshiram.\nOn dit qu’ils attendent l’apparition d’un héros.
6,3,698,Ce sont les derniers restes du corps de Zekrom.\nOn dit qu’ils attendent l’apparition d’un héros.
6,3,699,Une charge électrique violente qui blesse aussi\nlégèrement le lanceur.
6,3,700,Les effets de cette attaque varient en fonction\nde l’environnement. Permet aussi de créer\nsa propre Base Secrète.
6,3,701,Le lanceur hurle sur l’ennemi.\nBaisse l’Attaque Spéciale de l’ennemi.
6,3,702,Un transmetteur high-tech permettant à quatre\npersonnes de communiquer par le son et l’image.
6,3,703,Une pierre fantomatique.
6,3,704,Un courrier important transporté par un Goélise.
6,3,705,Un courrier important transporté par un Goélise.
6,3,706,Un courrier important transporté par un Goélise.
6,3,707,Un transmetteur high-tech permettant à quatre\npersonnes de communiquer par le son et l’image.
6,3,708,Une boîte qui permet de ranger les Médailles et\nd’enregistrer des informations à leur sujet.
6,3,709,Un outil qui permet la fusiorption de Kyurem\net d’un autre Pokémon avec lequel il ne faisait\nqu’un à l’origine.
6,3,710,Un outil qui permet de séparer Kyurem et\nle Pokémon avec lequel il a fusiorbé.
6,3,711,"Un permis nécessaire pour pénétrer dans\nla Réserve Naturelle, lieu protégé des foules\nmodernes."
6,3,712,Un mystérieux charme rond qui permet de trouver\nplus facilement des Œufs à la Pension Pokémon.
6,3,713,Un mystérieux charme scintillant qui facilite\nla rencontre avec les Pokémon chromatiques.
6,3,714,Une clé magnétique indispensable pour entrer\nle mot de passe sur la Frégate Plasma.
6,3,715,Un mouchoir égaré par un habitué du Café de\nla Grange. Il sent légèrement le Pokémon.
6,3,716,Un appareil spécial qui permet d’éveiller de force\nla puissance des Pokémon. Mais il ne s’agit que\nd’un prototype.
6,3,717,Un Vokit trouvé au parc d’attractions de\nMéanville. C’est un modèle pour garçons.
6,3,718,Un Vokit trouvé au parc d’attractions de\nMéanville. C’est un modèle pour filles.
6,3,719,"Un mystérieux miroir qui, en reflétant la vérité,\npermet de redonner à un Pokémon sa forme\noriginelle."
6,3,720,Une carte très pratique pouvant être consultée\nn’importe quand. Elle indique votre position\nactuelle.
6,3,721,Objet à tenir. Augmente beaucoup l’Attaque et\nl’Attaque Spéciale du Pokémon lorsqu’il reçoit\nun coup d’un type auquel il est vulnérable.
6,3,722,"Objet à tenir. Une veste augmentant la Défense\nSpéciale, mais empêchant d’utiliser des attaques\nde statut."
6,3,723,Un appareil portable permettant de recevoir et\nde visualiser des hologrammes à volonté.
6,3,724,Une lettre du Professeur Platane à Maman.\nElle dégage un parfum subtil.
6,3,725,"Aussi connus sous le nom de patins à roulettes,\nils permettent de se déplacer rapidement\net éventuellement de réaliser des figures."
6,3,726,Objet à tenir. Une tablette en pierre augmentant\nla puissance des capacités de type Fée.
6,3,727,Une capsule permettant à un Pokémon pouvant\navoir deux talents de changer de l’un à l’autre.
6,3,728,"Une crème sucrée qui fond dans la bouche,\nlégère comme un nuage. Elle est appréciée\nd’un certain Pokémon."
6,3,729,"Un sachet d’herbes et d’épices, au parfum trop\nmarqué pour beaucoup, mais néanmoins apprécié\nd’un certain Pokémon."
6,3,730,"Du lichen à usage unique.\nTenu, il augmente la Défense Spéciale lorsque\nle Pokémon subit une attaque de type Eau."
6,3,731,"Objet à usage unique. Tenue, elle augmente\nl’Attaque du Pokémon lorsqu’il est touché par\nune capacité de type Glace."
6,3,732,Objet à tenir. Protège le Pokémon contre les\ndégâts dus à la météo et la plupart des\ncapacités utilisant de la poudre.
6,3,733,Un engrais à utiliser sur un sol meuble.\nIl n’est cependant pas adapté aux terres\nde Hoenn et n’y a aucun effet.
6,3,734,Un engrais à utiliser sur un sol meuble.\nIl n’est cependant pas adapté aux terres\nde Hoenn et n’y a aucun effet.
6,3,735,Un engrais à utiliser sur un sol meuble.\nIl n’est cependant pas adapté aux terres\nde Hoenn et n’y a aucun effet.
6,3,736,Un engrais à utiliser sur un sol meuble.\nIl n’est cependant pas adapté aux terres\nde Hoenn et n’y a aucun effet.
6,3,737,"Une variété de Méga-Gemme.\nTenue par un Ectoplasma, elle lui permet de\nméga-évoluer durant un combat."
6,3,738,"Une variété de Méga-Gemme.\nTenue par un Gardevoir, elle lui permet de\nméga-évoluer durant un combat."
6,3,739,"Une variété de Méga-Gemme.\nTenue par un Pharamp, elle lui permet de\nméga-évoluer durant un combat."
6,3,740,"Une variété de Méga-Gemme.\nTenue par un Florizarre, elle lui permet de\nméga-évoluer durant un combat."
6,3,741,"Une variété de Méga-Gemme.\nTenue par un Dracaufeu, elle lui permet de\nméga-évoluer durant un combat."
6,3,742,"Une variété de Méga-Gemme.\nTenue par un Tortank, elle lui permet de\nméga-évoluer durant un combat."
6,3,743,"Une variété de Méga-Gemme.\nTenue par Mewtwo, elle lui permet de\nméga-évoluer durant un combat."
6,3,744,"Une variété de Méga-Gemme.\nTenue par Mewtwo, elle lui permet de\nméga-évoluer durant un combat."
6,3,745,"Une variété de Méga-Gemme.\nTenue par un Braségali, elle lui permet de\nméga-évoluer durant un combat."
6,3,746,"Une variété de Méga-Gemme.\nTenue par un Charmina, elle lui permet de\nméga-évoluer durant un combat."
6,3,747,"Une variété de Méga-Gemme.\nTenue par un Démolosse, elle lui permet de\nméga-évoluer durant un combat."
6,3,748,"Une variété de Méga-Gemme.\nTenue par un Galeking, elle lui permet de\nméga-évoluer durant un combat."
6,3,749,"Une variété de Méga-Gemme.\nTenue par un Branette, elle lui permet de\nméga-évoluer durant un combat."
6,3,750,"Une variété de Méga-Gemme.\nTenue par un Tyranocif, elle lui permet de\nméga-évoluer durant un combat."
6,3,751,"Une variété de Méga-Gemme.\nTenue par un Cizayox, elle lui permet de\nméga-évoluer durant un combat."
6,3,752,"Une variété de Méga-Gemme.\nTenue par un Scarabrute, elle lui permet de\nméga-évoluer durant un combat."
6,3,753,"Une variété de Méga-Gemme.\nTenue par un Ptéra, elle lui permet de\nméga-évoluer durant un combat."
6,3,754,"Une variété de Méga-Gemme.\nTenue par un Lucario, elle lui permet de\nméga-évoluer durant un combat."
6,3,755,"Une variété de Méga-Gemme.\nTenue par un Blizzaroi, elle lui permet de\nméga-évoluer durant un combat."
6,3,756,"Une variété de Méga-Gemme.\nTenue par un Kangourex, elle lui permet de\nméga-évoluer durant un combat."
6,3,757,"Une variété de Méga-Gemme.\nTenue par un Léviator, elle lui permet de\nméga-évoluer durant un combat."
6,3,758,"Une variété de Méga-Gemme.\nTenue par un Absol, elle lui permet de\nméga-évoluer durant un combat."
6,3,759,"Une variété de Méga-Gemme.\nTenue par un Dracaufeu, elle lui permet de\nméga-évoluer durant un combat."
6,3,760,"Une variété de Méga-Gemme.\nTenue par un Alakazam, elle lui permet de\nméga-évoluer durant un combat."
6,3,761,"Une variété de Méga-Gemme.\nTenue par un Scarhino, elle lui permet de\nméga-évoluer durant un combat."
6,3,762,"Une variété de Méga-Gemme.\nTenue par un Mysdibule, elle lui permet de\nméga-évoluer durant un combat."
6,3,763,"Une variété de Méga-Gemme.\nTenue par un Élecsprint, elle lui permet de\nméga-évoluer durant un combat."
6,3,764,"Une variété de Méga-Gemme.\nTenue par un Carchacrok, elle lui permet de\nméga-évoluer durant un combat."
6,3,765,"Une variété de Méga-Gemme.\nTenue par Latias, elle lui permet de\nméga-évoluer durant un combat."
6,3,766,"Une variété de Méga-Gemme.\nTenue par Latios, elle lui permet de\nméga-évoluer durant un combat."
6,3,767,"Tenue, cette Baie affaiblit une attaque ennemie\nsuper efficace de type Fée."
6,3,768,Baie à tenir augmentant la Défense du Pokémon\nlorsqu’il est touché par une attaque physique.
6,3,769,Baie à tenir augmentant la Défense Spéciale\ndu Pokémon lorsqu’il est touché par une attaque\nspéciale.
6,3,770,Un arrosoir en forme de Nénupiot\nqui aide à la croissance des Baies\nplantées dans les sols meubles.
6,3,771,Une attaque qui tire sa force de la nature.\nSon type varie selon le terrain.
6,3,772,Le lanceur dégage une horrible aura chargée\nd’idées noires. Peut aussi apeurer l’ennemi.
6,3,773,"À force de frapper, les poings deviennent plus\ndurs. Augmente l’Attaque du lanceur si l’ennemi\nest touché."
6,3,774,Libère une puissante décharge lumineuse qui\ninflige des dégâts à l’ennemi.
6,3,775,Dévoile des secrets à l’ennemi qui perd sa\nconcentration et voit son Attaque Spéciale\ndiminuer.
6,3,776,"Un passe de sécurité permettant d’accéder à la\nCentrale de Kalos, à proximité de la Route 13."
6,3,777,Un anneau aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer au combat s’il tient\nla bonne Méga-Gemme.
6,3,778,Une pierre assez étrange qui pourrait avoir de la\nvaleur pour certains.
6,3,779,Une pierre assez banale qui pourrait avoir de\nla valeur pour certains.
6,3,780,Un ticket donnant droit à une réduction dans\nles boutiques de vêtements.
6,3,781,Un passe de sécurité permettant d’accéder à\nl’ascenseur des Laboratoires Lysandre.\nIl est décoré du logo de la Team Flare.
6,3,782,Un abonnement à vie à la ligne de TMV qui relie\nIllumis à Batisques.
6,3,783,Une récompense symbolique offerte à ceux qui\nont contribué de manière exceptionnelle à\nla grandeur de Kalos.
6,3,784,Un manuel détaillant le savoir indispensable\nà un Dresseur partant à l’aventure.\nÉcrit par une connaissance.
6,3,785,Un ornement à l’image d’un Pokémon vénéré\ncomme protecteur dans une région éloignée\nde Kalos.
6,3,786,Un étui plutôt chic destiné aux lentilles de\ncontact.
6,3,787,"Une valise extrêmement légère, parfaite pour\nstocker un grand nombre de vêtements et\nd’accessoires de mode."
6,3,788,"Une valise extrêmement légère, parfaite pour\nstocker un grand nombre de vêtements et\nd’accessoires de mode."
6,3,789,La spécialité d’Illumis.\nElle soigne tous les problèmes de statut\nd’un Pokémon.
6,3,790,La spécialité de Yantreizh.\nElle soigne tous les problèmes de statut\nd’un Pokémon.
6,3,791,Le fossile d’un Pokémon préhistorique terrestre.\nOn dirait un fragment de mâchoire.
6,3,792,Le fossile d’un Pokémon préhistorique terrestre.\nOn dirait un fragment de nageoire.
6,3,793,"Un ticket brillant de mille feux, peint à la main\npar Beladonis."
6,3,794,Une Bicyclette pliable permettant de se déplacer\nbien plus rapidement qu’en marchant.
6,3,795,Un appareil portable permettant de recevoir et\nde visualiser des hologrammes à volonté.
6,3,796,Objet à tenir. Un joyau augmentant une fois\nla puissance des capacités de type Fée.
6,3,797,Un charme aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer au combat s’il tient\nla bonne Méga-Gemme.
6,3,798,Un gant aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer au combat s’il tient\nla bonne Méga-Gemme.
6,3,799,Boîte pour ranger le Mixeur à Baies\net les Pokéblocs.
6,3,800,Un masque à oxygène fabriqué par la société\nDevon et utilisé pour la plongée sous-marine.
6,3,801,Un costume très rock porté pour le Concours\nPokémon Live !
6,3,802,Une robe très mignonne portée pour le Concours\nPokémon Live !
6,3,803,Une combinaison créée à partir des méthodes\nscientifiques de la Team Magma.\nElle résiste à tous les chocs.
6,3,804,Une combinaison créée à partir des méthodes\nscientifiques de la Team Aqua.\nElle résiste à tous les chocs.
6,3,805,Un ticket pour deux personnes pour le spectacle\nd’astronomie se déroulant au Centre Spatial\nd’Algatia.
6,3,806,Un bracelet aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer au combat s’il tient\nla bonne Méga-Gemme.
6,3,807,Un pendentif aux pouvoirs mystérieux permettant\nà un Pokémon de méga-évoluer au combat s’il\ntient la bonne Méga-Gemme.
6,3,808,Des lunettes aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer au combat s’il tient\nla bonne Méga-Gemme.
6,3,809,Une ancre aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer au combat s’il tient\nla bonne Méga-Gemme.
6,3,810,Un pin’s aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer au combat s’il tient\nla bonne Méga-Gemme.
6,3,811,Une tiare aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer au combat s’il tient\nla bonne Méga-Gemme.
6,3,812,Une grève aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer au combat s’il tient\nla bonne Méga-Gemme.
6,3,813,Une météorite trouvée au Mont Chimnée.\nElle émet une légère lueur.
6,3,814,"Une variété de Méga-Gemme.\nTenue par un Laggron, elle lui permet de\nméga-évoluer durant un combat."
6,3,815,"Une variété de Méga-Gemme.\nTenue par un Jungko, elle lui permet de\nméga-évoluer durant un combat."
6,3,816,"Une variété de Méga-Gemme.\nTenue par un Ténéfix, elle lui permet de\nméga-évoluer durant un combat."
6,3,817,"Une variété de Méga-Gemme.\nTenue par un Altaria, elle lui permet de\nméga-évoluer durant un combat."
6,3,818,"Une variété de Méga-Gemme.\nTenue par un Gallame, elle lui permet de\nméga-évoluer durant un combat."
6,3,819,"Une variété de Méga-Gemme.\nTenue par un Nanméouïe, elle lui permet de\nméga-évoluer durant un combat."
6,3,820,"Une variété de Méga-Gemme.\nTenue par un Métalosse, elle lui permet de\nméga-évoluer durant un combat."
6,3,821,"Une variété de Méga-Gemme.\nTenue par un Sharpedo, elle lui permet de\nméga-évoluer durant un combat."
6,3,822,"Une variété de Méga-Gemme.\nTenue par un Flagadoss, elle lui permet de\nméga-évoluer durant un combat."
6,3,823,"Une variété de Méga-Gemme.\nTenue par un Steelix, elle lui permet de\nméga-évoluer durant un combat."
6,3,824,"Une variété de Méga-Gemme.\nTenue par un Roucarnage, elle lui permet de\nméga-évoluer durant un combat."
6,3,825,"Une variété de Méga-Gemme.\nTenue par un Oniglali, elle lui permet de\nméga-évoluer durant un combat."
6,3,826,"Une variété de Méga-Gemme.\nTenue par un Diancie, elle lui permet de\nméga-évoluer durant un combat."
6,3,827,Récipient utilisé il y a fort longtemps pour sceller\nle pouvoir d’un certain Pokémon.
6,3,828,Un bracelet aux pouvoirs mystérieux permettant\nà un Pokémon de méga-évoluer au combat\ns’il tient la bonne Méga-Gemme.
6,3,829,"Une variété de Méga-Gemme.\nTenue par un Camérupt, elle lui permet de\nméga-évoluer durant un combat."
6,3,830,"Une variété de Méga-Gemme.\nTenue par un Lockpin, elle lui permet de\nméga-évoluer durant un combat."
6,3,831,"Une variété de Méga-Gemme.\nTenue par un Drattak, elle lui permet de\nméga-évoluer durant un combat."
6,3,832,"Une variété de Méga-Gemme.\nTenue par un Dardargnan, elle lui permet de\nméga-évoluer durant un combat."
6,3,833,"Une météorite trouvée au Mont Chimnée.\nElle émet une faible lueur de façon continue,\net est légèrement tiède au toucher."
6,3,834,"Une météorite trouvée au Mont Chimnée.\nUn étrange symbole est gravé à sa surface,\net luit des sept couleurs de l’arc-en-ciel."
6,3,835,Une pierre aux pouvoirs mystérieux permettant à\nun Pokémon de méga-évoluer.\nCette pierre doit être tenue par le Dresseur.
6,3,836,L’un des fragments de météorite tombés dans\nla Grotte Granite. Il est légèrement tiède\nau toucher.
6,3,837,Une flûte capable d’appeler Latios ou Latias\noù que l’on soit.
6,4,1,???
6,4,2,Der beste Ball! Damit fängst du garantiert jedes\nwilde Pokémon.
6,4,3,Ein Ball mit hoher Erfolgsquote. Dem Superball in\nallen Punkten überlegen.
6,4,4,Ein Ball mit guter Erfolgsquote. Dem Pokéball in\nallen Punkten überlegen.
6,4,5,Damit fängst du wilde Pokémon. Du wirfst ihn wie\neinen normalen Ball. Das Design ähnelt dem einer\nKapsel.
6,4,7,"Ein Klapprad, mit dem man schneller ist\nals zu Fuß."
6,4,8,"Ein Ball, der nur in Safari-Zonen eingesetzt wird.\nEr besticht durch sein Tarnfarbenmuster."
6,4,9,Dieser spezielle Stein löst bei bestimmten\nPokémon die Entwicklung aus. Er ist schwarz\nwie die Nacht.
6,4,10,"Ein Spray, das Vergiftungen eines Pokémon heilt."
6,4,11,"Ein Spray, das Verbrennungen eines Pokémon\nheilt."
6,4,12,"Ein Spray, das ein eingefrorenes Pokémon\nauftaut."
6,4,13,"Ein Spray, das ein schlafendes Pokémon\naufweckt."
6,4,14,"Ein Spray, das ein Pokémon von Paralyse heilt."
6,4,15,Dieses Item stellt alle KP eines Pokémon\nwieder her und behebt alle Statusprobleme.
6,4,16,Hilft bei Wunden. Füllt die KP eines Pokémon\nwieder vollständig auf.
6,4,17,Hilft bei Wunden. Füllt die KP eines Pokémon\num 200 Punkte auf.
6,4,18,Hilft bei Wunden. Füllt die KP eines Pokémon\num 50 Punkte auf.
6,4,19,Hilft bei Wunden. Füllt die KP eines Pokémon\num 20 Punkte auf.
6,4,20,"Ein langes, festes Seil, das die sofortige Flucht\naus Höhlen oder Ähnlichem ermöglicht."
6,4,21,"Hält 100 Schritte lang schwache, wilde\nPokémon ab."
6,4,22,"Ein Stück Bernstein, in dem die Gene eines\nuralten Pokémon enthalten sind. Es ist\ndurchsichtig."
6,4,23,Dieser spezielle Stein löst bei bestimmten\nPokémon die Entwicklung aus. Er schimmert\nin den Farben Orange und Gelb.
6,4,24,Dieser spezielle Stein löst bei bestimmten\nPokémon die Entwicklung aus. Er hat ein\nBlitzmuster.
6,4,25,Dieser spezielle Stein löst bei bestimmten\nPokémon die Entwicklung aus. Er ist hellblau.
6,4,26,"Ein gehaltvolles Getränk, das den KP-Basiswert\neines Pokémon dauerhaft erhöht."
6,4,27,"Ein gehaltvolles Getränk, das den\nAngriffs-Basiswert eines Pokémon\ndauerhaft erhöht."
6,4,28,"Ein gehaltvolles Getränk, das den\nVerteidigungs-Basiswert eines Pokémon\ndauerhaft erhöht."
6,4,29,"Ein gehaltvolles Getränk, das den\nInitiative-Basiswert eines Pokémon\ndauerhaft erhöht."
