version_group_id,evo_from_id,evo_method_id,evo_into_id,level,item_id,move_id,pokemon_id,type_id,version_id,other_parameter
10,161,4,162,15,\N,\N,\N,\N,\N,0
10,163,4,164,20,\N,\N,\N,\N,\N,0
10,165,4,166,18,\N,\N,\N,\N,\N,0
10,167,4,168,22,\N,\N,\N,\N,\N,0
10,170,4,171,27,\N,\N,\N,\N,\N,0
10,172,1,25,0,\N,\N,\N,\N,\N,0
10,173,1,35,0,\N,\N,\N,\N,\N,0
10,174,1,39,0,\N,\N,\N,\N,\N,0
10,175,1,176,0,\N,\N,\N,\N,\N,0
10,176,8,468,0,107,\N,\N,\N,\N,0
10,177,4,178,25,\N,\N,\N,\N,\N,0
10,179,4,180,15,\N,\N,\N,\N,\N,0
10,180,4,181,30,\N,\N,\N,\N,\N,0
10,183,4,184,18,\N,\N,\N,\N,\N,0
10,187,4,188,18,\N,\N,\N,\N,\N,0
10,188,4,189,27,\N,\N,\N,\N,\N,0
10,190,21,424,0,\N,458,\N,\N,\N,0
10,191,8,192,0,80,\N,\N,\N,\N,0
10,193,21,469,0,\N,246,\N,\N,\N,0
10,194,4,195,20,\N,\N,\N,\N,\N,0
10,198,8,430,0,108,\N,\N,\N,\N,0
10,200,8,429,0,108,\N,\N,\N,\N,0
10,204,4,205,31,\N,\N,\N,\N,\N,0
10,207,20,472,0,327,\N,\N,\N,\N,0
10,209,4,210,23,\N,\N,\N,\N,\N,0
10,215,20,461,0,326,\N,\N,\N,\N,0
10,216,4,217,30,\N,\N,\N,\N,\N,0
10,218,4,219,38,\N,\N,\N,\N,\N,0
10,220,4,221,33,\N,\N,\N,\N,\N,0
10,221,21,473,0,\N,246,\N,\N,\N,0
10,223,4,224,25,\N,\N,\N,\N,\N,0
10,228,4,229,24,\N,\N,\N,\N,\N,0
10,231,4,232,25,\N,\N,\N,\N,\N,0
10,233,6,474,0,324,\N,\N,\N,\N,0
10,236,9,106,20,\N,\N,\N,\N,\N,0
10,236,10,237,20,\N,\N,\N,\N,\N,0
10,236,11,107,20,\N,\N,\N,\N,\N,0
10,238,4,124,30,\N,\N,\N,\N,\N,0
10,239,4,125,30,\N,\N,\N,\N,\N,0
10,240,4,126,30,\N,\N,\N,\N,\N,0
10,246,4,247,30,\N,\N,\N,\N,\N,0
10,247,4,248,55,\N,\N,\N,\N,\N,0
10,252,4,253,16,\N,\N,\N,\N,\N,0
10,253,4,254,36,\N,\N,\N,\N,\N,0
10,255,4,256,16,\N,\N,\N,\N,\N,0
10,256,4,257,36,\N,\N,\N,\N,\N,0
10,258,4,259,16,\N,\N,\N,\N,\N,0
10,259,4,260,36,\N,\N,\N,\N,\N,0
10,261,4,262,18,\N,\N,\N,\N,\N,0
10,263,4,264,20,\N,\N,\N,\N,\N,0
10,265,12,266,7,\N,\N,\N,\N,\N,0
10,265,13,268,7,\N,\N,\N,\N,\N,0
10,266,4,267,10,\N,\N,\N,\N,\N,0
10,268,4,269,10,\N,\N,\N,\N,\N,0
10,270,4,271,14,\N,\N,\N,\N,\N,0
10,271,8,272,0,84,\N,\N,\N,\N,0
10,273,4,274,14,\N,\N,\N,\N,\N,0
10,274,8,275,0,85,\N,\N,\N,\N,0
10,276,4,277,22,\N,\N,\N,\N,\N,0
10,278,4,279,25,\N,\N,\N,\N,\N,0
10,280,4,281,20,\N,\N,\N,\N,\N,0
10,281,4,282,30,\N,\N,\N,\N,\N,0
10,281,17,475,30,109,\N,\N,\N,\N,0
10,283,4,284,22,\N,\N,\N,\N,\N,0
10,285,4,286,23,\N,\N,\N,\N,\N,0
10,287,4,288,18,\N,\N,\N,\N,\N,0
10,288,4,289,36,\N,\N,\N,\N,\N,0
10,290,14,291,20,\N,\N,\N,\N,\N,0
10,290,15,292,0,\N,\N,\N,\N,\N,0
10,293,4,294,20,\N,\N,\N,\N,\N,0
10,294,4,295,40,\N,\N,\N,\N,\N,0
10,296,4,297,24,\N,\N,\N,\N,\N,0
10,298,1,183,0,\N,\N,\N,\N,\N,0
10,299,25,476,0,\N,\N,\N,\N,\N,0
10,300,8,301,0,81,\N,\N,\N,\N,0
10,304,4,305,32,\N,\N,\N,\N,\N,0
10,305,4,306,42,\N,\N,\N,\N,\N,0
10,307,4,308,37,\N,\N,\N,\N,\N,0
10,309,4,310,26,\N,\N,\N,\N,\N,0
10,315,8,407,0,107,\N,\N,\N,\N,0
10,316,4,317,26,\N,\N,\N,\N,\N,0
10,318,4,319,30,\N,\N,\N,\N,\N,0
10,320,4,321,40,\N,\N,\N,\N,\N,0
10,322,4,323,33,\N,\N,\N,\N,\N,0
10,325,4,326,32,\N,\N,\N,\N,\N,0
10,328,4,329,35,\N,\N,\N,\N,\N,0
10,329,4,330,45,\N,\N,\N,\N,\N,0
10,331,4,332,32,\N,\N,\N,\N,\N,0
10,333,4,334,35,\N,\N,\N,\N,\N,0
10,339,4,340,30,\N,\N,\N,\N,\N,0
10,341,4,342,30,\N,\N,\N,\N,\N,0
10,343,4,344,36,\N,\N,\N,\N,\N,0
10,345,4,346,40,\N,\N,\N,\N,\N,0
10,347,4,348,40,\N,\N,\N,\N,\N,0
10,349,16,350,0,\N,\N,\N,\N,\N,170
10,353,4,354,37,\N,\N,\N,\N,\N,0
10,355,4,356,37,\N,\N,\N,\N,\N,0
10,356,6,477,0,325,\N,\N,\N,\N,0
10,360,4,202,15,\N,\N,\N,\N,\N,0
10,361,4,362,42,\N,\N,\N,\N,\N,0
10,361,18,478,42,109,\N,\N,\N,\N,0
10,363,4,364,32,\N,\N,\N,\N,\N,0
10,364,4,365,44,\N,\N,\N,\N,\N,0
10,366,6,367,0,226,\N,\N,\N,\N,0
10,366,6,368,0,227,\N,\N,\N,\N,0
10,371,4,372,30,\N,\N,\N,\N,\N,0
10,372,4,373,50,\N,\N,\N,\N,\N,0
10,374,4,375,20,\N,\N,\N,\N,\N,0
10,375,4,376,45,\N,\N,\N,\N,\N,0
10,387,4,388,18,\N,\N,\N,\N,\N,0
10,388,4,389,32,\N,\N,\N,\N,\N,0
10,390,4,391,14,\N,\N,\N,\N,\N,0
10,391,4,392,36,\N,\N,\N,\N,\N,0
10,393,4,394,16,\N,\N,\N,\N,\N,0
10,394,4,395,36,\N,\N,\N,\N,\N,0
10,396,4,397,14,\N,\N,\N,\N,\N,0
10,397,4,398,34,\N,\N,\N,\N,\N,0
10,399,4,400,15,\N,\N,\N,\N,\N,0
10,401,4,402,10,\N,\N,\N,\N,\N,0
10,403,4,404,15,\N,\N,\N,\N,\N,0
10,404,4,405,30,\N,\N,\N,\N,\N,0
10,406,2,315,0,\N,\N,\N,\N,\N,0
10,408,4,409,30,\N,\N,\N,\N,\N,0
10,410,4,411,30,\N,\N,\N,\N,\N,0
10,412,23,414,20,\N,\N,\N,\N,\N,0
10,412,24,413,20,\N,\N,\N,\N,\N,0
10,415,24,416,21,\N,\N,\N,\N,\N,0
10,418,4,419,26,\N,\N,\N,\N,\N,0
10,420,4,421,25,\N,\N,\N,\N,\N,0
10,422,4,423,30,\N,\N,\N,\N,\N,0
10,425,4,426,28,\N,\N,\N,\N,\N,0
10,427,1,428,0,\N,\N,\N,\N,\N,0
10,431,4,432,38,\N,\N,\N,\N,\N,0
10,433,3,358,0,\N,\N,\N,\N,\N,0
10,434,4,435,34,\N,\N,\N,\N,\N,0
10,436,4,437,33,\N,\N,\N,\N,\N,0
10,438,21,185,0,\N,102,\N,\N,\N,0
10,439,21,122,0,\N,102,\N,\N,\N,0
10,440,19,113,0,110,\N,\N,\N,\N,0
10,443,4,444,24,\N,\N,\N,\N,\N,0
10,444,4,445,48,\N,\N,\N,\N,\N,0
10,446,1,143,0,\N,\N,\N,\N,\N,0
10,447,2,448,0,\N,\N,\N,\N,\N,0
10,449,4,450,34,\N,\N,\N,\N,\N,0
10,451,4,452,40,\N,\N,\N,\N,\N,0
10,453,4,454,37,\N,\N,\N,\N,\N,0
10,456,4,457,31,\N,\N,\N,\N,\N,0
10,458,22,226,0,\N,\N,223,\N,\N,0
10,459,4,460,40,\N,\N,\N,\N,\N,0
10,20028,23,414,20,\N,\N,\N,\N,\N,0
10,20028,24,10007,20,\N,\N,\N,\N,\N,0
10,20029,23,414,20,\N,\N,\N,\N,\N,0
10,20029,24,10008,20,\N,\N,\N,\N,\N,0
10,20031,4,20032,30,\N,\N,\N,\N,\N,0
11,1,4,2,16,\N,\N,\N,\N,\N,0
11,2,4,3,32,\N,\N,\N,\N,\N,0
11,4,4,5,16,\N,\N,\N,\N,\N,0
11,5,4,6,36,\N,\N,\N,\N,\N,0
11,7,4,8,16,\N,\N,\N,\N,\N,0
11,8,4,9,36,\N,\N,\N,\N,\N,0
11,10,4,11,7,\N,\N,\N,\N,\N,0
11,11,4,12,10,\N,\N,\N,\N,\N,0
11,13,4,14,7,\N,\N,\N,\N,\N,0
11,14,4,15,10,\N,\N,\N,\N,\N,0
11,16,4,17,18,\N,\N,\N,\N,\N,0
11,17,4,18,36,\N,\N,\N,\N,\N,0
11,19,4,20,20,\N,\N,\N,\N,\N,0
11,21,4,22,20,\N,\N,\N,\N,\N,0
11,23,4,24,22,\N,\N,\N,\N,\N,0
11,25,8,26,0,83,\N,\N,\N,\N,0
11,27,4,28,22,\N,\N,\N,\N,\N,0
11,29,4,30,16,\N,\N,\N,\N,\N,0
11,30,8,31,0,81,\N,\N,\N,\N,0
11,32,4,33,16,\N,\N,\N,\N,\N,0
11,33,8,34,0,81,\N,\N,\N,\N,0
11,35,8,36,0,81,\N,\N,\N,\N,0
11,37,8,38,0,82,\N,\N,\N,\N,0
11,39,8,40,0,81,\N,\N,\N,\N,0
11,41,4,42,22,\N,\N,\N,\N,\N,0
11,42,1,169,0,\N,\N,\N,\N,\N,0
11,43,4,44,21,\N,\N,\N,\N,\N,0
11,44,8,45,0,85,\N,\N,\N,\N,0
11,44,8,182,0,80,\N,\N,\N,\N,0
11,46,4,47,24,\N,\N,\N,\N,\N,0
11,48,4,49,31,\N,\N,\N,\N,\N,0
11,50,4,51,26,\N,\N,\N,\N,\N,0
11,52,4,53,28,\N,\N,\N,\N,\N,0
11,54,4,55,33,\N,\N,\N,\N,\N,0
11,56,4,57,28,\N,\N,\N,\N,\N,0
11,58,8,59,0,82,\N,\N,\N,\N,0
11,60,4,61,25,\N,\N,\N,\N,\N,0
11,61,6,186,0,221,\N,\N,\N,\N,0
11,61,8,62,0,84,\N,\N,\N,\N,0
11,63,4,64,16,\N,\N,\N,\N,\N,0
11,64,5,65,0,\N,\N,\N,\N,\N,0
11,66,4,67,28,\N,\N,\N,\N,\N,0
11,67,5,68,0,\N,\N,\N,\N,\N,0
11,69,4,70,21,\N,\N,\N,\N,\N,0
11,70,8,71,0,85,\N,\N,\N,\N,0
11,72,4,73,30,\N,\N,\N,\N,\N,0
11,74,4,75,25,\N,\N,\N,\N,\N,0
11,75,5,76,0,\N,\N,\N,\N,\N,0
11,77,4,78,40,\N,\N,\N,\N,\N,0
11,79,4,80,37,\N,\N,\N,\N,\N,0
11,79,6,199,37,221,\N,\N,\N,\N,0
11,81,4,82,30,\N,\N,\N,\N,\N,0
11,82,25,462,0,\N,\N,\N,\N,\N,0
11,84,4,85,31,\N,\N,\N,\N,\N,0
11,86,4,87,34,\N,\N,\N,\N,\N,0
11,88,4,89,38,\N,\N,\N,\N,\N,0
11,90,8,91,0,84,\N,\N,\N,\N,0
11,92,4,93,25,\N,\N,\N,\N,\N,0
11,93,5,94,0,\N,\N,\N,\N,\N,0
11,95,6,208,0,233,\N,\N,\N,\N,0
11,96,4,97,26,\N,\N,\N,\N,\N,0
11,98,4,99,28,\N,\N,\N,\N,\N,0
11,100,4,101,30,\N,\N,\N,\N,\N,0
11,102,8,103,0,85,\N,\N,\N,\N,0
11,104,4,105,28,\N,\N,\N,\N,\N,0
11,108,21,463,0,\N,205,\N,\N,\N,0
11,109,4,110,35,\N,\N,\N,\N,\N,0
11,111,4,112,42,\N,\N,\N,\N,\N,0
11,112,6,464,0,321,\N,\N,\N,\N,0
11,113,1,242,0,\N,\N,\N,\N,\N,0
11,114,21,465,0,\N,246,\N,\N,\N,0
11,116,4,117,32,\N,\N,\N,\N,\N,0
11,117,6,230,0,235,\N,\N,\N,\N,0
11,118,4,119,33,\N,\N,\N,\N,\N,0
11,120,8,121,0,84,\N,\N,\N,\N,0
11,123,6,212,0,233,\N,\N,\N,\N,0
11,125,6,466,0,322,\N,\N,\N,\N,0
11,126,6,467,0,323,\N,\N,\N,\N,0
11,129,4,130,20,\N,\N,\N,\N,\N,0
11,133,2,196,0,\N,\N,\N,\N,\N,0
11,133,3,197,0,\N,\N,\N,\N,\N,0
11,133,8,134,0,84,\N,\N,\N,\N,0
11,133,8,135,0,83,\N,\N,\N,\N,0
11,133,8,136,0,82,\N,\N,\N,\N,0
11,133,26,470,0,\N,\N,\N,\N,\N,0
11,133,27,471,0,\N,\N,\N,\N,\N,0
11,137,6,233,0,252,\N,\N,\N,\N,0
11,138,4,139,40,\N,\N,\N,\N,\N,0
11,140,4,141,40,\N,\N,\N,\N,\N,0
11,147,4,148,30,\N,\N,\N,\N,\N,0
11,148,4,149,55,\N,\N,\N,\N,\N,0
11,152,4,153,16,\N,\N,\N,\N,\N,0
11,153,4,154,32,\N,\N,\N,\N,\N,0
11,155,4,156,14,\N,\N,\N,\N,\N,0
11,156,4,157,36,\N,\N,\N,\N,\N,0
11,158,4,159,18,\N,\N,\N,\N,\N,0
11,159,4,160,30,\N,\N,\N,\N,\N,0
11,161,4,162,15,\N,\N,\N,\N,\N,0
11,163,4,164,20,\N,\N,\N,\N,\N,0
11,165,4,166,18,\N,\N,\N,\N,\N,0
11,167,4,168,22,\N,\N,\N,\N,\N,0
11,170,4,171,27,\N,\N,\N,\N,\N,0
11,172,1,25,0,\N,\N,\N,\N,\N,0
11,173,1,35,0,\N,\N,\N,\N,\N,0
11,174,1,39,0,\N,\N,\N,\N,\N,0
11,175,1,176,0,\N,\N,\N,\N,\N,0
11,176,8,468,0,107,\N,\N,\N,\N,0
11,177,4,178,25,\N,\N,\N,\N,\N,0
11,179,4,180,15,\N,\N,\N,\N,\N,0
11,180,4,181,30,\N,\N,\N,\N,\N,0
11,183,4,184,18,\N,\N,\N,\N,\N,0
11,187,4,188,18,\N,\N,\N,\N,\N,0
11,188,4,189,27,\N,\N,\N,\N,\N,0
11,190,21,424,0,\N,458,\N,\N,\N,0
11,191,8,192,0,80,\N,\N,\N,\N,0
11,193,21,469,0,\N,246,\N,\N,\N,0
11,194,4,195,20,\N,\N,\N,\N,\N,0
11,198,8,430,0,108,\N,\N,\N,\N,0
11,200,8,429,0,108,\N,\N,\N,\N,0
11,204,4,205,31,\N,\N,\N,\N,\N,0
11,207,20,472,0,327,\N,\N,\N,\N,0
11,209,4,210,23,\N,\N,\N,\N,\N,0
11,215,20,461,0,326,\N,\N,\N,\N,0
11,216,4,217,30,\N,\N,\N,\N,\N,0
11,218,4,219,38,\N,\N,\N,\N,\N,0
11,220,4,221,33,\N,\N,\N,\N,\N,0
11,221,21,473,0,\N,246,\N,\N,\N,0
11,223,4,224,25,\N,\N,\N,\N,\N,0
11,228,4,229,24,\N,\N,\N,\N,\N,0
11,231,4,232,25,\N,\N,\N,\N,\N,0
11,233,6,474,0,324,\N,\N,\N,\N,0
11,236,9,106,20,\N,\N,\N,\N,\N,0
11,236,10,237,20,\N,\N,\N,\N,\N,0
11,236,11,107,20,\N,\N,\N,\N,\N,0
11,238,4,124,30,\N,\N,\N,\N,\N,0
11,239,4,125,30,\N,\N,\N,\N,\N,0
11,240,4,126,30,\N,\N,\N,\N,\N,0
11,246,4,247,30,\N,\N,\N,\N,\N,0
11,247,4,248,55,\N,\N,\N,\N,\N,0
11,252,4,253,16,\N,\N,\N,\N,\N,0
11,253,4,254,36,\N,\N,\N,\N,\N,0
11,255,4,256,16,\N,\N,\N,\N,\N,0
11,256,4,257,36,\N,\N,\N,\N,\N,0
11,258,4,259,16,\N,\N,\N,\N,\N,0
11,259,4,260,36,\N,\N,\N,\N,\N,0
11,261,4,262,18,\N,\N,\N,\N,\N,0
11,263,4,264,20,\N,\N,\N,\N,\N,0
11,265,12,266,7,\N,\N,\N,\N,\N,0
11,265,13,268,7,\N,\N,\N,\N,\N,0
11,266,4,267,10,\N,\N,\N,\N,\N,0
11,268,4,269,10,\N,\N,\N,\N,\N,0
11,270,4,271,14,\N,\N,\N,\N,\N,0
11,271,8,272,0,84,\N,\N,\N,\N,0
11,273,4,274,14,\N,\N,\N,\N,\N,0
11,274,8,275,0,85,\N,\N,\N,\N,0
11,276,4,277,22,\N,\N,\N,\N,\N,0
11,278,4,279,25,\N,\N,\N,\N,\N,0
11,280,4,281,20,\N,\N,\N,\N,\N,0
11,281,4,282,30,\N,\N,\N,\N,\N,0
11,281,17,475,30,109,\N,\N,\N,\N,0
11,283,4,284,22,\N,\N,\N,\N,\N,0
11,285,4,286,23,\N,\N,\N,\N,\N,0
11,287,4,288,18,\N,\N,\N,\N,\N,0
11,288,4,289,36,\N,\N,\N,\N,\N,0
11,290,14,291,20,\N,\N,\N,\N,\N,0
11,290,15,292,0,\N,\N,\N,\N,\N,0
11,293,4,294,20,\N,\N,\N,\N,\N,0
11,294,4,295,40,\N,\N,\N,\N,\N,0
11,296,4,297,24,\N,\N,\N,\N,\N,0
11,298,1,183,0,\N,\N,\N,\N,\N,0
11,299,25,476,0,\N,\N,\N,\N,\N,0
11,300,8,301,0,81,\N,\N,\N,\N,0
11,304,4,305,32,\N,\N,\N,\N,\N,0
11,305,4,306,42,\N,\N,\N,\N,\N,0
11,307,4,308,37,\N,\N,\N,\N,\N,0
11,309,4,310,26,\N,\N,\N,\N,\N,0
11,315,8,407,0,107,\N,\N,\N,\N,0
11,316,4,317,26,\N,\N,\N,\N,\N,0
11,318,4,319,30,\N,\N,\N,\N,\N,0
11,320,4,321,40,\N,\N,\N,\N,\N,0
11,322,4,323,33,\N,\N,\N,\N,\N,0
11,325,4,326,32,\N,\N,\N,\N,\N,0
11,328,4,329,35,\N,\N,\N,\N,\N,0
11,329,4,330,45,\N,\N,\N,\N,\N,0
11,331,4,332,32,\N,\N,\N,\N,\N,0
11,333,4,334,35,\N,\N,\N,\N,\N,0
11,339,4,340,30,\N,\N,\N,\N,\N,0
11,341,4,342,30,\N,\N,\N,\N,\N,0
11,343,4,344,36,\N,\N,\N,\N,\N,0
11,345,4,346,40,\N,\N,\N,\N,\N,0
11,347,4,348,40,\N,\N,\N,\N,\N,0
11,349,16,350,0,\N,\N,\N,\N,\N,170
11,353,4,354,37,\N,\N,\N,\N,\N,0
11,355,4,356,37,\N,\N,\N,\N,\N,0
11,356,6,477,0,325,\N,\N,\N,\N,0
11,360,4,202,15,\N,\N,\N,\N,\N,0
11,361,4,362,42,\N,\N,\N,\N,\N,0
11,361,18,478,42,109,\N,\N,\N,\N,0
11,363,4,364,32,\N,\N,\N,\N,\N,0
11,364,4,365,44,\N,\N,\N,\N,\N,0
11,366,6,367,0,226,\N,\N,\N,\N,0
11,366,6,368,0,227,\N,\N,\N,\N,0
11,371,4,372,30,\N,\N,\N,\N,\N,0
11,372,4,373,50,\N,\N,\N,\N,\N,0
11,374,4,375,20,\N,\N,\N,\N,\N,0
11,375,4,376,45,\N,\N,\N,\N,\N,0
11,387,4,388,18,\N,\N,\N,\N,\N,0
11,388,4,389,32,\N,\N,\N,\N,\N,0
11,390,4,391,14,\N,\N,\N,\N,\N,0
11,391,4,392,36,\N,\N,\N,\N,\N,0
11,393,4,394,16,\N,\N,\N,\N,\N,0
11,394,4,395,36,\N,\N,\N,\N,\N,0
11,396,4,397,14,\N,\N,\N,\N,\N,0
11,397,4,398,34,\N,\N,\N,\N,\N,0
11,399,4,400,15,\N,\N,\N,\N,\N,0
11,401,4,402,10,\N,\N,\N,\N,\N,0
11,403,4,404,15,\N,\N,\N,\N,\N,0
11,404,4,405,30,\N,\N,\N,\N,\N,0
11,406,2,315,0,\N,\N,\N,\N,\N,0
11,408,4,409,30,\N,\N,\N,\N,\N,0
11,410,4,411,30,\N,\N,\N,\N,\N,0
11,412,23,414,20,\N,\N,\N,\N,\N,0
11,412,24,413,20,\N,\N,\N,\N,\N,0
11,415,24,416,21,\N,\N,\N,\N,\N,0
11,418,4,419,26,\N,\N,\N,\N,\N,0
11,420,4,421,25,\N,\N,\N,\N,\N,0
11,422,4,423,30,\N,\N,\N,\N,\N,0
11,425,4,426,28,\N,\N,\N,\N,\N,0
11,427,1,428,0,\N,\N,\N,\N,\N,0
11,431,4,432,38,\N,\N,\N,\N,\N,0
11,433,3,358,0,\N,\N,\N,\N,\N,0
11,434,4,435,34,\N,\N,\N,\N,\N,0
11,436,4,437,33,\N,\N,\N,\N,\N,0
11,438,21,185,0,\N,102,\N,\N,\N,0
11,439,21,122,0,\N,102,\N,\N,\N,0
11,440,19,113,0,110,\N,\N,\N,\N,0
11,443,4,444,24,\N,\N,\N,\N,\N,0
11,444,4,445,48,\N,\N,\N,\N,\N,0
11,446,1,143,0,\N,\N,\N,\N,\N,0
11,447,2,448,0,\N,\N,\N,\N,\N,0
11,449,4,450,34,\N,\N,\N,\N,\N,0
11,451,4,452,40,\N,\N,\N,\N,\N,0
11,453,4,454,37,\N,\N,\N,\N,\N,0
11,456,4,457,31,\N,\N,\N,\N,\N,0
11,458,22,226,0,\N,\N,223,\N,\N,0
11,459,4,460,40,\N,\N,\N,\N,\N,0
11,20028,23,414,20,\N,\N,\N,\N,\N,0
11,20028,24,10007,20,\N,\N,\N,\N,\N,0
11,20029,23,414,20,\N,\N,\N,\N,\N,0
11,20029,24,10008,20,\N,\N,\N,\N,\N,0
11,20031,4,20032,30,\N,\N,\N,\N,\N,0
12,1,4,2,16,\N,\N,\N,\N,\N,0
12,2,4,3,32,\N,\N,\N,\N,\N,0
12,4,4,5,16,\N,\N,\N,\N,\N,0
12,5,4,6,36,\N,\N,\N,\N,\N,0
12,7,4,8,16,\N,\N,\N,\N,\N,0
12,8,4,9,36,\N,\N,\N,\N,\N,0
12,10,4,11,7,\N,\N,\N,\N,\N,0
12,11,4,12,10,\N,\N,\N,\N,\N,0
12,13,4,14,7,\N,\N,\N,\N,\N,0
12,14,4,15,10,\N,\N,\N,\N,\N,0
12,16,4,17,18,\N,\N,\N,\N,\N,0
12,17,4,18,36,\N,\N,\N,\N,\N,0
12,19,4,20,20,\N,\N,\N,\N,\N,0
12,21,4,22,20,\N,\N,\N,\N,\N,0
12,23,4,24,22,\N,\N,\N,\N,\N,0
12,25,8,26,0,83,\N,\N,\N,\N,0
12,27,4,28,22,\N,\N,\N,\N,\N,0
12,29,4,30,16,\N,\N,\N,\N,\N,0
12,30,8,31,0,81,\N,\N,\N,\N,0
12,32,4,33,16,\N,\N,\N,\N,\N,0
12,33,8,34,0,81,\N,\N,\N,\N,0
12,35,8,36,0,81,\N,\N,\N,\N,0
12,37,8,38,0,82,\N,\N,\N,\N,0
12,39,8,40,0,81,\N,\N,\N,\N,0
12,41,4,42,22,\N,\N,\N,\N,\N,0
12,42,1,169,0,\N,\N,\N,\N,\N,0
12,43,4,44,21,\N,\N,\N,\N,\N,0
12,44,8,45,0,85,\N,\N,\N,\N,0
12,44,8,182,0,80,\N,\N,\N,\N,0
12,46,4,47,24,\N,\N,\N,\N,\N,0
12,48,4,49,31,\N,\N,\N,\N,\N,0
12,50,4,51,26,\N,\N,\N,\N,\N,0
12,52,4,53,28,\N,\N,\N,\N,\N,0
12,54,4,55,33,\N,\N,\N,\N,\N,0
12,56,4,57,28,\N,\N,\N,\N,\N,0
12,58,8,59,0,82,\N,\N,\N,\N,0
12,60,4,61,25,\N,\N,\N,\N,\N,0
12,61,6,186,0,221,\N,\N,\N,\N,0
12,61,8,62,0,84,\N,\N,\N,\N,0
12,63,4,64,16,\N,\N,\N,\N,\N,0
12,64,5,65,0,\N,\N,\N,\N,\N,0
12,66,4,67,28,\N,\N,\N,\N,\N,0
12,67,5,68,0,\N,\N,\N,\N,\N,0
12,69,4,70,21,\N,\N,\N,\N,\N,0
12,70,8,71,0,85,\N,\N,\N,\N,0
12,72,4,73,30,\N,\N,\N,\N,\N,0
12,74,4,75,25,\N,\N,\N,\N,\N,0
12,75,5,76,0,\N,\N,\N,\N,\N,0
12,77,4,78,40,\N,\N,\N,\N,\N,0
12,79,4,80,37,\N,\N,\N,\N,\N,0
12,79,6,199,37,221,\N,\N,\N,\N,0
12,81,4,82,30,\N,\N,\N,\N,\N,0
12,82,25,462,0,\N,\N,\N,\N,\N,0
12,84,4,85,31,\N,\N,\N,\N,\N,0
12,86,4,87,34,\N,\N,\N,\N,\N,0
12,88,4,89,38,\N,\N,\N,\N,\N,0
12,90,8,91,0,84,\N,\N,\N,\N,0
12,92,4,93,25,\N,\N,\N,\N,\N,0
12,93,5,94,0,\N,\N,\N,\N,\N,0
12,95,6,208,0,233,\N,\N,\N,\N,0
12,96,4,97,26,\N,\N,\N,\N,\N,0
12,98,4,99,28,\N,\N,\N,\N,\N,0
12,100,4,101,30,\N,\N,\N,\N,\N,0
12,102,8,103,0,85,\N,\N,\N,\N,0
12,104,4,105,28,\N,\N,\N,\N,\N,0
12,108,21,463,0,\N,205,\N,\N,\N,0
12,109,4,110,35,\N,\N,\N,\N,\N,0
12,111,4,112,42,\N,\N,\N,\N,\N,0
12,112,6,464,0,321,\N,\N,\N,\N,0
12,113,1,242,0,\N,\N,\N,\N,\N,0
12,114,21,465,0,\N,246,\N,\N,\N,0
12,116,4,117,32,\N,\N,\N,\N,\N,0
12,117,6,230,0,235,\N,\N,\N,\N,0
12,118,4,119,33,\N,\N,\N,\N,\N,0
12,120,8,121,0,84,\N,\N,\N,\N,0
12,123,6,212,0,233,\N,\N,\N,\N,0
12,125,6,466,0,322,\N,\N,\N,\N,0
12,126,6,467,0,323,\N,\N,\N,\N,0
12,129,4,130,20,\N,\N,\N,\N,\N,0
12,133,2,196,0,\N,\N,\N,\N,\N,0
12,133,3,197,0,\N,\N,\N,\N,\N,0
12,133,8,134,0,84,\N,\N,\N,\N,0
12,133,8,135,0,83,\N,\N,\N,\N,0
12,133,8,136,0,82,\N,\N,\N,\N,0
12,133,26,470,0,\N,\N,\N,\N,\N,0
12,133,27,471,0,\N,\N,\N,\N,\N,0
12,137,6,233,0,252,\N,\N,\N,\N,0
12,138,4,139,40,\N,\N,\N,\N,\N,0
12,140,4,141,40,\N,\N,\N,\N,\N,0
12,147,4,148,30,\N,\N,\N,\N,\N,0
12,148,4,149,55,\N,\N,\N,\N,\N,0
12,152,4,153,16,\N,\N,\N,\N,\N,0
12,153,4,154,32,\N,\N,\N,\N,\N,0
12,155,4,156,14,\N,\N,\N,\N,\N,0
12,156,4,157,36,\N,\N,\N,\N,\N,0
12,158,4,159,18,\N,\N,\N,\N,\N,0
12,159,4,160,30,\N,\N,\N,\N,\N,0
12,161,4,162,15,\N,\N,\N,\N,\N,0
12,163,4,164,20,\N,\N,\N,\N,\N,0
12,165,4,166,18,\N,\N,\N,\N,\N,0
12,167,4,168,22,\N,\N,\N,\N,\N,0
12,170,4,171,27,\N,\N,\N,\N,\N,0
12,172,1,25,0,\N,\N,\N,\N,\N,0
12,173,1,35,0,\N,\N,\N,\N,\N,0
12,174,1,39,0,\N,\N,\N,\N,\N,0
12,175,1,176,0,\N,\N,\N,\N,\N,0
12,176,8,468,0,107,\N,\N,\N,\N,0
12,177,4,178,25,\N,\N,\N,\N,\N,0
12,179,4,180,15,\N,\N,\N,\N,\N,0
12,180,4,181,30,\N,\N,\N,\N,\N,0
12,183,4,184,18,\N,\N,\N,\N,\N,0
12,187,4,188,18,\N,\N,\N,\N,\N,0
12,188,4,189,27,\N,\N,\N,\N,\N,0
12,190,21,424,0,\N,458,\N,\N,\N,0
