generation_id,language_id,move_id,description
7,4,555,Wäscht Zielen in der Nähe mit einer ausführlichen\nStandpauke den Kopf und senkt dabei deren\nSpezial-Angriff.
7,4,556,"Lässt große, schwere Eiszapfen auf das Ziel\nherabregnen. Ziel schreckt eventuell zurück."
7,4,557,"Eine Verzweiflungsattacke. Anwender entfacht\nglühend heißes Feuer. Senkt dessen Verteidigung,\nSpezial-Verteidigung und Initiative."
7,4,558,"Feuert eine monströse Flamme ab. Wird die Attacke\ndurch einen gigantischen Blitz modifiziert, steigt die\nStärke."
7,4,559,"Feuert einen monströsen Blitz ab. Wird die Attacke\ndurch eine gigantische Flamme modifiziert, steigt die\nStärke."
7,4,560,Der Anwender stürzt sich aus der Luft auf das Ziel.\nDie Attacke gehört sowohl dem Typ Kampf als auch\ndem Typ Flug an.
7,4,561,"Der Anwender richtet eine Tatami-Matte auf, um sich\nund sein Team vor Schaden zu schützen. Kein Schutz\nvor Status-Attacken."
7,4,562,"Der Anwender fügt dem Ziel Schaden zu, indem er\nes anrülpst. Diese Attacke gelingt nur nach dem\nKonsum einer getragenen Beere."
7,4,563,Der Anwender pflügt den Boden und macht die\nErde fruchtbarer. Erhöht den Angriff und den\nSpezial-Angriff von Pflanzen-Pokémon.
7,4,564,Der Anwender spinnt in der Umgebung des\ngegnerischen Teams ein klebriges Netz und senkt\nso die Initiative neu eingewechselter Pokémon.
7,4,565,"Gelingt es dem Anwender, das Ziel mit dieser\nAttacke zu besiegen, steigt sein Angriffs-Wert\ndrastisch."
7,4,566,"Der Anwender verschwindet, um eine Runde lang\nseine Kraft zu sammeln und in der nächsten Runde\nanzugreifen. Durchbricht die Defensive des Zieles."
7,4,567,Der Anwender lehrt das Ziel das Fürchten.\nDieses nimmt dadurch zusätzlich den Typ Geist an.
7,4,568,"Der Anwender stößt ein Kampfgebrüll aus, das das\nZiel einschüchtert und zugleich seinen Angriffs- und\nSpezial-Angriffs-Wert senkt."
7,4,569,"Versprüht elektrisch geladene Partikel und bewirkt,\ndass Normal-Attacken den Typ Elektro annehmen."
7,4,570,Fügt allen Pokémon in der Umgebung Schaden zu.\nDer Anwender wird um die Hälfte des insgesamt\nangerichteten Schadens geheilt.
7,4,571,"Der Anwender belegt das Ziel mit einem Waldesfluch,\ndurch den dieses zusätzlich den Typ Pflanze\nannimmt."
7,4,572,"Der Anwender erzeugt einen turbulenten\nBlütenwirbel, der alle Pokémon in der Nähe\nerfasst und ihnen Schaden zufügt."
7,4,573,Das Ziel wird stark abgekühlt und manchmal sogar\neingefroren. Die Attacke ist sehr effektiv gegen\nWasser-Pokémon.
7,4,574,"Der Anwender stößt einen bezirzenden Ruf aus, mit\ndem er das Ziel in seinen Bann schlägt und ihm\nimmer mentalen Schaden zufügt."
7,4,575,"Schüchtert das Ziel mit einer Abgangstirade ein,\nsodass dessen Angriffs- und Spezial-Angriffs-Wert\nsinken. Danach wird der Anwender ausgewechselt."
7,4,576,Invertiert alle Statusveränderungen des Zieles.
7,4,577,Der Anwender stiehlt dem Ziel mit einem Kuss KP.\nDie Höhe der Heilung beträgt mehr als die Hälfte des\nbeim Ziel angerichteten Schadens.
7,4,578,"Schützt mit einer mysteriösen Macht seine\nMitstreiter und sich vor Status-Attacken, nicht\njedoch vor Attacken, die Schaden verursachen."
7,4,579,Erhöht mit einer mysteriösen Macht die Verteidigung\naller am Kampf beteiligten Pflanzen-Pokémon.
7,4,580,"Regeneriert fünf Runden lang in jeder neuen Runde\nein paar KP aller Pokémon, die den Boden berühren.\nErhöht die Stärke von Pflanzen-Attacken."
7,4,581,"Schützt fünf Runden lang alle Pokémon, die den\nBoden berühren, vor Statusproblemen. Der erlittene\nSchaden durch Drachen-Attacken wird halbiert."
7,4,582,"Kommt die Attacke zum Einsatz, bevor das Ziel seine\nAttacke ausführt, nimmt diese für die Dauer dieser\nRunde den Typ Elektro an."
7,4,583,Der Anwender knuddelt das Ziel und greift es an.\nGelegentlich sinkt dabei auch dessen Angriffs-Wert.
7,4,584,"Lässt eine Feenbrise aufkommen, die das Ziel erfasst\nund ihm Schaden zufügt."
7,4,585,"Der Anwender macht sich die Kraft des Mondes\nzunutze, um anzugreifen. Gelegentlich wird dabei\nder Spezial-Angriff des Zieles gesenkt."
7,4,586,Der Anwender greift alle Pokémon in der Umgebung\nmit einem gewaltigen Knall an.
7,4,587,Der Anwender sperrt alle Pokémon ein und hindert\nsie damit in der nächsten Runde an der Flucht.
7,4,588,"Der Anwender geht in die Defensive und wird vor\nAngriffen geschützt. Berührt ihn nun ein Pokémon,\nsinkt dessen Angriffs-Wert stark."
7,4,589,Der Anwender schließt mit dem Ziel Freundschaft\nund nimmt ihm seine Angriffslust. Der Angriffs-Wert\ndes Zieles sinkt.
7,4,590,Der Anwender vertraut dem Ziel ein Geheimnis an\nund stört auf diese Weise dessen Konzentration.\nDer Spezial-Angriff des Zieles sinkt.
7,4,591,Der Anwender beschwört einen zerstörerischen\nDiamantsturm herauf. Kann die Verteidigung des\nAnwenders stark erhöhen.
7,4,592,Der Anwender feuert einen siedend heißen\nDampfschwall auf das Ziel ab. Dieses kann\ndabei Verbrennungen erleiden.
7,4,593,"Der Anwender positioniert sich mithilfe eines\nDimensionslochs direkt neben dem Ziel und\ndurchbricht selbst Schutzschild, Scanner etc."
7,4,594,Der Anwender schleudert dem Ziel Wurfsterne aus\neinem verdickten Sekret entgegen. Die Attacke trifft\nzwei- bis fünfmal. Hohe Erstschlagquote.
7,4,595,"Der Anwender greift das Ziel an, indem er ihm\neine besondere, heiße Flamme entgegenbläst.\nDer Spezial-Angriff des Zieles sinkt."
7,4,596,"Der Anwender wird vor Angriffen geschützt.\nGleichzeitig nehmen alle Pokémon, die mit\nihm in Berührung kommen, Schaden."
7,4,597,Der Anwender erhöht mithilfe eines mysteriösen\nDuftes die Spezial-Verteidigung eines Mitstreiters.
7,4,598,Der Körper des Anwenders erzeugt mysteriöse\nWellen und senkt den Spezial-Angriff des Zieles\ndadurch stark.
7,4,599,"Anwender bespritzt das Ziel mit einer speziellen\nGiftflüssigkeit. Senkt den Angriff, den Spezial-Angriff\nund die Initiative von vergifteten Zielen."
7,4,600,"Setzt das Ziel nach Einsatz von Pulverschleuder in\nderselben Runde eine Feuer-Attacke ein, kommt es\nzu einer Explosion, die ihm schadet."
7,4,601,"Der Anwender saugt in Runde 1 Energie auf.\nIn Runde 2 steigen der Spezial-Angriff, die\nSpezial-Verteidigung und die Initiative stark."
7,4,602,"Das Magnetfeld wird so manipuliert, dass Spezial-\nVerteidigung und Verteidigung von Team-Pokémon\nmit der Fähigkeit Plus oder Minus steigen."
7,4,603,"Nach Einsatz der Attacke Goldene Zeiten verdoppelt\nsich das Preisgeld, das du im Falle eines Sieges\nerhältst."
7,4,604,"Hindert fünf Runden lang alle Pokémon, die den\nBoden berühren, am Einschlafen. Erhöht die Stärke\nvon Elektro-Attacken."
7,4,605,"Der Anwender feuert einen mächtigen Lichtblitz ab,\nder dem Ziel Schaden zufügt."
7,4,606,Das Pokémon gratuliert dir zu deinem Geburtstag!
7,4,607,Der Anwender und ein Mitstreiter reichen einander\ndie Hände und verfallen in einen Zustand tiefster\nZufriedenheit.
7,4,608,"Der Anwender erobert das Herz des Zieles, indem er\nes mit Kulleraugen ansieht. Senkt den Angriffs-Wert\ndes Zieles. Hohe Erstschlagquote."
7,4,609,"Der Anwender lädt seine Wangen elektrisch auf und\ngreift an, indem er sich damit am Ziel reibt. Das Ziel\nwird paralysiert."
7,4,610,"Der Anwender hält sich beim Angriff zurück und\nsorgt auf diese Weise dafür, dass dem Ziel danach\nmindestens 1 KP verbleibt."
7,4,611,Der Anwender fällt vier bis fünf Runden lang wie eine\nPlage über das Ziel her und greift es an. In diesem\nZeitraum kann es nicht fliehen.
7,4,612,Die Fäuste des Anwenders härten durch\nwiederholtes Zuschlagen ab. Mit jedem\nTreffer steigt sein Angriffs-Wert.
7,4,613,Der Anwender raubt dem Ziel KP. Die Höhe der\nHeilung beträgt mehr als die Hälfte des beim Ziel\nangerichteten Schadens.
7,4,614,"Die Attacke erfasst auch fliegende und schwebende\nPokémon. Werden sie getroffen, fallen sie zu Boden."
7,4,615,"Der Anwender greift mit einer Welle an, die dicht\nüber dem Boden verläuft und alle Pokémon, die sie\nerfasst, an der Flucht hindert."
7,4,616,"Der Anwender sammelt die Kraft des weiten Landes\nund greift an, indem er sie gebündelt auf das Ziel\nlenkt."
7,4,617,"Die Attacke basiert auf der Kraft des Ewigblütlers,\ndie als mächtiger Lichtstrahl abgefeuert wird.\nDer Anwender nimmt dabei selbst großen Schaden."
7,4,618,Der Anwender greift das Ziel mit unzähligen blau\nleuchtenden Strahlen an.
7,4,619,"Der Anwender wandelt die Kraft des Erdreichs in\nKlingen um, mit denen er das Ziel angreift."
7,4,620,Der Anwender greift das Ziel aus atemberaubender\nHöhe im Sturzflug an. Senkt Verteidigung und\nSpezial-Verteidigung des Anwenders.
7,4,621,"Eine Angriffsserie mit vielen Armen, die die Wirkung\nvon Attacken wie Schutzschild und Scanner durch-\nbricht. Dabei sinkt die Verteidigung des Anwenders."
7,4,622,Der durch Z-Kraft energiegeladene Anwender rennt\nmit ganzer Kraft gegen das Ziel. Die Stärke variiert\nje nach zugrunde liegender Attacke.
7,4,623,Dummy data
7,4,624,Aus Z-Kraft hergestellte Energiebälle prallen mit\nvoller Wucht auf das Ziel. Die Stärke variiert je nach\nzugrunde liegender Attacke.
7,4,625,Dummy data
7,4,626,Der Anwender schwingt sich durch Z-Kraft in die\nLüfte und stürzt sich dann auf das Ziel hinab. Die\nStärke variiert je nach zugrunde liegender Attacke.
7,4,627,Dummy data
7,4,628,"Der Anwender kreiert mit Z-Kraft ein giftiges Moor,\nin dem das Ziel versinkt. Die Stärke variiert je nach\nzugrunde liegender Attacke."
7,4,629,Dummy data
7,4,630,Der Anwender zerrt das Ziel mit Z-Kraft tief in den\nBoden und kollidiert dort mit ihm. Die Stärke variiert\nje nach zugrunde liegender Attacke.
7,4,631,Dummy data
7,4,632,Der Anwender beschwört mit Z-Kraft einen großen\nFelsen herbei und lässt ihn auf das Ziel fallen. Die\nStärke variiert je nach zugrunde liegender Attacke.
7,4,633,Dummy data
7,4,634,Mithilfe von Z-Kraft umwickelt der Anwender das\nZiel mit Fäden. Die Stärke variiert je nach zugrunde\nliegender Attacke.
7,4,635,Dummy data
7,4,636,Der Anwender beschwört mit Z-Kraft tiefen Groll\nherbei und lässt diesen auf das Ziel los. Die Stärke\nvariiert je nach zugrunde liegender Attacke.
7,4,637,Dummy data
7,4,638,Der Anwender wirbelt durch Z-Kraft sehr schnell\numher und prallt mit dem Ziel zusammen. Die Stärke\nvariiert je nach zugrunde liegender Attacke.
7,4,639,Dummy data
7,4,640,Der Anwender speit dank Z-Kraft eine gewaltige\nKugel aus Flammen auf das Ziel. Die Stärke variiert\nje nach zugrunde liegender Attacke.
7,4,641,Dummy data
7,4,642,"Der Anwender kreiert mit Z-Kraft einen riesigen\nWasserstrudel, der das Ziel verschluckt. Die Stärke\nvariiert je nach zugrunde liegender Attacke."
7,4,643,Dummy data
7,4,644,Der Anwender leiht sich durch Z-Kraft die Energie\nvon Wiesenblumen und greift das Ziel damit an. Die\nStärke variiert je nach zugrunde liegender Attacke.
7,4,645,Dummy data
7,4,646,Der Anwender greift das Ziel mit durch Z-Kraft\ngesammelter starker Elektrizität an. Die Stärke\nvariiert je nach zugrunde liegender Attacke.
7,4,647,Dummy data
7,4,648,Der Anwender kontrolliert das Ziel mit Z-Kraft und\nmacht ihm so das Leben schwer. Die Stärke variiert\nje nach zugrunde liegender Attacke.
7,4,649,Dummy data
7,4,650,Der Anwender senkt mit Z-Kraft die Temperatur\ndrastisch und lässt das Ziel einfrieren. Die Stärke\nvariiert je nach zugrunde liegender Attacke.
7,4,651,Dummy data
7,4,652,Der Anwender materialisiert durch Z-Kraft seine\nAura und greift damit das Ziel an. Die Stärke variiert\nje nach zugrunde liegender Attacke.
7,4,653,Dummy data
7,4,654,"Der Anwender sammelt mit Z-Kraft dunkle Energie\nan, die das Ziel verschlingt. Die Stärke variiert je\nnach zugrunde liegender Attacke."
7,4,655,Dummy data
7,4,656,Der Anwender kreiert mit Z-Kraft eine zauberhafte\nDimension und treibt dort sein Spiel mit dem Ziel. Die\nStärke variiert je nach zugrunde liegender Attacke.
7,4,657,Dummy data
7,4,658,Pikachu umhüllt sich durch Z-Kraft mit gewaltiger\nelektrischer Energie und stürzt sich mit voller Kraft\nauf das Ziel.
7,4,659,"KP des Anwenders werden um 50 % der maximalen\nKP aufgefüllt. Tobt ein Sandsturm, werden noch\nmehr KP aufgefüllt."
7,4,660,"Eine sehr starke Attacke, die jedoch nur erfolgreich\nist, wenn sie sofort eingesetzt wird, nachdem der\nAnwender das Kampffeld betreten hat."
7,4,661,"Der Anwender wird vor Angriffen geschützt.\nGleichzeitig werden alle Pokémon, die mit ihm in\nBerührung kommen, vergiftet."
7,4,662,"Der Anwender greift das Ziel an und näht zugleich\ndessen Schatten am Boden fest, sodass es nicht\nentkommen kann."
7,4,663,Der Anwender wirbelt mit beiden Armen und prallt\nso auf das Ziel. Richtet unabhängig von den\nStatusveränderungen des Zieles Schaden an.
7,4,664,"Durch Gesang erzeugte Blasen werden auf das Ziel\ngeschleudert. Alle Pokémon, die dadurch Schaden\nerleiden, werden auch von Verbrennungen geheilt."
7,4,665,Anwender trifft mit einem starken Hieb.\nSenkt Initiative des Anwenders.
7,4,666,"KP des Zieles werden um 50 % der maximalen KP\naufgefüllt. Die Wirkung steigt, wenn der Untergrund\nin ein Grasfeld verwandelt wurde."
7,4,667,Der Anwender greift das Ziel mit einer heftigen\nGanzkörper-Attacke an.
7,4,668,"Ein Angriff, der die KP des Anwenders um die Höhe\ndes Angriffs-Werts des Zieles heilt. Anschließend\nwird der Angriff des Zieles gesenkt."
7,4,669,"Der Anwender absorbiert in der 1. Runde Licht,\ndas er in der 2. Runde zu einem Schwert formt,\nmit dem er angreift."
7,4,670,Der Anwender greift das Ziel mit Blättern an.
7,4,671,"Der Anwender lenkt die Aufmerksamkeit auf das Ziel,\nsodass in dieser Runde nur noch dieses Pokémon\nangegriffen wird."
7,4,672,"Der Anwender schießt giftige Fäden auf das Ziel,\ndas dadurch vergiftet wird. Außerdem sinkt seine\nInitiative."
7,4,673,"Der Anwender konzentriert sich, wodurch sein\nnächster Angriff garantiert ein Volltreffer wird."
7,4,674,Der Anwender erhöht mithilfe von Zahnrädern\nAngriff und Spezial-Angriff von Team-Pokémon\nmit der Fähigkeit Plus oder Minus.
7,4,675,"Das Pokémon, das von dieser Attacke getroffen wird,\nerleidet starke Schmerzen und kann deswegen zwei\nRunden lang keine Lärm-Attacken mehr einsetzen."
7,4,676,"Der Anwender greift mit einem Ball aus Pollen an,\nder beim Ziel explodiert. Mitstreiter werden von\neinem Ball getroffen, der ihre KP auffüllt."
7,4,677,"Der Anwender greift das Ziel an, indem er es mit\neiner Ankerkette umwickelt. Dadurch wird das Ziel\nan der Flucht gehindert."
7,4,678,"Verhindert für fünf Runden, dass Pokémon am Boden\nvon Attacken mit hoher Erstschlagquote getroffen\nwerden. Erhöht die Stärke von Psycho-Attacken."
7,4,679,"Der Anwender greift das Ziel mit ganzer Kraft an,\nwodurch auch der Angriffs-Wert des Zieles sinkt."
7,4,680,Der Anwender greift das Ziel mit einer brennenden\nPeitsche an und senkt dabei zusätzlich dessen\nVerteidigungs-Wert.
7,4,681,"Der Anwender prahlt mit seiner Stärke und greift\ndas Ziel an. Dieser Angriff ist umso stärker, je weiter\ndie Statuswerte des Anwenders erhöht sind."
7,4,682,"Der Anwender nutzt das gesamte Feuer in seinem\nKörper, um großen Schaden auszuteilen. Die restliche\nKampfdauer gehört er nicht mehr dem Typ Feuer an."
7,4,683,Der Anwender tauscht seinen Initiative-Wert mit dem\ndes Zieles.
7,4,684,Der Anwender durchbohrt das Ziel mit seinem\nspitzen Horn. Diese Attacke trifft immer.
7,4,685,Der Anwender heilt das Statusproblem des Zieles\nund füllt dadurch seine eigenen KP auf.
7,4,686,"Der Anwender tanzt und greift dabei das Ziel mit\nvoller Kraft an. Die Attacke hat denselben Typ wie\ndas Pokémon, das sie einsetzt."
7,4,687,"Hat das Pokémon, das durch diese Attacke Schaden\ngenommen hat, in dieser Runde bereits gehandelt,\nverliert es seine Fähigkeit."
7,4,688,Der Anwender greift den Gegner mit einem heftigen\nTritt tropischer Herkunft an. Dabei sinkt auch der\nAngriffs-Wert des Gegners.
7,4,689,"Der Anwender befiehlt dem Ziel, dessen zuletzt\nausgeführte Attacke sofort wieder einzusetzen."
7,4,690,"Der Anwender erhitzt zuerst seinen Schnabel und\ngreift dann an. Pokémon, die ihn während des\nErhitzens berühren, erleiden Verbrennungen."
7,4,691,Der Anwender erzeugt durch das Rasseln mit seinen\nSchuppen ein lautes Geräusch und greift an.\nAnschließend sinkt seine Verteidigung.
7,4,692,"Der Anwender nutzt seinen Körper wie einen\nHammer und stürzt sich auf das Ziel, wodurch\ndieses Schaden erleidet."
7,4,693,Der Anwender dreht schwungvoll seinen Körper und\nfügt den Pokémon in seiner Nähe dabei Schaden zu.
7,4,694,Diese Attacke schwächt fünf Runden lang den durch\nphysische sowie durch Spezial-Attacken erhaltenen\nSchaden. Kann nur bei Hagel eingesetzt werden.
7,4,695,Silvarro stellt mit Z-Kraft unzählige Pfeile her und\nlässt diese auf das Ziel niederprasseln.
7,4,696,Mit seinem durch Z-Kraft gestählten Körper stürzt\nsich Fuegro mit ganzer Kraft auf das Ziel.
7,4,697,Primarene ruft mit Z-Kraft große Mengen an Wasser\nherbei und greift damit das Ziel an.
7,4,698,"Ein gewaltiger Angriff des Schutzpatrons, der durch\nZ-Kraft die Kraft Alolas erlangt hat. Reduziert die\nverbleibenden KP des Zieles stark."
7,4,699,Marshadow schlägt mit durch Z-Kraft gestärkten\nSchlägen und Tritten in einer Serien-Attacke auf das\nZiel ein.
7,4,700,Das Alola-Raichu greift das Ziel mithilfe von Z-Kraft\nmit voller Wucht an und paralysiert es.
7,4,701,Relaxo wird von Z-Kraft erfüllt und macht Ernst.\nEs bringt seinen riesigen Körper in Schwung und\nstürzt sich mit ganzer Kraft auf das Ziel.
7,4,702,Evoli macht sich durch Z-Kraft die Stärke seiner\nWeiterentwicklungen zunutze und erhöht seine\nStatuswerte stark.
7,4,703,Mew greift das Ziel mithilfe von Z-Kraft mit voller\nWucht an. Der Untergrund wird dabei in ein\nPsychofeld verwandelt.
7,4,704,"Der Anwender legt eine Panzerfalle. Wird er von einer\nphysischen Attacke getroffen, explodiert die Falle\nund fügt dem Angreifer Schaden zu."
7,4,705,Der Anwender greift das Ziel mit einem gewaltigen\nStrahl an. Sein eigener Spezial-Angriff sinkt dadurch\nstark.
7,4,706,Der Anwender beißt das Ziel mithilfe von\nPsycho-Kräften. Die Attacke durchbricht auch\nBarrieren wie Lichtschild und Reflektor.
7,4,707,"Von Frust getrieben greift der Anwender an. Wenn\nseine vorige Attacke fehlgeschlagen ist, verdoppelt\nsich die Stärke der Attacke."
7,4,708,"Der Anwender greift das Ziel mit einem Knochen an,\nin dem eine Seele haust. Senkt eventuell die\nVerteidigung des Zieles."
7,4,709,Der Anwender prallt mit großer Geschwindigkeit\nauf das Ziel. Hohe Erstschlagquote.
7,4,710,Der Anwender greift das Ziel mit der Kraft des\nWassers an. Senkt eventuell die Verteidigung des\nZieles.
7,4,711,Der Anwender feuert mithilfe von Prisma-Kraft\nmächtige Lichtstrahlen ab. In der nächsten Runde\nkann er nicht handeln.
7,4,712,"Der Anwender schleicht sich in den Schatten des\nZieles, stiehlt dessen erhöhte Statuswerte und fügt\nihm Schaden zu."
7,4,713,Der Anwender stürzt mit der Gewalt eines Meteors\nauf das Ziel. Die Fähigkeit des Zieles wird dabei\nignoriert.
7,4,714,Der Anwender greift mit einem unheimlichen\nLichtstrahl an. Diese Attacke ignoriert die Fähigkeit\ndes Zieles.
7,4,715,"Dem Anwender stehen Tränen in den Augen,\nwodurch das Ziel seinen Kampfeswillen verliert.\nAngriff und Spezial-Angriff des Zieles sinken."
7,4,716,Der Anwender rammt das Ziel und schockt es mit\nstarkem Strom. Das Ziel schreckt eventuell zurück.
7,4,717,Das Ziel wird vom Zorn der Natur getroffen und\nverliert dadurch die Hälfte seiner KP.
7,4,718,Der Anwender sammelt eine große Menge Energie\nund greift das Ziel damit an. Der Typ der Attacke\nhängt von dem der Disc ab.
7,4,719,Das eine Kappe tragende Pikachu greift das Ziel mit\neinem durch Z-Kraft verstärkten Elektroschock an.\nHohe Volltrefferquote.
7,4,720,"Der Anwender greift alle Pokémon in der Umgebung\nan, indem er seinen Kopf explodieren lässt. Dabei\nverletzt er sich auch selbst."
7,4,721,"Ein Angriff mit elektrisch geladenen Fäusten, der\nbewirkt, dass Normal-Attacken den Typ Elektro\nannehmen."
7,4,722,"Ein Angriff mit einer Lichtsäule. Ist der Angriff höher\nals der Spezial-Angriff, wird die Höhe des Schadens\ndurch den Angriff bestimmt und umgekehrt."
7,4,723,"Ist der Angriff höher als der Spezial-Angriff, wird die\nHöhe des Schadens durch den Angriff bestimmt und\numgekehrt. Ignoriert die Fähigkeit des Zieles."
7,4,724,Solgaleo greift das Ziel mithilfe von Z-Kraft mit voller\nWucht an. Ignoriert die Fähigkeit des Zieles.
7,4,725,Lunala greift das Ziel mithilfe von Z-Kraft mit voller\nWucht an. Ignoriert die Fähigkeit des Zieles.
7,4,726,Mimigma greift das Ziel mithilfe von Z-Kraft mit voller\nWucht und viel Liebe an.
7,4,727,"Wolwerock greift das Ziel mithilfe von Z-Kraft mit\nvoller Wucht an. Herrschen besondere Feldeffekte,\nwerden diese zusätzlich neutralisiert."
7,4,728,Grandiras greift Gegner mithilfe von Z-Kraft\nmit voller Wucht an. Zusätzlich werden seine\nStatuswerte erhöht.
7,4,729,Ein stürmischer Blitz-Angriff mit hoher Erstschlag- und\nVolltrefferquote.
7,4,730,"Pikachu greift das Ziel mit einer großen, elektrisch\naufgeladenen Welle an. Das Ziel wird eventuell\nparalysiert."
7,4,731,Pikachu schwebt nach oben und stürzt dann unvermittelt\nauf das Ziel herab. Das Ziel schreckt eventuell zurück.
7,4,732,"Je größer Pikachus Vertrauen zu seinem Trainer ist,\ndesto stärker fällt dieser Angriff aus. Diese Attacke\ntrifft immer."
7,4,733,Evoli greift mit Wasserblasen an. Evolis KP werden\num die Hälfte des vom Wasser angerichteten Schadens\ngeheilt.
7,4,734,"Evoli greift das Ziel mit Elektrizität an, wodurch dieses\nparalysiert wird."
7,4,735,"Evoli hüllt sich in Flammen und stürzt sich beherzt auf\ndas Ziel, welches dadurch Verbrennungen erleidet."
7,4,736,"Evoli greift das Ziel gnadenlos mit telekinetischer\nEnergie an. Dabei wird eine geheimnisvolle Wand\nerzeugt, die Spezial-Attacken des Ziels abschwächt."
7,4,737,"Evoli zeigt sich von seiner dunklen Seite und greift an.\nDabei wird eine geheimnisvolle Wand erzeugt, die\nphysische Attacken des Ziels abschwächt."
7,4,738,"Evoli lässt eine riesige Ranke wachsen, von der Samen\nherabfallen, die dem Ziel schaden und ihm in jeder\nRunde KP absaugen."
7,4,739,Evoli greift mit einem schwarzen Kristall aus gefrorenem\nNebel an. Die Statusveränderungen aller am Kampf\nbeteiligten Pokémon werden zurückgesetzt.
7,4,740,"Evoli greift an, indem es das Ziel in einen nahezu\nerstickend wohlriechenden Wirbelwind hüllt. Das Team\ndes Anwenders wird von Statusproblemen geheilt."
7,4,741,"Je größer Evolis Vertrauen zu seinem Trainer ist,\ndesto stärker fällt dieser Angriff aus. Diese Attacke\ntrifft immer."
7,4,742,Der Anwender rotiert um die Schraubenmutter in seinem\nBrustkorb und schlägt zweimal hintereinander mit den\nArmen zu. Das Ziel schreckt eventuell zurück.
7,4,10001,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10002,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10003,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10004,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10005,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10006,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10007,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10008,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10009,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10010,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10011,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10012,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10013,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10014,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10015,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,4,10016,Wirkung und Typ der Attacke hängen vom\nAnwender ab.
7,5,1,Colpisce il bersaglio con la coda o le zampe\nanteriori.
7,5,2,Colpisce il bersaglio con un colpo netto.\nProbabile brutto colpo.
7,5,3,Schiaffeggia il bersaglio da due a cinque volte\ndi fila.
7,5,4,Colpisce il bersaglio con una scarica di pugni\nda due a cinque volte di fila.
7,5,5,Colpisce il bersaglio con un pugno poderoso.
7,5,6,Colpisce il bersaglio con una gran quantità\ndi monete recuperabili dopo la lotta.
7,5,7,Colpisce il bersaglio con un pugno ardente\nche può scottarlo.
7,5,8,Colpisce il bersaglio con un pugno di ghiaccio\nche può congelarlo.
7,5,9,Colpisce il bersaglio con un pugno elettrico\nche può paralizzarlo.
7,5,10,"Infligge danni al bersaglio con artigli acuminati,\nduri e affilati."
7,5,11,Stringe il bersaglio in una morsa.
7,5,12,"Attacca il bersaglio con pericolose tenaglie.\nSe l’attacco va a segno, il Pokémon colpito\nva subito KO."
7,5,13,Chi la usa genera un turbine al primo turno\ne attacca al secondo. Probabile brutto colpo.
7,5,14,Danza frenetica che incrementa lo spirito\ncombattivo. Chi la usa aumenta di molto\nil suo Attacco.
7,5,15,Attacca il bersaglio con artigli o falci affilate.
7,5,16,Infligge danni al bersaglio con una folata di vento\nsollevata dalle ali.
7,5,17,Infligge danni al bersaglio spiegando delle grandi\nali possenti.
7,5,18,Il bersaglio lascia il campo e viene sostituito.\nMette fine alle lotte contro singoli Pokémon\nselvatici.
7,5,19,Chi la usa si alza in volo per attaccare al turno\nseguente.
7,5,20,Il lungo corpo o i tentacoli di chi la usa legano e\nstritolano il bersaglio per quattro o cinque turni.
7,5,21,"Infligge danni al bersaglio con la coda, con una\nliana o con qualcosa di simile."
7,5,22,Infligge danni al bersaglio con liane sottili\nsimili a fruste.
7,5,23,Colpisce il bersaglio con un grosso piede\ne può anche farlo tentennare.
7,5,24,Colpisce il bersaglio due volte con una raffica\ndi calci inferti con entrambi i piedi.
7,5,25,Colpisce il bersaglio con un calcio sferrato\ncon la forza di muscoli poderosi.
7,5,26,"Permette di saltare in alto per attaccare con un\ncalcio. Se non va a buon fine, chi la usa si ferisce."
7,5,27,Chi la usa infierisce sul bersaglio con un calcio\nrotante. Può anche farlo tentennare.
7,5,28,Getta sabbia in faccia al bersaglio e ne riduce\nla precisione.
7,5,29,Chi la usa si lancia diritto di testa contro\nil bersaglio. Può anche farlo tentennare.
7,5,30,Danneggia il bersaglio infilzandolo con un corno\naffilato.
7,5,31,Infilza il bersaglio con corna affilate o con il becco\nda due a cinque volte di fila.
7,5,32,"Colpisce il bersaglio con un corno perforante\ncome un trapano. Se il colpo va a segno,\nil Pokémon colpito va KO."
7,5,33,Attacco fisico che colpisce il bersaglio\ninvestendolo con tutto il corpo.
7,5,34,Chi la usa carica il bersaglio con tutto il corpo.\nPuò causarne anche la paralisi.
