form_id,is_shiny,is_back,is_female,attacking_index,image
626,1,0,0,0,xy/shiny/bouffalant.gif
626,1,1,0,0,xy/shiny/back/bouffalant.gif
627,0,0,0,0,xy/rufflet.gif
627,0,0,0,1,xy/attacking/rufflet-2.gif
627,0,0,0,2,xy/attacking/rufflet-3.gif
627,0,1,0,0,xy/back/rufflet.gif
627,1,0,0,0,xy/shiny/rufflet.gif
627,1,1,0,0,xy/shiny/back/rufflet.gif
628,0,0,0,0,xy/braviary.gif
628,0,1,0,0,xy/back/braviary.gif
628,1,0,0,0,xy/shiny/braviary.gif
628,1,1,0,0,xy/shiny/back/braviary.gif
629,0,0,0,0,xy/vullaby.gif
629,0,1,0,0,xy/back/vullaby.gif
629,1,0,0,0,xy/shiny/vullaby.gif
629,1,1,0,0,xy/shiny/back/vullaby.gif
630,0,0,0,0,xy/mandibuzz.gif
630,0,1,0,0,xy/back/mandibuzz.gif
630,1,0,0,0,xy/shiny/mandibuzz.gif
630,1,1,0,0,xy/shiny/back/mandibuzz.gif
631,0,0,0,0,xy/heatmor.gif
631,0,1,0,0,xy/back/heatmor.gif
631,1,0,0,0,xy/shiny/heatmor.gif
631,1,1,0,0,xy/shiny/back/heatmor.gif
632,0,0,0,0,xy/durant.gif
632,0,1,0,0,xy/back/durant.gif
632,1,0,0,0,xy/shiny/durant.gif
632,1,1,0,0,xy/shiny/back/durant.gif
633,0,0,0,0,xy/deino.gif
633,0,1,0,0,xy/back/deino.gif
633,1,0,0,0,xy/shiny/deino.gif
633,1,1,0,0,xy/shiny/back/deino.gif
634,0,0,0,0,xy/zweilous.gif
634,0,0,0,1,xy/attacking/zweilous-2.gif
634,0,0,0,2,xy/attacking/zweilous-3.gif
634,0,1,0,0,xy/back/zweilous.gif
634,1,0,0,0,xy/shiny/zweilous.gif
634,1,1,0,0,xy/shiny/back/zweilous.gif
635,0,0,0,0,xy/hydreigon.gif
635,0,0,0,1,xy/attacking/hydreigon-2.gif
635,0,0,0,2,xy/attacking/hydreigon-3.gif
635,0,0,0,3,xy/attacking/hydreigon-4.gif
635,0,0,0,4,xy/attacking/hydreigon-5.gif
635,0,1,0,0,xy/back/hydreigon.gif
635,1,0,0,0,xy/shiny/hydreigon.gif
635,1,1,0,0,xy/shiny/back/hydreigon.gif
636,0,0,0,0,xy/larvesta.gif
636,0,0,0,1,xy/attacking/larvesta-2.gif
636,0,0,0,2,xy/attacking/larvesta-3.gif
636,0,1,0,0,xy/back/larvesta.gif
636,1,0,0,0,xy/shiny/larvesta.gif
636,1,1,0,0,xy/shiny/back/larvesta.gif
637,0,0,0,0,xy/volcarona.gif
637,0,0,0,1,xy/attacking/volcarona-2.gif
637,0,0,0,2,xy/attacking/volcarona-3.gif
637,0,0,0,3,xy/attacking/volcarona-4.gif
637,0,1,0,0,xy/back/volcarona.gif
637,1,0,0,0,xy/shiny/volcarona.gif
637,1,1,0,0,xy/shiny/back/volcarona.gif
638,0,0,0,0,xy/cobalion.gif
638,0,1,0,0,xy/back/cobalion.gif
638,1,0,0,0,xy/shiny/cobalion.gif
638,1,1,0,0,xy/shiny/back/cobalion.gif
639,0,0,0,0,xy/terrakion.gif
639,0,1,0,0,xy/back/terrakion.gif
639,1,0,0,0,xy/shiny/terrakion.gif
639,1,1,0,0,xy/shiny/back/terrakion.gif
640,0,0,0,0,xy/virizion.gif
640,0,1,0,0,xy/back/virizion.gif
640,1,0,0,0,xy/shiny/virizion.gif
640,1,1,0,0,xy/shiny/back/virizion.gif
641,0,0,0,0,xy/tornadus.gif
641,0,1,0,0,xy/back/tornadus.gif
641,1,0,0,0,xy/shiny/tornadus.gif
641,1,1,0,0,xy/shiny/back/tornadus.gif
642,0,0,0,0,xy/thundurus.gif
642,0,1,0,0,xy/back/thundurus.gif
642,1,0,0,0,xy/shiny/thundurus.gif
642,1,1,0,0,xy/shiny/back/thundurus.gif
643,0,0,0,0,xy/reshiram.gif
643,0,1,0,0,xy/back/reshiram.gif
643,1,0,0,0,xy/shiny/reshiram.gif
643,1,1,0,0,xy/shiny/back/reshiram.gif
644,0,0,0,0,xy/zekrom.gif
644,0,1,0,0,xy/back/zekrom.gif
644,1,0,0,0,xy/shiny/zekrom.gif
644,1,1,0,0,xy/shiny/back/zekrom.gif
645,0,0,0,0,xy/landorus.gif
645,0,1,0,0,xy/back/landorus.gif
645,1,0,0,0,xy/shiny/landorus.gif
645,1,1,0,0,xy/shiny/back/landorus.gif
646,0,0,0,0,xy/kyurem.gif
646,0,1,0,0,xy/back/kyurem.gif
646,1,0,0,0,xy/shiny/kyurem.gif
646,1,1,0,0,xy/shiny/back/kyurem.gif
647,0,0,0,0,xy/keldeo.gif
647,0,1,0,0,xy/back/keldeo.gif
647,1,0,0,0,xy/shiny/keldeo.gif
647,1,1,0,0,xy/shiny/back/keldeo.gif
648,0,0,0,0,xy/meloetta-aria.gif
648,0,1,0,0,xy/back/meloetta-aria.gif
648,1,0,0,0,xy/shiny/meloetta-aria.gif
648,1,1,0,0,xy/shiny/back/meloetta-aria.gif
649,0,0,0,0,xy/genesect.gif
649,0,1,0,0,xy/back/genesect.gif
649,1,0,0,0,xy/shiny/genesect.gif
649,1,1,0,0,xy/shiny/back/genesect.gif
650,0,0,0,0,xy/chespin.gif
650,0,0,0,1,xy/attacking/chespin-2.gif
650,0,0,0,2,xy/attacking/chespin-3.gif
650,0,1,0,0,xy/back/chespin.gif
650,1,0,0,0,xy/shiny/chespin.gif
650,1,1,0,0,xy/shiny/back/chespin.gif
651,0,0,0,0,xy/quilladin.gif
651,0,0,0,1,xy/attacking/quilladin-2.gif
651,0,0,0,2,xy/attacking/quilladin-3.gif
651,0,1,0,0,xy/back/quilladin.gif
651,1,0,0,0,xy/shiny/quilladin.gif
651,1,1,0,0,xy/shiny/back/quilladin.gif
652,0,0,0,0,xy/chesnaught.gif
652,0,0,0,1,xy/attacking/chesnaught-2.gif
652,0,0,0,2,xy/attacking/chesnaught-3.gif
652,0,0,0,3,xy/attacking/chesnaught-4.gif
652,0,1,0,0,xy/back/chesnaught.gif
652,1,0,0,0,xy/shiny/chesnaught.gif
652,1,1,0,0,xy/shiny/back/chesnaught.gif
653,0,0,0,0,xy/fennekin.gif
653,0,1,0,0,xy/back/fennekin.gif
653,1,0,0,0,xy/shiny/fennekin.gif
653,1,1,0,0,xy/shiny/back/fennekin.gif
654,0,0,0,0,xy/braixen.gif
654,0,1,0,0,xy/back/braixen.gif
654,1,0,0,0,xy/shiny/braixen.gif
654,1,1,0,0,xy/shiny/back/braixen.gif
655,0,0,0,0,xy/delphox.gif
655,0,0,0,1,xy/attacking/delphox-2.gif
655,0,0,0,2,xy/attacking/delphox-3.gif
655,0,0,0,3,xy/attacking/delphox-4.gif
655,0,1,0,0,xy/back/delphox.gif
655,1,0,0,0,xy/shiny/delphox.gif
655,1,1,0,0,xy/shiny/back/delphox.gif
656,0,0,0,0,xy/froakie.gif
656,0,0,0,1,xy/attacking/froakie-2.gif
656,0,0,0,2,xy/attacking/froakie-3.gif
656,0,1,0,0,xy/back/froakie.gif
656,1,0,0,0,xy/shiny/froakie.gif
656,1,1,0,0,xy/shiny/back/froakie.gif
657,0,0,0,0,xy/frogadier.gif
657,0,0,0,1,xy/attacking/frogadier-2.gif
657,0,0,0,2,xy/attacking/frogadier-3.gif
657,0,1,0,0,xy/back/frogadier.gif
657,1,0,0,0,xy/shiny/frogadier.gif
657,1,1,0,0,xy/shiny/back/frogadier.gif
658,0,0,0,0,xy/greninja.gif
658,0,0,0,1,xy/attacking/greninja-2.gif
658,0,0,0,2,xy/attacking/greninja-3.gif
658,0,0,0,3,xy/attacking/greninja-4.gif
658,0,1,0,0,xy/back/greninja.gif
658,1,0,0,0,xy/shiny/greninja.gif
658,1,1,0,0,xy/shiny/back/greninja.gif
659,0,0,0,0,xy/bunnelby.gif
659,0,1,0,0,xy/back/bunnelby.gif
659,1,0,0,0,xy/shiny/bunnelby.gif
659,1,1,0,0,xy/shiny/back/bunnelby.gif
660,0,0,0,0,xy/diggersby.gif
660,0,1,0,0,xy/back/diggersby.gif
660,1,0,0,0,xy/shiny/diggersby.gif
660,1,1,0,0,xy/shiny/back/diggersby.gif
661,0,0,0,0,xy/fletchling.gif
661,0,1,0,0,xy/back/fletchling.gif
661,1,0,0,0,xy/shiny/fletchling.gif
661,1,1,0,0,xy/shiny/back/fletchling.gif
662,0,0,0,0,xy/fletchinder.gif
662,0,1,0,0,xy/back/fletchinder.gif
662,1,0,0,0,xy/shiny/fletchinder.gif
662,1,1,0,0,xy/shiny/back/fletchinder.gif
663,0,0,0,0,xy/talonflame.gif
663,0,0,0,1,xy/attacking/talonflame-2.gif
663,0,0,0,2,xy/attacking/talonflame-3.gif
663,0,1,0,0,xy/back/talonflame.gif
663,1,0,0,0,xy/shiny/talonflame.gif
663,1,1,0,0,xy/shiny/back/talonflame.gif
664,0,0,0,0,xy/scatterbug.gif
664,0,1,0,0,xy/back/scatterbug.gif
664,1,0,0,0,xy/shiny/scatterbug.gif
664,1,1,0,0,xy/shiny/back/scatterbug.gif
665,0,0,0,0,xy/spewpa.gif
665,0,0,0,1,xy/attacking/spewpa-2.gif
665,0,1,0,0,xy/back/spewpa.gif
665,1,0,0,0,xy/shiny/spewpa.gif
665,1,1,0,0,xy/shiny/back/spewpa.gif
666,0,0,0,0,xy/vivillon-icy-snow.gif
666,0,1,0,0,xy/back/vivillon-icy-snow.gif
666,1,0,0,0,xy/shiny/vivillon-icy-snow.gif
666,1,1,0,0,xy/shiny/back/vivillon-icy-snow.gif
667,0,0,0,0,xy/litleo.gif
667,0,1,0,0,xy/back/litleo.gif
667,1,0,0,0,xy/shiny/litleo.gif
667,1,1,0,0,xy/shiny/back/litleo.gif
668,0,0,0,0,xy/pyroar-male.gif
668,0,0,0,1,xy/attacking/pyroar-2.gif
668,0,0,1,0,xy/pyroar-female.gif
668,0,1,0,0,xy/back/pyroar-male.gif
668,0,1,1,0,xy/back/pyroar-female.gif
668,1,0,0,0,xy/shiny/pyroar-male.gif
668,1,0,1,0,xy/shiny/pyroar-female.gif
668,1,1,0,0,xy/shiny/back/pyroar-male.gif
668,1,1,1,0,xy/shiny/back/pyroar-female.gif
669,0,0,0,0,xy/flabebe-red.gif
669,0,1,0,0,xy/back/flabebe-red.gif
669,1,0,0,0,xy/shiny/flabebe-red.gif
669,1,1,0,0,xy/shiny/back/flabebe-red.gif
670,0,0,0,0,xy/floette-red.gif
670,0,1,0,0,xy/back/floette-red.gif
670,1,0,0,0,xy/shiny/floette-red.gif
670,1,1,0,0,xy/shiny/back/floette-red.gif
671,0,0,0,0,xy/florges-red.gif
671,0,1,0,0,xy/back/florges-red.gif
671,1,0,0,0,xy/shiny/florges-red.gif
671,1,1,0,0,xy/shiny/back/florges-red.gif
672,0,0,0,0,xy/skiddo.gif
672,0,1,0,0,xy/back/skiddo.gif
672,1,0,0,0,xy/shiny/skiddo.gif
672,1,1,0,0,xy/shiny/back/skiddo.gif
673,0,0,0,0,xy/gogoat.gif
673,0,1,0,0,xy/back/gogoat.gif
673,1,0,0,0,xy/shiny/gogoat.gif
673,1,1,0,0,xy/shiny/back/gogoat.gif
674,0,0,0,0,xy/pancham.gif
674,0,1,0,0,xy/back/pancham.gif
674,1,0,0,0,xy/shiny/pancham.gif
674,1,1,0,0,xy/shiny/back/pancham.gif
675,0,0,0,0,xy/pangoro.gif
675,0,1,0,0,xy/back/pangoro.gif
675,1,0,0,0,xy/shiny/pangoro.gif
675,1,1,0,0,xy/shiny/back/pangoro.gif
676,0,0,0,0,xy/furfrou-natural.gif
676,0,1,0,0,xy/back/furfrou-natural.gif
676,1,0,0,0,xy/shiny/furfrou-natural.gif
676,1,1,0,0,xy/shiny/back/furfrou-natural.gif
677,0,0,0,0,xy/espurr.gif
677,0,1,0,0,xy/back/espurr.gif
677,1,0,0,0,xy/shiny/espurr.gif
677,1,1,0,0,xy/shiny/back/espurr.gif
678,0,0,0,0,xy/meowstic-male.gif
678,0,0,0,1,xy/attacking/meowstic-male-2.gif
678,0,0,0,2,xy/attacking/meowstic-male-3.gif
678,0,1,0,0,xy/back/meowstic-male.gif
678,1,0,0,0,xy/shiny/meowstic-male.gif
678,1,1,0,0,xy/shiny/back/meowstic-male.gif
679,0,0,0,0,xy/honedge.gif
679,0,1,0,0,xy/back/honedge.gif
679,1,0,0,0,xy/shiny/honedge.gif
679,1,1,0,0,xy/shiny/back/honedge.gif
680,0,0,0,0,xy/doublade.gif
680,0,1,0,0,xy/back/doublade.gif
680,1,0,0,0,xy/shiny/doublade.gif
680,1,1,0,0,xy/shiny/back/doublade.gif
681,0,0,0,0,xy/aegislash-shield.gif
681,0,0,0,1,xy/attacking/aegislash-shield-2.gif
681,0,1,0,0,xy/back/aegislash-shield.gif
681,1,0,0,0,xy/shiny/aegislash-shield.gif
681,1,1,0,0,xy/shiny/back/aegislash-shield.gif
682,0,0,0,0,xy/spritzee.gif
682,0,0,0,1,xy/attacking/spritzee-2.gif
682,0,0,0,2,xy/attacking/spritzee-3.gif
682,0,1,0,0,xy/back/spritzee.gif
682,1,0,0,0,xy/shiny/spritzee.gif
682,1,1,0,0,xy/shiny/back/spritzee.gif
683,0,0,0,0,xy/aromatisse.gif
683,0,0,0,1,xy/attacking/aromatisse-2.gif
683,0,0,0,2,xy/attacking/aromatisse-3.gif
683,0,1,0,0,xy/back/aromatisse.gif
683,1,0,0,0,xy/shiny/aromatisse.gif
683,1,1,0,0,xy/shiny/back/aromatisse.gif
684,0,0,0,0,xy/swirlix.gif
684,0,0,0,1,xy/attacking/swirlix-2.gif
684,0,0,0,2,xy/attacking/swirlix-3.gif
684,0,1,0,0,xy/back/swirlix.gif
684,1,0,0,0,xy/shiny/swirlix.gif
684,1,1,0,0,xy/shiny/back/swirlix.gif
685,0,0,0,0,xy/slurpuff.gif
685,0,0,0,1,xy/attacking/slurpuff-2.gif
685,0,0,0,2,xy/attacking/slurpuff-3.gif
685,0,1,0,0,xy/back/slurpuff.gif
685,1,0,0,0,xy/shiny/slurpuff.gif
685,1,1,0,0,xy/shiny/back/slurpuff.gif
686,0,0,0,0,xy/inkay.gif
686,0,0,0,1,xy/attacking/inkay-2.gif
686,0,0,0,2,xy/attacking/inkay-3.gif
686,0,1,0,0,xy/back/inkay.gif
686,1,0,0,0,xy/shiny/inkay.gif
686,1,1,0,0,xy/shiny/back/inkay.gif
687,0,0,0,0,xy/malamar.gif
687,0,0,0,1,xy/attacking/malamar-2.gif
687,0,0,0,2,xy/attacking/malamar-3.gif
687,0,1,0,0,xy/back/malamar.gif
687,1,0,0,0,xy/shiny/malamar.gif
687,1,1,0,0,xy/shiny/back/malamar.gif
688,0,0,0,0,xy/binacle.gif
688,0,1,0,0,xy/back/binacle.gif
688,1,0,0,0,xy/shiny/binacle.gif
688,1,1,0,0,xy/shiny/back/binacle.gif
689,0,0,0,0,xy/barbaracle.gif
689,0,1,0,0,xy/back/barbaracle.gif
689,1,0,0,0,xy/shiny/barbaracle.gif
689,1,1,0,0,xy/shiny/back/barbaracle.gif
690,0,0,0,0,xy/skrelp.gif
690,0,0,0,1,xy/attacking/skrelp-2.gif
690,0,0,0,2,xy/attacking/skrelp-3.gif
690,0,1,0,0,xy/back/skrelp.gif
690,1,0,0,0,xy/shiny/skrelp.gif
690,1,1,0,0,xy/shiny/back/skrelp.gif
691,0,0,0,0,xy/dragalge.gif
691,0,0,0,1,xy/attacking/dragalge-2.gif
691,0,0,0,2,xy/attacking/dragalge-3.gif
691,0,1,0,0,xy/back/dragalge.gif
691,1,0,0,0,xy/shiny/dragalge.gif
691,1,1,0,0,xy/shiny/back/dragalge.gif
692,0,0,0,0,xy/clauncher.gif
692,0,0,0,1,xy/attacking/clauncher-2.gif
692,0,0,0,2,xy/attacking/clauncher-3.gif
692,0,1,0,0,xy/back/clauncher.gif
692,1,0,0,0,xy/shiny/clauncher.gif
692,1,1,0,0,xy/shiny/back/clauncher.gif
693,0,0,0,0,xy/clawitzer.gif
693,0,0,0,1,xy/attacking/clawitzer-2.gif
693,0,0,0,2,xy/attacking/clawitzer-3.gif
693,0,1,0,0,xy/back/clawitzer.gif
693,1,0,0,0,xy/shiny/clawitzer.gif
693,1,1,0,0,xy/shiny/back/clawitzer.gif
694,0,0,0,0,xy/helioptile.gif
694,0,1,0,0,xy/back/helioptile.gif
694,1,0,0,0,xy/shiny/helioptile.gif
694,1,1,0,0,xy/shiny/back/helioptile.gif
695,0,0,0,0,xy/heliolisk.gif
695,0,1,0,0,xy/back/heliolisk.gif
695,1,0,0,0,xy/shiny/heliolisk.gif
695,1,1,0,0,xy/shiny/back/heliolisk.gif
696,0,0,0,0,xy/tyrunt.gif
696,0,1,0,0,xy/back/tyrunt.gif
696,1,0,0,0,xy/shiny/tyrunt.gif
696,1,1,0,0,xy/shiny/back/tyrunt.gif
697,0,0,0,0,xy/tyrantrum.gif
697,0,0,0,1,xy/attacking/tyrantrum-2.gif
697,0,0,0,2,xy/attacking/tyrantrum-3.gif
697,0,1,0,0,xy/back/tyrantrum.gif
697,1,0,0,0,xy/shiny/tyrantrum.gif
697,1,1,0,0,xy/shiny/back/tyrantrum.gif
698,0,0,0,0,xy/amaura.gif
698,0,0,0,1,xy/attacking/amaura-2.gif
698,0,0,0,2,xy/attacking/amaura-3.gif
698,0,1,0,0,xy/back/amaura.gif
698,1,0,0,0,xy/shiny/amaura.gif
698,1,1,0,0,xy/shiny/back/amaura.gif
699,0,0,0,0,xy/aurorus.gif
699,0,0,0,1,xy/attacking/aurorus-2.gif
699,0,0,0,2,xy/attacking/aurorus-3.gif
699,0,1,0,0,xy/back/aurorus.gif
699,1,0,0,0,xy/shiny/aurorus.gif
699,1,1,0,0,xy/shiny/back/aurorus.gif
700,0,0,0,0,xy/sylveon.gif
700,0,1,0,0,xy/back/sylveon.gif
700,1,0,0,0,xy/shiny/sylveon.gif
700,1,1,0,0,xy/shiny/back/sylveon.gif
701,0,0,0,0,xy/hawlucha.gif
701,0,1,0,0,xy/back/hawlucha.gif
701,1,0,0,0,xy/shiny/hawlucha.gif
701,1,1,0,0,xy/shiny/back/hawlucha.gif
702,0,0,0,0,xy/dedenne.gif
702,0,1,0,0,xy/back/dedenne.gif
702,1,0,0,0,xy/shiny/dedenne.gif
702,1,1,0,0,xy/shiny/back/dedenne.gif
703,0,0,0,0,xy/carbink.gif
703,0,1,0,0,xy/back/carbink.gif
703,1,0,0,0,xy/shiny/carbink.gif
703,1,1,0,0,xy/shiny/back/carbink.gif
704,0,0,0,0,xy/goomy.gif
704,0,0,0,1,xy/attacking/goomy-2.gif
704,0,0,0,2,xy/attacking/goomy-3.gif
704,0,1,0,0,xy/back/goomy.gif
704,1,0,0,0,xy/shiny/goomy.gif
704,1,1,0,0,xy/shiny/back/goomy.gif
705,0,0,0,0,xy/sliggoo.gif
705,0,0,0,1,xy/attacking/sliggoo-2.gif
705,0,1,0,0,xy/back/sliggoo.gif
705,1,0,0,0,xy/shiny/sliggoo.gif
705,1,1,0,0,xy/shiny/back/sliggoo.gif
706,0,0,0,0,xy/goodra.gif
706,0,0,0,1,xy/attacking/goodra-2.gif
706,0,0,0,2,xy/attacking/goodra-3.gif
706,0,0,0,3,xy/attacking/goodra-4.gif
706,0,0,0,4,xy/attacking/goodra-5.gif
706,0,1,0,0,xy/back/goodra.gif
706,1,0,0,0,xy/shiny/goodra.gif
706,1,1,0,0,xy/shiny/back/goodra.gif
707,0,0,0,0,xy/klefki.gif
707,0,1,0,0,xy/back/klefki.gif
707,1,0,0,0,xy/shiny/klefki.gif
707,1,1,0,0,xy/shiny/back/klefki.gif
708,0,0,0,0,xy/phantump.gif
708,0,0,0,1,xy/attacking/phantump-2.gif
708,0,0,0,2,xy/attacking/phantump-3.gif
708,0,1,0,0,xy/back/phantump.gif
708,1,0,0,0,xy/shiny/phantump.gif
708,1,1,0,0,xy/shiny/back/phantump.gif
709,0,0,0,0,xy/trevenant.gif
709,0,0,0,1,xy/attacking/trevenant-2.gif
709,0,0,0,2,xy/attacking/trevenant-3.gif
709,0,1,0,0,xy/back/trevenant.gif
709,1,0,0,0,xy/shiny/trevenant.gif
709,1,1,0,0,xy/shiny/back/trevenant.gif
710,0,0,0,0,xy/pumpkaboo-average.gif
710,0,1,0,0,xy/back/pumpkaboo-average.gif
710,1,0,0,0,xy/shiny/pumpkaboo-average.gif
710,1,1,0,0,xy/shiny/back/pumpkaboo-average.gif
711,0,0,0,0,xy/gourgeist-average.gif
711,0,0,0,1,xy/attacking/gourgeist-average-2.gif
711,0,0,0,2,xy/attacking/gourgeist-average-3.gif
711,0,1,0,0,xy/back/gourgeist-average.gif
711,1,0,0,0,xy/shiny/gourgeist-average.gif
711,1,1,0,0,xy/shiny/back/gourgeist-average.gif
712,0,0,0,0,xy/bergmite.gif
712,0,0,0,1,xy/attacking/bergmite-2.gif
712,0,0,0,2,xy/attacking/bergmite-3.gif
712,0,1,0,0,xy/back/bergmite.gif
712,1,0,0,0,xy/shiny/bergmite.gif
712,1,1,0,0,xy/shiny/back/bergmite.gif
713,0,0,0,0,xy/avalugg.gif
713,0,0,0,1,xy/attacking/avalugg-2.gif
713,0,0,0,2,xy/attacking/avalugg-3.gif
713,0,1,0,0,xy/back/avalugg.gif
713,1,0,0,0,xy/shiny/avalugg.gif
713,1,1,0,0,xy/shiny/back/avalugg.gif
714,0,0,0,0,xy/noibat.gif
714,0,1,0,0,xy/back/noibat.gif
714,1,0,0,0,xy/shiny/noibat.gif
714,1,1,0,0,xy/shiny/back/noibat.gif
715,0,0,0,0,xy/noivern.gif
715,0,0,0,1,xy/attacking/noivern-2.gif
715,0,0,0,2,xy/attacking/noivern-3.gif
715,0,1,0,0,xy/back/noivern.gif
715,1,0,0,0,xy/shiny/noivern.gif
715,1,1,0,0,xy/shiny/back/noivern.gif
716,0,0,0,0,xy/xerneas-neutral.gif
716,0,0,0,1,xy/attacking/xerneas-neutral-2.gif
716,0,1,0,0,xy/back/xerneas-neutral.gif
716,1,0,0,0,xy/shiny/xerneas-neutral.gif
716,1,1,0,0,xy/shiny/back/xerneas-neutral.gif
717,0,0,0,0,xy/yveltal.gif
717,0,1,0,0,xy/back/yveltal.gif
717,1,0,0,0,xy/shiny/yveltal.gif
717,1,1,0,0,xy/shiny/back/yveltal.gif
718,0,0,0,0,xy/zygarde.gif
718,0,0,0,1,xy/attacking/zygarde-2.gif
718,0,0,0,2,xy/attacking/zygarde-3.gif
718,0,0,0,3,xy/attacking/zygarde-4.gif
718,0,0,0,4,xy/attacking/zygarde-5.gif
718,0,1,0,0,xy/back/zygarde.gif
718,1,0,0,0,xy/shiny/zygarde.gif
718,1,1,0,0,xy/shiny/back/zygarde.gif
719,0,0,0,0,xy/diancie.gif
719,0,1,0,0,xy/back/diancie.gif
719,1,0,0,0,xy/shiny/diancie.gif
719,1,1,0,0,xy/shiny/back/diancie.gif
720,0,0,0,0,xy/hoopa.gif
720,0,1,0,0,xy/back/hoopa.gif
720,1,0,0,0,xy/shiny/hoopa.gif
720,1,1,0,0,xy/shiny/back/hoopa.gif
721,0,0,0,0,xy/volcanion.gif
721,0,1,0,0,xy/back/volcanion.gif
721,1,0,0,0,xy/shiny/volcanion.gif
721,1,1,0,0,xy/shiny/back/volcanion.gif
722,0,0,0,0,xy/rowlet.gif
722,0,1,0,0,xy/back/rowlet.gif
722,1,0,0,0,xy/shiny/rowlet.gif
722,1,1,0,0,xy/shiny/back/rowlet.gif
723,0,0,0,0,xy/dartrix.gif
723,0,1,0,0,xy/back/dartrix.gif
723,1,0,0,0,xy/shiny/dartrix.gif
723,1,1,0,0,xy/shiny/back/dartrix.gif
724,0,0,0,0,xy/decidueye.gif
724,0,1,0,0,xy/back/decidueye.gif
724,1,0,0,0,xy/shiny/decidueye.gif
724,1,1,0,0,xy/shiny/back/decidueye.gif
725,0,0,0,0,xy/litten.gif
725,0,1,0,0,xy/back/litten.gif
725,1,0,0,0,xy/shiny/litten.gif
725,1,1,0,0,xy/shiny/back/litten.gif
726,0,0,0,0,xy/torracat.gif
726,0,1,0,0,xy/back/torracat.gif
726,1,0,0,0,xy/shiny/torracat.gif
726,1,1,0,0,xy/shiny/back/torracat.gif
727,0,0,0,0,xy/incineroar.gif
727,0,1,0,0,xy/back/incineroar.gif
727,1,0,0,0,xy/shiny/incineroar.gif
727,1,1,0,0,xy/shiny/back/incineroar.gif
728,0,0,0,0,xy/popplio.gif
728,0,1,0,0,xy/back/popplio.gif
728,1,0,0,0,xy/shiny/popplio.gif
728,1,1,0,0,xy/shiny/back/popplio.gif
729,0,0,0,0,xy/brionne.gif
729,0,1,0,0,xy/back/brionne.gif
729,1,0,0,0,xy/shiny/brionne.gif
729,1,1,0,0,xy/shiny/back/brionne.gif
730,0,0,0,0,xy/primarina.gif
730,0,1,0,0,xy/back/primarina.gif
730,1,0,0,0,xy/shiny/primarina.gif
730,1,1,0,0,xy/shiny/back/primarina.gif
731,0,0,0,0,xy/pikipek.gif
731,0,1,0,0,xy/back/pikipek.gif
731,1,0,0,0,xy/shiny/pikipek.gif
731,1,1,0,0,xy/shiny/back/pikipek.gif
732,0,0,0,0,xy/trumbeak.gif
732,0,1,0,0,xy/back/trumbeak.gif
732,1,0,0,0,xy/shiny/trumbeak.gif
732,1,1,0,0,xy/shiny/back/trumbeak.gif
733,0,0,0,0,xy/toucannon.gif
733,0,1,0,0,xy/back/toucannon.gif
733,1,0,0,0,xy/shiny/toucannon.gif
733,1,1,0,0,xy/shiny/back/toucannon.gif
734,0,0,0,0,xy/yungoos.gif
734,0,1,0,0,xy/back/yungoos.gif
734,1,0,0,0,xy/shiny/yungoos.gif
734,1,1,0,0,xy/shiny/back/yungoos.gif
735,0,0,0,0,xy/gumshoos.gif
735,0,1,0,0,xy/back/gumshoos.gif
735,1,0,0,0,xy/shiny/gumshoos.gif
735,1,1,0,0,xy/shiny/back/gumshoos.gif
736,0,0,0,0,xy/grubbin.gif
736,0,1,0,0,xy/back/grubbin.gif
736,1,0,0,0,xy/shiny/grubbin.gif
736,1,1,0,0,xy/shiny/back/grubbin.gif
737,0,0,0,0,xy/charjabug.gif
737,0,1,0,0,xy/back/charjabug.gif
737,1,0,0,0,xy/shiny/charjabug.gif
737,1,1,0,0,xy/shiny/back/charjabug.gif
738,0,0,0,0,xy/vikavolt.gif
738,0,1,0,0,xy/back/vikavolt.gif
738,1,0,0,0,xy/shiny/vikavolt.gif
738,1,1,0,0,xy/shiny/back/vikavolt.gif
739,0,0,0,0,xy/crabrawler.gif
739,0,1,0,0,xy/back/crabrawler.gif
739,1,0,0,0,xy/shiny/crabrawler.gif
739,1,1,0,0,xy/shiny/back/crabrawler.gif
740,0,0,0,0,xy/crabominable.gif
740,0,1,0,0,xy/back/crabominable.gif
740,1,0,0,0,xy/shiny/crabominable.gif
740,1,1,0,0,xy/shiny/back/crabominable.gif
741,0,0,0,0,xy/oricorio-baile.gif
741,0,1,0,0,xy/back/oricorio-baile.gif
741,1,0,0,0,xy/shiny/oricorio-baile.gif
741,1,1,0,0,xy/shiny/back/oricorio-baile.gif
742,0,0,0,0,xy/cutiefly.gif
742,0,1,0,0,xy/back/cutiefly.gif
742,1,0,0,0,xy/shiny/cutiefly.gif
742,1,1,0,0,xy/shiny/back/cutiefly.gif
743,0,0,0,0,xy/ribombee.gif
743,0,1,0,0,xy/back/ribombee.gif
743,1,0,0,0,xy/shiny/ribombee.gif
743,1,1,0,0,xy/shiny/back/ribombee.gif
744,0,0,0,0,xy/rockruff.gif
744,0,1,0,0,xy/back/rockruff.gif
744,1,0,0,0,xy/shiny/rockruff.gif
744,1,1,0,0,xy/shiny/back/rockruff.gif
745,0,0,0,0,xy/lycanroc-midday.gif
