version_group_id,item_id,game_index,icon,item_fling_power,item_fling_effect_id,is_available
19,367,367,tm/flying.png,0,\N,1
19,368,368,tm/dark.png,0,\N,1
19,369,369,tm/normal.png,0,\N,1
19,370,370,tm/fire.png,0,\N,1
19,371,371,tm/psychic.png,0,\N,1
19,372,372,tm/normal.png,0,\N,1
19,373,373,tm/dark.png,0,\N,1
19,374,374,tm/fighting.png,0,\N,1
19,375,375,tm/normal.png,0,\N,1
19,376,376,tm/normal.png,0,\N,1
19,377,377,tm/fire.png,0,\N,1
19,378,378,tm/steel.png,0,\N,1
19,379,379,tm/fighting.png,0,\N,1
19,380,380,tm/grass.png,0,\N,1
19,381,381,tm/normal.png,0,\N,1
19,382,382,tm/water.png,0,\N,1
19,383,383,tm/dark.png,0,\N,1
19,384,384,tm/electric.png,0,\N,1
19,385,385,tm/flying.png,0,\N,1
19,386,386,tm/dark.png,0,\N,1
19,387,387,tm/dark.png,0,\N,1
19,388,388,tm/fire.png,0,\N,0
19,389,389,tm/flying.png,0,\N,0
19,390,390,tm/dark.png,0,\N,0
19,391,391,tm/normal.png,0,\N,0
19,392,392,tm/ghost.png,0,\N,0
19,393,393,tm/dark.png,0,\N,0
19,394,394,tm/steel.png,0,\N,0
19,395,395,tm/normal.png,0,\N,0
19,396,396,tm/rock.png,0,\N,0
19,397,397,tm/ice.png,0,\N,0
19,398,398,tm/rock.png,0,\N,0
19,399,399,tm/electric.png,0,\N,0
19,400,400,tm/electric.png,0,\N,0
19,401,401,tm/steel.png,0,\N,0
19,402,402,tm/normal.png,0,\N,0
19,403,403,tm/flying.png,0,\N,0
19,404,404,tm/normal.png,0,\N,0
19,405,405,tm/ground.png,0,\N,0
19,406,406,tm/ice.png,0,\N,0
19,407,407,tm/rock.png,0,\N,0
19,408,408,tm/bug.png,0,\N,0
19,409,409,tm/dragon.png,0,\N,0
19,410,410,tm/bug.png,0,\N,0
19,411,411,tm/poison.png,0,\N,0
19,412,412,tm/psychic.png,0,\N,0
19,413,413,tm/grass.png,0,\N,0
19,414,414,tm/normal.png,0,\N,0
19,415,415,tm/normal.png,0,\N,0
19,416,416,tm/bug.png,0,\N,0
19,417,417,tm/normal.png,0,\N,0
19,418,418,tm/steel.png,0,\N,0
19,419,419,tm/psychic.png,0,\N,0
19,420,420,hm/normal.png,0,\N,0
19,421,421,hm/flying.png,0,\N,0
19,422,422,hm/water.png,0,\N,0
19,423,423,hm/normal.png,0,\N,0
19,424,424,hm/water.png,0,\N,0
19,425,425,hm/fighting.png,0,\N,0
19,428,428,key-item/explorer-kit.png,0,\N,0
19,429,429,key-item/loot-sack.png,0,\N,0
19,430,430,key-item/rule-book.png,0,\N,0
19,431,431,key-item/poke-radar.png,0,\N,0
19,432,432,key-item/point-card.png,0,\N,0
19,433,433,key-item/journal.png,0,\N,0
19,434,434,key-item/seal-case.png,0,\N,0
19,435,435,key-item/fashion-case.png,0,\N,0
19,436,436,key-item/seal-bag.png,0,\N,0
19,437,437,key-item/pal-pad.png,0,\N,0
19,438,438,key-item/works-key.png,0,\N,0
19,439,439,key-item/old-charm.png,0,\N,0
19,440,440,key-item/galactic-key.png,0,\N,0
19,441,441,key-item/red-chain.png,0,\N,0
19,442,442,key-item/town-map-gen4.png,0,\N,1
19,443,443,key-item/vs-seeker.png,0,\N,0
19,444,444,key-item/coin-case.png,0,\N,0
19,445,445,key-item/old-rod.png,0,\N,0
19,446,446,key-item/good-rod.png,0,\N,0
19,447,447,key-item/super-rod.png,0,\N,0
19,448,448,key-item/sprayduck.png,0,\N,0
19,449,449,key-item/poffin-case.png,0,\N,0
19,450,450,key-item/bike--green.png,0,\N,0
19,451,451,key-item/suite-key.png,0,\N,0
19,452,452,key-item/oaks-letter.png,0,\N,0
19,453,453,key-item/lunar-wing.png,0,\N,0
19,454,454,key-item/member-card.png,0,\N,0
19,455,455,key-item/azure-flute.png,0,\N,0
19,456,456,key-item/ss-ticket.png,0,\N,0
19,457,457,key-item/contest-pass.png,0,\N,0
19,458,458,key-item/magma-stone.png,0,\N,0
19,459,459,key-item/parcel.png,0,\N,0
19,460,460,key-item/coupon-1.png,0,\N,0
19,461,461,key-item/coupon-2.png,0,\N,0
19,462,462,key-item/coupon-3.png,0,\N,0
19,463,463,key-item/storage-key--galactic-warehouse.png,0,\N,0
19,464,464,key-item/secret-potion.png,0,\N,0
19,465,465,key-item/vs-recorder.png,0,\N,0
19,466,466,key-item/gracidea.png,0,\N,0
19,467,467,key-item/secret-key-sinnoh.png,0,\N,0
19,468,468,key-item/apricorn-box.png,0,\N,0
19,469,469,key-item/unown-report.png,0,\N,0
19,470,470,key-item/berry-pots.png,0,\N,0
19,471,471,key-item/dowsing-machine.png,0,\N,0
19,472,472,key-item/blue-card.png,0,\N,0
19,473,473,valuable-item/slowpoke-tail.png,0,\N,0
19,474,474,key-item/clear-bell.png,0,\N,0
19,475,475,key-item/card-key.png,0,\N,0
19,476,476,key-item/basement-key--goldenrod.png,0,\N,0
19,477,477,key-item/squirt-bottle.png,0,\N,0
19,478,478,key-item/red-scale.png,0,\N,0
19,479,479,key-item/lost-item.png,0,\N,0
19,480,480,key-item/pass.png,0,\N,0
19,481,481,key-item/machine-part.png,0,\N,0
19,482,482,key-item/silver-wing.png,0,\N,0
19,483,483,key-item/rainbow-wing.png,0,\N,0
19,484,484,key-item/mystery-egg.png,0,\N,0
19,485,485,apricorn/red.png,0,\N,0
19,486,486,apricorn/blue.png,0,\N,0
19,487,487,apricorn/yellow.png,0,\N,0
19,488,488,apricorn/green.png,0,\N,0
19,489,489,apricorn/pink.png,0,\N,0
19,490,490,apricorn/white.png,0,\N,0
19,491,491,apricorn/black.png,0,\N,0
19,492,492,ball/fast.png,0,\N,0
19,493,493,ball/level.png,0,\N,0
19,494,494,ball/lure.png,0,\N,0
19,495,495,ball/heavy.png,0,\N,0
19,496,496,ball/love.png,0,\N,0
19,497,497,ball/friend.png,0,\N,0
19,498,498,ball/moon.png,0,\N,0
19,499,499,ball/sport.png,0,\N,0
19,500,500,ball/park.png,0,\N,0
19,501,501,key-item/photo-album.png,0,\N,0
19,502,502,key-item/gb-sounds.png,0,\N,0
19,503,503,key-item/tidal-bell.png,0,\N,0
19,504,504,medicine/rage-candy-bar.png,30,\N,0
19,505,505,key-item/data-card.png,0,\N,0
19,506,506,key-item/data-card.png,0,\N,0
19,507,507,key-item/data-card.png,0,\N,0
19,508,508,key-item/data-card.png,0,\N,0
19,509,509,key-item/data-card.png,0,\N,0
19,510,510,key-item/data-card.png,0,\N,0
19,511,511,key-item/data-card.png,0,\N,0
19,512,512,key-item/data-card.png,0,\N,0
19,513,513,key-item/data-card.png,0,\N,0
19,514,514,key-item/data-card.png,0,\N,0
19,515,515,key-item/data-card.png,0,\N,0
19,516,516,key-item/data-card.png,0,\N,0
19,517,517,key-item/data-card.png,0,\N,0
19,518,518,key-item/data-card.png,0,\N,0
19,519,519,key-item/data-card.png,0,\N,0
19,520,520,key-item/data-card.png,0,\N,0
19,521,521,key-item/data-card.png,0,\N,0
19,522,522,key-item/data-card.png,0,\N,0
19,523,523,key-item/data-card.png,0,\N,0
19,524,524,key-item/data-card.png,0,\N,0
19,525,525,key-item/data-card.png,0,\N,0
19,526,526,key-item/data-card.png,0,\N,0
19,527,527,key-item/data-card.png,0,\N,0
19,528,528,key-item/data-card.png,0,\N,0
19,529,529,key-item/data-card.png,0,\N,0
19,530,530,key-item/data-card.png,0,\N,0
19,531,531,key-item/data-card.png,0,\N,0
19,532,532,key-item/jade-orb.png,0,\N,0
19,533,533,key-item/lock-capsule.png,0,\N,0
19,534,534,hold-item/red-orb.png,0,\N,0
19,535,535,hold-item/blue-orb.png,0,\N,0
19,536,536,key-item/enigma-stone.png,0,\N,0
19,537,537,evo-item/prism-scale.png,30,\N,0
19,538,538,hold-item/eviolite.png,40,\N,0
19,539,539,hold-item/float-stone.png,30,\N,0
19,540,540,hold-item/rocky-helmet.png,60,\N,0
19,541,541,hold-item/air-balloon.png,10,\N,0
19,542,542,hold-item/red-card.png,10,\N,0
19,543,543,hold-item/ring-target.png,10,\N,0
19,544,544,hold-item/binding-band.png,30,\N,0
19,545,545,hold-item/absorb-bulb.png,30,\N,0
19,546,546,hold-item/cell-battery.png,30,\N,0
19,547,547,hold-item/eject-button.png,30,\N,0
19,548,548,gem/fire.png,0,\N,0
19,549,549,gem/water.png,0,\N,0
19,550,550,gem/electric.png,0,\N,0
19,551,551,gem/grass.png,0,\N,0
19,552,552,gem/ice.png,0,\N,0
19,553,553,gem/fighting.png,0,\N,0
19,554,554,gem/poison.png,0,\N,0
19,555,555,gem/ground.png,0,\N,0
19,556,556,gem/flying.png,0,\N,0
19,557,557,gem/psychic.png,0,\N,0
19,558,558,gem/bug.png,0,\N,0
19,559,559,gem/rock.png,0,\N,0
19,560,560,gem/ghost.png,0,\N,0
19,561,561,gem/dragon.png,0,\N,0
19,562,562,gem/dark.png,0,\N,0
19,563,563,gem/steel.png,0,\N,0
19,564,564,gem/normal.png,0,\N,0
19,565,565,medicine/health-wing.png,20,\N,0
19,566,566,medicine/muscle-wing.png,20,\N,0
19,567,567,medicine/resist-wing.png,20,\N,0
19,568,568,medicine/genius-wing.png,20,\N,0
19,569,569,medicine/clever-wing.png,20,\N,0
19,570,570,medicine/swift-wing.png,20,\N,0
19,571,571,valuable-item/pretty-wing.png,20,\N,1
19,572,572,fossil/cover.png,100,\N,0
19,573,573,fossil/plume.png,100,\N,0
19,574,574,key-item/liberty-pass.png,0,\N,0
19,575,575,other-item/pass-orb.png,30,\N,0
19,576,576,ball/dream.png,0,\N,0
19,577,577,other-item/poke-toy.png,30,\N,0
19,578,578,key-item/prop-case.png,0,\N,0
19,579,579,key-item/dragon-skull.png,0,\N,0
19,580,580,valuable-item/balm-mushroom.png,30,\N,0
19,581,581,valuable-item/big-nugget.png,30,\N,0
19,582,582,valuable-item/pearl-string.png,30,\N,0
19,583,583,valuable-item/comet-shard.png,30,\N,0
19,584,584,valuable-item/relic-copper.png,30,\N,0
19,585,585,valuable-item/relic-silver.png,30,\N,0
19,586,586,valuable-item/relic-gold.png,30,\N,0
19,587,587,valuable-item/relic-vase.png,30,\N,0
19,588,588,valuable-item/relic-band.png,30,\N,0
19,589,589,valuable-item/relic-statue.png,30,\N,0
19,590,590,valuable-item/relic-crown.png,30,\N,0
19,591,591,medicine/casteliacone.png,30,\N,0
19,592,592,wonder-launcher/dire-hit-2.png,0,\N,0
19,593,593,wonder-launcher/x-speed-2.png,0,\N,0
19,594,594,wonder-launcher/x-sp-atk-2.png,0,\N,0
19,595,595,wonder-launcher/x-sp-def-2.png,0,\N,0
19,596,596,wonder-launcher/x-defense-2.png,0,\N,0
19,597,597,wonder-launcher/x-attack-2.png,0,\N,0
19,598,598,wonder-launcher/x-accuracy-2.png,0,\N,0
19,599,599,wonder-launcher/x-speed-3.png,0,\N,0
19,600,600,wonder-launcher/x-sp-atk-3.png,0,\N,0
19,601,601,wonder-launcher/x-sp-def-3.png,0,\N,0
19,602,602,wonder-launcher/x-defense-3.png,0,\N,0
19,603,603,wonder-launcher/x-attack-3.png,0,\N,0
19,604,604,wonder-launcher/x-accuracy-3.png,0,\N,0
19,605,605,wonder-launcher/x-speed-6.png,0,\N,0
19,606,606,wonder-launcher/x-sp-atk-6.png,0,\N,0
19,607,607,wonder-launcher/x-sp-def-6.png,0,\N,0
19,608,608,wonder-launcher/x-defense-6.png,0,\N,0
19,609,609,wonder-launcher/x-attack-6.png,0,\N,0
19,610,610,wonder-launcher/x-accuracy-6.png,0,\N,0
19,611,611,wonder-launcher/ability-urge.png,0,\N,0
19,612,612,wonder-launcher/item-drop.png,0,\N,0
19,613,613,wonder-launcher/item-urge.png,0,\N,0
19,614,614,wonder-launcher/reset-urge.png,0,\N,0
19,615,615,wonder-launcher/dire-hit-3.png,0,\N,0
19,616,616,key-item/light-stone.png,0,\N,0
19,617,617,key-item/dark-stone.png,0,\N,0
19,618,618,tm/electric.png,0,\N,0
19,619,619,tm/water.png,0,\N,0
19,620,620,tm/dark.png,0,\N,0
19,621,621,key-item/xtransceiver.png,0,\N,0
19,623,623,key-item/gram-1.png,0,\N,0
19,624,624,key-item/gram-2.png,0,\N,0
19,625,625,key-item/gram-3.png,0,\N,0
19,626,626,key-item/xtransceiver--yellow.png,0,\N,0
19,627,627,key-item/medal-box.png,0,\N,0
19,628,628,key-item/dna-splicers.png,0,\N,0
19,629,629,key-item/dna-splicers.png,0,\N,0
19,630,630,key-item/permit.png,0,\N,0
19,631,631,key-item/oval-charm.png,0,\N,0
19,632,632,key-item/shiny-charm.png,0,\N,1
19,633,633,key-item/plasma-card.png,0,\N,0
19,634,634,key-item/grubby-hanky.png,0,\N,0
19,635,635,key-item/colress-machine.png,0,\N,0
19,636,636,key-item/dropped-item.png,0,\N,0
19,637,637,key-item/dropped-item--yellow.png,0,\N,0
19,638,638,key-item/reveal-glass.png,0,\N,0
19,639,639,hold-item/weakness-policy.png,80,\N,0
19,640,640,hold-item/assault-vest.png,80,\N,0
19,641,641,key-item/holo-caster.png,0,\N,0
19,642,642,key-item/profs-letter.png,0,\N,0
19,643,643,key-item/roller-skates.png,0,\N,0
19,644,644,plate/pixie.png,90,\N,0
19,645,645,medicine/ability-capsule.png,0,\N,0
19,646,646,evo-item/whipped-dream.png,80,\N,0
19,647,647,evo-item/sachet.png,80,\N,0
19,648,648,hold-item/luminous-moss.png,30,\N,0
19,649,649,hold-item/snowball.png,30,\N,0
19,650,650,hold-item/safety-goggles.png,80,\N,0
19,651,651,key-item/poke-flute.png,0,\N,1
19,652,652,mulch/rich.png,30,\N,0
19,653,653,mulch/surprise.png,30,\N,0
19,654,654,mulch/boost.png,30,\N,0
19,655,655,mulch/amaze.png,30,\N,0
19,656,656,mega-stone/gengarite.png,80,\N,1
19,657,657,mega-stone/gardevoirite.png,80,\N,0
19,658,658,mega-stone/ampharosite.png,80,\N,0
19,659,659,mega-stone/venusaurite.png,80,\N,1
19,660,660,mega-stone/charizardite-x.png,80,\N,1
19,661,661,mega-stone/blastoisinite.png,80,\N,1
19,662,662,mega-stone/mewtwonite-x.png,80,\N,1
19,663,663,mega-stone/mewtwonite-y.png,80,\N,1
19,664,664,mega-stone/blazikenite.png,80,\N,0
19,665,665,mega-stone/medichamite.png,80,\N,0
19,666,666,mega-stone/houndoominite.png,80,\N,0
19,667,667,mega-stone/aggronite.png,80,\N,0
19,668,668,mega-stone/banettite.png,80,\N,0
19,669,669,mega-stone/tyranitarite.png,80,\N,0
19,670,670,mega-stone/scizorite.png,80,\N,0
19,671,671,mega-stone/pinsirite.png,80,\N,1
19,672,672,mega-stone/aerodactylite.png,80,\N,1
19,673,673,mega-stone/lucarionite.png,80,\N,0
19,674,674,mega-stone/abomasite.png,80,\N,0
19,675,675,mega-stone/kangaskhanite.png,80,\N,1
19,676,676,mega-stone/gyaradosite.png,80,\N,1
19,677,677,mega-stone/absolite.png,80,\N,0
19,678,678,mega-stone/charizardite-y.png,80,\N,1
19,679,679,mega-stone/alakazite.png,80,\N,1
19,680,680,mega-stone/heracronite.png,80,\N,0
19,681,681,mega-stone/mawilite.png,80,\N,0
19,682,682,mega-stone/manectite.png,80,\N,0
19,683,683,mega-stone/garchompite.png,80,\N,0
19,684,684,mega-stone/latiasite.png,80,\N,0
19,685,685,mega-stone/latiosite.png,80,\N,0
19,686,686,berry/roseli.png,10,\N,0
19,687,687,berry/kee.png,10,\N,0
19,688,688,berry/maranga.png,10,\N,0
19,689,689,key-item/sprinklotad.png,0,\N,0
19,690,690,tm/normal.png,0,\N,0
19,691,691,tm/dark.png,0,\N,0
19,692,692,tm/water.png,0,\N,0
19,693,693,tm/fairy.png,0,\N,0
19,694,694,tm/normal.png,0,\N,0
19,695,695,key-item/power-plant-pass.png,0,\N,0
19,696,696,key-item/mega-ring.png,0,\N,0
19,697,697,key-item/intriguing-stone.png,0,\N,0
19,698,698,key-item/common-stone.png,0,\N,0
19,699,699,other-item/discount-coupon.png,10,\N,0
19,700,700,key-item/elevator-key.png,0,\N,0
19,701,701,key-item/tmv-pass.png,0,\N,0
19,702,702,key-item/honor-of-kalos.png,0,\N,0
19,703,703,key-item/adventure-rules.png,0,\N,0
19,704,704,other-item/strange-souvenir.png,30,\N,0
19,705,705,key-item/lens-case.png,0,\N,0
19,706,706,key-item/makeup-bag.png,0,\N,0
19,707,707,key-item/travel-trunk.png,0,\N,0
19,708,708,medicine/lumiose-galette.png,30,\N,0
19,709,709,medicine/shalour-sable.png,30,\N,1
19,710,710,fossil/jaw.png,100,\N,0
19,711,711,fossil/sail.png,100,\N,0
19,712,712,key-item/looker-ticket.png,0,\N,0
19,713,713,key-item/bike--yellow.png,0,\N,0
19,714,714,key-item/holo-caster--red.png,0,\N,0
19,715,715,gem/fairy.png,0,\N,0
19,716,716,key-item/mega-charm.png,0,\N,0
19,717,717,etc/unknown-item.png,0,\N,0
19,718,718,key-item/mach-bike.png,0,\N,0
19,719,719,key-item/acro-bike.png,0,\N,0
19,720,720,key-item/wailmer-pail.png,0,\N,0
19,721,721,key-item/devon-parts.png,0,\N,0
19,722,722,key-item/soot-sack.png,0,\N,0
19,723,723,key-item/basement-key--new-mauville.png,0,\N,0
19,724,724,key-item/pokeblock-kit.png,0,\N,0
19,725,725,key-item/letter.png,0,\N,0
19,726,726,key-item/eon-ticket.png,0,\N,0
19,727,727,key-item/scanner.png,0,\N,0
19,728,728,key-item/go-goggles.png,0,\N,0
19,729,729,key-item/meteorite.png,0,\N,0
19,730,730,key-item/key-to-room-1.png,0,\N,0
19,731,731,key-item/key-to-room-2.png,0,\N,0
19,732,732,key-item/key-to-room-4.png,0,\N,0
19,733,733,key-item/key-to-room-6.png,0,\N,0
19,734,734,key-item/storage-key--sea-mauville.png,0,\N,0
19,735,735,key-item/devon-scope.png,0,\N,0
19,736,736,key-item/ss-ticket.png,0,\N,0
19,737,737,hm/water.png,0,\N,0
19,738,738,key-item/devon-scuba-gear.png,0,\N,0
19,739,739,key-item/contest-costume--jacket.png,0,\N,0
19,740,740,key-item/contest-costume--dress.png,0,\N,0
19,741,741,key-item/magma-suit.png,0,\N,0
19,742,742,key-item/aqua-suit.png,0,\N,0
19,743,743,key-item/pair-of-tickets.png,0,\N,0
19,744,744,key-item/mega-bracelet.png,0,\N,0
19,745,745,etc/unknown-item.png,0,\N,0
19,746,746,etc/unknown-item.png,0,\N,0
19,747,747,etc/unknown-item.png,0,\N,0
19,748,748,etc/unknown-item.png,0,\N,0
19,749,749,etc/unknown-item.png,0,\N,0
19,750,750,etc/unknown-item.png,0,\N,0
19,751,751,key-item/meteorite--2.png,0,\N,0
19,752,752,mega-stone/swampertite.png,80,\N,0
19,753,753,mega-stone/sceptilite.png,80,\N,0
19,754,754,mega-stone/sablenite.png,80,\N,0
19,755,755,mega-stone/altarianite.png,80,\N,0
19,756,756,mega-stone/galladite.png,80,\N,0
19,757,757,mega-stone/audinite.png,80,\N,0
19,758,758,mega-stone/metagrossite.png,80,\N,0
19,759,759,mega-stone/sharpedonite.png,80,\N,0
19,760,760,mega-stone/slowbronite.png,80,\N,1
19,761,761,mega-stone/steelixite.png,80,\N,0
19,762,762,mega-stone/pidgeotite.png,80,\N,1
19,763,763,mega-stone/glalitite.png,80,\N,0
19,764,764,mega-stone/diancite.png,80,\N,0
19,765,765,key-item/prison-bottle.png,0,\N,0
19,766,766,key-item/mega-cuff.png,0,\N,0
19,767,767,mega-stone/cameruptite.png,80,\N,0
19,768,768,mega-stone/lopunnite.png,80,\N,0
19,769,769,mega-stone/salamencite.png,80,\N,0
19,770,770,mega-stone/beedrillite.png,80,\N,1
19,771,771,key-item/meteorite--3.png,0,\N,0
19,772,772,key-item/meteorite--4.png,0,\N,0
19,773,773,key-item/key-stone.png,0,\N,1
19,774,774,key-item/meteorite-shard.png,0,\N,0
19,775,775,key-item/eon-flute.png,0,\N,0
19,776,776,z-crystals/normalium-z--held.png,0,\N,0
19,777,777,z-crystals/firium-z--held.png,0,\N,0
19,778,778,z-crystals/primarium-z--held.png,0,\N,0
19,779,779,z-crystals/electrium-z--held.png,0,\N,0
19,780,780,z-crystals/decidium-z--held.png,0,\N,0
19,781,781,z-crystals/icium-z--held.png,0,\N,0
19,782,782,z-crystals/fightinium-z--held.png,0,\N,0
19,783,783,z-crystals/poisonium-z--held.png,0,\N,0
19,784,784,z-crystals/groundium-z--held.png,0,\N,0
19,785,785,z-crystals/flyinium-z--held.png,0,\N,0
19,786,786,z-crystals/psychium-z--held.png,0,\N,0
19,787,787,z-crystals/buginium-z--held.png,0,\N,0
19,788,788,z-crystals/rockium-z--held.png,0,\N,0
19,789,789,z-crystals/ghostium-z--held.png,0,\N,0
19,790,790,z-crystals/dragonium-z--held.png,0,\N,0
19,791,791,z-crystals/darkinium-z--held.png,0,\N,0
19,792,792,z-crystals/steelium-z--held.png,0,\N,0
19,793,793,z-crystals/fairium-z--held.png,0,\N,0
19,794,794,z-crystals/pikanium-z--held.png,0,\N,0
19,795,795,other-item/bottle-cap.png,30,\N,1
19,796,796,other-item/gold-bottle-cap.png,30,\N,1
19,797,797,key-item/z-ring.png,0,\N,0
19,798,798,z-crystals/grassium-z--held.png,0,\N,0
19,799,799,z-crystals/incinium-z--held.png,0,\N,0
19,800,800,z-crystals/waterium-z--held.png,0,\N,0
19,801,801,z-crystals/tapunium-z--held.png,0,\N,0
19,802,802,z-crystals/marshadium-z--held.png,0,\N,0
19,803,803,z-crystals/aloraichium-z--held.png,0,\N,0
19,804,804,z-crystals/snorlium-z--held.png,0,\N,0
19,805,805,z-crystals/eevium-z--held.png,0,\N,0
19,806,806,z-crystals/mewnium-z--held.png,0,\N,0
19,807,807,z-crystals/normalium-z--bag.png,0,\N,0
19,808,808,z-crystals/firium-z--bag.png,0,\N,0
19,809,809,z-crystals/waterium-z--bag.png,0,\N,0
19,810,810,z-crystals/electrium-z--bag.png,0,\N,0
19,811,811,z-crystals/grassium-z--bag.png,0,\N,0
19,812,812,z-crystals/icium-z--bag.png,0,\N,0
19,813,813,z-crystals/fightinium-z--bag.png,0,\N,0
19,814,814,z-crystals/poisonium-z--bag.png,0,\N,0
19,815,815,z-crystals/groundium-z--bag.png,0,\N,0
19,816,816,z-crystals/flyinium-z--bag.png,0,\N,0
19,817,817,z-crystals/psychium-z--bag.png,0,\N,0
19,818,818,z-crystals/buginium-z--bag.png,0,\N,0
19,819,819,z-crystals/rockium-z--bag.png,0,\N,0
19,820,820,z-crystals/ghostium-z--bag.png,0,\N,0
19,821,821,z-crystals/dragonium-z--bag.png,0,\N,0
19,822,822,z-crystals/darkinium-z--bag.png,0,\N,0
19,823,823,z-crystals/steelium-z--bag.png,0,\N,0
19,824,824,z-crystals/fairium-z--bag.png,0,\N,0
19,825,825,z-crystals/pikanium-z--bag.png,0,\N,0
19,826,826,z-crystals/decidium-z--bag.png,0,\N,0
19,827,827,z-crystals/incinium-z--bag.png,0,\N,0
19,828,828,z-crystals/primarium-z--bag.png,0,\N,0
19,829,829,z-crystals/tapunium-z--bag.png,0,\N,0
19,830,830,z-crystals/marshadium-z--bag.png,0,\N,0
19,831,831,z-crystals/aloraichium-z--bag.png,0,\N,0
19,832,832,z-crystals/snorlium-z--bag.png,0,\N,0
19,833,833,z-crystals/eevium-z--bag.png,0,\N,0
19,834,834,z-crystals/mewnium-z--bag.png,0,\N,0
19,835,835,z-crystals/pikashunium-z--held.png,0,\N,0
19,836,836,z-crystals/pikashunium-z--bag.png,0,\N,0
19,841,841,key-item/forage-bag.png,0,\N,0
19,842,842,key-item/fishing-rod-gen7.png,0,\N,0
19,843,843,key-item/professors-mask.png,0,\N,0
19,844,844,key-item/festival-ticket.png,0,\N,0
19,845,845,key-item/sparkling-stone.png,0,\N,0
19,846,846,hold-item/adrenaline-orb.png,30,\N,0
19,847,847,key-item/zygarde-cube.png,0,\N,0
19,849,849,evo-item/ice-stone.png,30,\N,1
19,850,850,key-item/ride-pager.png,0,\N,0
19,851,851,ball/beast.png,0,\N,0
19,852,852,medicine/big-malasada.png,30,\N,0
19,853,853,other-item/red-nectar.png,10,\N,0
19,854,854,other-item/yellow-nectar.png,10,\N,0
19,855,855,other-item/pink-nectar.png,10,\N,0
19,856,856,other-item/purple-nectar.png,10,\N,0
19,857,857,key-item/sun-flute.png,0,\N,0
19,858,858,key-item/moon-flute.png,0,\N,0
19,860,860,key-item/enigmatic-card.png,0,\N,0
19,861,861,berry/silver-razz.png,10,\N,1
19,862,862,berry/golden-razz.png,10,\N,1
19,863,863,berry/silver-nanab.png,10,\N,1
19,864,864,berry/golden-nanab.png,10,\N,1
19,865,865,berry/silver-pinap.png,10,\N,1
19,866,866,berry/golden-pinap.png,10,\N,1
19,872,872,key-item/secret-key-kanto.png,0,\N,1
19,873,873,key-item/ss-ticket.png,0,\N,1
19,874,874,key-item/silph-scope.png,0,\N,1
19,875,875,key-item/oaks-parcel.png,0,\N,1
19,876,876,key-item/card-key.png,0,\N,1
19,877,877,key-item/gold-teeth.png,0,\N,1
19,878,878,key-item/lift-key.png,0,\N,1
19,879,879,hold-item/terrain-extender.png,60,\N,0
19,880,880,hold-item/protective-pads.png,30,\N,0
19,881,881,hold-item/electric-seed.png,10,\N,0
19,882,882,hold-item/psychic-seed.png,10,\N,0
19,883,883,hold-item/misty-seed.png,10,\N,0
19,884,884,hold-item/grassy-seed.png,10,\N,0
19,885,885,partner-gift/stretchy-spring.png,30,\N,1
19,886,886,partner-gift/chalky-stone.png,30,\N,1
19,887,887,partner-gift/marble.png,30,\N,1
19,888,888,partner-gift/lone-earring.png,30,\N,1
19,889,889,partner-gift/beach-glass.png,30,\N,1
19,890,890,partner-gift/gold-leaf.png,30,\N,1
19,891,891,partner-gift/silver-leaf.png,30,\N,1
19,892,892,partner-gift/polished-mud-ball.png,30,\N,1
19,893,893,partner-gift/tropical-shell.png,30,\N,1
19,894,894,partner-gift/leaf-letter-eevee.png,30,\N,1
19,895,895,partner-gift/leaf-letter-pikachu.png,30,\N,1
19,896,896,partner-gift/small-bouquet.png,30,\N,1
19,900,900,other-item/lure.png,30,\N,1
19,901,901,other-item/super-lure.png,30,\N,1
19,902,902,other-item/max-lure.png,30,\N,1
19,903,903,medicine/pewter-crunchies.png,30,\N,1
19,904,904,memory/fighting.png,50,\N,0
19,905,905,memory/flying.png,50,\N,0
19,906,906,memory/poison.png,50,\N,0
19,907,907,memory/ground.png,50,\N,0
19,908,908,memory/rock.png,50,\N,0
19,909,909,memory/bug.png,50,\N,0
19,910,910,memory/ghost.png,50,\N,0
19,911,911,memory/steel.png,50,\N,0
19,912,912,memory/fire.png,50,\N,0
19,913,913,memory/water.png,50,\N,0
19,914,914,memory/grass.png,50,\N,0
19,915,915,memory/electric.png,50,\N,0
19,916,916,memory/psychic.png,50,\N,0
19,917,917,memory/ice.png,50,\N,0
19,918,918,memory/dragon.png,50,\N,0
19,919,919,memory/dark.png,50,\N,0
19,920,920,memory/fairy.png,50,\N,0
19,921,921,z-crystals/solganium-z--held.png,0,\N,0
19,922,922,z-crystals/lunalium-z--held.png,0,\N,0
19,923,923,z-crystals/ultranecrozium-z--held.png,0,\N,0
19,924,924,z-crystals/mimikium-z--held.png,0,\N,0
19,925,925,z-crystals/lycanium-z--held.png,0,\N,0
19,926,926,z-crystals/kommonium-z--held.png,0,\N,0
19,927,927,z-crystals/solganium-z--bag.png,0,\N,0
19,928,928,z-crystals/lunalium-z--bag.png,0,\N,0
19,929,929,z-crystals/ultranecrozium-z--bag.png,0,\N,0
19,930,930,z-crystals/mimikium-z--bag.png,0,\N,0
19,931,931,z-crystals/lycanium-z--bag.png,0,\N,0
19,932,932,z-crystals/kommonium-z--bag.png,0,\N,0
