version_group_id,pokemon_id,slot,type_id
16,221,1,14
16,221,2,4
16,222,1,10
16,222,2,5
16,223,1,10
16,224,1,10
16,225,1,14
16,225,2,2
16,226,1,10
16,226,2,2
16,227,1,8
16,227,2,2
16,228,1,16
16,228,2,9
16,229,1,16
16,229,2,9
16,230,1,10
16,230,2,15
16,231,1,4
16,232,1,4
16,233,1,0
16,234,1,0
16,235,1,0
16,236,1,1
16,237,1,1
16,238,1,14
16,238,2,13
16,239,1,12
16,240,1,9
16,241,1,0
16,242,1,0
16,243,1,12
16,244,1,9
16,245,1,10
16,246,1,5
16,246,2,4
16,247,1,5
16,247,2,4
16,248,1,5
16,248,2,16
16,249,1,13
16,249,2,2
16,250,1,9
16,250,2,2
16,251,1,13
16,251,2,11
16,252,1,11
16,253,1,11
16,254,1,11
16,255,1,9
16,256,1,9
16,256,2,1
16,257,1,9
16,257,2,1
16,258,1,10
16,259,1,10
16,259,2,4
16,260,1,10
16,260,2,4
16,261,1,16
16,262,1,16
16,263,1,0
16,264,1,0
16,265,1,6
16,266,1,6
16,267,1,6
16,267,2,2
16,268,1,6
16,269,1,6
16,269,2,3
16,270,1,10
16,270,2,11
16,271,1,10
16,271,2,11
16,272,1,10
16,272,2,11
16,273,1,11
16,274,1,11
16,274,2,16
16,275,1,11
16,275,2,16
16,276,1,0
16,276,2,2
16,277,1,0
16,277,2,2
16,278,1,10
16,278,2,2
16,279,1,10
16,279,2,2
16,280,1,13
16,280,2,17
16,281,1,13
16,281,2,17
16,282,1,13
16,282,2,17
16,283,1,6
16,283,2,10
16,284,1,6
16,284,2,2
16,285,1,11
16,286,1,11
16,286,2,1
16,287,1,0
16,288,1,0
16,289,1,0
16,290,1,6
16,290,2,4
16,291,1,6
16,291,2,2
16,292,1,6
16,292,2,7
16,293,1,0
16,294,1,0
16,295,1,0
16,296,1,1
16,297,1,1
16,298,1,0
16,298,2,17
16,299,1,5
16,300,1,0
16,301,1,0
16,302,1,16
16,302,2,7
16,303,1,8
16,303,2,17
16,304,1,8
16,304,2,5
16,305,1,8
16,305,2,5
16,306,1,8
16,306,2,5
16,307,1,1
16,307,2,13
16,308,1,1
16,308,2,13
16,309,1,12
16,310,1,12
16,311,1,12
16,312,1,12
16,313,1,6
16,314,1,6
16,315,1,11
16,315,2,3
16,316,1,3
16,317,1,3
16,318,1,10
16,318,2,16
16,319,1,10
16,319,2,16
16,320,1,10
16,321,1,10
16,322,1,9
16,322,2,4
16,323,1,9
16,323,2,4
16,324,1,9
16,325,1,13
16,326,1,13
16,327,1,0
16,328,1,4
16,329,1,4
16,329,2,15
16,330,1,4
16,330,2,15
16,331,1,11
16,332,1,11
16,332,2,16
16,333,1,0
16,333,2,2
16,334,1,15
16,334,2,2
16,335,1,0
16,336,1,3
16,337,1,5
16,337,2,13
16,338,1,5
16,338,2,13
16,339,1,10
16,339,2,4
16,340,1,10
16,340,2,4
16,341,1,10
16,342,1,10
16,342,2,16
16,343,1,4
16,343,2,13
16,344,1,4
16,344,2,13
16,345,1,5
16,345,2,11
16,346,1,5
16,346,2,11
16,347,1,5
16,347,2,6
16,348,1,5
16,348,2,6
16,349,1,10
16,350,1,10
16,351,1,0
16,352,1,0
16,353,1,7
16,354,1,7
16,355,1,7
16,356,1,7
16,357,1,11
16,357,2,2
16,358,1,13
16,359,1,16
16,360,1,13
16,361,1,14
16,362,1,14
16,363,1,14
16,363,2,10
16,364,1,14
16,364,2,10
16,365,1,14
16,365,2,10
16,366,1,10
16,367,1,10
16,368,1,10
16,369,1,10
16,369,2,5
16,370,1,10
16,371,1,15
16,372,1,15
16,373,1,15
16,373,2,2
16,374,1,8
16,374,2,13
16,375,1,8
16,375,2,13
16,376,1,8
16,376,2,13
16,377,1,5
16,378,1,14
16,379,1,8
16,380,1,15
16,380,2,13
16,381,1,15
16,381,2,13
16,382,1,10
16,383,1,4
16,384,1,15
16,384,2,2
16,385,1,8
16,385,2,13
16,386,1,13
16,387,1,11
16,388,1,11
16,389,1,11
16,389,2,4
16,390,1,9
16,391,1,9
16,391,2,1
16,392,1,9
16,392,2,1
16,393,1,10
16,394,1,10
16,395,1,10
16,395,2,8
16,396,1,0
16,396,2,2
16,397,1,0
16,397,2,2
16,398,1,0
16,398,2,2
16,399,1,0
16,400,1,0
16,400,2,10
16,401,1,6
16,402,1,6
16,403,1,12
16,404,1,12
16,405,1,12
16,406,1,11
16,406,2,3
16,407,1,11
16,407,2,3
16,408,1,5
16,409,1,5
16,410,1,5
16,410,2,8
16,411,1,5
16,411,2,8
16,412,1,6
16,413,1,6
16,413,2,11
16,414,1,6
16,414,2,2
16,415,1,6
16,415,2,2
16,416,1,6
16,416,2,2
16,417,1,12
16,418,1,10
16,419,1,10
16,420,1,11
16,421,1,11
16,422,1,10
16,423,1,10
16,423,2,4
16,424,1,0
16,425,1,7
16,425,2,2
16,426,1,7
16,426,2,2
16,427,1,0
16,428,1,0
16,429,1,7
16,430,1,16
16,430,2,2
16,431,1,0
16,432,1,0
16,433,1,13
16,434,1,3
16,434,2,16
16,435,1,3
16,435,2,16
16,436,1,8
16,436,2,13
16,437,1,8
16,437,2,13
16,438,1,5
16,439,1,13
16,439,2,17
16,440,1,0
16,441,1,0
16,441,2,2
16,442,1,7
16,442,2,16
16,443,1,15
16,443,2,4
16,444,1,15
16,444,2,4
16,445,1,15
16,445,2,4
16,446,1,0
16,447,1,1
16,448,1,1
16,448,2,8
16,449,1,4
16,450,1,4
16,451,1,3
16,451,2,6
16,452,1,3
16,452,2,16
16,453,1,3
16,453,2,1
16,454,1,3
16,454,2,1
16,455,1,11
16,456,1,10
16,457,1,10
16,458,1,10
16,458,2,2
16,459,1,11
16,459,2,14
16,460,1,11
16,460,2,14
16,461,1,16
16,461,2,14
16,462,1,12
16,462,2,8
16,463,1,0
16,464,1,4
16,464,2,5
16,465,1,11
16,466,1,12
16,467,1,9
16,468,1,17
16,468,2,2
16,469,1,6
16,469,2,2
16,470,1,11
16,471,1,14
16,472,1,4
16,472,2,2
16,473,1,14
16,473,2,4
16,474,1,0
16,475,1,13
16,475,2,1
16,476,1,5
16,476,2,8
16,477,1,7
16,478,1,14
16,478,2,7
16,479,1,12
16,479,2,7
16,480,1,13
16,481,1,13
16,482,1,13
16,483,1,8
16,483,2,15
16,484,1,10
16,484,2,15
16,485,1,9
16,485,2,8
16,486,1,0
16,487,1,7
16,487,2,15
16,488,1,13
16,489,1,10
16,490,1,10
16,491,1,16
16,492,1,11
16,493,1,0
16,494,1,13
16,494,2,9
16,495,1,11
16,496,1,11
16,497,1,11
16,498,1,9
16,499,1,9
16,499,2,1
16,500,1,9
16,500,2,1
16,501,1,10
16,502,1,10
16,503,1,10
16,504,1,0
16,505,1,0
16,506,1,0
16,507,1,0
16,508,1,0
16,509,1,16
16,510,1,16
16,511,1,11
16,512,1,11
16,513,1,9
16,514,1,9
16,515,1,10
16,516,1,10
16,517,1,13
16,518,1,13
16,519,1,0
16,519,2,2
16,520,1,0
16,520,2,2
16,521,1,0
16,521,2,2
16,522,1,12
16,523,1,12
16,524,1,5
16,525,1,5
16,526,1,5
16,527,1,13
16,527,2,2
16,528,1,13
16,528,2,2
16,529,1,4
16,530,1,4
16,530,2,8
16,531,1,0
16,532,1,1
16,533,1,1
16,534,1,1
16,535,1,10
16,536,1,10
16,536,2,4
16,537,1,10
16,537,2,4
16,538,1,1
16,539,1,1
16,540,1,6
16,540,2,11
16,541,1,6
16,541,2,11
16,542,1,6
16,542,2,11
16,543,1,6
16,543,2,3
16,544,1,6
16,544,2,3
16,545,1,6
16,545,2,3
16,546,1,11
16,546,2,17
16,547,1,11
16,547,2,17
16,548,1,11
16,549,1,11
16,550,1,10
16,551,1,4
16,551,2,16
16,552,1,4
16,552,2,16
16,553,1,4
16,553,2,16
16,554,1,9
16,555,1,9
16,556,1,11
16,557,1,6
16,557,2,5
16,558,1,6
16,558,2,5
16,559,1,16
16,559,2,1
16,560,1,16
16,560,2,1
16,561,1,13
16,561,2,2
16,562,1,7
16,563,1,7
16,564,1,10
16,564,2,5
16,565,1,10
16,565,2,5
16,566,1,5
16,566,2,2
16,567,1,5
16,567,2,2
16,568,1,3
16,569,1,3
16,570,1,16
16,571,1,16
16,572,1,0
16,573,1,0
16,574,1,13
16,575,1,13
16,576,1,13
16,577,1,13
16,578,1,13
16,579,1,13
16,580,1,10
16,580,2,2
16,581,1,10
16,581,2,2
16,582,1,14
16,583,1,14
16,584,1,14
16,585,1,0
16,585,2,11
16,586,1,0
16,586,2,11
16,587,1,12
16,587,2,2
16,588,1,6
16,589,1,6
16,589,2,8
16,590,1,11
16,590,2,3
16,591,1,11
16,591,2,3
16,592,1,10
16,592,2,7
16,593,1,10
16,593,2,7
16,594,1,10
16,595,1,6
16,595,2,12
16,596,1,6
16,596,2,12
16,597,1,11
16,597,2,8
16,598,1,11
16,598,2,8
16,599,1,8
16,600,1,8
16,601,1,8
16,602,1,12
16,603,1,12
16,604,1,12
16,605,1,13
16,606,1,13
16,607,1,7
16,607,2,9
16,608,1,7
16,608,2,9
16,609,1,7
16,609,2,9
16,610,1,15
16,611,1,15
16,612,1,15
16,613,1,14
16,614,1,14
16,615,1,14
16,616,1,6
16,617,1,6
16,618,1,4
16,618,2,12
16,619,1,1
16,620,1,1
16,621,1,15
16,622,1,4
16,622,2,7
16,623,1,4
16,623,2,7
16,624,1,16
16,624,2,8
16,625,1,16
16,625,2,8
16,626,1,0
16,627,1,0
16,627,2,2
16,628,1,0
16,628,2,2
16,629,1,16
16,629,2,2
16,630,1,16
16,630,2,2
16,631,1,9
16,632,1,6
16,632,2,8
16,633,1,16
16,633,2,15
16,634,1,16
16,634,2,15
16,635,1,16
16,635,2,15
16,636,1,6
16,636,2,9
16,637,1,6
16,637,2,9
16,638,1,8
16,638,2,1
16,639,1,5
16,639,2,1
16,640,1,11
16,640,2,1
16,641,1,2
16,642,1,12
16,642,2,2
16,643,1,15
16,643,2,9
16,644,1,15
16,644,2,12
16,645,1,4
16,645,2,2
16,646,1,15
16,646,2,14
16,647,1,10
16,647,2,1
16,648,1,0
16,648,2,13
16,649,1,6
16,649,2,8
16,650,1,11
16,651,1,11
16,652,1,11
16,652,2,1
16,653,1,9
16,654,1,9
16,655,1,9
16,655,2,13
16,656,1,10
16,657,1,10
16,658,1,10
16,658,2,16
16,659,1,0
16,660,1,0
16,660,2,4
16,661,1,0
16,661,2,2
16,662,1,9
16,662,2,2
16,663,1,9
16,663,2,2
16,664,1,6
16,665,1,6
16,666,1,6
16,666,2,2
16,667,1,9
16,667,2,0
16,668,1,9
16,668,2,0
16,669,1,17
16,670,1,17
16,671,1,17
16,672,1,11
16,673,1,11
16,674,1,1
16,675,1,1
16,675,2,16
16,676,1,0
16,677,1,13
16,678,1,13
16,679,1,8
16,679,2,7
16,680,1,8
16,680,2,7
16,681,1,8
16,681,2,7
16,682,1,17
16,683,1,17
16,684,1,17
16,685,1,17
16,686,1,16
16,686,2,13
16,687,1,16
16,687,2,13
16,688,1,5
16,688,2,10
16,689,1,5
16,689,2,10
16,690,1,3
16,690,2,10
16,691,1,3
16,691,2,15
16,692,1,10
16,693,1,10
16,694,1,12
16,694,2,0
16,695,1,12
16,695,2,0
16,696,1,5
16,696,2,15
16,697,1,5
16,697,2,15
16,698,1,5
16,698,2,14
16,699,1,5
16,699,2,14
16,700,1,17
16,701,1,1
16,701,2,2
16,702,1,12
16,702,2,17
16,703,1,5
16,703,2,17
16,704,1,15
16,705,1,15
16,706,1,15
16,707,1,8
16,707,2,17
16,708,1,7
16,708,2,11
16,709,1,7
16,709,2,11
16,710,1,7
16,710,2,11
16,711,1,7
16,711,2,11
16,712,1,14
16,713,1,14
16,714,1,2
16,714,2,15
16,715,1,2
16,715,2,15
16,716,1,17
16,717,1,16
16,717,2,2
16,718,1,15
16,718,2,4
16,719,1,5
16,719,2,17
16,720,1,13
16,720,2,7
16,721,1,9
16,721,2,10
16,10001,1,9
16,10002,1,10
16,10003,1,14
16,10004,1,13
16,10005,1,13
16,10006,1,13
16,10007,1,6
16,10007,2,4
16,10008,1,6
16,10008,2,8
16,10009,1,1
16,10010,1,2
16,10011,1,3
16,10012,1,4
16,10013,1,5
16,10014,1,6
16,10015,1,7
16,10016,1,8
16,10017,1,9
16,10018,1,10
16,10019,1,11
16,10020,1,12
16,10021,1,13
16,10022,1,14
16,10023,1,15
16,10024,1,16
16,10025,1,12
16,10025,2,9
16,10026,1,12
16,10026,2,10
16,10027,1,12
16,10027,2,14
16,10028,1,12
16,10028,2,2
16,10029,1,12
16,10029,2,11
16,10030,1,7
16,10030,2,15
16,10031,1,11
16,10031,2,2
16,10033,1,10
16,10034,1,9
16,10034,2,13
16,10035,1,0
16,10035,2,1
16,10036,1,2
16,10037,1,12
16,10037,2,2
16,10038,1,4
16,10038,2,2
16,10039,1,15
16,10039,2,14
16,10040,1,15
16,10040,2,14
16,10041,1,11
16,10041,2,3
16,10042,1,9
16,10042,2,15
16,10043,1,9
16,10043,2,2
16,10044,1,10
16,10045,1,13
16,10046,1,7
16,10046,2,3
16,10047,1,0
16,10048,1,6
16,10048,2,2
16,10049,1,10
16,10049,2,16
16,10050,1,5
16,10050,2,2
16,10051,1,13
16,10051,2,1
16,10052,2,13
16,10053,1,12
16,10053,2,15
16,10054,1,6
16,10054,2,8
16,10055,1,6
16,10055,2,1
16,10056,1,16
16,10056,2,9
16,10057,1,5
16,10057,2,16
16,10058,1,9
16,10058,2,1
16,10059,1,13
16,10059,2,17
16,10060,1,8
16,10060,2,17
16,10061,1,8
16,10062,1,1
16,10062,2,13
16,10063,1,12
16,10064,1,7
16,10065,1,16
16,10066,1,15
16,10066,2,13
16,10067,1,15
16,10067,2,13
16,10068,1,15
16,10068,2,4
16,10069,1,1
16,10069,2,8
16,10070,1,11
16,10070,2,14
16,10071,1,17
16,10072,1,17
16,10073,1,13
16,10074,1,8
16,10074,2,7
16,10075,1,7
16,10075,2,11
16,10076,1,7
16,10076,2,11
16,10077,1,7
16,10077,2,11
16,10078,1,7
16,10078,2,11
16,10079,1,7
16,10079,2,11
16,10080,1,7
16,10080,2,11
16,10081,1,6
16,10081,2,3
16,10082,1,0
16,10082,2,2
16,10083,1,12
16,10084,1,12
16,10085,1,12
16,10086,1,12
16,10087,1,12
16,10088,1,12
16,10089,1,10
16,10089,2,13
16,10090,1,8
16,10090,2,4
16,10091,1,11
16,10091,2,15
16,10092,1,10
16,10092,2,4
16,10093,1,16
16,10093,2,7
16,10094,1,10
16,10094,2,16
16,10095,1,9
16,10095,2,4
16,10096,1,15
16,10096,2,17
16,10097,1,14
16,10098,1,15
16,10098,2,2
16,10099,1,8
16,10099,2,13
16,10100,1,10
16,10101,1,4
16,10101,2,9
16,10102,1,15
16,10102,2,2
16,10103,1,0
16,10103,2,1
16,10104,1,13
16,10104,2,1
16,10105,1,0
16,10105,2,17
16,10106,1,5
16,10106,2,17
16,10107,1,13
16,10107,2,16
17,1,1,11
17,1,2,3
17,2,1,11
17,2,2,3
17,3,1,11
17,3,2,3
17,4,1,9
17,5,1,9
17,6,1,9
17,6,2,2
17,7,1,10
17,8,1,10
17,9,1,10
17,10,1,6
17,11,1,6
17,12,1,6
17,12,2,2
17,13,1,6
17,13,2,3
17,14,1,6
17,14,2,3
17,15,1,6
17,15,2,3
17,16,1,0
17,16,2,2
17,17,1,0
17,17,2,2
17,18,1,0
17,18,2,2
17,19,1,0
17,20,1,0
17,21,1,0
17,21,2,2
17,22,1,0
17,22,2,2
17,23,1,3
17,24,1,3
17,25,1,12
17,26,1,12
17,27,1,4
17,28,1,4
17,29,1,3
17,30,1,3
17,31,1,3
17,31,2,4
17,32,1,3
17,33,1,3
17,34,1,3
17,34,2,4
17,35,1,17
17,36,1,17
17,37,1,9
17,38,1,9
17,39,1,0
17,39,2,17
17,40,1,0
17,40,2,17
17,41,1,3
17,41,2,2
17,42,1,3
17,42,2,2
17,43,1,11
17,43,2,3
17,44,1,11
17,44,2,3
17,45,1,11
17,45,2,3
17,46,1,6
17,46,2,11
17,47,1,6
17,47,2,11
17,48,1,6
17,48,2,3
17,49,1,6
17,49,2,3
17,50,1,4
17,51,1,4
17,52,1,0
17,53,1,0
17,54,1,10
17,55,1,10
17,56,1,1
17,57,1,1
17,58,1,9
17,59,1,9
17,60,1,10
17,61,1,10
17,62,1,10
17,62,2,1
17,63,1,13
17,64,1,13
17,65,1,13
17,66,1,1
17,67,1,1
17,68,1,1
17,69,1,11
17,69,2,3
17,70,1,11
17,70,2,3
17,71,1,11
17,71,2,3
17,72,1,10
17,72,2,3
17,73,1,10
17,73,2,3
17,74,1,5
17,74,2,4
17,75,1,5
17,75,2,4
17,76,1,5
17,76,2,4
17,77,1,9
17,78,1,9
17,79,1,10
17,79,2,13
17,80,1,10
17,80,2,13
17,81,1,12
17,81,2,8
17,82,1,12
17,82,2,8
17,83,1,0
17,83,2,2
17,84,1,0
17,84,2,2
17,85,1,0
17,85,2,2
17,86,1,10
17,87,1,10
17,87,2,14
17,88,1,3
17,89,1,3
17,90,1,10
17,91,1,10
17,91,2,14
17,92,1,7
17,92,2,3
17,93,1,7
17,93,2,3
17,94,1,7
17,94,2,3
17,95,1,5
17,95,2,4
17,96,1,13
17,97,1,13
17,98,1,10
17,99,1,10
17,100,1,12
17,101,1,12
17,102,1,11
17,102,2,13
17,103,1,11
17,103,2,13
17,104,1,4
17,105,1,4
17,106,1,1
17,107,1,1
17,108,1,0
17,109,1,3
17,110,1,3
17,111,1,4
17,111,2,5
17,112,1,4
17,112,2,5
17,113,1,0
17,114,1,11
17,115,1,0
17,116,1,10
17,117,1,10
17,118,1,10
17,119,1,10
17,120,1,10
17,121,1,10
17,121,2,13
17,122,1,13
17,122,2,17
17,123,1,6
17,123,2,2
17,124,1,14
17,124,2,13
17,125,1,12
17,126,1,9
17,127,1,6
17,128,1,0
17,129,1,10
17,130,1,10
17,130,2,2
17,131,1,10
17,131,2,14
17,132,1,0
17,133,1,0
17,134,1,10
17,135,1,12
17,136,1,9
17,137,1,0
17,138,1,5
17,138,2,10
17,139,1,5
17,139,2,10
17,140,1,5
17,140,2,10
17,141,1,5
17,141,2,10
17,142,1,5
17,142,2,2
17,143,1,0
17,144,1,14
17,144,2,2
17,145,1,12
17,145,2,2
17,146,1,9
17,146,2,2
17,147,1,15
17,148,1,15
17,149,1,15
17,149,2,2
17,150,1,13
17,151,1,13
17,152,1,11
17,153,1,11
17,154,1,11
17,155,1,9
17,156,1,9
17,157,1,9
17,158,1,10
17,159,1,10
17,160,1,10
17,161,1,0
17,162,1,0
17,163,1,0
17,163,2,2
17,164,1,0
17,164,2,2
17,165,1,6
17,165,2,2
17,166,1,6
17,166,2,2
17,167,1,6
17,167,2,3
17,168,1,6
17,168,2,3
17,169,1,3
17,169,2,2
17,170,1,10
17,170,2,12
17,171,1,10
17,171,2,12
17,172,1,12
17,173,1,17
17,174,1,0
17,174,2,17
17,175,1,17
17,176,1,17
17,176,2,2
17,177,1,13
17,177,2,2
17,178,1,13
17,178,2,2
17,179,1,12
17,180,1,12
17,181,1,12
17,182,1,11
17,183,1,10
17,183,2,17
17,184,1,10
17,184,2,17
17,185,1,5
17,186,1,10
17,187,1,11
17,187,2,2
17,188,1,11
17,188,2,2
17,189,1,11
17,189,2,2
17,190,1,0
17,191,1,11
17,192,1,11
17,193,1,6
17,193,2,2
17,194,1,10
17,194,2,4
17,195,1,10
17,195,2,4
17,196,1,13
17,197,1,16
17,198,1,16
17,198,2,2
17,199,1,10
17,199,2,13
17,200,1,7
17,201,1,13
17,202,1,13
17,203,1,0
17,203,2,13
17,204,1,6
17,205,1,6
17,205,2,8
17,206,1,0
17,207,1,4
17,207,2,2
17,208,1,8
17,208,2,4
17,209,1,17
17,210,1,17
17,211,1,10
17,211,2,3
17,212,1,6
17,212,2,8
17,213,1,6
17,213,2,5
17,214,1,6
17,214,2,1
17,215,1,16
17,215,2,14
17,216,1,0
17,217,1,0
17,218,1,9
17,219,1,9
17,219,2,5
17,220,1,14
17,220,2,4
17,221,1,14
17,221,2,4
17,222,1,10
17,222,2,5
17,223,1,10
17,224,1,10
17,225,1,14
17,225,2,2
17,226,1,10
17,226,2,2
17,227,1,8
17,227,2,2
17,228,1,16
17,228,2,9
17,229,1,16
17,229,2,9
17,230,1,10
17,230,2,15
17,231,1,4
17,232,1,4
17,233,1,0
17,234,1,0
17,235,1,0
17,236,1,1
17,237,1,1
17,238,1,14
17,238,2,13
17,239,1,12
17,240,1,9
17,241,1,0
17,242,1,0
17,243,1,12
17,244,1,9
17,245,1,10
17,246,1,5
17,246,2,4
17,247,1,5
17,247,2,4
17,248,1,5
17,248,2,16
17,249,1,13
17,249,2,2
17,250,1,9
17,250,2,2
17,251,1,13
17,251,2,11
17,252,1,11
17,253,1,11
17,254,1,11
17,255,1,9
17,256,1,9
17,256,2,1
17,257,1,9
17,257,2,1
17,258,1,10
17,259,1,10
17,259,2,4
17,260,1,10
17,260,2,4
17,261,1,16
17,262,1,16
17,263,1,0
17,264,1,0
17,265,1,6
17,266,1,6
17,267,1,6
17,267,2,2
17,268,1,6
17,269,1,6
17,269,2,3
17,270,1,10
17,270,2,11
17,271,1,10
17,271,2,11
17,272,1,10
17,272,2,11
17,273,1,11
17,274,1,11
17,274,2,16
17,275,1,11
17,275,2,16
17,276,1,0
17,276,2,2
17,277,1,0
17,277,2,2
17,278,1,10
17,278,2,2
17,279,1,10
17,279,2,2
17,280,1,13
17,280,2,17
17,281,1,13
17,281,2,17
17,282,1,13
17,282,2,17
17,283,1,6
17,283,2,10
17,284,1,6
17,284,2,2
17,285,1,11
17,286,1,11
17,286,2,1
17,287,1,0
17,288,1,0
17,289,1,0
17,290,1,6
17,290,2,4
17,291,1,6
17,291,2,2
17,292,1,6
17,292,2,7
17,293,1,0
17,294,1,0
17,295,1,0
17,296,1,1
17,297,1,1
17,298,1,0
17,298,2,17
17,299,1,5
17,300,1,0
17,301,1,0
17,302,1,16
17,302,2,7
17,303,1,8
17,303,2,17
17,304,1,8
17,304,2,5
17,305,1,8
17,305,2,5
17,306,1,8
17,306,2,5
17,307,1,1
17,307,2,13
17,308,1,1
17,308,2,13
17,309,1,12
17,310,1,12
17,311,1,12
17,312,1,12
17,313,1,6
17,314,1,6
17,315,1,11
17,315,2,3
17,316,1,3
17,317,1,3
17,318,1,10
17,318,2,16
17,319,1,10
17,319,2,16
17,320,1,10
17,321,1,10
17,322,1,9
17,322,2,4
17,323,1,9
17,323,2,4
17,324,1,9
17,325,1,13
17,326,1,13
17,327,1,0
17,328,1,4
17,329,1,4
17,329,2,15
17,330,1,4
17,330,2,15
17,331,1,11
17,332,1,11
17,332,2,16
17,333,1,0
17,333,2,2
17,334,1,15
17,334,2,2
17,335,1,0
17,336,1,3
17,337,1,5
17,337,2,13
17,338,1,5
17,338,2,13
17,339,1,10
17,339,2,4
17,340,1,10
17,340,2,4
17,341,1,10
17,342,1,10
17,342,2,16
17,343,1,4
17,343,2,13
17,344,1,4
17,344,2,13
17,345,1,5
17,345,2,11
17,346,1,5
17,346,2,11
17,347,1,5
17,347,2,6
17,348,1,5
17,348,2,6
17,349,1,10
17,350,1,10
17,351,1,0
17,352,1,0
17,353,1,7
17,354,1,7
17,355,1,7
17,356,1,7
17,357,1,11
17,357,2,2
17,358,1,13
17,359,1,16
17,360,1,13
17,361,1,14
17,362,1,14
17,363,1,14
17,363,2,10
17,364,1,14
17,364,2,10
17,365,1,14
17,365,2,10
17,366,1,10
17,367,1,10
17,368,1,10
17,369,1,10
17,369,2,5
17,370,1,10
17,371,1,15
17,372,1,15
17,373,1,15
17,373,2,2
17,374,1,8
17,374,2,13
17,375,1,8
17,375,2,13
17,376,1,8
17,376,2,13
17,377,1,5
17,378,1,14
17,379,1,8
17,380,1,15
17,380,2,13
17,381,1,15
17,381,2,13
17,382,1,10
17,383,1,4
17,384,1,15
17,384,2,2
17,385,1,8
17,385,2,13
17,386,1,13
17,387,1,11
17,388,1,11
17,389,1,11
17,389,2,4
17,390,1,9
17,391,1,9
17,391,2,1
17,392,1,9
17,392,2,1
17,393,1,10
17,394,1,10
17,395,1,10
17,395,2,8
17,396,1,0
17,396,2,2
17,397,1,0
17,397,2,2
17,398,1,0
17,398,2,2
17,399,1,0
17,400,1,0
17,400,2,10
17,401,1,6
17,402,1,6
17,403,1,12
17,404,1,12
17,405,1,12
17,406,1,11
17,406,2,3
17,407,1,11
17,407,2,3
17,408,1,5
17,409,1,5
17,410,1,5
17,410,2,8
17,411,1,5
17,411,2,8
17,412,1,6
17,413,1,6
17,413,2,11
17,414,1,6
17,414,2,2
17,415,1,6
17,415,2,2
17,416,1,6
17,416,2,2
17,417,1,12
17,418,1,10
17,419,1,10
17,420,1,11
17,421,1,11
17,422,1,10
17,423,1,10
17,423,2,4
17,424,1,0
17,425,1,7
17,425,2,2
17,426,1,7
17,426,2,2
17,427,1,0
17,428,1,0
17,429,1,7
17,430,1,16
17,430,2,2
17,431,1,0
17,432,1,0
17,433,1,13
17,434,1,3
17,434,2,16
17,435,1,3
17,435,2,16
17,436,1,8
17,436,2,13
17,437,1,8
17,437,2,13
17,438,1,5
17,439,1,13
17,439,2,17
17,440,1,0
17,441,1,0
17,441,2,2
17,442,1,7
17,442,2,16
17,443,1,15
17,443,2,4
17,444,1,15
17,444,2,4
17,445,1,15
17,445,2,4
17,446,1,0
17,447,1,1
17,448,1,1
17,448,2,8
17,449,1,4
17,450,1,4
17,451,1,3
17,451,2,6
17,452,1,3
17,452,2,16
17,453,1,3
17,453,2,1
17,454,1,3
17,454,2,1
17,455,1,11
17,456,1,10
17,457,1,10
17,458,1,10
17,458,2,2
17,459,1,11
17,459,2,14
17,460,1,11
17,460,2,14
17,461,1,16
17,461,2,14
17,462,1,12
17,462,2,8
17,463,1,0
17,464,1,4
17,464,2,5
17,465,1,11
17,466,1,12
17,467,1,9
17,468,1,17
17,468,2,2
17,469,1,6
17,469,2,2
17,470,1,11
17,471,1,14
17,472,1,4
17,472,2,2
17,473,1,14
17,473,2,4
17,474,1,0
17,475,1,13
17,475,2,1
17,476,1,5
17,476,2,8
17,477,1,7
17,478,1,14
17,478,2,7
17,479,1,12
17,479,2,7
17,480,1,13
17,481,1,13
17,482,1,13
17,483,1,8
17,483,2,15
17,484,1,10
17,484,2,15
17,485,1,9
17,485,2,8
17,486,1,0
17,487,1,7
17,487,2,15
17,488,1,13
17,489,1,10
17,490,1,10
17,491,1,16
17,492,1,11
17,493,1,0
17,494,1,13
17,494,2,9
17,495,1,11
17,496,1,11
17,497,1,11
17,498,1,9
17,499,1,9
17,499,2,1
17,500,1,9
17,500,2,1
17,501,1,10
17,502,1,10
17,503,1,10
17,504,1,0
17,505,1,0
17,506,1,0
17,507,1,0
17,508,1,0
17,509,1,16
17,510,1,16
17,511,1,11
17,512,1,11
17,513,1,9
17,514,1,9
17,515,1,10
17,516,1,10
17,517,1,13
17,518,1,13
17,519,1,0
17,519,2,2
17,520,1,0
17,520,2,2
17,521,1,0
17,521,2,2
17,522,1,12
17,523,1,12
17,524,1,5
17,525,1,5
17,526,1,5
17,527,1,13
17,527,2,2
17,528,1,13
17,528,2,2
17,529,1,4
17,530,1,4
17,530,2,8
17,531,1,0
17,532,1,1
17,533,1,1
17,534,1,1
17,535,1,10
17,536,1,10
17,536,2,4
17,537,1,10
17,537,2,4
17,538,1,1
17,539,1,1
17,540,1,6
17,540,2,11
17,541,1,6
17,541,2,11
17,542,1,6
17,542,2,11
17,543,1,6
17,543,2,3
17,544,1,6
17,544,2,3
17,545,1,6
17,545,2,3
17,546,1,11
17,546,2,17
17,547,1,11
17,547,2,17
17,548,1,11
17,549,1,11
17,550,1,10
17,551,1,4
17,551,2,16
17,552,1,4
