version_group_id,pokemon_Id,stat_id,value
15,528,3,55
15,528,4,114
15,528,8,77
15,528,9,55
15,529,1,60
15,529,2,85
15,529,3,40
15,529,4,68
15,529,8,30
15,529,9,45
15,530,1,110
15,530,2,135
15,530,3,60
15,530,4,88
15,530,8,50
15,530,9,65
15,531,1,103
15,531,2,60
15,531,3,86
15,531,4,50
15,531,8,60
15,531,9,86
15,532,1,75
15,532,2,80
15,532,3,55
15,532,4,35
15,532,8,25
15,532,9,35
15,533,1,85
15,533,2,105
15,533,3,85
15,533,4,40
15,533,8,40
15,533,9,50
15,534,1,105
15,534,2,140
15,534,3,95
15,534,4,45
15,534,8,55
15,534,9,65
15,535,1,50
15,535,2,50
15,535,3,40
15,535,4,64
15,535,8,50
15,535,9,40
15,536,1,75
15,536,2,65
15,536,3,55
15,536,4,69
15,536,8,65
15,536,9,55
15,537,1,105
15,537,2,95
15,537,3,75
15,537,4,74
15,537,8,85
15,537,9,75
15,538,1,120
15,538,2,100
15,538,3,85
15,538,4,45
15,538,8,30
15,538,9,85
15,539,1,75
15,539,2,125
15,539,3,75
15,539,4,85
15,539,8,30
15,539,9,75
15,540,1,45
15,540,2,53
15,540,3,70
15,540,4,42
15,540,8,40
15,540,9,60
15,541,1,55
15,541,2,63
15,541,3,90
15,541,4,42
15,541,8,50
15,541,9,80
15,542,1,75
15,542,2,103
15,542,3,80
15,542,4,92
15,542,8,70
15,542,9,80
15,543,1,30
15,543,2,45
15,543,3,59
15,543,4,57
15,543,8,30
15,543,9,39
15,544,1,40
15,544,2,55
15,544,3,99
15,544,4,47
15,544,8,40
15,544,9,79
15,545,1,60
15,545,2,100
15,545,3,89
15,545,4,112
15,545,8,55
15,545,9,69
15,546,1,40
15,546,2,27
15,546,3,60
15,546,4,66
15,546,8,37
15,546,9,50
15,547,1,60
15,547,2,67
15,547,3,85
15,547,4,116
15,547,8,77
15,547,9,75
15,548,1,45
15,548,2,35
15,548,3,50
15,548,4,30
15,548,8,70
15,548,9,50
15,549,1,70
15,549,2,60
15,549,3,75
15,549,4,90
15,549,8,110
15,549,9,75
15,550,1,70
15,550,2,92
15,550,3,65
15,550,4,98
15,550,8,80
15,550,9,55
15,551,1,50
15,551,2,72
15,551,3,35
15,551,4,65
15,551,8,35
15,551,9,35
15,552,1,60
15,552,2,82
15,552,3,45
15,552,4,74
15,552,8,45
15,552,9,45
15,553,1,95
15,553,2,117
15,553,3,80
15,553,4,92
15,553,8,65
15,553,9,70
15,554,1,70
15,554,2,90
15,554,3,45
15,554,4,50
15,554,8,15
15,554,9,45
15,555,1,105
15,555,2,140
15,555,3,55
15,555,4,95
15,555,8,30
15,555,9,55
15,556,1,75
15,556,2,86
15,556,3,67
15,556,4,60
15,556,8,106
15,556,9,67
15,557,1,50
15,557,2,65
15,557,3,85
15,557,4,55
15,557,8,35
15,557,9,35
15,558,1,70
15,558,2,95
15,558,3,125
15,558,4,45
15,558,8,65
15,558,9,75
15,559,1,50
15,559,2,75
15,559,3,70
15,559,4,48
15,559,8,35
15,559,9,70
15,560,1,65
15,560,2,90
15,560,3,115
15,560,4,58
15,560,8,45
15,560,9,115
15,561,1,72
15,561,2,58
15,561,3,80
15,561,4,97
15,561,8,103
15,561,9,80
15,562,1,38
15,562,2,30
15,562,3,85
15,562,4,30
15,562,8,55
15,562,9,65
15,563,1,58
15,563,2,50
15,563,3,145
15,563,4,30
15,563,8,95
15,563,9,105
15,564,1,54
15,564,2,78
15,564,3,103
15,564,4,22
15,564,8,53
15,564,9,45
15,565,1,74
15,565,2,108
15,565,3,133
15,565,4,32
15,565,8,83
15,565,9,65
15,566,1,55
15,566,2,112
15,566,3,45
15,566,4,70
15,566,8,74
15,566,9,45
15,567,1,75
15,567,2,140
15,567,3,65
15,567,4,110
15,567,8,112
15,567,9,65
15,568,1,50
15,568,2,50
15,568,3,62
15,568,4,65
15,568,8,40
15,568,9,62
15,569,1,80
15,569,2,95
15,569,3,82
15,569,4,75
15,569,8,60
15,569,9,82
15,570,1,40
15,570,2,65
15,570,3,40
15,570,4,65
15,570,8,80
15,570,9,40
15,571,1,60
15,571,2,105
15,571,3,60
15,571,4,105
15,571,8,120
15,571,9,60
15,572,1,55
15,572,2,50
15,572,3,40
15,572,4,75
15,572,8,40
15,572,9,40
15,573,1,75
15,573,2,95
15,573,3,60
15,573,4,115
15,573,8,65
15,573,9,60
15,574,1,45
15,574,2,30
15,574,3,50
15,574,4,45
15,574,8,55
15,574,9,65
15,575,1,60
15,575,2,45
15,575,3,70
15,575,4,55
15,575,8,75
15,575,9,85
15,576,1,70
15,576,2,55
15,576,3,95
15,576,4,65
15,576,8,95
15,576,9,110
15,577,1,45
15,577,2,30
15,577,3,40
15,577,4,20
15,577,8,105
15,577,9,50
15,578,1,65
15,578,2,40
15,578,3,50
15,578,4,30
15,578,8,125
15,578,9,60
15,579,1,110
15,579,2,65
15,579,3,75
15,579,4,30
15,579,8,125
15,579,9,85
15,580,1,62
15,580,2,44
15,580,3,50
15,580,4,55
15,580,8,44
15,580,9,50
15,581,1,75
15,581,2,87
15,581,3,63
15,581,4,98
15,581,8,87
15,581,9,63
15,582,1,36
15,582,2,50
15,582,3,50
15,582,4,44
15,582,8,65
15,582,9,60
15,583,1,51
15,583,2,65
15,583,3,65
15,583,4,59
15,583,8,80
15,583,9,75
15,584,1,71
15,584,2,95
15,584,3,85
15,584,4,79
15,584,8,110
15,584,9,95
15,585,1,60
15,585,2,60
15,585,3,50
15,585,4,75
15,585,8,40
15,585,9,50
15,586,1,80
15,586,2,100
15,586,3,70
15,586,4,95
15,586,8,60
15,586,9,70
15,587,1,55
15,587,2,75
15,587,3,60
15,587,4,103
15,587,8,75
15,587,9,60
15,588,1,50
15,588,2,75
15,588,3,45
15,588,4,60
15,588,8,40
15,588,9,45
15,589,1,70
15,589,2,135
15,589,3,105
15,589,4,20
15,589,8,60
15,589,9,105
15,590,1,69
15,590,2,55
15,590,3,45
15,590,4,15
15,590,8,55
15,590,9,55
15,591,1,114
15,591,2,85
15,591,3,70
15,591,4,30
15,591,8,85
15,591,9,80
15,592,1,55
15,592,2,40
15,592,3,50
15,592,4,40
15,592,8,65
15,592,9,85
15,593,1,100
15,593,2,60
15,593,3,70
15,593,4,60
15,593,8,85
15,593,9,105
15,594,1,165
15,594,2,75
15,594,3,80
15,594,4,65
15,594,8,40
15,594,9,45
15,595,1,50
15,595,2,47
15,595,3,50
15,595,4,65
15,595,8,57
15,595,9,50
15,596,1,70
15,596,2,77
15,596,3,60
15,596,4,108
15,596,8,97
15,596,9,60
15,597,1,44
15,597,2,50
15,597,3,91
15,597,4,10
15,597,8,24
15,597,9,86
15,598,1,74
15,598,2,94
15,598,3,131
15,598,4,20
15,598,8,54
15,598,9,116
15,599,1,40
15,599,2,55
15,599,3,70
15,599,4,30
15,599,8,45
15,599,9,60
15,600,1,60
15,600,2,80
15,600,3,95
15,600,4,50
15,600,8,70
15,600,9,85
15,601,1,60
15,601,2,100
15,601,3,115
15,601,4,90
15,601,8,70
15,601,9,85
15,602,1,35
15,602,2,55
15,602,3,40
15,602,4,60
15,602,8,45
15,602,9,40
15,603,1,65
15,603,2,85
15,603,3,70
15,603,4,40
15,603,8,75
15,603,9,70
15,604,1,85
15,604,2,115
15,604,3,80
15,604,4,50
15,604,8,105
15,604,9,80
15,605,1,55
15,605,2,55
15,605,3,55
15,605,4,30
15,605,8,85
15,605,9,55
15,606,1,75
15,606,2,75
15,606,3,75
15,606,4,40
15,606,8,125
15,606,9,95
15,607,1,50
15,607,2,30
15,607,3,55
15,607,4,20
15,607,8,65
15,607,9,55
15,608,1,60
15,608,2,40
15,608,3,60
15,608,4,55
15,608,8,95
15,608,9,60
15,609,1,60
15,609,2,55
15,609,3,90
15,609,4,80
15,609,8,145
15,609,9,90
15,610,1,46
15,610,2,87
15,610,3,60
15,610,4,57
15,610,8,30
15,610,9,40
15,611,1,66
15,611,2,117
15,611,3,70
15,611,4,67
15,611,8,40
15,611,9,50
15,612,1,76
15,612,2,147
15,612,3,90
15,612,4,97
15,612,8,60
15,612,9,70
15,613,1,55
15,613,2,70
15,613,3,40
15,613,4,40
15,613,8,60
15,613,9,40
15,614,1,95
15,614,2,110
15,614,3,80
15,614,4,50
15,614,8,70
15,614,9,80
15,615,1,70
15,615,2,50
15,615,3,30
15,615,4,105
15,615,8,95
15,615,9,135
15,616,1,50
15,616,2,40
15,616,3,85
15,616,4,25
15,616,8,40
15,616,9,65
15,617,1,80
15,617,2,70
15,617,3,40
15,617,4,145
15,617,8,100
15,617,9,60
15,618,1,109
15,618,2,66
15,618,3,84
15,618,4,32
15,618,8,81
15,618,9,99
15,619,1,45
15,619,2,85
15,619,3,50
15,619,4,65
15,619,8,55
15,619,9,50
15,620,1,65
15,620,2,125
15,620,3,60
15,620,4,105
15,620,8,95
15,620,9,60
15,621,1,77
15,621,2,120
15,621,3,90
15,621,4,48
15,621,8,60
15,621,9,90
15,622,1,59
15,622,2,74
15,622,3,50
15,622,4,35
15,622,8,35
15,622,9,50
15,623,1,89
15,623,2,124
15,623,3,80
15,623,4,55
15,623,8,55
15,623,9,80
15,624,1,45
15,624,2,85
15,624,3,70
15,624,4,60
15,624,8,40
15,624,9,40
15,625,1,65
15,625,2,125
15,625,3,100
15,625,4,70
15,625,8,60
15,625,9,70
15,626,1,95
15,626,2,110
15,626,3,95
15,626,4,55
15,626,8,40
15,626,9,95
15,627,1,70
15,627,2,83
15,627,3,50
15,627,4,60
15,627,8,37
15,627,9,50
15,628,1,100
15,628,2,123
15,628,3,75
15,628,4,80
15,628,8,57
15,628,9,75
15,629,1,70
15,629,2,55
15,629,3,75
15,629,4,60
15,629,8,45
15,629,9,65
15,630,1,110
15,630,2,65
15,630,3,105
15,630,4,80
15,630,8,55
15,630,9,95
15,631,1,85
15,631,2,97
15,631,3,66
15,631,4,65
15,631,8,105
15,631,9,66
15,632,1,58
15,632,2,109
15,632,3,112
15,632,4,109
15,632,8,48
15,632,9,48
15,633,1,52
15,633,2,65
15,633,3,50
15,633,4,38
15,633,8,45
15,633,9,50
15,634,1,72
15,634,2,85
15,634,3,70
15,634,4,58
15,634,8,65
15,634,9,70
15,635,1,92
15,635,2,105
15,635,3,90
15,635,4,98
15,635,8,125
15,635,9,90
15,636,1,55
15,636,2,85
15,636,3,55
15,636,4,60
15,636,8,50
15,636,9,55
15,637,1,85
15,637,2,60
15,637,3,65
15,637,4,100
15,637,8,135
15,637,9,105
15,638,1,91
15,638,2,90
15,638,3,129
15,638,4,108
15,638,8,90
15,638,9,72
15,639,1,91
15,639,2,129
15,639,3,90
15,639,4,108
15,639,8,72
15,639,9,90
15,640,1,91
15,640,2,90
15,640,3,72
15,640,4,108
15,640,8,90
15,640,9,129
15,641,1,79
15,641,2,115
15,641,3,70
15,641,4,111
15,641,8,125
15,641,9,80
15,642,1,79
15,642,2,115
15,642,3,70
15,642,4,111
15,642,8,125
15,642,9,80
15,643,1,100
15,643,2,120
15,643,3,100
15,643,4,90
15,643,8,150
15,643,9,120
15,644,1,100
15,644,2,150
15,644,3,120
15,644,4,90
15,644,8,120
15,644,9,100
15,645,1,89
15,645,2,125
15,645,3,90
15,645,4,101
15,645,8,115
15,645,9,80
15,646,1,125
15,646,2,130
15,646,3,90
15,646,4,95
15,646,8,130
15,646,9,90
15,647,1,91
15,647,2,72
15,647,3,90
15,647,4,108
15,647,8,129
15,647,9,90
15,648,1,100
15,648,2,77
15,648,3,77
15,648,4,90
15,648,8,128
15,648,9,128
15,649,1,71
15,649,2,120
15,649,3,95
15,649,4,99
15,649,8,120
15,649,9,95
15,650,1,56
15,650,2,61
15,650,3,65
15,650,4,38
15,650,8,48
15,650,9,45
15,651,1,61
15,651,2,78
15,651,3,95
15,651,4,57
15,651,8,56
15,651,9,58
15,652,1,88
15,652,2,107
15,652,3,122
15,652,4,64
15,652,8,74
15,652,9,75
15,653,1,40
15,653,2,45
15,653,3,40
15,653,4,60
15,653,8,62
15,653,9,60
15,654,1,59
15,654,2,59
15,654,3,58
15,654,4,73
15,654,8,90
15,654,9,70
15,655,1,75
15,655,2,69
15,655,3,72
15,655,4,104
15,655,8,114
15,655,9,100
15,656,1,41
15,656,2,56
15,656,3,40
15,656,4,71
15,656,8,62
15,656,9,44
15,657,1,54
15,657,2,63
15,657,3,52
15,657,4,97
15,657,8,83
15,657,9,56
15,658,1,72
15,658,2,95
15,658,3,67
15,658,4,122
15,658,8,103
15,658,9,71
15,659,1,38
15,659,2,36
15,659,3,38
15,659,4,57
15,659,8,32
15,659,9,36
15,660,1,85
15,660,2,56
15,660,3,77
15,660,4,78
15,660,8,50
15,660,9,77
15,661,1,45
15,661,2,50
15,661,3,43
15,661,4,62
15,661,8,40
15,661,9,38
15,662,1,62
15,662,2,73
15,662,3,55
15,662,4,84
15,662,8,56
15,662,9,52
15,663,1,78
15,663,2,81
15,663,3,71
15,663,4,126
15,663,8,74
15,663,9,69
15,664,1,38
15,664,2,35
15,664,3,40
15,664,4,35
15,664,8,27
15,664,9,25
15,665,1,45
15,665,2,22
15,665,3,60
15,665,4,29
15,665,8,27
15,665,9,30
15,666,1,80
15,666,2,52
15,666,3,50
15,666,4,89
15,666,8,90
15,666,9,50
15,667,1,62
15,667,2,50
15,667,3,58
15,667,4,72
15,667,8,73
15,667,9,54
15,668,1,86
15,668,2,68
15,668,3,72
15,668,4,106
15,668,8,109
15,668,9,66
15,669,1,44
15,669,2,38
15,669,3,39
15,669,4,42
15,669,8,61
15,669,9,79
15,670,1,54
15,670,2,45
15,670,3,47
15,670,4,52
15,670,8,75
15,670,9,98
15,671,1,78
15,671,2,65
15,671,3,68
15,671,4,75
15,671,8,112
15,671,9,154
15,672,1,66
15,672,2,65
15,672,3,48
15,672,4,52
15,672,8,62
15,672,9,57
15,673,1,123
15,673,2,100
15,673,3,62
15,673,4,68
15,673,8,97
15,673,9,81
15,674,1,67
15,674,2,82
15,674,3,62
15,674,4,43
15,674,8,46
15,674,9,48
15,675,1,95
15,675,2,124
15,675,3,78
15,675,4,58
15,675,8,69
15,675,9,71
15,676,1,75
15,676,2,80
15,676,3,60
15,676,4,102
15,676,8,65
15,676,9,90
15,677,1,62
15,677,2,48
15,677,3,54
15,677,4,68
15,677,8,63
15,677,9,60
15,678,1,74
15,678,2,48
15,678,3,76
15,678,4,104
15,678,8,83
15,678,9,81
15,679,1,45
15,679,2,80
15,679,3,100
15,679,4,28
15,679,8,35
15,679,9,37
15,680,1,59
15,680,2,110
15,680,3,150
15,680,4,35
15,680,8,45
15,680,9,49
15,681,1,60
15,681,2,50
15,681,3,150
15,681,4,60
15,681,8,50
15,681,9,150
15,682,1,78
15,682,2,52
15,682,3,60
15,682,4,23
15,682,8,63
15,682,9,65
15,683,1,101
15,683,2,72
15,683,3,72
15,683,4,29
15,683,8,99
15,683,9,89
15,684,1,62
15,684,2,48
15,684,3,66
15,684,4,49
15,684,8,59
15,684,9,57
15,685,1,82
15,685,2,80
15,685,3,86
15,685,4,72
15,685,8,85
15,685,9,75
15,686,1,53
15,686,2,54
15,686,3,53
15,686,4,45
15,686,8,37
15,686,9,46
15,687,1,86
15,687,2,92
15,687,3,88
15,687,4,73
15,687,8,68
15,687,9,75
15,688,1,42
15,688,2,52
15,688,3,67
15,688,4,50
15,688,8,39
15,688,9,56
15,689,1,72
15,689,2,105
15,689,3,115
15,689,4,68
15,689,8,54
15,689,9,86
15,690,1,50
15,690,2,60
15,690,3,60
15,690,4,30
15,690,8,60
15,690,9,60
15,691,1,65
15,691,2,75
15,691,3,90
15,691,4,44
15,691,8,97
15,691,9,123
15,692,1,50
15,692,2,53
15,692,3,62
15,692,4,44
15,692,8,58
15,692,9,63
15,693,1,71
15,693,2,73
15,693,3,88
15,693,4,59
15,693,8,120
15,693,9,89
15,694,1,44
15,694,2,38
15,694,3,33
15,694,4,70
15,694,8,61
15,694,9,43
15,695,1,62
15,695,2,55
15,695,3,52
15,695,4,109
15,695,8,109
15,695,9,94
15,696,1,58
15,696,2,89
15,696,3,77
15,696,4,48
15,696,8,45
15,696,9,45
15,697,1,82
15,697,2,121
15,697,3,119
15,697,4,71
15,697,8,69
15,697,9,59
15,698,1,77
15,698,2,59
15,698,3,50
15,698,4,46
15,698,8,67
15,698,9,63
15,699,1,123
15,699,2,77
15,699,3,72
15,699,4,58
15,699,8,99
15,699,9,92
15,700,1,95
15,700,2,65
15,700,3,65
15,700,4,60
15,700,8,110
15,700,9,130
15,701,1,78
15,701,2,92
15,701,3,75
15,701,4,118
15,701,8,74
15,701,9,63
15,702,1,67
15,702,2,58
15,702,3,57
15,702,4,101
15,702,8,81
15,702,9,67
15,703,1,50
15,703,2,50
15,703,3,150
15,703,4,50
15,703,8,50
15,703,9,150
15,704,1,45
15,704,2,50
15,704,3,35
15,704,4,40
15,704,8,55
15,704,9,75
15,705,1,68
15,705,2,75
15,705,3,53
15,705,4,60
15,705,8,83
15,705,9,113
15,706,1,90
15,706,2,100
15,706,3,70
15,706,4,80
15,706,8,110
15,706,9,150
15,707,1,57
15,707,2,80
15,707,3,91
15,707,4,75
15,707,8,80
15,707,9,87
15,708,1,43
15,708,2,70
15,708,3,48
15,708,4,38
15,708,8,50
15,708,9,60
15,709,1,85
15,709,2,110
15,709,3,76
15,709,4,56
15,709,8,65
15,709,9,82
15,710,1,49
15,710,2,66
15,710,3,70
15,710,4,51
15,710,8,44
15,710,9,55
15,711,1,65
15,711,2,90
15,711,3,122
15,711,4,84
15,711,8,58
15,711,9,75
15,712,1,55
15,712,2,69
15,712,3,85
15,712,4,28
15,712,8,32
15,712,9,35
15,713,1,95
15,713,2,117
15,713,3,184
15,713,4,28
15,713,8,44
15,713,9,46
15,714,1,40
15,714,2,30
15,714,3,35
15,714,4,55
15,714,8,45
15,714,9,40
15,715,1,85
15,715,2,70
15,715,3,80
15,715,4,123
15,715,8,97
15,715,9,80
15,716,1,126
15,716,2,131
15,716,3,95
15,716,4,99
15,716,8,131
15,716,9,98
15,717,1,126
15,717,2,131
15,717,3,95
15,717,4,99
15,717,8,131
15,717,9,98
15,718,1,108
15,718,2,100
15,718,3,121
15,718,4,95
15,718,8,81
15,718,9,95
15,719,1,50
15,719,2,100
15,719,3,150
15,719,4,50
15,719,8,100
15,719,9,150
15,720,1,80
15,720,2,110
15,720,3,60
15,720,4,70
15,720,8,150
15,720,9,130
15,721,1,80
15,721,2,110
15,721,3,120
15,721,4,70
15,721,8,130
15,721,9,90
15,10001,1,70
15,10001,2,70
15,10001,3,70
15,10001,4,70
15,10001,8,70
15,10001,9,70
15,10002,1,70
15,10002,2,70
15,10002,3,70
15,10002,4,70
15,10002,8,70
15,10002,9,70
15,10003,1,70
15,10003,2,70
15,10003,3,70
15,10003,4,70
15,10003,8,70
15,10003,9,70
15,10004,1,50
15,10004,2,180
15,10004,3,20
15,10004,4,150
15,10004,8,180
15,10004,9,20
15,10005,1,50
15,10005,2,70
15,10005,3,160
15,10005,4,90
15,10005,8,70
15,10005,9,160
15,10006,1,50
15,10006,2,95
15,10006,3,90
15,10006,4,180
15,10006,8,95
15,10006,9,90
15,10007,1,60
15,10007,2,79
15,10007,3,105
15,10007,4,36
15,10007,8,59
15,10007,9,85
15,10008,1,60
15,10008,2,69
15,10008,3,95
15,10008,4,36
15,10008,8,69
15,10008,9,95
15,10009,1,120
15,10009,2,120
15,10009,3,120
15,10009,4,120
15,10009,8,120
15,10009,9,120
15,10010,1,120
15,10010,2,120
15,10010,3,120
15,10010,4,120
15,10010,8,120
15,10010,9,120
15,10011,1,120
15,10011,2,120
15,10011,3,120
15,10011,4,120
15,10011,8,120
15,10011,9,120
15,10012,1,120
15,10012,2,120
15,10012,3,120
15,10012,4,120
15,10012,8,120
15,10012,9,120
15,10013,1,120
15,10013,2,120
15,10013,3,120
15,10013,4,120
15,10013,8,120
15,10013,9,120
15,10014,1,120
15,10014,2,120
15,10014,3,120
15,10014,4,120
15,10014,8,120
15,10014,9,120
15,10015,1,120
15,10015,2,120
15,10015,3,120
15,10015,4,120
15,10015,8,120
15,10015,9,120
15,10016,1,120
15,10016,2,120
15,10016,3,120
15,10016,4,120
15,10016,8,120
15,10016,9,120
15,10017,1,120
15,10017,2,120
15,10017,3,120
15,10017,4,120
15,10017,8,120
15,10017,9,120
15,10018,1,120
15,10018,2,120
15,10018,3,120
15,10018,4,120
15,10018,8,120
15,10018,9,120
15,10019,1,120
15,10019,2,120
15,10019,3,120
15,10019,4,120
15,10019,8,120
15,10019,9,120
15,10020,1,120
15,10020,2,120
15,10020,3,120
15,10020,4,120
15,10020,8,120
15,10020,9,120
15,10021,1,120
15,10021,2,120
15,10021,3,120
15,10021,4,120
15,10021,8,120
15,10021,9,120
15,10022,1,120
15,10022,2,120
15,10022,3,120
15,10022,4,120
15,10022,8,120
15,10022,9,120
15,10023,1,120
15,10023,2,120
15,10023,3,120
15,10023,4,120
15,10023,8,120
15,10023,9,120
15,10024,1,120
15,10024,2,120
15,10024,3,120
15,10024,4,120
15,10024,8,120
15,10024,9,120
15,10025,1,50
15,10025,2,65
15,10025,3,107
15,10025,4,86
15,10025,8,105
15,10025,9,107
15,10026,1,50
15,10026,2,65
15,10026,3,107
15,10026,4,86
15,10026,8,105
15,10026,9,107
15,10027,1,50
15,10027,2,65
15,10027,3,107
15,10027,4,86
15,10027,8,105
15,10027,9,107
15,10028,1,50
15,10028,2,65
15,10028,3,107
15,10028,4,86
15,10028,8,105
15,10028,9,107
15,10029,1,50
15,10029,2,65
15,10029,3,107
15,10029,4,86
15,10029,8,105
15,10029,9,107
15,10030,1,150
15,10030,2,120
15,10030,3,100
15,10030,4,90
15,10030,8,120
15,10030,9,100
15,10031,1,100
15,10031,2,103
15,10031,3,75
15,10031,4,127
15,10031,8,120
15,10031,9,75
15,10033,1,70
15,10033,2,92
15,10033,3,65
15,10033,4,98
15,10033,8,80
15,10033,9,55
15,10034,1,105
15,10034,2,30
15,10034,3,105
15,10034,4,55
15,10034,8,140
15,10034,9,105
15,10035,1,100
15,10035,2,128
15,10035,3,90
15,10035,4,128
15,10035,8,77
15,10035,9,77
15,10036,1,79
15,10036,2,100
15,10036,3,80
15,10036,4,121
15,10036,8,110
15,10036,9,90
15,10037,1,79
15,10037,2,105
15,10037,3,70
15,10037,4,101
15,10037,8,145
15,10037,9,80
15,10038,1,89
15,10038,2,145
15,10038,3,90
15,10038,4,91
15,10038,8,105
15,10038,9,80
15,10039,1,125
15,10039,2,120
15,10039,3,90
15,10039,4,95
15,10039,8,170
15,10039,9,100
15,10040,1,125
15,10040,2,170
15,10040,3,100
15,10040,4,95
15,10040,8,120
15,10040,9,90
15,10041,1,80
15,10041,2,100
15,10041,3,123
15,10041,4,80
15,10041,8,122
15,10041,9,120
15,10042,1,78
15,10042,2,130
15,10042,3,111
15,10042,4,100
15,10042,8,130
15,10042,9,85
15,10043,1,78
15,10043,2,104
15,10043,3,78
15,10043,4,100
15,10043,8,159
15,10043,9,115
15,10044,1,79
15,10044,2,103
15,10044,3,120
15,10044,4,78
15,10044,8,135
15,10044,9,115
15,10045,1,55
15,10045,2,50
15,10045,3,65
15,10045,4,150
15,10045,8,175
15,10045,9,95
15,10046,1,60
15,10046,2,65
15,10046,3,80
15,10046,4,130
15,10046,8,170
15,10046,9,95
15,10047,1,105
15,10047,2,125
15,10047,3,100
15,10047,4,100
15,10047,8,60
15,10047,9,100
15,10048,1,65
15,10048,2,155
15,10048,3,120
15,10048,4,105
15,10048,8,65
15,10048,9,90
15,10049,1,95
15,10049,2,155
15,10049,3,109
15,10049,4,81
15,10049,8,70
15,10049,9,130
15,10050,1,80
15,10050,2,135
15,10050,3,85
15,10050,4,150
15,10050,8,70
15,10050,9,95
15,10051,1,106
15,10051,2,190
15,10051,3,100
15,10051,4,130
15,10051,8,154
15,10051,9,100
15,10052,1,106
15,10052,2,150
15,10052,3,70
15,10052,4,140
15,10052,8,194
15,10052,9,120
15,10053,1,90
15,10053,2,95
15,10053,3,105
15,10053,4,45
15,10053,8,165
15,10053,9,110
15,10054,1,70
15,10054,2,150
15,10054,3,140
15,10054,4,75
15,10054,8,65
15,10054,9,100
15,10055,1,80
15,10055,2,185
15,10055,3,115
15,10055,4,75
15,10055,8,40
15,10055,9,105
15,10056,1,75
15,10056,2,90
15,10056,3,90
15,10056,4,115
15,10056,8,140
15,10056,9,90
15,10057,1,100
15,10057,2,164
15,10057,3,150
15,10057,4,71
15,10057,8,95
15,10057,9,120
15,10058,1,80
15,10058,2,160
15,10058,3,80
15,10058,4,100
15,10058,8,130
15,10058,9,80
15,10059,1,68
15,10059,2,85
15,10059,3,65
15,10059,4,100
15,10059,8,165
15,10059,9,135
15,10060,1,50
15,10060,2,105
15,10060,3,125
15,10060,4,50
15,10060,8,55
15,10060,9,95
15,10061,1,70
15,10061,2,140
15,10061,3,230
15,10061,4,50
15,10061,8,60
15,10061,9,80
15,10062,1,60
15,10062,2,100
15,10062,3,85
15,10062,4,100
15,10062,8,80
15,10062,9,85
15,10063,1,70
15,10063,2,75
15,10063,3,80
15,10063,4,135
15,10063,8,135
15,10063,9,80
15,10064,1,64
15,10064,2,165
15,10064,3,75
15,10064,4,75
15,10064,8,93
15,10064,9,83
15,10065,1,65
15,10065,2,150
15,10065,3,60
15,10065,4,115
15,10065,8,115
15,10065,9,60
15,10066,1,80
15,10066,2,100
15,10066,3,120
15,10066,4,110
15,10066,8,140
15,10066,9,150
15,10067,1,80
15,10067,2,130
15,10067,3,100
15,10067,4,110
15,10067,8,160
15,10067,9,120
15,10068,1,108
15,10068,2,170
15,10068,3,115
15,10068,4,92
15,10068,8,120
15,10068,9,95
15,10069,1,70
15,10069,2,145
15,10069,3,88
15,10069,4,112
15,10069,8,140
15,10069,9,70
15,10070,1,90
15,10070,2,132
15,10070,3,105
15,10070,4,30
15,10070,8,132
15,10070,9,105
15,10071,1,120
15,10071,2,120
15,10071,3,120
15,10071,4,120
15,10071,8,120
15,10071,9,120
15,10072,1,74
15,10072,2,65
15,10072,3,67
15,10072,4,92
15,10072,8,125
15,10072,9,128
15,10073,1,74
15,10073,2,48
15,10073,3,76
15,10073,4,104
15,10073,8,83
15,10073,9,81
15,10074,1,60
15,10074,2,150
15,10074,3,50
15,10074,4,60
15,10074,8,150
15,10074,9,50
15,10075,1,44
15,10075,2,66
15,10075,3,70
15,10075,4,56
15,10075,8,44
15,10075,9,55
15,10076,1,54
15,10076,2,66
15,10076,3,70
15,10076,4,46
15,10076,8,44
15,10076,9,55
15,10077,1,59
15,10077,2,66
15,10077,3,70
15,10077,4,41
15,10077,8,44
15,10077,9,55
15,10078,1,55
15,10078,2,85
15,10078,3,122
15,10078,4,99
15,10078,8,58
15,10078,9,75
15,10079,1,75
15,10079,2,95
15,10079,3,122
15,10079,4,69
15,10079,8,58
15,10079,9,75
15,10080,1,85
15,10080,2,100
15,10080,3,122
15,10080,4,54
15,10080,8,58
15,10080,9,75
16,1,1,45
16,1,2,49
16,1,3,49
16,1,4,45
16,1,8,65
16,1,9,65
16,2,1,60
16,2,2,62
16,2,3,63
16,2,4,60
16,2,8,80
16,2,9,80
16,3,1,80
16,3,2,82
16,3,3,83
16,3,4,80
16,3,8,100
16,3,9,100
16,4,1,39
16,4,2,52
16,4,3,43
16,4,4,65
16,4,8,60
16,4,9,50
16,5,1,58
16,5,2,64
16,5,3,58
16,5,4,80
16,5,8,80
16,5,9,65
16,6,1,78
16,6,2,84
16,6,3,78
16,6,4,100
16,6,8,109
16,6,9,85
16,7,1,44
16,7,2,48
16,7,3,65
16,7,4,43
16,7,8,50
16,7,9,64
16,8,1,59
16,8,2,63
16,8,3,80
16,8,4,58
16,8,8,65
16,8,9,80
16,9,1,79
16,9,2,83
16,9,3,100
16,9,4,78
