language_id,form_id,version_id,entry
4,81,19,"Die Magneten an seinem Körper er-\nzeugen ein AntiGrav.-Feld, um es\nständig in der Schwebe zu halten."
4,82,15,"Eigentlich sind es drei MAGNETILO,\ndie durch Magnetismus verbunden\nsind."
4,82,16,"Eigentlich sind es drei MAGNETILO,\ndie durch Magnetismus verbunden\nsind."
4,82,17,"Erscheinen vermehrt, wenn Flecken\nauf der Sonne auftauchen. Zudem\nbeeinträchtigen sie Fernsehbilder."
4,82,18,Drei MAGNETILO sind durch ein\nMagnetfeld verbunden. In seiner\nNähe bekommt man Ohrensausen.
4,82,19,"Die MAGNETILO werden von einem\nstarken Magnetfeld zusammenge-\nhalten, das Feuchtigkeit aufsaugt."
4,83,15,Ohne seinen Stock kann es nicht\nleben. Daher beschützt es den\nStock mit seinem Leben.
4,83,16,Ohne seinen Stock kann es nicht\nleben. Daher beschützt es den\nStock mit seinem Leben.
4,83,17,Ohne seinen Stock kann es nicht\nleben. Daher beschützt es den\nStock mit seinem Leben.
4,83,18,"Betritt jemand das Feld, auf dem\nseine Lauchstangen wachsen, vertreibt\nes ihn persönlich mit seiner Stange."
4,83,19,"Wenn es seine Stange im Notfall\nauffrisst, begibt es sich sofort auf\ndie Suche nach einer neuen."
4,84,15,Die Gehirne der beiden Köpfe\nkommunizieren ihre Gefühle\nüber Telepathie.
4,84,16,Die Gehirne der beiden Köpfe\nkommunizieren ihre Gefühle\nüber Telepathie.
4,84,17,Die Gehirne der beiden Köpfe\nkommunizieren ihre Gefühle\nüber Telepathie.
4,84,18,"Um beim Rennen nicht das Gleich-\ngewicht zu verlieren, streckt es\nseine Köpfe abwechselnd voraus."
4,84,19,Es rennt sehr schnell über be-\nwachsene Felder und hinterlässt 10\ncm tiefe Fußspuren.
4,85,15,"Entwickelt sich DODU, teilt sich\neiner der Köpfe in zwei. Es kann\nsich mit 60 km/h fortbewegen."
4,85,16,"Entwickelt sich DODU, teilt sich\neiner der Köpfe in zwei. Es kann\nsich mit 60 km/h fortbewegen."
4,85,17,"Entwickelt sich DODU, teilt sich\neiner der Köpfe in zwei. Es kann\nsich mit 60 km/h fortbewegen."
4,85,18,"Es sammelt Daten und überlegt sich\nalles dreimal, ehe es sich entscheidet.\nDadurch wird es oft gelähmt."
4,85,19,"Bekommt einer der Köpfe Futter, sind\nauch die anderen zufrieden und\nhören auf zu streiten."
4,86,15,Dieses Pokémon lebt auf Eisbergen.\nEs schwimmt im Eiswasser und bricht\ndas Eis mithilfe seines Horns.
4,86,16,Dieses Pokémon lebt auf Eisbergen.\nEs schwimmt im Eiswasser und bricht\ndas Eis mithilfe seines Horns.
4,86,17,Dieses Pokémon lebt auf Eisbergen.\nEs schwimmt im Eiswasser und bricht\ndas Eis mithilfe seines Horns.
4,86,18,"Obwohl es an Land nicht gut laufen\nkann, ist es ein graziler Schwim-\nmer. Es liebt vor allem das Eismeer."
4,86,19,Tagsüber ist es in Flussbetten\nflacher Gewässer zu finden. Es\nschließt unter Wasser die Nase.
4,87,15,"Sein Körper ist mit einem weißen Fell\nbedeckt, das es im Schnee fast\nunsichtbar für Gegner macht."
4,87,16,"Sein Körper ist mit einem weißen Fell\nbedeckt, das es im Schnee fast\nunsichtbar für Gegner macht."
4,87,17,"Sein Körper ist mit einem weißen Fell\nbedeckt, das es im Schnee fast\nunsichtbar für Gegner macht."
4,87,18,"Es verspürt kaum Widerstand im\nWasser. Je niedriger die Temperatur,\ndesto verspielter verhält es sich."
4,87,19,"Es liebt das Eismeer. Beim Schwim-\nmen setzt es seinen langen Schweif\nein, um die Richtung zu ändern."
4,88,15,"Es wurde geboren, als Schlamm von\nden Strahlen des Mondes getroffen\nwurde. Es erscheint, wo Unrat ist. "
4,88,16,"Es wurde geboren, als Schlamm von\nden Strahlen des Mondes getroffen\nwurde. Es erscheint, wo Unrat ist. "
4,88,17,"Es wurde geboren, als Schlamm von\nden Strahlen des Mondes getroffen\nwurde. Es erscheint, wo Unrat ist. "
4,88,18,"Bei jeder Bewegung verliert es Teile,\naus denen neue SLEIMA entstehen.\nDies verschlimmert den Gestank."
4,88,19,"Egal, wo SLEIMA auch vorbeikommt,\nes hinterlässt so viele Keime, dass\ndort nie wieder Pflanzen wachsen."
4,89,15,"Sein Körper sondert eine giftige\nSubstanz ab, die bei Kontakt\nPflanzen und Bäume vernichtet."
4,89,16,"Sein Körper sondert eine giftige\nSubstanz ab, die bei Kontakt\nPflanzen und Bäume vernichtet."
4,89,17,"Sein Körper sondert eine giftige\nSubstanz ab, die bei Kontakt\nPflanzen und Bäume vernichtet."
4,89,18,"Sie treffen sich an stinkenden\nOrten, an denen der Schleim sich\ntürmt. Dies merkt man am Gestank."
4,89,19,"Sein Körper besteht aus Gift.\nEine zufällige Berührung reicht\naus, um fiebrig im Bett zu liegen."
4,90,15,"Es schwimmt rückwärts, indem es\nseine Schale öffnet und schließt.\nEs zeigt immer seine breite Zunge."
4,90,16,"Es schwimmt rückwärts, indem es\nseine Schale öffnet und schließt.\nEs zeigt immer seine breite Zunge."
4,90,17,"Es schwimmt rückwärts, indem es\nseine Schale öffnet und schließt.\nEs zeigt immer seine breite Zunge."
4,90,18,"Es schwimmt auf dem Rücken, indem\nes seine Schalenhälften öffnet und\nschließt. Es ist sehr schnell."
4,90,19,Winzige Sandkörner in seiner Schale\nvermischen sich mit seinem Körper-\nsaft und daraus entstehen Perlen.
4,91,15,"Im Kampf schließt es seine Schale,\num sich zu schützen. Es schießt mit\nStacheln auf seine Gegner."
4,91,16,"Im Kampf schließt es seine Schale,\num sich zu schützen. Es schießt mit\nStacheln auf seine Gegner."
4,91,17,"Im Kampf schließt es seine Schale,\num sich zu schützen. Es schießt mit\nStacheln auf seine Gegner."
4,91,18,"Ist seine Schale erst geschlossen,\nist es selbst mit viel Kraft nicht\nmehr möglich, diese zu öffnen."
4,91,19,"AUSTOS, die im Meer mit starker\nStrömung leben, werden groß und\nentwickeln scharfe Stacheln."
4,92,15,"Der Körper des Pokémon besteht zu\n95 % aus Gasen, die fortgeweht\nwerden, wenn starker Wind geht."
4,92,16,"Dieses PKMN entstand aus giftigen\nGasen. Es besiegt auch stärkere\nGegner, indem es sie darin einhüllt."
4,92,17,"Eingehüllt in seinen gasförmigen,\nGift enthaltenden Körper würde\njeder in Ohnmacht fallen."
4,92,18,Aufgrund seines Gas-Körpers kommt\nes an jeden Ort. Es kann jedoch\nvom Wind davongeweht werden.
4,92,19,Es hat einen gasförmigen Körper.\nEs kann jeden Gegner mit Giftgas\neinnebeln und dadurch ersticken.
4,93,15,"Es kann sich durch jedes Hindernis\nbewegen. Es versteckt sich in\nWänden, um Gegner zu beobachten."
4,93,16,Es beleckt seine Opfer mit seiner\nZunge und stiehlt ihnen so Lebens-\nkraft. Es lauert im Dunkeln auf sie.
4,93,17,Lauert in der Dunkelheit. Die\nBerührung seiner gasförmigen Hand\nerzeugt endloses Schaudern.
4,93,18,ALPOLLO wartet in der Finsternis\nauf seine Opfer. Es lauert ihnen\nauf und stellt ihnen nach.
4,93,19,"Seine Zunge ist aus Gas. Leckt es\nan einem Gegner, zittert er und\nverliert eventuell das Bewusstsein."
4,94,15,"Es versteckt sich im Schatten. Man\nsagt, wenn sich ein GENGAR ver-\nsteckt, kühlt es sich um 5 Grad ab."
4,94,16,"Es lauert im Schatten von Räumen\nund wartet auf Beute, der es die\nLebenskraft rauben kann."
4,94,17,"Der heimtückische Blick im Dunkel\ngehört einem GENGAR, das sich\nfreut, Flüche auszustoßen."
4,94,18,"Es entzieht seiner Umgebung Wärme.\nWird dir plötzlich kalt, ist bestimmt\nein GENGAR in der Nähe."
4,94,19,"Um Gegner zu besiegen, stellt\nes sich in deren Schatten und war-\ntet auf eine günstige Gelegenheit."
4,95,15,"Wenn es sich unter dem Boden mit\nbis zu 80 km/h bewegt, verursacht\nes Erschütterungen."
4,95,16,Es gräbt sich mithilfe seines langen\nund schroffen Körpers durch den\nBoden. Dabei nimmt es Nahrung auf.
4,95,17,Gräbt sich mit 80 km/h durch den\nBoden und ernährt sich von großen\nFelsbrocken.
4,95,18,"Es gräbt sich durchs Erdreich. Das\nlaute Bohren, wenn es einen Tunnel\ngräbt, ist von Weitem zu hören."
4,95,19,"Es bohrt sich mit 80 km/h durch das\nErdreich, indem es seinen massiven,\nrauen Körper dreht und windet."
4,96,15,Mit seiner großen Nase kann es die\nTräume anderer erkennen.\nEs liebt lustige Träume.
4,96,16,Mit seiner großen Nase kann es die\nTräume anderer erkennen.\nEs liebt lustige Träume.
4,96,17,Mit seiner großen Nase kann es die\nTräume anderer erkennen.\nEs liebt lustige Träume.
4,96,18,"Hast du gut geträumt und kannst\ndich nicht erinnern, hat ein\nTRAUMATO deinen Traum gefressen."
4,96,19,Es kann sich an jeden gefressenen\nTraum erinnern. Die Träume von\nKindern bekommen ihm besser.
4,97,15,"Ein Blick auf das Pendel versetzt\neinen in 3 Sekunden in Schlaf,\nselbst wenn man gar nicht müde ist."
4,97,16,"Ein Blick auf das Pendel versetzt\neinen in 3 Sekunden in Schlaf,\nselbst wenn man gar nicht müde ist."
4,97,17,"Ein Blick auf das Pendel versetzt\neinen in 3 Sekunden in Schlaf,\nselbst wenn man gar nicht müde ist."
4,97,18,"Wenn es hungrig ist, versetzt es\ndie Menschen, die es trifft, in\nSchlaf, um ihre Träume zu fressen."
4,97,19,"Es hält immer ein Pendel, das es\nständig bewegt. Das verursacht bei\njedem in seiner Nähe Müdigkeit."
4,98,15,"Es lebt in Höhlen am Strand. Seine\nScheren wachsen nach, wenn es sie\nim Kampf verliert."
4,98,16,"Es lebt in Höhlen am Strand. Seine\nScheren wachsen nach, wenn es sie\nim Kampf verliert."
4,98,17,"Es lebt in Höhlen am Strand. Seine\nScheren wachsen nach, wenn es sie\nim Kampf verliert."
4,98,18,"Wittert es Gefahr, hüllt es sich in\nBlasen aus seinem Maul, um größer\nzu erscheinen."
4,98,19,"Seine Scheren brechen leicht ab.\nWenn es eine verliert, kann es\nnicht mehr seitwärts laufen."
4,99,15,Die großen Scheren haben eine\nStärke von 10 000 PS. Aber sie sind\nschwer und kaum zu handhaben.
4,99,16,Die großen Scheren haben eine\nStärke von 10 000 PS. Aber sie sind\nschwer und kaum zu handhaben.
4,99,17,Die großen Scheren haben eine\nStärke von 10 000 PS. Aber sie sind\nschwer und kaum zu handhaben.
4,99,18,Es kann seine Riesenscheren kaum\nheben. Die Größe seiner Scheren\nerschwert ihm das Zielen.
4,99,19,"Seine Scheren werden sehr groß.\nHebt es sie zu schnell, verliert\nes die Balance und strauchelt."
4,100,15,"Sieht aus wie ein Pokéball. Es ist\ngefährlich, da es bei Berührung\nexplodieren kann."
4,100,16,"Sieht aus wie ein Pokéball. Es ist\ngefährlich, da es bei Berührung\nexplodieren kann."
4,100,17,"Sieht aus wie ein Pokéball. Es ist\ngefährlich, da es bei Berührung\nexplodieren kann."
4,100,18,"Es bewegt sich rollend fort.\nRollt es gegen ein Hindernis, kann\nes plötzlich explodieren."
4,100,19,"Es wurde entdeckt, als man Pokébälle\neinführte. Es scheint, als gäbe\nes da einen Zusammenhang."
4,101,15,"Es lässt sich vom Wind treiben,\nwenn es so voller Elektrizität ist,\ndass es fast explodiert."
4,101,16,"Es lässt sich vom Wind treiben,\nwenn es so voller Elektrizität ist,\ndass es fast explodiert."
4,101,17,"Es lässt sich vom Wind treiben,\nwenn es so voller Elektrizität ist,\ndass es fast explodiert."
4,101,18,"Es ist gefährlich. Besitzt es zu\nviel Elektrizität und Freizeit, amü-\nsiert es sich, indem es explodiert."
4,101,19,Es speichert eine riesige Menge\nElektrizität in seinem Körper. Es\nexplodiert beim kleinsten Ruck.
4,102,15,"Die sechs Eier kommunizieren\ntelepathisch. Werden sie getrennt,\nfinden sie sich schnell wieder."
4,102,16,"Die sechs Eier kommunizieren\ntelepathisch. Werden sie getrennt,\nfinden sie sich schnell wieder."
4,102,17,"Die sechs Eier kommunizieren\ntelepathisch. Werden sie getrennt,\nfinden sie sich schnell wieder."
4,102,18,"Seine Schale ist sehr hart. Selbst\nRisse darin schaden ihm nicht, da\nes sein Inneres nicht verschüttet."
4,102,19,"Mit Telepathie, die nur sie\nverstehen, bilden sie stets eine\nGruppe von sechs OWEI."
4,103,15,"Man nennt es den “Laufenden\nDschungel”. Wird ein Kopf zu groß,\nfällt er ab und wird zu einem OWEI."
4,103,16,"Man nennt es den “Laufenden\nDschungel”. Wird ein Kopf zu groß,\nfällt er ab und wird zu einem OWEI."
4,103,17,"Man nennt es den “Laufenden\nDschungel”. Wird ein Kopf zu groß,\nfällt er ab und wird zu einem OWEI."
4,103,18,Seine drei Köpfe denken unabhängig\nvoneinander. Dennoch sind sie\nnett zueinander und streiten nie.
4,103,19,"Fällt einer der Köpfe ab, sendet\ner Telepathiewellen aus, um mit\nOWEI eine Gruppe zu bilden."
4,104,15,"Denkt es an seine verstorbene\nMutter, weint es, wobei der Schädel\nauf seinem Kopf hohl klingt."
4,104,16,"Denkt es an seine verstorbene\nMutter, weint es, wobei der Schädel\nauf seinem Kopf hohl klingt."
4,104,17,"Denkt es an seine verstorbene\nMutter, weint es, wobei der Schädel\nauf seinem Kopf hohl klingt."
4,104,18,"Ist es einsam oder traurig, wackelt\nder Schädel den es trägt und man\nhört es jammern und wimmern."
4,104,19,"Es trägt immer den Schädel seiner\nverstorbenen Mutter. Darum weiß\nniemand, wie sein Gesicht aussieht."
4,105,15,Von Geburt an trägt dieses wilde\nPokémon Knochen. Es setzt sie\ntalentiert als Waffen ein.
4,105,16,Von Geburt an trägt dieses wilde\nPokémon Knochen. Es setzt sie\ntalentiert als Waffen ein.
4,105,17,Von Geburt an trägt dieses wilde\nPokémon Knochen. Es setzt sie\ntalentiert als Waffen ein.
4,105,18,"Es schlägt mit dem Knochen in sei-\nner Hand gegen Felsen, um anderen\nBotschaften zu übermitteln."
4,105,19,Es sammelt Knochen an geheimen Orten.\nEs soll irgendwo eine Begräbnis-\nstätte für KNOGGA geben.
4,106,15,"Seine Beine können die doppelte\nLänge annehmen. Gegner, die das\nnicht wissen, erschrecken."
4,106,16,"Seine Beine können die doppelte\nLänge annehmen. Gegner, die das\nnicht wissen, erschrecken."
4,106,17,"Seine Beine können die doppelte\nLänge annehmen. Gegner, die das\nnicht wissen, erschrecken."
4,106,18,Dieses Pokémon besitzt einen\nformidablen Gleichgewichtssinn.\nEs kann pausenlos zutreten.
4,106,19,"Wenn es anfängt pausenlos zu tre-\nten, kann es seine Beine ausfahren,\num fliehende Feinde zu treffen."
4,107,15,"Die Schläge, die es austeilt, können\nBeton pulverisieren. Es muss sich\nim Kampf alle 3 Minuten ausruhen."
4,107,16,"Die Schläge, die es austeilt, können\nBeton pulverisieren. Es muss sich\nim Kampf alle 3 Minuten ausruhen."
4,107,17,"Die Schläge, die es austeilt, können\nBeton pulverisieren. Es muss sich\nim Kampf alle 3 Minuten ausruhen."
4,107,18,Seine Fäuste zerschneiden die\nLuft. Es muss jedoch alle drei\nMinuten eine kurze Pause einlegen.
4,107,19,Seine Fäuste zerschneiden regel-\nrecht die Luft. Bei der geringsten\nReibung entzünden sie sich.
4,108,15,"Statt Händen verwendet es seine\nZunge, die zweimal so groß wie\nsein Körper und klebrig ist."
4,108,16,"Statt Händen verwendet es seine\nZunge, die zweimal so groß wie\nsein Körper und klebrig ist."
4,108,17,"Streckt es seine ca. zwei Meter\nlange Zunge, zittert sein Schweif.\nSie scheinen verbunden zu sein."
4,108,18,In seiner sensiblen Zunge reichen\ndie Muskeln bis in die Spitze. Darum\nkann es sie stark verbiegen.
4,108,19,"Seine Zunge ist mit klebrigem\nSpeichel bedeckt, der überall haf-\ntet. Dies ist sehr nützlich."
4,109,15,"Gase, die leichter als Luft sind,\nlassen es schweben. Diese Gase\nstinken und sind explosiv."
4,109,16,"Gase, die leichter als Luft sind,\nlassen es schweben. Diese Gase\nstinken und sind explosiv."
4,109,17,"Gase, die leichter als Luft sind,\nlassen es schweben. Diese Gase\nstinken und sind explosiv."
4,109,18,"Sein dünner Körper ist mit Gasen\nangefüllt, die Husten und Schnupfen\nverursachen und die Augen reizen."
4,109,19,"Das Giftgas, das es umgibt, ist\netwas leichter als Luft. Dadurch\nschwebt es in geringer Höhe."
4,110,15,"Es wächst, indem es Gase aufnimmt,\ndie aus dem Müll aufsteigen. Selten\nkann man Drillinge von ihnen finden."
4,110,16,"Es wächst, indem es Gase aufnimmt,\ndie aus dem Müll aufsteigen. Selten\nkann man Drillinge von ihnen finden."
4,110,17,"Es wächst, indem es Gase aufnimmt,\ndie aus dem Müll aufsteigen. Selten\nkann man Drillinge von ihnen finden."
4,110,18,"Pumpt sich eines der zwei SMOGON\nauf, lässt das andere Luft ab. So\nfindet ein Giftgasaustausch statt."
4,110,19,"Aus seinem Gift wird ein edles\nParfum gewonnen, indem man es auf\ndas Äußerste verdünnt."
4,111,15,Sein Körper ist von einer dicken\nHaut umgeben und es kann wackelige\nGebäude zum Einsturz bringen.
4,111,16,Sein Körper ist von einer dicken\nHaut umgeben und es kann wackelige\nGebäude zum Einsturz bringen.
4,111,17,Seine mächtigen Tackles zerstören\nalles. Leider ist es aber nicht das\nhellste Licht im Lampengeschäft.
4,111,18,Aufgrund seiner kurzen Beine kann\nes sich nicht umdrehen. Es kann\nimmer nur in eine Richtung laufen.
4,111,19,"Es schert sich nicht um Hinder-\nnisse. Es greift an und zerstört alles,\nwas sich ihm in den Weg stellt."
4,112,15,"Sein Gehirn entwickelt sich, wenn es\nsich auf die Hinterbeine stellt. Mit\ndem Horn bohrt es durch Gestein."
4,112,16,"Sein Gehirn entwickelt sich, wenn es\nsich auf die Hinterbeine stellt. Mit\ndem Horn bohrt es durch Gestein."
4,112,17,Das Stehen auf den Hinterbeinen\nhat es klüger gemacht. Leider ist\nes aber auch sehr vergesslich.
4,112,18,"Seine dicke Haut schützt es vor\nheißer Lava, aber sie macht es\nauch sonst unempfindlich."
4,112,19,"Sein Gehirn entwickelte sich, als es\nbegann, auf den Hinterbeinen zu stehen.\nSeine Haut schützt es vor Magma."
4,113,15,"Man sagt, es bringe Glück. Es ist\nsehr mitfühlend und teilt seine Eier\nmit Verletzten."
4,113,16,"Es legt jeden Tag mehrere Eier,\ndie es aber nicht mit denen teilt,\ndie Schlechtes im Herzen tragen."
4,113,17,"Ein freundliches Pokémon, das seine\nnahrhaften Eier mit verletzten\nPokémon und Menschen teilt."
4,113,18,"Es läuft extrem langsam, damit\nsein Ei nicht zerbricht. Es kann\njedoch schnell davonlaufen."
4,113,19,"Es ist selten und schwer zu fangen.\nMan sagt, es würde dem Trainer, der\nes gefangen hat, Freude bringen."
4,114,15,Es ist von blauen Ranken umgeben.\nNiemand hat jemals das Gesicht\ndieses Pokémon gesehen.
4,114,16,Es ist von blauen Ranken umgeben.\nNiemand hat jemals das Gesicht\ndieses Pokémon gesehen.
4,114,17,Die blauen Ranken an seinem Körper\nsind von feinen Haaren bedeckt. Es\ngilt zudem als kitzlig.
4,114,18,Die Ranken an seinem Körper sind\nständig in Bewegung. Dadurch\nwerden seine Gegner verwirrt.
4,114,19,"Es berührt alles, was sich bewegt,\nmit seinen Ranken. Diese Berührungen\nsind sehr kitzelig."
4,115,15,"Sein Nachwuchs wächst in seinem\nBeutel heran. Nur wenn es sicher\nist, darf das Junge aus dem Beutel."
4,115,16,"Sein Nachwuchs wächst in seinem\nBeutel heran. Nur wenn es sicher\nist, darf das Junge aus dem Beutel."
4,115,17,"Sein Nachwuchs wächst in seinem\nBeutel heran. Nur wenn es sicher\nist, darf das Junge aus dem Beutel."
4,115,18,"Fühlt es sich sicher, dann ver-\nlässt das Junge den Beutel. Die\nMutter behält es ständig im Auge."
4,115,19,"Um sein Junges zu beschützen, gibt\nes einen Kampf nie auf, egal\nwie schwer verwundet es ist."
4,116,15,Im Schatten von Korallen legt es\nsein Nest an. Bei Gefahr versprüht\nes Tinte und flieht.
4,116,16,Im Schatten von Korallen legt es\nsein Nest an. Bei Gefahr versprüht\nes Tinte und flieht.
4,116,17,Im Schatten von Korallen legt es\nsein Nest an. Bei Gefahr versprüht\nes Tinte und flieht.
4,116,18,"Wird es von einem größeren Gegner\nangegriffen, setzt es seine Rücken-\nflosse ein, um davonzuschwimmen."
4,116,19,"Seine Flossen sind sehr schnell. Da-\ndurch kann es rückwärts schwim-\nmen, ohne seinen Kopf umzudrehen."
4,117,15,Seine Stacheln schützen es. Seine\nFlossen und Knochen werden bei der\nHerstellung von Medizin verwendet.
4,117,16,Seine Stacheln schützen es. Seine\nFlossen und Knochen werden bei der\nHerstellung von Medizin verwendet.
4,117,17,Seine Stacheln schützen es. Seine\nFlossen und Knochen werden bei der\nHerstellung von Medizin verwendet.
4,117,18,"Eine Zelluntersuchung ergab, dass\nes ein Gen besitzt, das SEEPER nicht\nhat. Ein bemerkenswerter Fund."
4,117,19,An seinen Flossen tritt Gift aus.\nSeine Knochen und Flossen sind eine\nbeliebte Zutat für Arznei.
4,118,15,Es schwimmt elegant und bewegt\nseine Hinterflosse wie ein Kleid.\nEs sieht aus wie eine Königin.
4,118,16,"Es schwimmt mit 5 Knoten. Wird es\nangegriffen, wehrt es sich mit\nseinem scharfen Horn."
4,118,17,Mit ausgebreiteten Flossen wirkt es\nsehr elegant. Kann allerdings auch\nheftig mit seinem Horn zustoßen.
4,118,18,"Seine Brust-, Rücken- und Schweif-\nflossen sehen anmutig aus. Daher\nnennt man es den “Wassertänzer”."
4,118,19,Es ist ein guter Schwimmer. Es kann\nselbst reißende Ströme mit kon-\nstant fünf Knoten hinaufschwimmen.
4,119,15,"Es baut Nester, indem es Steine im\nFluss mit seinem Horn aushöhlt. Es\nverteidigt seine Eier mit dem Leben."
4,119,16,"Um seine Familie zu schützen, setzt\nes sein scharfes Horn ein. Es lebt\nin ausgehöhlten Steinen im Fluss."
4,119,17,"Im Herbst legt es an Gewicht zu und\nerscheint in prächtigen Farben, um\nso einen Partner anzulocken."
4,119,18,"In der Laichzeit sammeln sich viele\nGOLKING in den Flüssen, die\ndadurch rot erstrahlen."
4,119,19,"Es laicht in Löchern, die es mit\nseinem Horn in Felsen gebohrt\nhat, damit sein Laich sicher ist."
4,120,15,"Wird sein Körper verletzt, kann\nes sich regenerieren, sofern\nder rote Kern intakt ist."
4,120,16,"Wird sein Körper verletzt, kann\nes sich regenerieren, sofern\nder rote Kern intakt ist."
4,120,17,"Wird sein Körper verletzt, kann\nes sich regenerieren, sofern\nder rote Kern intakt ist."
4,120,18,Nachts blinkt die Mitte seines\nKörpers im selben Rhythmus wie\ndas menschliche Herz.
4,120,19,"Auch wenn sein Körper nicht mehr\nintakt ist, kann es sich regenerie-\nren, wenn der Kern leuchtet."
4,121,15,"In der Körpermitte befindet sich\nein roter Kern, der mysteriöse\nRadiowellen in die Nacht sendet."
4,121,16,"In der Körpermitte befindet sich\nein roter Kern, der mysteriöse\nRadiowellen in die Nacht sendet."
4,121,17,"In der Körpermitte befindet sich\nein roter Kern, der mysteriöse\nRadiowellen in die Nacht sendet."
4,121,18,Der Mittelteil seines Körpers wird\nKern genannt. Bei jedem Hinsehen\nleuchtet er in einer anderen Farbe.
4,121,19,"Egal, wo es auch aufwächst, sein\nKörper entwickelt sich stets zu\neiner geometrischen Figur."
4,122,15,"Ein Experte der Pantomime. Es kann\nunsichtbare, aber solide Wände\nallein durch Gesten erzeugen."
4,122,16,"Seine Fingerspitzen sondern etwas\nab, das die Luft zu einer\nschützenden Wand werden lässt."
4,122,17,"Formt eine unsichtbare Wand mitten\nin der Luft, indem es minutiös mit\nden Fingerspitzen vibriert."
4,122,18,"Ein begabter Mime von Geburt an.\nWird es älter, kann es unsichtbare\nObjekte generieren."
4,122,19,"Seine Fingerkuppen erzeugen ein\nspezielles Kraftfeld, das die Luft\nerhärtet und eine Wand generiert."
4,123,15,"Es ist fast unmöglich, seinen\nSensen auszuweichen, da es mit der\nSchnelligkeit eines Ninja zuschlägt."
4,123,16,"Es ist fast unmöglich, seinen\nSensen auszuweichen, da es mit der\nSchnelligkeit eines Ninja zuschlägt."
4,123,17,Die scharfen Sensen an den Unter-\narmen werden durch das Schneiden\nharter Objekte noch schärfer.
4,123,18,"Es bewegt sich mit seinen Sensen so\nschnell durch das Gras, dass es\nkein Mensch sehen kann."
4,123,19,"Wenn es sich bewegt, sieht man\nes nur flüchtig. Im Gras ist es\naufgrund seiner Farbe unsichtbar."
4,124,15,"Sein Ruf klingt wie menschliche\nSprache. Trotzdem ist nicht zu\nverstehen, was es sagt."
4,124,16,"Sein Ruf klingt wie menschliche\nSprache. Trotzdem ist nicht zu\nverstehen, was es sagt."
4,124,17,"Sein Ruf klingt wie menschliche\nSprache. Trotzdem ist nicht zu\nverstehen, was es sagt."
4,124,18,Es bewegt seinen Körper rhythmisch\nhin und her. Seine Gemütslage\nbestimmt den Rhythmus.
4,124,19,"Seine Sprache ist der Sprache der\nMenschen ähnlich. Aber es scheint,\nals ob es durch Tanz kommuniziert."
4,125,15,"Die Hälfte aller Stromausfälle wird\ndurch dieses PKMN ausgelöst, das\nin E-Werken Elektrizität frisst."
4,125,16,"Die Hälfte aller Stromausfälle wird\ndurch dieses PKMN ausgelöst, das\nin E-Werken Elektrizität frisst."
4,125,17,Verstärkt Schläge durch rasantes\nDrehen seiner Arme. Gegner rennen\nunterdessen auch schon mal davon.
4,125,18,Elektrizität bedeckt seinen Kör-\nper. Im Dunkeln erstrahlt es in\neinem bläulichen Ton.
4,125,19,"Sein Körper entlädt sich ständig.\nKommt man ihm zu nahe, stehen einem\ndie Haare senkrecht vom Kopf ab."
4,126,15,Es wurde bei einem Vulkanausbruch\ngeboren. Sein Körper ist von\nhellen Flammen umgeben.
4,126,16,Es wurde bei einem Vulkanausbruch\ngeboren. Sein Körper ist von\nhellen Flammen umgeben.
4,126,17,"Atmet es tief ein, bilden sich\nHitzewellen um seinen Körper, was\nwiederum die Sicht beeinträchtigt."
4,126,18,"Es hasst kalte Orte. Um es für sich\nangenehmer zu gestalten, erwärmt\nes seine Umgebung mit seinem Atem."
4,126,19,"Die feurige Haut seines Körpers\nbesitzt einen flackernden Glanz,\nder an die Sonne erinnert."
4,127,15,"Es hält seine Beute mit seiner\nZange fest und teilt sie dann. Was\nes nicht teilen kann, wirft es fort."
4,127,16,"Es hält seine Beute mit seiner\nZange fest und teilt sie dann. Was\nes nicht teilen kann, wirft es fort."
4,127,17,"Es hält seine Beute mit seiner\nZange fest und teilt sie dann. Was\nes nicht teilen kann, wirft es fort."
4,127,18,Es gräbt sich mit seinen Hörnern\neinen Unterschlupf für die Nacht.\nAm Morgen klebt nasse Erde an ihm.
4,127,19,Beim Angriff verdreht es sein Ge-\nweih. In Kälteperioden versteckt\nes sich tief im Wald.
4,128,15,"Sobald es einen Gegner ins Visier\ngenommen hat, rennt es mit dem\nKopf voran auf ihn zu."
4,128,16,"Sobald es einen Gegner ins Visier\ngenommen hat, rennt es mit dem\nKopf voran auf ihn zu."
4,128,17,"Sobald es einen Gegner ins Visier\ngenommen hat, rennt es mit dem\nKopf voran auf ihn zu."
4,128,18,"Sie kämpfen mit ihren Hörnern. Der\nHerdenführer ist stolz auf seine\nHörner, die viele Kampfspuren haben."
4,128,19,"Es kämpft mit vollem Einsatz, nach-\ndem es sich mit seinen 3 Schweifen\nauspeitschte, um sich anzustacheln."
4,129,15,"Man sagt, es sei das schwächste\nPKMN der Welt. Niemand weiß, wie\nes bisher überleben konnte."
4,129,16,Es kann nicht einmal gegen schwache\nStrömungen anschwimmen. Es\nplatscht ohne Unterlass herum.
4,129,17,Ein älteres KARPADOR kann mit\nPlatscher Berge überspringen. Die\nAttacke ist trotzdem eher nutzlos.
4,129,18,"Ein schwaches und träges Pokémon.\nManchmal springt es sehr hoch,\naber selten höher als zwei Meter."
