version_group_id,pokemon_id,slot,ability_id,is_hidden_ability
16,676,1,169,0
16,677,1,51,0
16,677,2,151,0
16,677,3,20,1
16,678,1,51,0
16,678,2,151,0
16,678,3,158,1
16,679,1,99,0
16,680,1,99,0
16,681,1,176,0
16,682,1,131,0
16,682,3,165,1
16,683,1,131,0
16,683,3,165,1
16,684,1,175,0
16,684,3,84,1
16,685,1,175,0
16,685,3,84,1
16,686,1,126,0
16,686,2,21,0
16,686,3,151,1
16,687,1,126,0
16,687,2,21,0
16,687,3,151,1
16,688,1,181,0
16,688,2,97,0
16,688,3,124,1
16,689,1,181,0
16,689,2,97,0
16,689,3,124,1
16,690,1,38,0
16,690,2,143,0
16,690,3,91,1
16,691,1,38,0
16,691,2,143,0
16,691,3,91,1
16,692,1,178,0
16,693,1,178,0
16,694,1,87,0
16,694,2,8,0
16,694,3,94,1
16,695,1,87,0
16,695,2,8,0
16,695,3,94,1
16,696,1,173,0
16,696,3,5,1
16,697,1,173,0
16,697,3,69,1
16,698,1,174,0
16,698,3,117,1
16,699,1,174,0
16,699,3,117,1
16,700,1,56,0
16,700,3,182,1
16,701,1,7,0
16,701,2,84,0
16,701,3,104,1
16,702,1,167,0
16,702,2,53,0
16,702,3,57,1
16,703,1,29,0
16,703,3,5,1
16,704,1,157,0
16,704,2,93,0
16,704,3,183,1
16,705,1,157,0
16,705,2,93,0
16,705,3,183,1
16,706,1,157,0
16,706,2,93,0
16,706,3,183,1
16,707,1,158,0
16,707,3,170,1
16,708,1,30,0
16,708,2,119,0
16,708,3,139,1
16,709,1,30,0
16,709,2,119,0
16,709,3,139,1
16,710,1,53,0
16,710,2,119,0
16,710,3,15,1
16,711,1,53,0
16,711,2,119,0
16,711,3,15,1
16,712,1,20,0
16,712,2,115,0
16,712,3,5,1
16,713,1,20,0
16,713,2,115,0
16,713,3,5,1
16,714,1,119,0
16,714,2,151,0
16,714,3,140,1
16,715,1,119,0
16,715,2,151,0
16,715,3,140,1
16,716,1,187,0
16,717,1,186,0
16,718,1,188,0
16,719,1,29,0
16,720,1,170,0
16,721,1,11,0
16,10001,1,59,0
16,10002,1,59,0
16,10003,1,59,0
16,10004,1,46,0
16,10005,1,46,0
16,10006,1,46,0
16,10007,1,107,0
16,10007,3,142,1
16,10008,1,107,0
16,10008,3,142,1
16,10009,1,121,0
16,10010,1,121,0
16,10011,1,121,0
16,10012,1,121,0
16,10013,1,121,0
16,10014,1,121,0
16,10015,1,121,0
16,10016,1,121,0
16,10017,1,121,0
16,10018,1,121,0
16,10019,1,121,0
16,10020,1,121,0
16,10021,1,121,0
16,10022,1,121,0
16,10023,1,121,0
16,10024,1,121,0
16,10025,1,26,0
16,10026,1,26,0
16,10027,1,26,0
16,10028,1,26,0
16,10029,1,26,0
16,10030,1,26,0
16,10031,1,32,0
16,10033,1,69,0
16,10033,2,91,0
16,10033,3,104,1
16,10034,1,125,0
16,10034,3,161,1
16,10035,1,32,0
16,10036,1,144,0
16,10037,1,10,0
16,10038,1,22,0
16,10039,1,163,0
16,10040,1,164,0
16,10041,1,47,0
16,10042,1,181,0
16,10043,1,70,0
16,10044,1,178,0
16,10045,1,36,0
16,10046,1,23,0
16,10047,1,185,0
16,10048,1,184,0
16,10049,1,104,0
16,10050,1,181,0
16,10051,1,80,0
16,10052,1,15,0
16,10053,1,104,0
16,10054,1,101,0
16,10055,1,92,0
16,10056,1,94,0
16,10057,1,45,0
16,10058,1,3,0
16,10059,1,182,0
16,10060,1,37,0
16,10061,1,111,0
16,10062,1,74,0
16,10063,1,22,0
16,10064,1,158,0
16,10065,1,156,0
16,10066,1,26,0
16,10067,1,26,0
16,10068,1,159,0
16,10069,1,91,0
16,10070,1,117,0
16,10071,1,121,0
16,10072,1,166,0
16,10072,3,180,1
16,10073,1,51,0
16,10073,2,151,0
16,10073,3,172,1
16,10074,1,176,0
16,10075,1,53,0
16,10075,2,119,0
16,10075,3,15,1
16,10076,1,53,0
16,10076,2,119,0
16,10076,3,15,1
16,10077,1,53,0
16,10077,2,119,0
16,10077,3,15,1
16,10078,1,53,0
16,10078,2,119,0
16,10078,3,15,1
16,10079,1,53,0
16,10079,2,119,0
16,10079,3,15,1
16,10080,1,53,0
16,10080,2,119,0
16,10080,3,15,1
16,10081,1,91,0
16,10082,1,99,0
16,10083,1,9,0
16,10083,3,31,1
16,10084,1,9,0
16,10084,3,31,1
16,10085,1,9,0
16,10085,3,31,1
16,10086,1,9,0
16,10086,3,31,1
16,10087,1,9,0
16,10087,3,31,1
16,10088,1,9,0
16,10088,3,31,1
16,10089,1,75,0
16,10090,1,159,0
16,10091,1,31,0
16,10092,1,33,0
16,10093,1,156,0
16,10094,1,173,0
16,10095,1,125,0
16,10096,1,182,0
16,10097,1,174,0
16,10098,1,184,0
16,10099,1,181,0
16,10100,1,189,0
16,10101,1,190,0
16,10102,1,191,0
16,10103,1,113,0
16,10104,1,39,0
16,10105,1,131,0
16,10106,1,156,0
16,10107,1,170,0
17,1,1,65,0
17,1,3,34,1
17,2,1,65,0
17,2,3,34,1
17,3,1,65,0
17,3,3,34,1
17,4,1,66,0
17,4,3,94,1
17,5,1,66,0
17,5,3,94,1
17,6,1,66,0
17,6,3,94,1
17,7,1,67,0
17,7,3,44,1
17,8,1,67,0
17,8,3,44,1
17,9,1,67,0
17,9,3,44,1
17,10,1,19,0
17,10,3,50,1
17,11,1,61,0
17,12,1,14,0
17,12,3,110,1
17,13,1,19,0
17,13,3,50,1
17,14,1,61,0
17,15,1,68,0
17,15,3,97,1
17,16,1,51,0
17,16,2,77,0
17,16,3,145,1
17,17,1,51,0
17,17,2,77,0
17,17,3,145,1
17,18,1,51,0
17,18,2,77,0
17,18,3,145,1
17,19,1,50,0
17,19,2,62,0
17,19,3,55,1
17,20,1,50,0
17,20,2,62,0
17,20,3,55,1
17,21,1,51,0
17,21,3,97,1
17,22,1,51,0
17,22,3,97,1
17,23,1,22,0
17,23,2,61,0
17,23,3,127,1
17,24,1,22,0
17,24,2,61,0
17,24,3,127,1
17,25,1,9,0
17,25,3,31,1
17,26,1,9,0
17,26,3,31,1
17,27,1,8,0
17,27,3,146,1
17,28,1,8,0
17,28,3,146,1
17,29,1,38,0
17,29,2,79,0
17,29,3,55,1
17,30,1,38,0
17,30,2,79,0
17,30,3,55,1
17,31,1,38,0
17,31,2,79,0
17,31,3,125,1
17,32,1,38,0
17,32,2,79,0
17,32,3,55,1
17,33,1,38,0
17,33,2,79,0
17,33,3,55,1
17,34,1,38,0
17,34,2,79,0
17,34,3,125,1
17,35,1,56,0
17,35,2,98,0
17,35,3,132,1
17,36,1,56,0
17,36,2,98,0
17,36,3,109,1
17,37,1,18,0
17,37,3,70,1
17,38,1,18,0
17,38,3,70,1
17,39,1,56,0
17,39,2,172,0
17,39,3,132,1
17,40,1,56,0
17,40,2,172,0
17,40,3,119,1
17,41,1,39,0
17,41,3,151,1
17,42,1,39,0
17,42,3,151,1
17,43,1,34,0
17,43,3,50,1
17,44,1,34,0
17,44,3,1,1
17,45,1,34,0
17,45,3,27,1
17,46,1,27,0
17,46,2,87,0
17,46,3,6,1
17,47,1,27,0
17,47,2,87,0
17,47,3,6,1
17,48,1,14,0
17,48,2,110,0
17,48,3,50,1
17,49,1,19,0
17,49,2,110,0
17,49,3,147,1
17,50,1,8,0
17,50,2,71,0
17,50,3,159,1
17,51,1,8,0
17,51,2,71,0
17,51,3,159,1
17,52,1,53,0
17,52,2,101,0
17,52,3,127,1
17,53,1,7,0
17,53,2,101,0
17,53,3,127,1
17,54,1,6,0
17,54,2,13,0
17,54,3,33,1
17,55,1,6,0
17,55,2,13,0
17,55,3,33,1
17,56,1,72,0
17,56,2,83,0
17,56,3,128,1
17,57,1,72,0
17,57,2,83,0
17,57,3,128,1
17,58,1,22,0
17,58,2,18,0
17,58,3,154,1
17,59,1,22,0
17,59,2,18,0
17,59,3,154,1
17,60,1,11,0
17,60,2,6,0
17,60,3,33,1
17,61,1,11,0
17,61,2,6,0
17,61,3,33,1
17,62,1,11,0
17,62,2,6,0
17,62,3,33,1
17,63,1,28,0
17,63,2,39,0
17,63,3,98,1
17,64,1,28,0
17,64,2,39,0
17,64,3,98,1
17,65,1,28,0
17,65,2,39,0
17,65,3,98,1
17,66,1,62,0
17,66,2,99,0
17,66,3,80,1
17,67,1,62,0
17,67,2,99,0
17,67,3,80,1
17,68,1,62,0
17,68,2,99,0
17,68,3,80,1
17,69,1,34,0
17,69,3,82,1
17,70,1,34,0
17,70,3,82,1
17,71,1,34,0
17,71,3,82,1
17,72,1,29,0
17,72,2,64,0
17,72,3,44,1
17,73,1,29,0
17,73,2,64,0
17,73,3,44,1
17,74,1,69,0
17,74,2,5,0
17,74,3,8,1
17,75,1,69,0
17,75,2,5,0
17,75,3,8,1
17,76,1,69,0
17,76,2,5,0
17,76,3,8,1
17,77,1,50,0
17,77,2,18,0
17,77,3,49,1
17,78,1,50,0
17,78,2,18,0
17,78,3,49,1
17,79,1,12,0
17,79,2,20,0
17,79,3,144,1
17,80,1,12,0
17,80,2,20,0
17,80,3,144,1
17,81,1,42,0
17,81,2,5,0
17,81,3,148,1
17,82,1,42,0
17,82,2,5,0
17,82,3,148,1
17,83,1,51,0
17,83,2,39,0
17,83,3,128,1
17,84,1,50,0
17,84,2,48,0
17,84,3,77,1
17,85,1,50,0
17,85,2,48,0
17,85,3,77,1
17,86,1,47,0
17,86,2,93,0
17,86,3,115,1
17,87,1,47,0
17,87,2,93,0
17,87,3,115,1
17,88,1,1,0
17,88,2,60,0
17,88,3,143,1
17,89,1,1,0
17,89,2,60,0
17,89,3,143,1
17,90,1,75,0
17,90,2,92,0
17,90,3,142,1
17,91,1,75,0
17,91,2,92,0
17,91,3,142,1
17,92,1,26,0
17,93,1,26,0
17,94,1,130,0
17,95,1,69,0
17,95,2,5,0
17,95,3,133,1
17,96,1,15,0
17,96,2,108,0
17,96,3,39,1
17,97,1,15,0
17,97,2,108,0
17,97,3,39,1
17,98,1,52,0
17,98,2,75,0
17,98,3,125,1
17,99,1,52,0
17,99,2,75,0
17,99,3,125,1
17,100,1,43,0
17,100,2,9,0
17,100,3,106,1
17,101,1,43,0
17,101,2,9,0
17,101,3,106,1
17,102,1,34,0
17,102,3,139,1
17,103,1,34,0
17,103,3,139,1
17,104,1,69,0
17,104,2,31,0
17,104,3,4,1
17,105,1,69,0
17,105,2,31,0
17,105,3,4,1
17,106,1,7,0
17,106,2,120,0
17,106,3,84,1
17,107,1,51,0
17,107,2,89,0
17,107,3,39,1
17,108,1,20,0
17,108,2,12,0
17,108,3,13,1
17,109,1,26,0
17,110,1,26,0
17,111,1,31,0
17,111,2,69,0
17,111,3,120,1
17,112,1,31,0
17,112,2,69,0
17,112,3,120,1
17,113,1,30,0
17,113,2,32,0
17,113,3,131,1
17,114,1,34,0
17,114,2,102,0
17,114,3,144,1
17,115,1,48,0
17,115,2,113,0
17,115,3,39,1
17,116,1,33,0
17,116,2,97,0
17,116,3,6,1
17,117,1,38,0
17,117,2,97,0
17,117,3,6,1
17,118,1,33,0
17,118,2,41,0
17,118,3,31,1
17,119,1,33,0
17,119,2,41,0
17,119,3,31,1
17,120,1,35,0
17,120,2,30,0
17,120,3,148,1
17,121,1,35,0
17,121,2,30,0
17,121,3,148,1
17,122,1,43,0
17,122,2,111,0
17,122,3,101,1
17,123,1,68,0
17,123,2,101,0
17,123,3,80,1
17,124,1,12,0
17,124,2,108,0
17,124,3,87,1
17,125,1,9,0
17,125,3,72,1
17,126,1,49,0
17,126,3,72,1
17,127,1,52,0
17,127,2,104,0
17,127,3,153,1
17,128,1,22,0
17,128,2,83,0
17,128,3,125,1
17,129,1,33,0
17,129,3,155,1
17,130,1,22,0
17,130,3,153,1
17,131,1,11,0
17,131,2,75,0
17,131,3,93,1
17,132,1,7,0
17,132,3,150,1
17,133,1,50,0
17,133,2,91,0
17,133,3,107,1
17,134,1,11,0
17,134,3,93,1
17,135,1,10,0
17,135,3,95,1
17,136,1,18,0
17,136,3,62,1
17,137,1,36,0
17,137,2,88,0
17,137,3,148,1
17,138,1,33,0
17,138,2,75,0
17,138,3,133,1
17,139,1,33,0
17,139,2,75,0
17,139,3,133,1
17,140,1,33,0
17,140,2,4,0
17,140,3,133,1
17,141,1,33,0
17,141,2,4,0
17,141,3,133,1
17,142,1,69,0
17,142,2,46,0
17,142,3,127,1
17,143,1,17,0
17,143,2,47,0
17,143,3,82,1
17,144,1,46,0
17,144,3,81,1
17,145,1,46,0
17,145,3,9,1
17,146,1,46,0
17,146,3,49,1
17,147,1,61,0
17,147,3,63,1
17,148,1,61,0
17,148,3,63,1
17,149,1,39,0
17,149,3,136,1
17,150,1,46,0
17,150,3,127,1
17,151,1,28,0
17,152,1,65,0
17,152,3,102,1
17,153,1,65,0
17,153,3,102,1
17,154,1,65,0
17,154,3,102,1
17,155,1,66,0
17,155,3,18,1
17,156,1,66,0
17,156,3,18,1
17,157,1,66,0
17,157,3,18,1
17,158,1,67,0
17,158,3,125,1
17,159,1,67,0
17,159,3,125,1
17,160,1,67,0
17,160,3,125,1
17,161,1,50,0
17,161,2,51,0
17,161,3,119,1
17,162,1,50,0
17,162,2,51,0
17,162,3,119,1
17,163,1,15,0
17,163,2,51,0
17,163,3,110,1
17,164,1,15,0
17,164,2,51,0
17,164,3,110,1
17,165,1,68,0
17,165,2,48,0
17,165,3,155,1
17,166,1,68,0
17,166,2,48,0
17,166,3,89,1
17,167,1,68,0
17,167,2,15,0
17,167,3,97,1
17,168,1,68,0
17,168,2,15,0
17,168,3,97,1
17,169,1,39,0
17,169,3,151,1
17,170,1,10,0
17,170,2,35,0
17,170,3,11,1
17,171,1,10,0
17,171,2,35,0
17,171,3,11,1
17,172,1,9,0
17,172,3,31,1
17,173,1,56,0
17,173,2,98,0
17,173,3,132,1
17,174,1,56,0
17,174,2,172,0
17,174,3,132,1
17,175,1,55,0
17,175,2,32,0
17,175,3,105,1
17,176,1,55,0
17,176,2,32,0
17,176,3,105,1
17,177,1,28,0
17,177,2,48,0
17,177,3,156,1
17,178,1,28,0
17,178,2,48,0
17,178,3,156,1
17,179,1,9,0
17,179,3,57,1
17,180,1,9,0
17,180,3,57,1
17,181,1,9,0
17,181,3,57,1
17,182,1,34,0
17,182,3,131,1
17,183,1,47,0
17,183,2,37,0
17,183,3,157,1
17,184,1,47,0
17,184,2,37,0
17,184,3,157,1
17,185,1,5,0
17,185,2,69,0
17,185,3,155,1
17,186,1,11,0
17,186,2,6,0
17,186,3,2,1
17,187,1,34,0
17,187,2,102,0
17,187,3,151,1
17,188,1,34,0
17,188,2,102,0
17,188,3,151,1
17,189,1,34,0
17,189,2,102,0
17,189,3,151,1
17,190,1,50,0
17,190,2,53,0
17,190,3,92,1
17,191,1,34,0
17,191,2,94,0
17,191,3,48,1
17,192,1,34,0
17,192,2,94,0
17,192,3,48,1
17,193,1,3,0
17,193,2,14,0
17,193,3,119,1
17,194,1,6,0
17,194,2,11,0
17,194,3,109,1
17,195,1,6,0
17,195,2,11,0
17,195,3,109,1
17,196,1,28,0
17,196,3,156,1
17,197,1,28,0
17,197,3,39,1
17,198,1,15,0
17,198,2,105,0
17,198,3,158,1
17,199,1,12,0
17,199,2,20,0
17,199,3,144,1
17,200,1,26,0
17,201,1,26,0
17,202,1,23,0
17,202,3,140,1
17,203,1,39,0
17,203,2,48,0
17,203,3,157,1
17,204,1,5,0
17,204,3,142,1
17,205,1,5,0
17,205,3,142,1
17,206,1,32,0
17,206,2,50,0
17,206,3,155,1
17,207,1,52,0
17,207,2,8,0
17,207,3,17,1
17,208,1,69,0
17,208,2,5,0
17,208,3,125,1
17,209,1,22,0
17,209,2,50,0
17,209,3,155,1
17,210,1,22,0
17,210,2,95,0
17,210,3,155,1
17,211,1,38,0
17,211,2,33,0
17,211,3,22,1
17,212,1,68,0
17,212,2,101,0
17,212,3,135,1
17,213,1,5,0
17,213,2,82,0
17,213,3,126,1
17,214,1,68,0
17,214,2,62,0
17,214,3,153,1
17,215,1,39,0
17,215,2,51,0
17,215,3,124,1
17,216,1,53,0
17,216,2,95,0
17,216,3,118,1
17,217,1,62,0
17,217,2,95,0
17,217,3,127,1
17,218,1,40,0
17,218,2,49,0
17,218,3,133,1
17,219,1,40,0
17,219,2,49,0
17,219,3,133,1
17,220,1,12,0
17,220,2,81,0
17,220,3,47,1
17,221,1,12,0
17,221,2,81,0
17,221,3,47,1
17,222,1,55,0
17,222,2,30,0
17,222,3,144,1
17,223,1,55,0
17,223,2,97,0
17,223,3,141,1
17,224,1,21,0
17,224,2,97,0
17,224,3,141,1
17,225,1,72,0
17,225,2,55,0
17,225,3,15,1
17,226,1,33,0
17,226,2,11,0
17,226,3,41,1
17,227,1,51,0
17,227,2,5,0
17,227,3,133,1
17,228,1,48,0
17,228,2,18,0
17,228,3,127,1
17,229,1,48,0
17,229,2,18,0
17,229,3,127,1
17,230,1,33,0
17,230,2,97,0
17,230,3,6,1
17,231,1,53,0
17,231,3,8,1
17,232,1,5,0
17,232,3,8,1
17,233,1,36,0
17,233,2,88,0
17,233,3,148,1
17,234,1,22,0
17,234,2,119,0
17,234,3,157,1
17,235,1,20,0
17,235,2,101,0
17,235,3,141,1
17,236,1,62,0
17,236,2,80,0
17,236,3,72,1
17,237,1,22,0
17,237,2,101,0
17,237,3,80,1
17,238,1,12,0
17,238,2,108,0
17,238,3,93,1
17,239,1,9,0
17,239,3,72,1
17,240,1,49,0
17,240,3,72,1
17,241,1,47,0
17,241,2,113,0
17,241,3,157,1
17,242,1,30,0
17,242,2,32,0
17,242,3,131,1
17,243,1,46,0
17,243,3,39,1
17,244,1,46,0
17,244,3,39,1
17,245,1,46,0
17,245,3,39,1
17,246,1,62,0
17,246,3,8,1
17,247,1,61,0
17,248,1,45,0
17,248,3,127,1
17,249,1,46,0
17,249,3,136,1
17,250,1,46,0
17,250,3,144,1
17,251,1,30,0
17,252,1,65,0
17,252,3,84,1
17,253,1,65,0
17,253,3,84,1
17,254,1,65,0
17,254,3,84,1
17,255,1,66,0
17,255,3,3,1
17,256,1,66,0
17,256,3,3,1
17,257,1,66,0
17,257,3,3,1
17,258,1,67,0
17,258,3,6,1
17,259,1,67,0
17,259,3,6,1
17,260,1,67,0
17,260,3,6,1
17,261,1,50,0
17,261,2,95,0
17,261,3,155,1
17,262,1,22,0
17,262,2,95,0
17,262,3,153,1
17,263,1,53,0
17,263,2,82,0
17,263,3,95,1
17,264,1,53,0
17,264,2,82,0
17,264,3,95,1
17,265,1,19,0
17,265,3,50,1
17,266,1,61,0
17,267,1,68,0
17,267,3,79,1
17,268,1,61,0
17,269,1,19,0
17,269,3,14,1
17,270,1,33,0
17,270,2,44,0
17,270,3,20,1
17,271,1,33,0
17,271,2,44,0
17,271,3,20,1
17,272,1,33,0
17,272,2,44,0
17,272,3,20,1
17,273,1,34,0
17,273,2,48,0
17,273,3,124,1
17,274,1,34,0
17,274,2,48,0
17,274,3,124,1
17,275,1,34,0
17,275,2,48,0
17,275,3,124,1
17,276,1,62,0
17,276,3,113,1
17,277,1,62,0
17,277,3,113,1
17,278,1,51,0
17,278,2,93,0
17,278,3,44,1
17,279,1,51,0
17,279,2,2,0
17,279,3,44,1
17,280,1,28,0
17,280,2,36,0
17,280,3,140,1
17,281,1,28,0
17,281,2,36,0
17,281,3,140,1
17,282,1,28,0
17,282,2,36,0
17,282,3,140,1
17,283,1,33,0
17,283,3,44,1
17,284,1,22,0
17,284,3,127,1
17,285,1,27,0
17,285,2,90,0
17,285,3,95,1
17,286,1,27,0
17,286,2,90,0
17,286,3,101,1
17,287,1,54,0
17,288,1,72,0
17,289,1,54,0
17,290,1,14,0
17,290,3,50,1
17,291,1,3,0
17,291,3,151,1
17,292,1,25,0
17,293,1,43,0
17,293,3,155,1
17,294,1,43,0
17,294,3,113,1
17,295,1,43,0
17,295,3,113,1
17,296,1,47,0
17,296,2,62,0
17,296,3,125,1
17,297,1,47,0
17,297,2,62,0
17,297,3,125,1
17,298,1,47,0
17,298,2,37,0
17,298,3,157,1
17,299,1,5,0
17,299,2,42,0
17,299,3,159,1
17,300,1,56,0
17,300,2,96,0
17,300,3,147,1
17,301,1,56,0
17,301,2,96,0
17,301,3,147,1
17,302,1,51,0
17,302,2,100,0
17,302,3,158,1
17,303,1,52,0
17,303,2,22,0
17,303,3,125,1
17,304,1,5,0
17,304,2,69,0
17,304,3,134,1
17,305,1,5,0
17,305,2,69,0
17,305,3,134,1
17,306,1,5,0
17,306,2,69,0
17,306,3,134,1
17,307,1,74,0
17,307,3,140,1
17,308,1,74,0
17,308,3,140,1
17,309,1,9,0
17,309,2,31,0
17,309,3,58,1
17,310,1,9,0
17,310,2,31,0
17,310,3,58,1
17,311,1,57,0
17,311,3,31,1
17,312,1,58,0
17,312,3,10,1
17,313,1,35,0
17,313,2,68,0
17,313,3,158,1
17,314,1,12,0
17,314,2,110,0
17,314,3,158,1
17,315,1,30,0
17,315,2,38,0
17,315,3,102,1
17,316,1,64,0
17,316,2,60,0
17,316,3,82,1
17,317,1,64,0
17,317,2,60,0
17,317,3,82,1
17,318,1,24,0
17,318,3,3,1
17,319,1,24,0
17,319,3,3,1
17,320,1,41,0
17,320,2,12,0
17,320,3,46,1
17,321,1,41,0
17,321,2,12,0
17,321,3,46,1
17,322,1,12,0
17,322,2,86,0
17,322,3,20,1
17,323,1,40,0
17,323,2,116,0
17,323,3,83,1
17,324,1,73,0
17,324,2,70,0
17,324,3,75,1
17,325,1,47,0
17,325,2,20,0
17,325,3,82,1
17,326,1,47,0
17,326,2,20,0
17,326,3,82,1
17,327,1,20,0
17,327,2,77,0
17,327,3,126,1
17,328,1,52,0
17,328,2,71,0
17,328,3,125,1
17,329,1,26,0
17,330,1,26,0
17,331,1,8,0
17,331,3,11,1
17,332,1,8,0
17,332,3,11,1
17,333,1,30,0
17,333,3,13,1
17,334,1,30,0
17,334,3,13,1
17,335,1,17,0
17,335,3,137,1
17,336,1,61,0
17,336,3,151,1
17,337,1,26,0
17,338,1,26,0
17,339,1,12,0
17,339,2,107,0
17,339,3,93,1
17,340,1,12,0
17,340,2,107,0
17,340,3,93,1
17,341,1,52,0
17,341,2,75,0
17,341,3,91,1
17,342,1,52,0
17,342,2,75,0
17,342,3,91,1
17,343,1,26,0
17,344,1,26,0
17,345,1,21,0
17,345,3,114,1
17,346,1,21,0
17,346,3,114,1
17,347,1,4,0
17,347,3,33,1
17,348,1,4,0
17,348,3,33,1
17,349,1,33,0
17,349,2,12,0
17,349,3,91,1
17,350,1,63,0
17,350,2,172,0
17,350,3,56,1
17,351,1,59,0
17,352,1,16,0
17,352,3,168,1
17,353,1,15,0
17,353,2,119,0
17,353,3,130,1
17,354,1,15,0
17,354,2,119,0
17,354,3,130,1
17,355,1,26,0
17,355,3,119,1
17,356,1,46,0
17,356,3,119,1
17,357,1,34,0
17,357,2,94,0
17,357,3,139,1
17,358,1,26,0
17,359,1,46,0
17,359,2,105,0
17,359,3,154,1
17,360,1,23,0
17,360,3,140,1
17,361,1,39,0
17,361,2,115,0
17,361,3,141,1
17,362,1,39,0
17,362,2,115,0
17,362,3,141,1
17,363,1,47,0
17,363,2,115,0
17,363,3,12,1
17,364,1,47,0
17,364,2,115,0
17,364,3,12,1
17,365,1,47,0
17,365,2,115,0
17,365,3,12,1
17,366,1,75,0
17,366,3,155,1
17,367,1,33,0
17,367,3,41,1
17,368,1,33,0
17,368,3,93,1
17,369,1,33,0
17,369,2,69,0
17,369,3,5,1
17,370,1,33,0
17,370,3,93,1
17,371,1,69,0
17,371,3,125,1
17,372,1,69,0
17,372,3,142,1
17,373,1,22,0
17,373,3,153,1
17,374,1,29,0
17,374,3,135,1
17,375,1,29,0
17,375,3,135,1
17,376,1,29,0
17,376,3,135,1
17,377,1,29,0
17,377,3,5,1
17,378,1,29,0
17,378,3,115,1
17,379,1,29,0
17,379,3,135,1
17,380,1,26,0
17,381,1,26,0
17,382,1,2,0
17,383,1,70,0
17,384,1,76,0
17,385,1,32,0
17,386,1,46,0
17,387,1,65,0
17,387,3,75,1
17,388,1,65,0
17,388,3,75,1
17,389,1,65,0
17,389,3,75,1
17,390,1,66,0
17,390,3,89,1
17,391,1,66,0
17,391,3,89,1
17,392,1,66,0
17,392,3,89,1
17,393,1,67,0
17,393,3,128,1
17,394,1,67,0
17,394,3,128,1
17,395,1,67,0
17,395,3,128,1
17,396,1,51,0
17,396,3,120,1
17,397,1,22,0
17,397,3,120,1
17,398,1,22,0
17,398,3,120,1
17,399,1,86,0
17,399,2,109,0
17,399,3,141,1
17,400,1,86,0
17,400,2,109,0
17,400,3,141,1
17,401,1,61,0
17,401,3,50,1
17,402,1,68,0
17,402,3,101,1
17,403,1,79,0
17,403,2,22,0
17,403,3,62,1
17,404,1,79,0
17,404,2,22,0
17,404,3,62,1
17,405,1,79,0
17,405,2,22,0
17,405,3,62,1
17,406,1,30,0
17,406,2,38,0
17,406,3,102,1
17,407,1,30,0
17,407,2,38,0
17,407,3,101,1
17,408,1,104,0
17,408,3,125,1
17,409,1,104,0
17,409,3,125,1
17,410,1,5,0
17,410,3,43,1
17,411,1,5,0
17,411,3,43,1
17,412,1,61,0
17,412,3,142,1
17,413,1,107,0
17,413,3,142,1
17,414,1,68,0
17,414,3,110,1
17,415,1,118,0
17,415,3,55,1
17,416,1,46,0
17,416,3,127,1
17,417,1,50,0
17,417,2,53,0
17,417,3,10,1
17,418,1,33,0
17,418,3,41,1
17,419,1,33,0
17,419,3,41,1
17,420,1,34,0
17,421,1,122,0
17,422,1,60,0
17,422,2,114,0
17,422,3,159,1
17,423,1,60,0
17,423,2,114,0
17,423,3,159,1
17,424,1,101,0
17,424,2,53,0
17,424,3,92,1
17,425,1,106,0
17,425,2,84,0
17,425,3,138,1
17,426,1,106,0
17,426,2,84,0
17,426,3,138,1
17,427,1,50,0
17,427,2,103,0
17,427,3,7,1
17,428,1,56,0
17,428,2,103,0
17,428,3,7,1
17,429,1,26,0
17,430,1,15,0
17,430,2,105,0
17,430,3,153,1
17,431,1,7,0
17,431,2,20,0
17,431,3,51,1
17,432,1,47,0
17,432,2,20,0
17,432,3,128,1
17,433,1,26,0
17,434,1,1,0
17,434,2,106,0
17,434,3,51,1
17,435,1,1,0
17,435,2,106,0
17,435,3,51,1
17,436,1,26,0
17,436,2,85,0
17,436,3,134,1
17,437,1,26,0
17,437,2,85,0
17,437,3,134,1
17,438,1,5,0
17,438,2,69,0
17,438,3,155,1
17,439,1,43,0
17,439,2,111,0
17,439,3,101,1
17,440,1,30,0
17,440,2,32,0
17,440,3,132,1
17,441,1,51,0
17,441,2,77,0
17,441,3,145,1
17,442,1,46,0
17,442,3,151,1
17,443,1,8,0
17,443,3,24,1
17,444,1,8,0
17,444,3,24,1
17,445,1,8,0
17,445,3,24,1
17,446,1,53,0
17,446,2,47,0
17,446,3,82,1
17,447,1,80,0
17,447,2,39,0
17,447,3,158,1
17,448,1,80,0
17,448,2,39,0
17,448,3,154,1
17,449,1,45,0
17,449,3,159,1
17,450,1,45,0
17,450,3,159,1
17,451,1,4,0
17,451,2,97,0
17,451,3,51,1
17,452,1,4,0
17,452,2,97,0
17,452,3,51,1
17,453,1,107,0
17,453,2,87,0
17,453,3,143,1
17,454,1,107,0
17,454,2,87,0
17,454,3,143,1
17,455,1,26,0
17,456,1,33,0
17,456,2,114,0
17,456,3,41,1
17,457,1,33,0
17,457,2,114,0
17,457,3,41,1
17,458,1,33,0
17,458,2,11,0
17,458,3,41,1
17,459,1,117,0
17,459,3,43,1
17,460,1,117,0
17,460,3,43,1
17,461,1,46,0
17,461,3,124,1
17,462,1,42,0
17,462,2,5,0
17,462,3,148,1
17,463,1,20,0
17,463,2,12,0
17,463,3,13,1
