generation_id,move_id,type_id,quality_id,category_id,power,accuracy,pp,priority,min_hits,max_hits,infliction_id,infliction_percent,min_turns,max_turns,crit_stage,flinch_percent,effect,effect_percent,recoil_percent,heal_percent,target_id,z_move_id,z_base_power,z_power_effect,max_move_id,max_power
6,290,1,1,1,70,100,20,0,0,0,\N,30,0,0,0,0,197,\N,0,0,1,\N,\N,\N,\N,\N
6,291,11,1,1,80,100,10,0,0,0,\N,0,0,0,0,0,255,\N,0,0,1,\N,\N,\N,\N,\N
6,292,2,1,1,15,100,20,0,2,5,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,\N,\N
6,293,1,14,3,0,101,20,0,0,0,\N,0,0,0,0,0,213,\N,0,0,8,\N,\N,\N,\N,\N
6,294,7,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,321,\N,0,0,8,\N,\N,\N,\N,\N
6,295,14,7,2,70,100,5,0,0,0,\N,0,0,0,0,0,72,\N,0,0,1,\N,\N,\N,\N,\N
6,296,14,7,2,70,100,5,0,0,0,\N,0,0,0,0,0,71,\N,0,0,1,\N,\N,\N,\N,\N
6,297,3,3,3,0,100,15,0,0,0,\N,0,0,0,0,0,58,\N,0,0,1,\N,\N,\N,\N,\N
6,298,1,2,3,0,100,20,0,0,0,6,0,2,5,0,0,199,\N,0,0,5,\N,\N,\N,\N,\N
6,299,10,5,1,85,90,10,0,0,0,4,10,0,0,1,0,200,\N,0,0,1,\N,\N,\N,\N,\N
6,300,5,11,3,0,101,15,0,0,0,\N,0,0,0,0,0,201,\N,0,0,11,\N,\N,\N,\N,\N
6,301,15,1,1,30,90,20,0,0,0,\N,0,0,0,0,0,117,\N,0,0,1,\N,\N,\N,\N,\N
6,302,12,1,1,60,100,15,0,0,0,\N,0,0,0,0,30,31,\N,0,0,1,\N,\N,\N,\N,\N
6,303,1,4,3,0,101,10,0,0,0,\N,0,0,0,0,0,32,\N,0,50,8,\N,\N,\N,\N,\N
6,304,1,1,2,90,100,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,6,\N,\N,\N,\N,\N
6,305,4,5,1,50,100,15,0,0,0,5,50,15,15,0,0,202,\N,0,0,1,\N,\N,\N,\N,\N
6,306,1,7,1,75,95,10,0,0,0,\N,0,0,0,0,0,69,\N,0,0,1,\N,\N,\N,\N,\N
6,307,10,1,2,150,90,5,0,0,0,\N,0,0,0,0,0,80,\N,0,0,1,\N,\N,\N,\N,\N
6,308,11,1,2,150,90,5,0,0,0,\N,0,0,0,0,0,80,\N,0,0,1,\N,\N,\N,\N,\N
6,309,9,8,1,90,90,10,0,0,0,\N,0,0,0,0,0,139,\N,0,0,1,\N,\N,\N,\N,\N
6,310,8,1,1,30,100,15,0,0,0,\N,0,0,0,0,30,31,\N,0,0,1,\N,\N,\N,\N,\N
6,311,1,1,2,50,100,10,0,0,0,\N,0,0,0,0,0,203,\N,0,0,1,\N,\N,\N,\N,\N
6,312,12,14,3,0,101,5,0,0,0,\N,0,0,0,0,0,102,\N,0,0,7,\N,\N,\N,\N,\N
6,313,17,3,3,0,100,20,0,0,0,\N,0,0,0,0,0,62,\N,0,0,1,\N,\N,\N,\N,\N
6,314,3,1,2,60,95,25,0,0,0,\N,0,0,0,1,0,43,\N,0,0,6,\N,\N,\N,\N,\N
6,315,10,8,2,130,90,5,0,0,0,\N,0,0,0,0,0,204,\N,0,0,1,\N,\N,\N,\N,\N
6,316,1,2,3,0,101,40,0,0,0,17,0,0,0,0,0,113,\N,0,0,1,\N,\N,\N,\N,\N
6,317,6,7,1,60,95,15,0,0,0,\N,0,0,0,0,0,70,\N,0,0,1,\N,\N,\N,\N,\N
6,318,7,8,2,60,100,5,0,0,0,\N,0,0,0,0,0,140,\N,0,0,1,\N,\N,\N,\N,\N
6,319,9,3,3,0,85,40,0,0,0,\N,0,0,0,0,0,62,\N,0,0,1,\N,\N,\N,\N,\N
6,320,12,2,3,0,55,15,0,0,0,2,0,2,4,0,0,1,\N,0,0,1,\N,\N,\N,\N,\N
6,321,1,3,3,0,100,20,0,0,0,\N,0,0,0,0,0,205,\N,0,0,1,\N,\N,\N,\N,\N
6,322,14,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,206,\N,0,0,8,\N,\N,\N,\N,\N
6,323,11,1,2,150,100,5,0,0,0,\N,0,0,0,0,0,190,\N,0,0,6,\N,\N,\N,\N,\N
6,324,7,5,2,75,100,15,0,0,0,6,10,2,5,0,0,76,\N,0,0,1,\N,\N,\N,\N,\N
6,325,8,1,1,60,101,20,0,0,0,\N,0,0,0,0,0,17,\N,0,0,1,\N,\N,\N,\N,\N
6,326,14,1,2,80,100,20,0,0,0,\N,0,0,0,0,10,31,\N,0,0,1,\N,\N,\N,\N,\N
6,327,2,1,1,85,90,15,0,0,0,\N,0,0,0,0,0,207,\N,0,0,1,\N,\N,\N,\N,\N
6,328,5,5,1,35,85,15,0,0,0,8,100,5,6,0,0,42,\N,0,0,1,\N,\N,\N,\N,\N
6,329,15,10,2,1,30,5,0,0,0,\N,0,0,0,0,0,38,\N,0,0,1,\N,\N,\N,\N,\N
6,330,11,7,2,90,85,10,0,0,0,\N,0,0,0,0,0,73,\N,0,0,6,\N,\N,\N,\N,\N
6,331,12,1,1,25,100,30,0,2,5,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,\N,\N
6,332,3,1,1,60,101,20,0,0,0,\N,0,0,0,0,0,17,\N,0,0,1,\N,\N,\N,\N,\N
6,333,15,1,1,25,100,30,0,2,5,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,\N,\N
6,334,9,3,3,0,101,15,0,0,0,\N,0,0,0,0,0,51,\N,0,0,8,\N,\N,\N,\N,\N
6,335,1,14,3,0,101,5,0,0,0,\N,0,0,0,0,0,106,\N,0,0,1,\N,\N,\N,\N,\N
6,336,1,3,3,0,101,40,0,0,0,\N,0,0,0,0,0,10,\N,0,0,8,\N,\N,\N,\N,\N
6,337,16,1,1,80,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
6,338,12,1,2,150,90,5,0,0,0,\N,0,0,0,0,0,80,\N,0,0,1,\N,\N,\N,\N,\N
6,339,2,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,208,\N,0,0,8,\N,\N,\N,\N,\N
6,340,3,5,1,85,85,5,0,0,0,1,30,0,0,0,0,263,\N,0,0,1,\N,\N,\N,\N,\N
6,341,5,7,2,55,95,15,0,0,0,\N,0,0,0,0,0,70,\N,0,0,1,\N,\N,\N,\N,\N
6,342,4,5,1,50,100,25,0,0,0,5,10,0,0,1,0,209,\N,0,0,1,\N,\N,\N,\N,\N
6,343,1,1,1,60,100,25,0,0,0,\N,0,0,0,0,0,105,\N,0,0,1,\N,\N,\N,\N,\N
6,344,13,5,1,120,100,15,0,0,0,1,10,0,0,0,0,262,\N,-33,0,1,\N,\N,\N,\N,\N
6,345,12,1,2,60,101,20,0,0,0,\N,0,0,0,0,0,17,\N,0,0,1,\N,\N,\N,\N,\N
6,346,11,11,3,0,101,15,0,0,0,\N,0,0,0,0,0,210,\N,0,0,11,\N,\N,\N,\N,\N
6,347,14,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,211,\N,0,0,8,\N,\N,\N,\N,\N
6,348,12,1,1,90,100,15,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,\N
6,349,16,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,212,\N,0,0,8,\N,\N,\N,\N,\N
6,350,6,1,1,25,90,10,0,2,5,\N,0,0,0,0,0,29,\N,0,0,1,\N,\N,\N,\N,\N
6,351,13,1,2,60,101,20,0,0,0,\N,0,0,0,0,0,17,\N,0,0,1,\N,\N,\N,\N,\N
6,352,11,5,2,60,100,20,0,0,0,6,20,2,5,0,0,76,\N,0,0,1,\N,\N,\N,\N,\N
6,353,9,14,2,140,100,5,0,0,0,\N,0,0,0,0,0,148,\N,0,0,1,\N,\N,\N,\N,\N
6,354,14,8,2,140,90,5,0,0,0,\N,0,0,0,0,0,204,\N,0,0,1,\N,\N,\N,\N,\N
6,355,3,4,3,0,101,10,0,0,0,\N,0,0,0,0,0,214,\N,0,50,8,\N,\N,\N,\N,\N
6,356,14,11,3,0,101,5,0,0,0,\N,0,0,0,0,0,215,\N,0,0,11,\N,\N,\N,\N,\N
6,357,14,2,3,0,101,40,0,0,0,17,0,0,0,0,0,216,\N,0,0,1,\N,\N,\N,\N,\N
6,358,2,1,1,70,100,10,0,0,0,\N,0,0,0,0,0,217,\N,0,0,1,\N,\N,\N,\N,\N
6,359,2,8,1,100,90,10,0,0,0,\N,0,0,0,0,0,218,\N,0,0,1,\N,\N,\N,\N,\N
6,360,9,1,1,1,100,5,0,0,0,\N,0,0,0,0,0,219,\N,0,0,1,\N,\N,\N,\N,\N
6,361,14,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,220,\N,0,0,8,\N,\N,\N,\N,\N
6,362,11,1,2,65,100,10,0,0,0,\N,0,0,0,0,0,221,\N,0,0,1,\N,\N,\N,\N,\N
6,363,1,1,1,1,100,15,0,0,0,\N,0,0,0,0,0,222,\N,0,0,1,\N,\N,\N,\N,\N
6,364,1,1,1,30,100,10,2,0,0,\N,0,0,0,0,0,223,\N,0,0,1,\N,\N,\N,\N,\N
6,365,3,1,1,60,100,20,0,0,0,\N,0,0,0,0,0,224,\N,0,0,1,\N,\N,\N,\N,\N
6,366,3,12,3,0,101,15,0,0,0,\N,0,0,0,0,0,225,\N,0,0,13,\N,\N,\N,\N,\N
6,367,1,14,3,0,101,30,0,0,0,\N,0,0,0,0,0,226,\N,0,0,2,\N,\N,\N,\N,\N
6,368,9,1,1,1,100,10,0,0,0,\N,0,0,0,0,0,227,\N,0,0,14,\N,\N,\N,\N,\N
6,369,7,1,1,70,100,20,0,0,0,\N,0,0,0,0,0,228,\N,0,0,1,\N,\N,\N,\N,\N
6,370,2,8,1,120,100,5,0,0,0,\N,0,0,0,0,0,229,\N,0,0,1,\N,\N,\N,\N,\N
6,371,17,1,1,50,100,10,0,0,0,\N,0,0,0,0,0,230,\N,0,0,1,\N,\N,\N,\N,\N
6,372,17,1,1,60,100,10,0,0,0,\N,0,0,0,0,0,231,\N,0,0,1,\N,\N,\N,\N,\N
6,373,17,2,3,0,100,15,0,0,0,19,0,5,5,0,0,232,\N,0,0,1,\N,\N,\N,\N,\N
6,374,17,1,1,1,100,10,0,0,0,\N,0,0,0,0,0,233,\N,0,0,1,\N,\N,\N,\N,\N
6,375,14,14,3,0,100,10,0,0,0,\N,0,0,0,0,0,234,\N,0,0,1,\N,\N,\N,\N,\N
6,376,1,1,2,1,101,5,0,0,0,\N,0,0,0,0,0,235,\N,0,0,1,\N,\N,\N,\N,\N
6,377,14,2,3,0,100,15,0,0,0,15,0,5,5,0,0,236,\N,0,0,6,\N,\N,\N,\N,\N
6,378,1,1,2,1,100,5,0,0,0,\N,0,0,0,0,0,237,\N,0,0,1,\N,\N,\N,\N,\N
6,379,14,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,238,\N,0,0,8,\N,\N,\N,\N,\N
6,380,4,14,3,0,100,10,0,0,0,\N,0,0,0,0,0,239,\N,0,0,1,\N,\N,\N,\N,\N
6,381,1,12,3,0,101,30,0,0,0,\N,0,0,0,0,0,240,\N,0,0,13,\N,\N,\N,\N,\N
6,382,1,1,3,1,101,20,0,0,0,\N,0,0,0,0,0,241,\N,0,0,4,\N,\N,\N,\N,\N
6,383,1,14,3,0,101,20,0,0,0,\N,0,0,0,0,0,242,\N,0,0,8,\N,\N,\N,\N,\N
6,384,14,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,243,\N,0,0,1,\N,\N,\N,\N,\N
6,385,14,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,244,\N,0,0,1,\N,\N,\N,\N,\N
6,386,17,1,1,1,100,5,0,0,0,\N,0,0,0,0,0,245,\N,0,0,1,\N,\N,\N,\N,\N
6,387,1,1,1,140,100,5,0,0,0,\N,0,0,0,0,0,246,\N,0,0,1,\N,\N,\N,\N,\N
6,388,12,14,3,0,100,10,0,0,0,\N,0,0,0,0,0,247,\N,0,0,1,\N,\N,\N,\N,\N
6,389,17,1,1,80,100,5,1,0,0,\N,0,0,0,0,0,248,\N,0,0,1,\N,\N,\N,\N,\N
6,390,4,12,3,0,101,20,0,0,0,\N,0,0,0,0,0,249,\N,0,0,12,\N,\N,\N,\N,\N
6,391,14,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,250,\N,0,0,1,\N,\N,\N,\N,\N
6,392,11,14,3,0,101,20,0,0,0,\N,0,0,0,0,0,251,\N,0,0,8,\N,\N,\N,\N,\N
6,393,13,14,3,0,101,10,0,0,0,\N,0,5,5,0,0,252,\N,0,0,8,\N,\N,\N,\N,\N
6,394,10,5,1,120,100,15,0,0,0,4,10,0,0,0,0,253,\N,-33,0,1,\N,\N,\N,\N,\N
6,395,2,5,1,60,100,10,0,0,0,1,30,0,0,0,0,6,\N,0,0,1,\N,\N,\N,\N,\N
6,396,2,1,2,80,101,20,0,0,0,\N,0,0,0,0,0,17,\N,0,0,1,\N,\N,\N,\N,\N
6,397,6,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,52,\N,0,0,8,\N,\N,\N,\N,\N
6,398,4,5,1,80,100,20,0,0,0,5,30,0,0,0,0,2,\N,0,0,1,\N,\N,\N,\N,\N
6,399,17,1,2,80,100,15,0,0,0,\N,0,0,0,0,20,31,\N,0,0,1,\N,\N,\N,\N,\N
6,400,17,1,1,70,100,15,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,\N
6,401,11,1,1,90,90,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
6,402,12,1,1,80,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
6,403,3,1,2,75,95,15,0,0,0,\N,0,0,0,0,30,31,\N,0,0,1,\N,\N,\N,\N,\N
6,404,7,1,1,80,100,15,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
6,405,7,7,2,90,100,10,0,0,0,\N,0,0,0,0,0,72,\N,0,0,1,\N,\N,\N,\N,\N
6,406,16,1,2,85,100,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
6,407,16,1,1,100,75,10,0,0,0,\N,0,0,0,0,20,31,\N,0,0,1,\N,\N,\N,\N,\N
6,408,6,1,2,80,100,20,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
6,409,2,9,1,75,100,10,0,0,0,\N,0,0,0,0,0,3,\N,50,0,1,\N,\N,\N,\N,\N
6,410,2,1,2,40,100,30,1,0,0,\N,0,0,0,0,0,103,\N,0,0,1,\N,\N,\N,\N,\N
6,411,2,7,2,120,70,5,0,0,0,\N,0,0,0,0,0,72,\N,0,0,1,\N,\N,\N,\N,\N
6,412,12,7,2,90,100,10,0,0,0,\N,0,0,0,0,0,72,\N,0,0,1,\N,\N,\N,\N,\N
6,413,3,1,1,120,100,15,0,0,0,\N,0,0,0,0,0,198,\N,-33,0,1,\N,\N,\N,\N,\N
6,414,5,7,2,90,100,10,0,0,0,\N,0,0,0,0,0,72,\N,0,0,1,\N,\N,\N,\N,\N
6,415,17,14,3,0,100,10,0,0,0,\N,0,0,0,0,0,177,\N,0,0,1,\N,\N,\N,\N,\N
6,416,1,1,1,150,90,5,0,0,0,\N,0,0,0,0,0,80,\N,0,0,1,\N,\N,\N,\N,\N
6,417,17,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,53,\N,0,0,8,\N,\N,\N,\N,\N
6,418,9,1,1,40,100,30,1,0,0,\N,0,0,0,0,0,103,\N,0,0,1,\N,\N,\N,\N,\N
6,419,15,1,1,60,100,10,-4,0,0,\N,0,0,0,0,0,185,\N,0,0,1,\N,\N,\N,\N,\N
6,420,15,1,1,40,100,30,1,0,0,\N,0,0,0,0,0,103,\N,0,0,1,\N,\N,\N,\N,\N
6,421,8,1,1,70,100,15,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,\N
6,422,13,5,1,65,95,15,0,0,0,1,10,0,0,0,10,275,\N,0,0,1,\N,\N,\N,\N,\N
6,423,15,5,1,65,95,15,0,0,0,3,10,0,0,0,10,274,\N,0,0,1,\N,\N,\N,\N,\N
6,424,10,5,1,65,95,15,0,0,0,4,10,0,0,0,10,273,\N,0,0,1,\N,\N,\N,\N,\N
6,425,8,1,1,40,100,30,1,0,0,\N,0,0,0,0,0,103,\N,0,0,1,\N,\N,\N,\N,\N
6,426,5,7,2,65,85,10,0,0,0,\N,0,0,0,0,0,73,\N,0,0,1,\N,\N,\N,\N,\N
6,427,14,1,1,70,100,20,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,\N
6,428,14,1,1,80,90,15,0,0,0,\N,0,0,0,0,20,31,\N,0,0,1,\N,\N,\N,\N,\N
6,429,9,7,2,65,85,10,0,0,0,\N,0,0,0,0,0,73,\N,0,0,1,\N,\N,\N,\N,\N
6,430,9,7,2,80,100,10,0,0,0,\N,0,0,0,0,0,72,\N,0,0,1,\N,\N,\N,\N,\N
6,431,1,5,1,90,85,20,0,0,0,6,20,2,5,0,0,76,\N,0,0,1,\N,\N,\N,\N,\N
6,432,3,14,3,0,101,15,0,0,0,\N,0,0,0,0,0,258,\N,0,0,1,\N,\N,\N,\N,\N
6,433,14,11,3,0,101,5,-7,0,0,\N,0,0,0,0,0,259,\N,0,0,11,\N,\N,\N,\N,\N
6,434,16,8,2,130,90,5,0,0,0,\N,0,0,0,0,0,204,\N,0,0,1,\N,\N,\N,\N,\N
6,435,13,5,2,80,100,15,0,0,0,1,30,0,0,0,0,6,\N,0,0,5,\N,\N,\N,\N,\N
6,436,10,5,2,80,100,15,0,0,0,4,30,0,0,0,0,4,\N,0,0,5,\N,\N,\N,\N,\N
6,437,12,8,2,130,90,5,0,0,0,\N,0,0,0,0,0,204,\N,0,0,1,\N,\N,\N,\N,\N
6,438,12,1,1,120,85,10,0,0,0,\N,0,0,0,0,0,0,\N,0,0,1,\N,\N,\N,\N,\N
6,439,6,1,1,150,90,5,0,0,0,\N,0,0,0,0,0,80,\N,0,0,1,\N,\N,\N,\N,\N
6,440,4,5,1,70,100,20,0,0,0,5,10,0,0,1,0,209,\N,0,0,1,\N,\N,\N,\N,\N
6,441,4,5,1,120,80,5,0,0,0,5,30,0,0,0,0,2,\N,0,0,1,\N,\N,\N,\N,\N
6,442,9,1,1,80,100,15,0,0,0,\N,0,0,0,0,30,31,\N,0,0,1,\N,\N,\N,\N,\N
6,443,9,1,1,60,101,20,0,0,0,\N,0,0,0,0,0,17,\N,0,0,1,\N,\N,\N,\N,\N
6,444,6,1,1,100,80,5,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,\N
6,445,1,3,3,0,100,20,0,0,0,\N,0,0,0,0,0,265,\N,0,0,6,\N,\N,\N,\N,\N
6,446,6,12,3,0,101,20,0,0,0,\N,0,0,0,0,0,266,\N,0,0,12,\N,\N,\N,\N,\N
6,447,12,1,2,1,100,20,0,0,0,\N,0,0,0,0,0,196,\N,0,0,1,\N,\N,\N,\N,\N
6,448,3,5,2,65,100,20,0,0,0,6,100,2,5,0,0,267,\N,0,0,1,\N,\N,\N,\N,\N
6,449,1,1,2,100,100,10,0,0,0,\N,0,0,0,0,0,268,\N,0,0,1,\N,\N,\N,\N,\N
6,450,7,1,1,60,100,20,0,0,0,\N,0,0,0,0,0,224,\N,0,0,1,\N,\N,\N,\N,\N
6,451,13,8,2,50,90,10,0,0,0,\N,0,0,0,0,0,276,\N,0,0,1,\N,\N,\N,\N,\N
6,452,12,1,1,120,100,15,0,0,0,\N,0,0,0,0,0,198,\N,-33,0,1,\N,\N,\N,\N,\N
6,453,11,1,1,40,100,20,1,0,0,\N,0,0,0,0,0,103,\N,0,0,1,\N,\N,\N,\N,\N
6,454,7,1,1,90,100,15,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,\N
6,455,7,3,3,0,101,10,0,0,0,\N,0,0,0,0,0,206,\N,0,0,8,\N,\N,\N,\N,\N
6,456,7,4,3,0,101,10,0,0,0,\N,0,0,0,0,0,32,\N,0,50,8,\N,\N,\N,\N,\N
6,457,6,1,1,150,80,5,0,0,0,\N,0,0,0,0,0,269,\N,-50,0,1,\N,\N,\N,\N,\N
6,458,1,1,1,35,90,10,0,2,2,\N,0,0,0,0,0,44,\N,0,0,1,\N,\N,\N,\N,\N
6,459,16,1,2,150,90,5,0,0,0,\N,0,0,0,0,0,80,\N,0,0,1,\N,\N,\N,\N,\N
6,460,16,1,2,100,95,5,0,0,0,\N,0,0,0,1,0,43,\N,0,0,1,\N,\N,\N,\N,\N
6,461,14,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,270,\N,0,0,8,\N,\N,\N,\N,\N
6,462,1,1,1,1,100,5,0,0,0,\N,0,0,0,0,0,237,\N,0,0,1,\N,\N,\N,\N,\N
6,463,10,5,2,100,75,5,0,0,0,8,100,5,6,0,0,42,\N,0,0,1,\N,\N,\N,\N,\N
6,464,17,2,3,0,80,10,0,0,0,2,0,2,4,0,0,1,\N,0,0,6,\N,\N,\N,\N,\N
6,465,12,7,2,120,85,5,0,0,0,\N,0,0,0,0,0,271,\N,0,0,1,\N,\N,\N,\N,\N
6,466,8,8,2,60,100,5,0,0,0,\N,10,0,0,0,0,140,\N,0,0,1,\N,\N,\N,\N,\N
6,467,8,1,1,120,100,5,0,0,0,\N,0,0,0,0,0,272,\N,0,0,1,\N,\N,\N,\N,\N
6,468,17,3,3,0,101,15,0,0,0,\N,0,0,0,0,0,277,\N,0,0,8,\N,\N,\N,\N,\N
6,469,6,12,3,0,101,10,3,0,0,\N,0,0,0,0,0,278,\N,0,0,13,\N,\N,\N,\N,\N
6,470,14,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,279,\N,0,0,1,\N,\N,\N,\N,\N
6,471,14,14,3,0,101,10,0,0,0,\N,0,0,0,0,0,280,\N,0,0,1,\N,\N,\N,\N,\N
6,472,14,11,3,0,101,10,0,0,0,\N,0,0,0,0,0,281,\N,0,0,11,\N,\N,\N,\N,\N
6,473,14,1,2,80,100,10,0,0,0,\N,0,0,0,0,0,282,\N,0,0,1,\N,\N,\N,\N,\N
6,474,4,1,2,65,100,10,0,0,0,\N,0,0,0,0,0,283,\N,0,0,1,\N,\N,\N,\N,\N
6,475,9,3,3,0,101,15,0,0,0,\N,0,0,0,0,0,284,\N,0,0,8,\N,\N,\N,\N,\N
6,476,7,14,3,0,101,20,2,0,0,\N,0,0,0,0,0,172,\N,0,0,8,\N,\N,\N,\N,\N
6,477,14,2,3,0,101,15,0,0,0,101,0,3,3,0,0,285,\N,0,0,1,\N,\N,\N,\N,\N
6,478,14,11,3,0,101,10,0,0,0,\N,0,0,0,0,0,286,\N,0,0,11,\N,\N,\N,\N,\N
6,479,6,1,1,50,100,15,0,0,0,101,100,0,0,0,0,287,\N,0,0,1,\N,\N,\N,\N,\N
6,480,2,1,1,60,100,10,0,0,0,\N,0,0,0,6,0,288,\N,0,0,1,\N,\N,\N,\N,\N
6,481,10,1,2,70,100,15,0,0,0,\N,0,0,0,0,0,289,\N,0,0,1,\N,\N,\N,\N,\N
6,482,4,5,2,95,100,10,0,0,0,5,10,0,0,0,0,2,\N,0,0,5,\N,\N,\N,\N,\N
6,483,7,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,290,\N,0,0,8,\N,\N,\N,\N,\N
6,484,9,1,1,1,100,10,0,0,0,\N,0,0,0,0,0,291,\N,0,0,1,\N,\N,\N,\N,\N
6,485,14,1,2,120,100,10,0,0,0,\N,0,0,0,0,0,292,\N,0,0,5,\N,\N,\N,\N,\N
6,486,13,1,2,1,100,10,0,0,0,\N,0,0,0,0,0,293,\N,0,0,1,\N,\N,\N,\N,\N
6,487,11,14,3,0,100,20,0,0,0,\N,0,0,0,0,0,294,\N,0,0,1,\N,\N,\N,\N,\N
6,488,10,8,1,50,100,20,0,0,0,\N,0,0,0,0,0,295,\N,0,0,1,\N,\N,\N,\N,\N
6,489,4,3,3,0,101,20,0,0,0,\N,0,0,0,0,0,322,\N,0,0,8,\N,\N,\N,\N,\N
6,490,2,7,1,65,100,20,0,0,0,\N,0,0,0,0,0,20,\N,0,0,1,\N,\N,\N,\N,\N
6,491,4,7,2,40,100,20,0,0,0,\N,0,0,0,0,0,296,\N,0,0,1,\N,\N,\N,\N,\N
6,492,17,1,1,95,100,15,0,0,0,\N,0,0,0,0,0,297,\N,0,0,1,\N,\N,\N,\N,\N
6,493,1,14,3,0,100,15,0,0,0,\N,0,0,0,0,0,298,\N,0,0,1,\N,\N,\N,\N,\N
6,494,1,14,3,0,100,15,0,0,0,\N,0,0,0,0,0,299,\N,0,0,1,\N,\N,\N,\N,\N
6,495,1,14,3,0,101,15,0,0,0,\N,0,0,0,0,0,300,\N,0,0,1,\N,\N,\N,\N,\N
6,496,1,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,301,\N,0,0,1,\N,\N,\N,\N,\N
6,497,1,1,2,40,100,15,0,0,0,\N,0,0,0,0,0,302,\N,0,0,1,\N,\N,\N,\N,\N
6,498,1,1,1,70,100,20,0,0,0,\N,0,0,0,0,0,303,\N,0,0,1,\N,\N,\N,\N,\N
6,499,4,1,2,50,101,15,0,0,0,\N,0,0,0,0,0,304,\N,0,0,1,\N,\N,\N,\N,\N
6,500,14,1,2,20,100,10,0,0,0,\N,0,0,0,0,0,305,\N,0,0,1,\N,\N,\N,\N,\N
6,501,2,12,3,0,101,15,3,0,0,\N,0,0,0,0,0,306,\N,0,0,13,\N,\N,\N,\N,\N
6,502,14,14,3,0,101,15,1,0,0,\N,0,0,0,0,0,307,\N,0,0,8,\N,\N,\N,\N,\N
6,503,11,5,2,80,100,15,0,0,0,4,30,0,0,0,0,4,\N,0,0,1,\N,\N,\N,\N,\N
6,504,1,14,3,0,101,15,0,0,0,\N,0,0,0,0,0,308,\N,0,0,8,\N,\N,\N,\N,\N
6,505,14,4,3,0,101,10,0,0,0,\N,0,0,0,0,0,309,\N,0,50,1,\N,\N,\N,\N,\N
6,506,8,1,2,65,100,10,0,0,0,\N,0,0,0,0,0,310,\N,0,0,1,\N,\N,\N,\N,\N
6,507,3,1,1,60,100,10,0,0,0,\N,0,0,0,0,0,311,\N,0,0,1,\N,\N,\N,\N,\N
6,508,9,3,3,0,101,10,0,0,0,\N,0,0,0,0,0,312,\N,0,0,8,\N,\N,\N,\N,\N
6,509,2,1,1,60,90,10,-6,0,0,\N,0,0,0,0,0,313,\N,0,0,1,\N,\N,\N,\N,\N
6,510,10,1,2,60,100,15,0,0,0,\N,0,0,0,0,0,314,\N,0,0,6,\N,\N,\N,\N,\N
6,511,17,14,3,0,100,15,0,0,0,\N,0,0,0,0,0,315,\N,0,0,1,\N,\N,\N,\N,\N
6,512,3,1,1,55,100,15,0,0,0,\N,0,0,0,0,0,317,\N,0,0,1,\N,\N,\N,\N,\N
6,513,1,14,3,0,101,15,0,0,0,\N,0,0,0,0,0,318,\N,0,0,1,\N,\N,\N,\N,\N
6,514,1,1,1,70,100,5,0,0,0,\N,0,0,0,0,0,319,\N,0,0,1,\N,\N,\N,\N,\N
6,515,2,1,2,1,100,5,0,0,0,\N,0,0,0,0,0,320,\N,0,0,1,\N,\N,\N,\N,\N
6,516,1,14,3,0,101,15,0,0,0,\N,0,0,0,0,0,323,\N,0,0,1,\N,\N,\N,\N,\N
