version_group_id,move_id,stat_id,stages,percent
25,134,6,-1,0
25,145,4,-1,10
25,148,6,-1,0
25,151,3,2,0
25,159,2,1,0
25,178,4,-2,0
25,184,4,-2,0
25,189,6,-1,100
25,190,6,-1,50
25,196,4,-1,100
25,204,2,-2,0
25,207,2,2,0
25,211,3,1,10
25,229,4,1,100
25,230,7,-2,0
25,231,3,-1,30
25,232,2,1,10
25,242,3,-1,20
25,246,2,1,10
25,246,3,1,10
25,246,4,1,10
25,246,8,1,10
25,246,9,1,10
25,247,9,-1,20
25,249,3,-1,50
25,254,3,1,0
25,254,9,1,0
25,260,8,1,0
25,262,2,-2,0
25,262,8,-2,0
25,268,9,1,0
25,276,2,-1,100
25,276,3,-1,100
25,294,8,3,0
25,295,9,-1,50
25,296,8,-1,50
25,297,2,-2,0
25,306,3,-1,50
25,309,2,1,20
25,313,9,-2,0
25,315,8,-2,100
25,317,4,-1,100
25,318,2,1,10
25,318,3,1,10
25,318,4,1,10
25,318,8,1,10
25,318,9,1,10
25,319,9,-2,0
25,321,2,-1,0
25,321,3,-1,0
25,322,3,1,0
25,322,9,1,0
25,330,6,-1,30
25,334,3,2,0
25,336,2,1,0
25,339,2,1,0
25,339,3,1,0
25,341,4,-1,100
25,347,8,1,0
25,347,9,1,0
25,349,2,1,0
25,349,4,1,0
25,354,8,-2,100
25,359,4,-1,100
25,370,3,-1,100
25,370,9,-1,100
25,397,4,2,0
25,405,9,-1,10
25,411,9,-1,10
25,412,9,-1,10
25,414,9,-1,10
25,417,8,2,0
25,426,6,-1,30
25,429,6,-1,30
25,430,9,-1,10
25,432,7,-1,0
25,434,8,-2,100
25,437,8,-2,100
25,445,8,-2,0
25,451,8,1,70
25,455,3,1,0
25,455,9,1,0
25,465,9,-2,40
25,466,2,1,10
25,466,3,1,10
25,466,4,1,10
25,466,8,1,10
25,466,9,1,10
25,468,2,1,0
25,468,6,1,0
25,475,4,2,0
25,483,4,1,0
25,483,8,1,0
25,483,9,1,0
25,488,4,1,100
25,489,2,1,0
25,489,3,1,0
25,489,6,1,0
25,490,4,-1,100
25,491,9,-2,100
25,504,2,2,100
25,504,3,-1,100
25,504,4,2,100
25,504,8,2,100
25,504,9,-1,100
25,508,2,1,0
25,508,4,2,0
25,522,8,-1,100
25,523,4,-1,100
25,526,2,1,0
25,526,8,1,0
25,527,4,-1,100
25,534,3,-1,50
25,536,6,-1,50
25,538,3,3,0
25,539,6,-1,40
25,549,4,-1,100
25,552,8,1,50
25,555,8,-1,100
25,557,3,-1,100
25,557,4,-1,100
25,557,9,255,100
25,563,2,1,100
25,563,8,1,100
25,568,2,-1,100
25,568,8,-1,100
25,575,2,-1,100
25,575,8,-1,100
25,579,3,1,100
25,583,2,-1,10
25,585,8,-1,30
25,589,2,-1,100
25,590,8,-1,100
25,591,3,2,50
25,595,8,-1,100
25,597,9,1,0
25,598,8,-2,0
25,599,2,-1,100
25,599,4,255,100
25,599,8,-1,100
25,601,4,2,0
25,601,8,2,0
25,601,9,2,0
25,602,3,1,0
25,602,9,1,0
25,608,2,-1,0
25,612,2,1,100
25,620,3,-1,100
25,620,9,-1,100
25,621,3,-1,100
25,665,4,-1,100
25,668,2,-1,100
25,672,4,-1,100
25,674,2,1,0
25,674,8,1,0
25,679,2,-1,100
25,680,3,-1,100
25,688,2,-1,100
25,691,3,-1,100
25,702,2,2,100
25,702,3,2,100
25,702,4,2,100
25,702,8,2,100
25,702,9,2,100
25,705,8,-2,100
25,708,3,-1,20
25,710,3,-1,20
25,715,2,-1,100
25,715,8,-1,100
25,728,2,1,100
25,728,3,1,100
25,728,4,1,100
25,728,8,1,100
25,728,9,1,100
25,729,7,1,100
25,747,3,2,100
25,748,2,1,100
25,748,3,1,100
25,748,4,1,100
25,748,8,1,100
25,748,9,1,100
25,749,4,-1,100
25,775,2,1,100
25,775,3,1,100
25,775,4,1,100
25,775,8,1,100
25,775,9,1,100
25,777,2,2,100
25,777,8,2,100
25,778,4,-1,100
25,783,4,1,100
25,784,2,-1,100
25,787,9,-1,100
25,788,3,-1,100
25,789,8,-1,100
25,799,3,-1,0
25,799,4,1,0
25,800,8,1,0
25,806,8,-1,100
25,811,2,1,100
25,811,3,1,100
25,823,3,-1,100
25,828,3,1,100
25,831,2,-1,30
25,832,8,1,100
25,837,2,1,100
25,837,3,1,100
25,837,4,1,100
25,838,3,-1,100
25,838,9,-1,100
25,840,4,1,100
25,841,2,-1,100
25,842,3,2,100
25,843,3,-1,50
25,846,4,-1,30
25,850,8,1,100
25,850,9,1,100
25,855,9,-2,100
25,858,2,2,100
25,858,3,-2,100
25,859,4,-2,100
25,868,2,2,100
25,868,4,2,100
25,868,8,2,100
25,871,8,1,100
25,872,4,1,100
25,874,8,-1,100
25,884,4,-1,100
25,885,4,1,100
25,886,2,-1,100
25,890,3,-1,100
25,890,9,-1,100
25,905,8,1,0
25,10068,2,-1,100
25,10068,8,-1,100
