generation_id,language_id,ability_id,description
7,7,28,"자신이 걸린\n독이나 마비, 화상을\n상대에게 옮긴다."
7,7,29,상대 기술이나 특성으로\n능력을 떨어뜨릴 수 없다.
7,7,30,지닌 포켓몬으로 돌아오면\n상태 이상이 회복된다.
7,7,31,전기타입의 기술을 자신에게\n끌어모아 데미지를 받지 않고\n특수공격을 올린다.
7,7,32,하늘의 은총 덕분에\n기술의 추가 효과가 나오기 쉽다.
7,7,33,비가 오는 날씨일 때\n스피드가 올라간다.
7,7,34,날씨가 맑을 때\n스피드가 올라간다.
7,7,35,주변을 밝게 하는 것으로\n야생 포켓몬과\n만나기 쉬워진다.
7,7,36,등장했을 때\n상대의 특성을 트레이스해서\n같은 특성이 된다.
7,7,37,물리공격의\n위력이 2배가 된다.
7,7,38,자신과 접촉한 상대를\n독 상태로 만들 때가 있다.
7,7,39,단련한 정신으로 인하여\n상대의 공격에 풀죽지 않는다.
7,7,40,뜨거운 마그마를 몸에 둘러서\n얼음 상태가 되지 않는다.
7,7,41,물의 베일을 몸에 둘러서\n화상 상태가 되지 않는다.
7,7,42,강철타입의 포켓몬을\n자력으로 끌어모아\n도망칠 수 없게 한다.
7,7,43,소리를 차단하는 것으로\n소리 공격을 받지 않는다.
7,7,44,비가 오는 날씨일 때\n조금씩 HP를 회복한다.
7,7,45,등장했을 때\n날씨를 모래바람으로 만든다.
7,7,46,프레셔를 줘서\n상대가 쓰는 기술의 PP를\n많이 줄인다.
7,7,47,두꺼운 지방으로 보호되고 있어\n불꽃타입과 얼음타입의\n기술의 데미지를 반감시킨다.
7,7,48,잠듦 상태가 되어도\n2배 스피드로\n깨어날 수 있다.
7,7,49,자신과 접촉한 상대를\n화상 상태로 만들 때가 있다.
7,7,50,야생 포켓몬으로부터\n반드시 도망칠 수 있다.
7,7,51,날카로운 눈 덕분에\n명중률이 떨어지지 않는다.
7,7,52,힘이 자랑인 집게를 가지고 있어\n상대가 공격을 떨어뜨리지 못한다.
7,7,53,상대가 사용한 도구를\n주워올 때가 있다.\n모험 중에도 주워온다.
7,7,54,기술을 사용하면\n다음 턴은 쉰다.
7,7,55,자신의 공격이 높아지지만\n명중률이 떨어진다.
7,7,56,자신과 접촉한 상대를\n헤롱헤롱 상태로 만들 때가 있다.
7,7,57,플러스나 마이너스의 특성을 가진\n포켓몬이 동료에 있으면\n자신의 특수공격이 올라간다.
7,7,58,플러스나 마이너스의 특성을 가진\n포켓몬이 동료에 있으면\n자신의 특수공격이 올라간다.
7,7,59,"날씨의 영향을 받아\n물타입, 불꽃타입, 얼음타입 중\n하나로 변화한다."
7,7,60,점착질의 몸에\n도구가 달라붙어 있어\n상대에게 도구를 뺏기지 않는다.
7,7,61,몸의 껍질을 벗어 던져\n상태 이상을\n회복할 때가 있다.
7,7,62,상태 이상이 되면\n근성을 보여서\n공격이 올라간다.
7,7,63,상태 이상이 되면\n이상한 비늘이 반응해서\n방어가 올라간다.
7,7,64,해감액을 흡수한 상대는\n강렬한 악취로\n데미지를 받아 HP가 줄어든다.
7,7,65,HP가 줄었을 때\n풀타입 기술의\n위력이 올라간다.
7,7,66,HP가 줄었을 때\n불꽃타입 기술의\n위력이 올라간다.
7,7,67,HP가 줄었을 때\n물타입 기술의\n위력이 올라간다.
7,7,68,HP가 줄었을 때\n벌레타입 기술의\n위력이 올라간다.
7,7,69,반동을 받는 기술을 사용해도\nHP가 줄지 않는다.
7,7,70,등장했을 때\n날씨를 맑음으로 만든다.
7,7,71,배틀에서 상대를\n도망칠 수 없게 한다.
7,7,72,의기양양해져서\n잠듦 상태가 되지 않는다.
7,7,73,하얀 연기의 보호를 받아\n상대가 능력을 떨어뜨릴 수 없다.
7,7,74,요가의 힘으로\n물리공격의 위력이\n2배가 된다.
7,7,75,단단한 껍질의 보호를 받아\n상대의 공격이\n급소에 맞지 않는다.
7,7,76,모든 날씨의 영향이\n없어진다.
7,7,77,혼란 상태일 때는\n회피율이 올라간다.
7,7,78,전기타입의 기술을 받으면\n데미지를 받지 않고\n스피드가 올라간다.
7,7,79,성별이 같으면\n투쟁심을 불태워 강해진다.\n성별이 다르면 약해진다.
7,7,80,풀죽을 때마다\n불굴의 마음을 불태워\n스피드가 올라간다.
7,7,81,날씨가 싸라기눈일 때\n회피율이 올라간다.
7,7,82,HP가 줄어들면 먹을\n나무열매를 HP가\n절반일 때 먹어버린다.
7,7,83,급소에 공격이 맞으면\n크게 분노해 공격력이\n최대가 된다.
7,7,84,지니던 도구가 없어지면\n스피드가 올라간다.
7,7,85,내열인 몸으로 인해\n불꽃타입 공격의\n데미지를 반감한다.
7,7,86,능력 변화가\n평소의 2배가 된다.
7,7,87,비가 오는 날씨나 물타입의\n기술로 HP가 회복되고\n맑을 때나 불꽃타입의 기술로는 줄어든다.
7,7,88,상대의 방어와 특수방어를 비교해서\n낮은 쪽 능력에 맞춰서\n자신의 공격이나 특수공격을 올린다.
7,7,89,펀치를 사용하는 기술의\n위력이 올라간다.
7,7,90,독 상태가 되면\nHP가 줄지 않고 증가한다.
7,7,91,자신과 같은 타입의\n기술 위력이 올라간다.
7,7,92,연속 기술을 사용하면 항상\n최고 횟수를 사용할 수 있다.
7,7,93,비가 오는 날씨일 때\n상태 이상이 회복된다.
7,7,94,날씨가 맑으면\n특수공격이 올라가지만\n매 턴 HP가 줄어든다.
7,7,95,상태 이상이 되면\n스피드가 올라간다.
7,7,96,어떤 타입의 기술도\n모두 노말타입이 된다.\n위력이 조금 올라간다.
7,7,97,공격을 급소에 맞혔을 때\n위력이 더욱 올라간다.
7,7,98,공격 이외에는\n데미지를 입지 않는다.
7,7,99,노가드전법에 따라\n서로가 사용하는 기술이\n반드시 맞게 된다.
7,7,100,기술을 사용하는 순서가\n반드시 마지막이 된다.
7,7,101,위력이 약한 기술의\n위력을 올려서 공격할 수 있다.
7,7,102,날씨가 맑을 때는\n상태 이상이 되지 않는다.
7,7,103,지니고 있는 도구를\n쓸 수 없다.
7,7,104,상대 특성에\n방해받지 않고 상대에게\n기술을 쓸 수 있다.
7,7,105,대운을 가지고 있어\n상대의 급소에\n공격이 맞기 쉽다.
7,7,106,기절했을 때\n접촉한 상대에게\n데미지를 준다.
7,7,107,상대가 지닌 위험한 기술을\n감지할 수 있다.
7,7,108,등장했을 때\n상대가 지닌 기술을\n하나만 꿰뚫어본다.
7,7,109,상대의 능력 변화를\n무시하고 공격할 수 있다.
7,7,110,효과가 별로인 기술을\n통상의 위력으로\n쓸 수 있다.
7,7,111,효과가 굉장한\n공격의 위력을\n약하게 만든다.
7,7,112,5턴 동안\n공격과 스피드가\n절반이 된다.
7,7,113,고스트타입 포켓몬에게\n노말타입과 격투타입의\n기술을 맞게 한다.
7,7,114,물타입의 기술을 자신에게 끌어모아\n데미지는 받지 않고 특수공격이 올라간다.
7,7,115,날씨가 싸라기눈일 때 HP를\n조금씩 회복한다.
7,7,116,효과가 굉장한\n공격의 위력을\n약하게 만든다.
7,7,117,등장했을 때\n날씨를 싸라기눈으로 만든다.
7,7,118,배틀이 끝났을 때\n달콤한꿀을 주울 때가 있다.
7,7,119,등장했을 때\n상대의 지닌 물건을\n통찰할 수 있다.
7,7,120,반동 데미지를\n받는 기술의 위력이 올라간다.
7,7,121,지니고 있는 플레이트나\nZ크리스탈 타입에 따라\n자신의 타입이 바뀐다.
7,7,122,날씨가 맑을 때\n자신과 같은 편의 공격과\n특수방어의 능력이 올라간다.
7,7,123,잠듦 상태의 상대에게\n데미지를 준다.
7,7,124,접촉한 상대의 도구를\n훔친다.
7,7,125,기술의 추가 효과가 없어지지만\n그만큼 높은 위력으로\n기술을 사용할 수 있다.
7,7,126,능력의 변화가 역전해서\n올라갈 때 떨어지고\n떨어질 때 올라간다.
7,7,127,상대를 긴장시켜 나무열매를\n먹지 못하게 한다.
7,7,128,능력이 떨어지면\n공격이 크게 올라간다.
7,7,129,HP가 절반이 되면\n무기력해져서 공격과\n특수공격이 반감된다.
7,7,130,공격을 받으면 상대의 기술을\n사슬묶기 상태로\n만들 때가 있다.
7,7,131,같은 편의 상태 이상을\n가끔 회복시킨다.
7,7,132,같은 편의 데미지를\n줄일 수 있다.
7,7,133,물리 기술로 데미지를 받으면\n방어가 떨어지고\n스피드가 크게 올라간다.
7,7,134,자신의 무게가\n2배가 된다.
7,7,135,자신의 무게가\n절반이 된다.
7,7,136,HP가 꽉 찼을 때\n받는 데미지가 줄어든다.
7,7,137,독 상태가 되었을 때\n물리 기술의 위력이 올라간다.
7,7,138,화상 상태가 되었을 때\n특수 기술의 위력이 올라간다.
7,7,139,사용한 나무열매를\n몇 번이고 만들어 낸다.
7,7,140,같은 편의 공격의 낌새를 읽고\n기술을 회피한다.
7,7,141,매 턴 능력 중 하나가\n크게 오르고 하나가 떨어진다.
7,7,142,모래바람이나 싸라기눈 등의\n데미지를 입지 않는다.\n가루의 기술을 받지 않는다.
7,7,143,접촉하기만 해도 상대를\n독 상태로 만들 때가 있다.
7,7,144,지닌 포켓몬으로 돌아오면\nHP를 조금 회복한다.
7,7,145,방어를 떨어뜨리는\n효과를 받지 않는다.
7,7,146,날씨가 모래바람일 때\n스피드가 올라간다.
7,7,147,변화 기술을 받기 어려운\n몸으로 되어 있다.
7,7,148,제일 마지막에 기술을 쓰면\n기술의 위력이 올라간다.
7,7,149,지닌 포켓몬 중 제일 뒤에 있는\n포켓몬으로 둔갑하여 나와서\n상대를 속인다.
7,7,150,눈앞의 포켓몬으로\n변신해버린다.
7,7,151,상대의 벽이나 대타출동을\n뚫고 공격할 수 있다.
7,7,152,상대가 접촉하면\n상대를 미라로 만들어버린다.
7,7,153,상대를 쓰러뜨리면\n자신감이 붙어서\n공격이 올라간다.
7,7,154,악타입 공격을 받으면\n정의감으로 공격이 올라간다.
7,7,155,악타입과 고스트타입과\n벌레타입의 기술을 받으면\n주눅이 들어 스피드가 올라간다.
7,7,156,상대가 쓴 변화 기술을 받지 않고\n그대로 되받아칠 수 있다.
7,7,157,풀타입 기술을 받으면\n데미지를 입지 않고\n공격이 올라간다.
7,7,158,변화 기술을 먼저\n쓸 수 있다.
7,7,159,날씨가 모래바람일 때\n바위타입과 땅타입과\n강철타입의 위력이 올라간다.
7,7,160,자신과 접촉한 상대에게\n철가시로 데미지를 준다.
7,7,161,HP가 절반 이하가 되면\n모습이 변화한다.
7,7,162,자신과 같은 편의\n명중률이 올라간다.
7,7,163,상대 특성에 방해받지 않고\n상대에게 기술을 쓸 수 있다.
7,7,164,상대 특성에 방해받지 않고\n상대에게 기술을 쓸 수 있다.
7,7,165,자신과 같은 편으로 향하는\n멘탈 공격을 막을 수 있다.
7,7,166,같은 편의 풀타입 포켓몬은\n능력이 떨어지지 않고\n상태 이상도 되지 않는다.
7,7,167,어떤 나무열매라도\n먹으면 HP도 회복한다.
7,7,168,자신이 사용한 기술과\n같은 타입으로 변화한다.
7,7,169,상대로부터 받는 물리 기술의\n데미지가 절반이 된다.
7,7,170,기술을 맞은 상대의\n도구를 빼앗아 버린다.
7,7,171,상대 구슬이나 폭탄 등\n기술을 막을 수 있다.
7,7,172,능력이 떨어지면\n특수공격이 크게 올라간다.
7,7,173,턱이 튼튼하여\n무는 기술의 위력이\n올라간다.
7,7,174,노말타입의 기술이\n얼음타입이 된다.\n위력이 조금 올라간다.
7,7,175,같은 편의 포켓몬이\n잠들지 않게 된다.
7,7,176,공격 기술을 쓰면 블레이드폼으로\n기술 킹실드를 쓰면\n실드폼으로 변한다.
7,7,177,HP가 꽉 찼을 때\n비행타입의 기술을\n먼저 쓸 수 있다.
7,7,178,파동 기술의\n위력이 올라간다.
7,7,179,그래스필드일 때\n방어가 올라간다.
7,7,180,같은 편이 도구를 쓰면\n자신이 지니고 있는 도구를\n같은 편에게 건넨다.
7,7,181,상대에게 접촉하는 기술의\n위력이 올라간다.
7,7,182,노말타입의 기술이\n페어리타입이 된다.\n위력이 조금 올라간다.
7,7,183,공격으로 자신과 접촉한 상대의\n스피드를 떨어뜨린다.
7,7,184,노말타입의 기술이\n비행타입이 된다.\n위력이 조금 올라간다.
7,7,185,부모와 자식 2마리로 2번\n공격할 수 있다.
7,7,186,전원의 악타입\n기술이 강해진다.
7,7,187,전원의 페어리타입\n기술이 강해진다.
7,7,188,오라의 효과를 역전시켜\n위력을 떨어뜨린다.
7,7,189,불꽃타입의 공격을\n받지 않는 날씨로 만든다.
7,7,190,물타입의 공격을\n받지 않는 날씨로 만든다.
7,7,191,비행타입의 약점이\n없어지는 날씨로 만든다.
7,7,192,공격을 받으면\n방어가 올라간다.
7,7,193,HP가 절반이 되면\n황급히 도망쳐서\n지닌 포켓몬으로 돌아간다.
7,7,194,HP가 절반이 되면\n위험을 회피하기 위해\n지닌 포켓몬으로 돌아간다.
7,7,195,물타입의 기술을 받으면\n방어가 크게 올라간다.
7,7,196,독 상태의\n상대를 공격하면\n반드시 급소에 맞는다.
7,7,197,HP가 절반이 되면\n껍질이 깨져\n공격적으로 된다.
7,7,198,교체로 나온 상대에게\n2배 데미지로 공격할 수 있다.
7,7,199,자신을 향하는 불꽃타입\n기술의 위력을 떨어뜨린다.\n화상을 입지 않는다.
7,7,200,강철타입 기술의\n위력이 올라간다.
7,7,201,상대의 공격으로\nHP가 절반이 되면\n특수공격이 올라간다.
7,7,202,날씨가 싸라기눈일 때\n스피드가 올라간다.
7,7,203,모든 기술을\n상대에게 접촉하지 않고\n사용할 수 있다.
7,7,204,모든 소리 기술이\n물타입이 된다.
7,7,205,회복 기술을 먼저\n사용할 수 있다.
7,7,206,노말타입 기술이\n전기타입이 된다.\n위력이 조금 올라간다.
7,7,207,일렉트릭필드일 때\n스피드가 2배가 된다.
7,7,208,HP가 많을 때 무리지어 강해진다.\nHP가 얼마 남지 않으면\n무리는 뿔뿔이 흩어진다.
7,7,209,몸을 덮는 탈로\n1번 공격을 막을 수 있다.
7,7,210,상대를 쓰러뜨리면 트레이너와의\n유대감이 깊어져서 지우개굴닌자로\n변한다. 물수리검이 강해진다.
7,7,211,HP가 절반이 되면\n셀들이 응원하러 달려와\n퍼펙트폼으로 모습이 변한다.
7,7,212,강철타입이나 독타입도\n독 상태로 만들 수 있다.
7,7,213,항상 비몽사몽 상태로\n절대 깨지 않는다.\n잠든 상태로 공격할 수 있다.
7,7,214,상대에게 위압감을 줘서\n이쪽을 향한 선제 기술을\n사용할 수 없게 한다.
7,7,215,상대가 쓰러뜨렸을 때\nHP의 남은 양만큼\n상대에게 데미지를 준다.
7,7,216,누군가 춤 기술을 쓰면\n자신도 이어서\n춤 기술을 쓸 수 있다.
7,7,217,같은 편 특수 기술의\n위력을 올린다.
7,7,218,상대로부터 받은 접촉하는 기술의\n데미지를 반감시키지만 불꽃타입\n기술의 데미지는 2배가 된다.
7,7,219,상대를 놀라게 해서\n이쪽을 향한 선제 기술을\n사용할 수 없게 한다.
7,7,220,포켓몬이 기절할 때마다\n특수공격이 올라간다.
7,7,221,공격으로 자신과 접촉한 상대의\n스피드를 떨어뜨린다.
7,7,222,쓰러진 같은 편의 특성을\n이어받아 같은 특성이 된다.
7,7,223,쓰러진 같은 편의 특성을\n이어받아 같은 특성으로 바뀐다.
7,7,224,상대를 기절시켰을 때\n자신의 가장 높은\n능력이 올라간다.
7,7,225,지니고 있는 메모리로\n자신의 타입이 변한다.
7,7,226,등장했을 때\n일렉트릭필드를 사용한다.
7,7,227,등장했을 때\n사이코필드를 사용한다.
7,7,228,등장했을 때\n미스트필드를 사용한다.
7,7,229,등장했을 때\n그래스필드를 사용한다.
7,7,230,상대 기술이나 특성으로\n능력을 떨어뜨릴 수 없다.
7,7,231,HP가 꽉 찼을 때\n받는 데미지가 줄어든다.
7,7,232,효과가 굉장한\n공격의 위력을\n약하게 만든다.
7,7,233,효과가 굉장한 공격의\n위력이 더욱 올라간다.
7,8,1,臭い　においを　放つことによって\n攻撃した　ときに　相手を\nひるませることが　ある。
7,8,2,登場　したときに\n天気を　雨に　する。
7,8,3,毎ターン　素早さが　上がる。
7,8,4,硬い　甲羅に　守られて\n相手の　攻撃が\n急所に　当たらない。
7,8,5,相手の　技を　受けても\n一撃で　倒されることが　ない。\n一撃必殺技も　効かない。
7,8,6,あたりを　湿らせることに　よって\nじばく　などの　爆発する　技を\nだれも　使えなくなる。
7,8,7,柔軟な　体によって\nまひ状態に　ならない。
7,8,8,砂あらしの　とき\n回避率が　上がる。
7,8,9,静電気を　体に　まとい\n触った　相手を\nまひさせる　ことがある。
7,8,10,でんきタイプの　技を　受けると\nダメージを　受けずに　回復する。
7,8,11,みずタイプの　技を　受けると\nダメージを　受けずに　回復する。
7,8,12,鈍感なので\nメロメロや　ちょうはつ状態に\nならない。
7,8,13,あらゆる　天気の　影響が\nなくなって　しまう。
7,8,14,複眼を　持っているため\n技の　命中率が　上がる。
7,8,15,眠れない　体質　なので\nねむり状態に　ならない。
7,8,16,相手から　受けた　技の　タイプに\n自分の　タイプが　変化　する。
7,8,17,体内に　免疫を　持っているため\nどく状態に　ならない。
7,8,18,ほのおタイプの　技を　受けると\n炎を　もらい　自分が　出す\nほのおタイプの　技が　強くなる。
7,8,19,りんぷんに　守られて\n技の　追加効果を　受けなくなる。
7,8,20,マイペースなので\nこんらん状態に　ならない。
7,8,21,吸盤で　地面に　張り付き\nポケモンを　入れ替えさせる\n技や　道具が　効かなくなる。
7,8,22,登場　したとき　威嚇して\n相手を　萎縮させ\n相手の　攻撃を　下げて　しまう。
7,8,23,相手の　影を　踏み\n逃げたり　交代　できなくする。
7,8,24,攻撃を　受けたとき\n自分に　触れた　相手を\nざらざらの　肌で　キズつける。
7,8,25,効果バツグンの　技しか\n当たらない　不思議な　力。
7,8,26,地面から　浮くことによって\nじめんタイプの　技を　受けない。
7,8,27,攻撃で　自分に　触れた　相手を\nどくや　まひや　ねむり状態に\nする　ことがある。
7,8,28,自分が　なってしまった\nどくや　まひや　やけどを\n相手に　うつす。
7,8,29,相手の　技や　特性で\n能力を　下げられない。
7,8,30,手持ちに　ひっこむと\n状態異常が　治る。
7,8,31,でんきタイプの　技を　自分に\n寄せつけ　ダメージを　受けずに\n特攻が　上がる。
7,8,32,天の恵みの　おかげで\n技の　追加効果が　でやすい。
7,8,33,天気が　雨のとき\n素早さが　上がる。
7,8,34,天気が　晴れのとき\n素早さが　上がる。
7,8,35,あたりを　明るくする　ことで\n野生の　ポケモンに\n遭遇　しやすくなる。
7,8,36,登場　したとき\n相手の　特性を　トレースして\n同じ　特性に　なる。
7,8,37,物理攻撃の\n威力が　２倍になる。
7,8,38,自分に　触った　相手を\nどく状態に　することがある。
7,8,39,鍛えられた　精神に　よって\n相手の　攻撃に　ひるまない。
7,8,40,熱い　マグマを　身にまとい\nこおり状態に　ならない。
7,8,41,水のベールを　身にまとい\nやけど状態に　ならない。
7,8,42,はがねタイプの　ポケモンを\n磁力で　引きつけて\n逃げられなくする。
7,8,43,音を　遮断　することに　よって\n音の　攻撃を　受けない。
7,8,44,天気が　雨のとき\n少しずつ　ＨＰを　回復する。
7,8,45,登場　したとき\n天気を　砂あらしにする。
7,8,46,プレッシャーを　あたえて\n相手の　使う　技の　ＰＰを\n多く　減らす。
7,8,47,厚い　脂肪で　守られているので\nほのおタイプと　こおりタイプの\n技の　ダメージを　半減させる。
7,8,48,ねむり状態に　なっても\n２倍の　早さで\n目覚める　ことが　できる。
7,8,49,自分に　触った　相手を\nやけど状態に　する　ことがある。
7,8,50,野生の　ポケモンから\n必ず　逃げられる。
7,8,51,鋭い　目の　おかげで\n命中率を　下げられない。
7,8,52,力自慢の　ハサミを　持っているので\n相手に　攻撃を　下げられない。
7,8,53,相手の　使った　道具を\n拾ってくることが　ある。\n冒険中も　拾ってくる。
7,8,54,技を　出すと\nつぎの　ターンは　休んでしまう。
7,8,55,自分の　攻撃が　高くなるが\n命中率が　下がる。　
7,8,56,自分に　触った　相手を\nメロメロに　することが　ある。
7,8,57,プラスか　マイナスの　特性を　持つ\nポケモンが　仲間に　いると\n自分の　特攻が　上がる。
7,8,58,プラスか　マイナスの　特性を　持つ\nポケモンが　仲間に　いると\n自分の　特攻が　上がる。
7,8,59,天気の　影響を　受けて\nみずタイプ　ほのおタイプ　こおりタイプの\nどれかに　変化する。
7,8,60,粘着質の　体に\n道具が　くっついているため\n相手に　道具を　奪われない。
7,8,61,体の　皮を　脱ぎ捨てることで\n状態異常を\n治すことが　ある。
7,8,62,状態異常に　なると\n根性を　だして\n攻撃が　上がる。
7,8,63,状態異常に　なると\n不思議なウロコが　反応して\n防御が　上がる。
7,8,64,ヘドロ液を　吸い取った　相手は\n強烈な　悪臭で\nダメージを　受けて　ＨＰを　減らす。
7,8,65,ＨＰが　減ったとき\nくさタイプの　技の\n威力が　上がる。
7,8,66,ＨＰが　減ったとき\nほのおタイプの　技の\n威力が　上がる。
7,8,67,ＨＰが　減ったとき\nみずタイプの　技の\n威力が　上がる。
7,8,68,ＨＰが　減ったとき\nむしタイプの　技の\n威力が　上がる。
7,8,69,反動を　受ける　技を　出しても\nＨＰが　減らない。
7,8,70,登場　したときに\n天気を　晴れに　する。
7,8,71,戦闘で　相手を\n逃げられなくする。
7,8,72,やる気を　だすことに　よって\nねむり状態に　ならない。
7,8,73,白い煙に　守られて\n相手に　能力を　下げられない。
7,8,74,ヨガの　力で\n物理攻撃の　威力が\n２倍に　なる。
7,8,75,硬い　殻に　守られ\n相手の　攻撃が\n急所に　当たらない。
7,8,76,あらゆる　天気の　影響が\n消えて　しまう。
7,8,77,こんらん状態の　ときは\n回避率が　アップする。　
7,8,78,でんきタイプの　技を　受けると\nダメージを　受けずに　\n素早さが　上がる。
7,8,79,性別が　同じだと\n闘争心を　燃やして　強くなる。\n性別が　違うと　弱くなる。
7,8,80,ひるむ　たびに\n不屈の心を　燃やして\n素早さが　上がる。
7,8,81,天気が　あられのとき\n回避率が　上がる。
7,8,82,ＨＰが　少なくなったら　食べる\nきのみを　ＨＰ　半分の\n時に　食べてしまう。
7,8,83,急所に　攻撃が　当たると\n怒りくるって　攻撃力が\n最大に　なる。
7,8,84,持っていた　道具が　なくなると\n素早さが　上がる。
7,8,85,耐熱の　体に　よって\nほのおタイプの　技の\n威力を　半減させる。
7,8,86,能力　変化が\nいつもの　２倍に　なる。
7,8,87,天気が　雨の時や　みずタイプの\n技で　ＨＰが　回復し　はれの時や\nほのおタイプの　技で　減ってしまう。
7,8,88,相手の　防御と　特防を　くらべて\n低い　ほうの　能力に　あわせて\n自分の　攻撃か　特攻を　上げる。
7,8,89,パンチを　使う　技の\n威力が　上がる。
7,8,90,どく状態に　なると\nＨＰが　減らずに　増えていく。
7,8,91,自分と　おなじ　タイプの\n技の　威力が　上がる。
7,8,92,連続技を　使うと　いつも\n最高回数　出すことが　できる。
7,8,93,天気が　雨のとき\n状態異常が　治る。
7,8,94,天気が　晴れると\n特攻が　上がるが\n毎ターン　ＨＰが　減る。
7,8,95,状態異常に　なると\n素早さが　上がる。
7,8,96,どんな　タイプの　技でも\nすべて　ノーマルタイプに　なる。\n威力が　少し　上がる。
7,8,97,攻撃を　急所に　当てると\n威力が　さらに　上がる。
7,8,98,攻撃　以外では\nダメージを　受けない。
7,8,99,ノーガード戦法に　よって\nお互いの　出す　技が\nかならず　当たる　ようになる。
7,8,100,技を　出す　順番が\nかならず　最後に　なる。
7,8,101,威力が　低い　技の\n威力を　高くして　攻撃できる。
7,8,102,天気が　晴れのときは\n状態異常に　ならない。
7,8,103,持っている　道具を\n使うことが　できない。
7,8,104,相手の　特性に\nジャマされる　ことなく　相手に\n技を　出すことが　できる。
7,8,105,強運を　持っているため\n相手の　急所に\n攻撃が　当たりやすい。
7,8,106,ひんしに　なったとき\n触った　相手に\nダメージを　あたえる。
7,8,107,相手の　持つ　危険な　技を\n察知する　ことができる。
7,8,108,登場　したとき\n相手の　持つ　技を\nひとつだけ　読み取る。
7,8,109,相手の　能力の　変化を\n無視して　攻撃が　できる。
7,8,110,効果が　いまひとつの　技を\n通常の　威力で\n出すことが　できる。
7,8,111,効果バツグンに　なってしまう\n攻撃の　威力を\n弱める　ことが　できる。
7,8,112,５ターンの　あいだ\n攻撃と　素早さが\n半分に　なる。
7,8,113,ゴーストタイプの　ポケモンに\nノーマルタイプと　かくとうタイプの\n技を　当てることが　できる。
7,8,114,みずタイプの　技を　自分に　よせつけ\nダメージは　受けずに　特攻が　上がる。
7,8,115,天気が　あられのとき　ＨＰを\n少しずつ　回復　する。
7,8,116,効果バツグンに　なってしまう\n攻撃の　威力を\n弱める　ことが　できる。
7,8,117,登場　したときに\n天気を　あられに　する。
7,8,118,戦闘が　終わったとき\nあまいミツを　拾うことが　ある。
7,8,119,登場　したとき\n相手の　持ち物を\n見通すことが　できる。
7,8,120,反動で　ダメージを\n受ける　技の　威力が　上がる。
7,8,121,持っている　プレートや\nＺクリスタルの　タイプによって\n自分の　タイプが　変わる。
7,8,122,天気が　晴れのとき\n自分と　味方の　攻撃と\n特防の　能力が　上がる。
7,8,123,ねむり状態の　相手に\nダメージを　あたえる。
7,8,124,触られた　相手の　道具を\n盗んで　しまう。
7,8,125,技の　追加効果は　なくなるが\nそのぶん　高い　威力で\n技を　出すことが　できる。
7,8,126,能力の　変化が　逆転して\n上がるときに　下がり\n下がるときに　上がる。
7,8,127,相手を　緊張させて\nきのみを　食べられなく　させる。
7,8,128,能力を　下げられると\n攻撃が　ぐーんと　上がる。
7,8,129,ＨＰが　半分に　なると\n弱気に　なって　攻撃と\n特攻が　半減する。
7,8,130,攻撃を　受けると　相手の　技を\nかなしばり状態に\nすることが　ある。
7,8,131,状態異常の　味方を\nたまに　治してあげる。
7,8,132,味方の　ダメージを\n減らすことが　できる。
7,8,133,物理技で　ダメージを　受けると\n防御が　下がり\n素早さが　ぐーんと　上がる。
7,8,134,自分の　重さが\n２倍に　なる。
7,8,135,自分の　重さが\n半分に　なる。
7,8,136,ＨＰが　満タンの　ときに\n受ける　ダメージが　少なくなる。
7,8,137,どく状態に　なったとき\n物理技の　威力が　上がる。
7,8,138,やけど状態に　なったとき\n特殊技の　威力が　上がる。
7,8,139,使った　きのみを\n何回も　作りだす。
7,8,140,味方の　攻撃を　読み取って\n技を　回避する。
7,8,141,毎ターン　能力の　どれかが\nぐーんと　上がって　どれかが　下がる。
7,8,142,すなあらしや　あられなどの\nダメージを　受けない。\n粉の　技を　受けない。
7,8,143,触る　だけで　相手を\nどく　状態に　することがある。
7,8,144,手持ちに　引っ込むと\nＨＰが　少し　回復する。
7,8,145,防御を　下げる\n効果を　受けない。
7,8,146,天気が　すなあらし　のとき\n素早さが　上がる。
7,8,147,変化技を　受けにくい\n体に　なっている。
7,8,148,いちばん　最後に　技を　出すと\n技の　威力が　上がる。
7,8,149,手持ちの　いちばん　うしろに　いる\nポケモンに　なりきって　登場して\n相手を　化かす。
7,8,150,目の前の　ポケモンに\n変身　してしまう。
7,8,151,相手の　壁や　身代わりを\nすりぬけて　攻撃　できる
7,8,152,相手に　触られると\n相手を　ミイラに　してしまう。
7,8,153,相手を　倒すと\n自信が　ついて\n攻撃が　上がる。
7,8,154,あくタイプの　攻撃を　受けると\n正義感で　攻撃が　上がる。
7,8,155,あくタイプと　ゴーストタイプと\nむしタイプの　技を　受けると\nびびって　素早さが　上がる。
7,8,156,相手に　だされた　変化技を　受けずに\nそのまま　返す　ことが　できる。
7,8,157,くさタイプの　技を　受けると\nダメージを　受けずに　\n攻撃が　上がる。
7,8,158,変化技を　先制で\n出すことが　できる。
7,8,159,天気が　すなあらしの　とき\nいわタイプと　じめんタイプと\nはがねタイプの　威力が　上がる。
7,8,160,自分に　触った　相手に\n鉄のトゲで　ダメージを　あたえる。
7,8,161,ＨＰが　半分　以下に　なると\n姿が　変化する。
7,8,162,自分や　味方の\n命中率が　上がる。
