pokemon_id,version_group_id,move_id,move_method_id,level,sort
218,101,126,2,0,0
218,101,133,1,29,0
218,101,156,2,0,0
218,101,157,1,43,0
218,101,182,2,0,0
218,101,213,2,0,0
218,101,216,2,0,0
218,101,218,2,0,0
218,101,237,2,0,0
218,101,241,2,0,0
218,101,241,102,0,4
218,101,263,2,0,0
218,101,281,102,0,1
218,101,281,1,1,1
218,101,290,2,0,0
218,101,315,2,0,0
218,101,10001,2,0,0
218,101,10002,2,0,0
218,101,10003,2,0,0
218,101,10004,2,0,0
218,101,10005,2,0,0
218,101,10006,2,0,0
218,101,10007,2,0,0
218,101,10008,2,0,0
218,101,10009,2,0,0
218,101,10010,2,0,0
218,101,10011,2,0,0
218,101,10012,2,0,0
218,101,10013,2,0,0
218,101,10014,2,0,0
218,101,10015,2,0,0
218,101,10016,2,0,0
218,101,10017,101,0,1
218,102,34,5,0,0
218,102,34,1,50,0
218,102,38,5,0,0
218,102,52,1,8,0
218,102,53,2,0,0
218,102,53,1,36,0
218,102,88,1,15,0
218,102,92,2,0,0
218,102,102,5,0,0
218,102,104,2,0,0
218,102,106,1,22,0
218,102,113,2,0,0
218,102,115,2,0,0
218,102,120,5,0,0
218,102,123,1,1,2
218,102,126,2,0,0
218,102,133,1,29,0
218,102,156,2,0,0
218,102,157,1,43,0
218,102,164,5,0,0
218,102,182,2,0,0
218,102,207,5,0,0
218,102,213,2,0,0
218,102,216,2,0,0
218,102,218,2,0,0
218,102,237,2,0,0
218,102,241,2,0,0
218,102,263,2,0,0
218,102,281,1,1,1
218,102,290,2,0,0
218,102,315,2,0,0
218,102,10001,2,0,0
218,102,10002,2,0,0
218,102,10003,2,0,0
218,102,10004,2,0,0
218,102,10005,2,0,0
218,102,10006,2,0,0
218,102,10007,2,0,0
218,102,10008,2,0,0
218,102,10009,2,0,0
218,102,10010,2,0,0
218,102,10011,2,0,0
218,102,10012,2,0,0
218,102,10013,2,0,0
218,102,10014,2,0,0
218,102,10015,2,0,0
218,102,10016,2,0,0
219,7,34,1,60,0
219,7,52,1,1,3
219,7,52,1,8,0
219,7,53,2,0,0
219,7,53,1,36,0
219,7,63,2,0,0
219,7,70,2,0,0
219,7,88,1,1,4
219,7,88,1,15,0
219,7,89,2,0,0
219,7,92,2,0,0
219,7,104,2,0,0
219,7,106,1,22,0
219,7,113,2,0,0
219,7,115,2,0,0
219,7,123,1,1,2
219,7,126,2,0,0
219,7,133,1,29,0
219,7,156,2,0,0
219,7,157,1,48,0
219,7,182,2,0,0
219,7,201,2,0,0
219,7,213,2,0,0
219,7,216,2,0,0
219,7,218,2,0,0
219,7,237,2,0,0
219,7,241,2,0,0
219,7,249,2,0,0
219,7,263,2,0,0
219,7,281,1,1,1
219,7,290,2,0,0
219,7,315,2,0,0
219,7,317,2,0,0
219,7,10001,2,0,0
219,7,10002,2,0,0
219,7,10003,2,0,0
219,7,10004,2,0,0
219,7,10005,2,0,0
219,7,10006,2,0,0
219,7,10007,2,0,0
219,7,10008,2,0,0
219,7,10009,2,0,0
219,7,10010,2,0,0
219,7,10011,2,0,0
219,7,10012,2,0,0
219,7,10013,2,0,0
219,7,10014,2,0,0
219,7,10015,2,0,0
219,7,10016,2,0,0
219,8,34,5,0,0
219,8,34,1,60,0
219,8,38,5,0,0
219,8,52,1,1,3
219,8,52,1,8,0
219,8,53,2,0,0
219,8,53,1,36,0
219,8,63,2,0,0
219,8,70,2,0,0
219,8,88,1,1,4
219,8,88,1,15,0
219,8,89,2,0,0
219,8,92,2,0,0
219,8,102,5,0,0
219,8,104,2,0,0
219,8,106,1,22,0
219,8,113,2,0,0
219,8,115,2,0,0
219,8,123,1,1,2
219,8,126,2,0,0
219,8,133,1,29,0
219,8,156,2,0,0
219,8,157,5,0,0
219,8,157,1,48,0
219,8,164,5,0,0
219,8,182,2,0,0
219,8,201,2,0,0
219,8,213,2,0,0
219,8,216,2,0,0
219,8,218,2,0,0
219,8,237,2,0,0
219,8,241,2,0,0
219,8,249,2,0,0
219,8,263,2,0,0
219,8,281,1,1,1
219,8,290,2,0,0
219,8,315,2,0,0
219,8,317,2,0,0
219,8,10001,2,0,0
219,8,10002,2,0,0
219,8,10003,2,0,0
219,8,10004,2,0,0
219,8,10005,2,0,0
219,8,10006,2,0,0
219,8,10007,2,0,0
219,8,10008,2,0,0
219,8,10009,2,0,0
219,8,10010,2,0,0
219,8,10011,2,0,0
219,8,10012,2,0,0
219,8,10013,2,0,0
219,8,10014,2,0,0
219,8,10015,2,0,0
219,8,10016,2,0,0
219,9,34,5,0,0
219,9,34,1,60,0
219,9,38,5,0,0
219,9,52,1,1,3
219,9,52,1,8,0
219,9,53,2,0,0
219,9,53,1,36,0
219,9,63,2,0,0
219,9,70,2,0,0
219,9,88,1,1,4
219,9,88,1,15,0
219,9,89,2,0,0
219,9,92,2,0,0
219,9,102,5,0,0
219,9,104,2,0,0
219,9,106,1,22,0
219,9,111,5,0,0
219,9,113,2,0,0
219,9,115,2,0,0
219,9,123,1,1,2
219,9,126,2,0,0
219,9,133,1,29,0
219,9,156,2,0,0
219,9,157,5,0,0
219,9,157,1,48,0
219,9,164,5,0,0
219,9,173,5,0,0
219,9,182,2,0,0
219,9,189,5,0,0
219,9,201,2,0,0
219,9,203,5,0,0
219,9,205,5,0,0
219,9,207,5,0,0
219,9,213,2,0,0
219,9,214,5,0,0
219,9,216,2,0,0
219,9,218,2,0,0
219,9,237,2,0,0
219,9,241,2,0,0
219,9,249,2,0,0
219,9,263,2,0,0
219,9,281,1,1,1
219,9,290,2,0,0
219,9,315,2,0,0
219,9,317,2,0,0
219,9,10001,2,0,0
219,9,10002,2,0,0
219,9,10003,2,0,0
219,9,10004,2,0,0
219,9,10005,2,0,0
219,9,10006,2,0,0
219,9,10007,2,0,0
219,9,10008,2,0,0
219,9,10009,2,0,0
219,9,10010,2,0,0
219,9,10011,2,0,0
219,9,10012,2,0,0
219,9,10013,2,0,0
219,9,10014,2,0,0
219,9,10015,2,0,0
219,9,10016,2,0,0
219,101,34,1,60,0
219,101,52,1,1,3
219,101,52,1,8,0
219,101,53,2,0,0
219,101,53,1,36,0
219,101,63,2,0,0
219,101,88,1,1,4
219,101,88,1,15,0
219,101,89,2,0,0
219,101,92,2,0,0
219,101,104,2,0,0
219,101,106,1,22,0
219,101,113,2,0,0
219,101,115,2,0,0
219,101,123,1,1,2
219,101,126,2,0,0
219,101,133,1,29,0
219,101,156,2,0,0
219,101,157,1,48,0
219,101,182,2,0,0
219,101,201,2,0,0
219,101,213,2,0,0
219,101,216,2,0,0
219,101,218,2,0,0
219,101,237,2,0,0
219,101,241,2,0,0
219,101,263,2,0,0
219,101,281,1,1,1
219,101,290,2,0,0
219,101,315,2,0,0
219,101,317,2,0,0
219,101,10001,2,0,0
219,101,10002,2,0,0
219,101,10003,2,0,0
219,101,10004,2,0,0
219,101,10005,2,0,0
219,101,10006,2,0,0
219,101,10007,2,0,0
219,101,10008,2,0,0
219,101,10009,2,0,0
219,101,10010,2,0,0
219,101,10011,2,0,0
219,101,10012,2,0,0
219,101,10013,2,0,0
219,101,10014,2,0,0
219,101,10015,2,0,0
219,101,10016,2,0,0
219,102,34,5,0,0
219,102,34,1,60,0
219,102,38,5,0,0
219,102,52,1,1,3
219,102,52,1,8,0
219,102,53,2,0,0
219,102,53,102,0,2
219,102,53,1,36,0
219,102,63,2,0,0
219,102,88,1,1,4
219,102,88,1,15,0
219,102,89,2,0,0
219,102,89,102,0,1
219,102,92,2,0,0
219,102,102,5,0,0
219,102,104,2,0,0
219,102,106,1,22,0
219,102,113,2,0,0
219,102,115,2,0,0
219,102,120,5,0,0
219,102,123,1,1,2
219,102,126,2,0,0
219,102,133,1,29,0
219,102,156,2,0,0
219,102,157,1,48,0
219,102,164,5,0,0
219,102,182,2,0,0
219,102,201,2,0,0
219,102,207,5,0,0
219,102,213,2,0,0
219,102,216,2,0,0
219,102,218,2,0,0
219,102,237,2,0,0
219,102,241,2,0,0
219,102,257,102,0,3
219,102,263,2,0,0
219,102,281,1,1,1
219,102,287,102,0,4
219,102,290,2,0,0
219,102,315,2,0,0
219,102,317,2,0,0
219,102,10001,2,0,0
219,102,10002,2,0,0
219,102,10003,2,0,0
219,102,10004,2,0,0
219,102,10005,2,0,0
219,102,10006,2,0,0
219,102,10007,2,0,0
219,102,10008,2,0,0
219,102,10009,2,0,0
219,102,10010,2,0,0
219,102,10011,2,0,0
219,102,10012,2,0,0
219,102,10013,2,0,0
219,102,10014,2,0,0
219,102,10015,2,0,0
219,102,10016,2,0,0
219,102,10022,101,0,1
219,102,10033,101,0,2
220,7,33,1,1,1
220,7,34,3,0,0
220,7,36,3,0,0
220,7,36,1,28,0
220,7,38,3,0,0
220,7,44,3,0,0
220,7,46,2,0,0
220,7,54,1,37,0
220,7,58,2,0,0
220,7,59,2,0,0
220,7,59,1,46,0
220,7,70,2,0,0
220,7,89,2,0,0
220,7,91,2,0,0
220,7,92,2,0,0
220,7,104,2,0,0
220,7,113,2,0,0
220,7,115,2,0,0
220,7,133,1,55,0
220,7,156,2,0,0
220,7,157,3,0,0
220,7,181,1,10,0
220,7,182,2,0,0
220,7,201,2,0,0
220,7,203,1,19,0
220,7,213,2,0,0
220,7,216,2,0,0
220,7,218,2,0,0
220,7,237,2,0,0
220,7,240,2,0,0
220,7,246,3,0,0
220,7,249,2,0,0
220,7,258,2,0,0
220,7,263,2,0,0
220,7,290,2,0,0
220,7,316,1,1,2
220,7,317,2,0,0
220,7,333,3,0,0
220,7,341,3,0,0
220,7,10001,2,0,0
220,7,10002,2,0,0
220,7,10003,2,0,0
220,7,10004,2,0,0
220,7,10005,2,0,0
220,7,10006,2,0,0
220,7,10007,2,0,0
220,7,10008,2,0,0
220,7,10009,2,0,0
220,7,10010,2,0,0
220,7,10011,2,0,0
220,7,10012,2,0,0
220,7,10013,2,0,0
220,7,10014,2,0,0
220,7,10015,2,0,0
220,7,10016,2,0,0
220,8,33,1,1,1
220,8,34,3,0,0
220,8,34,5,0,0
220,8,36,3,0,0
220,8,36,1,28,0
220,8,38,3,0,0
220,8,38,5,0,0
220,8,44,3,0,0
220,8,46,2,0,0
220,8,54,1,37,0
220,8,58,2,0,0
220,8,59,2,0,0
220,8,59,1,46,0
220,8,70,2,0,0
220,8,89,2,0,0
220,8,91,2,0,0
220,8,92,2,0,0
220,8,102,5,0,0
220,8,104,2,0,0
220,8,113,2,0,0
220,8,115,2,0,0
220,8,133,1,55,0
220,8,156,2,0,0
220,8,157,3,0,0
220,8,157,5,0,0
220,8,164,5,0,0
220,8,181,1,10,0
220,8,182,2,0,0
220,8,201,2,0,0
220,8,203,1,19,0
220,8,213,2,0,0
220,8,216,2,0,0
220,8,218,2,0,0
220,8,237,2,0,0
220,8,240,2,0,0
220,8,246,3,0,0
220,8,249,2,0,0
220,8,258,2,0,0
220,8,263,2,0,0
220,8,290,2,0,0
220,8,316,1,1,2
220,8,317,2,0,0
220,8,333,3,0,0
220,8,341,3,0,0
220,8,10001,2,0,0
220,8,10002,2,0,0
220,8,10003,2,0,0
220,8,10004,2,0,0
220,8,10005,2,0,0
220,8,10006,2,0,0
220,8,10007,2,0,0
220,8,10008,2,0,0
220,8,10009,2,0,0
220,8,10010,2,0,0
220,8,10011,2,0,0
220,8,10012,2,0,0
220,8,10013,2,0,0
220,8,10014,2,0,0
220,8,10015,2,0,0
220,8,10016,2,0,0
220,9,33,1,1,1
220,9,34,3,0,0
220,9,34,5,0,0
220,9,36,3,0,0
220,9,36,1,28,0
220,9,38,3,0,0
220,9,38,5,0,0
220,9,44,3,0,0
220,9,46,2,0,0
220,9,54,1,37,0
220,9,58,2,0,0
220,9,59,2,0,0
220,9,59,1,46,0
220,9,70,2,0,0
220,9,89,2,0,0
220,9,91,2,0,0
220,9,92,2,0,0
220,9,102,5,0,0
220,9,104,2,0,0
220,9,111,5,0,0
220,9,113,2,0,0
220,9,115,2,0,0
220,9,133,1,55,0
220,9,156,2,0,0
220,9,157,3,0,0
220,9,157,5,0,0
220,9,164,5,0,0
220,9,173,5,0,0
220,9,181,1,10,0
220,9,182,2,0,0
220,9,189,5,0,0
220,9,196,5,0,0
220,9,201,2,0,0
220,9,203,5,0,0
220,9,203,1,19,0
220,9,207,5,0,0
220,9,213,2,0,0
220,9,214,5,0,0
220,9,216,2,0,0
220,9,218,2,0,0
220,9,237,2,0,0
220,9,240,2,0,0
220,9,246,3,0,0
220,9,249,2,0,0
220,9,258,2,0,0
220,9,263,2,0,0
220,9,290,2,0,0
220,9,316,1,1,2
220,9,317,2,0,0
220,9,333,3,0,0
220,9,341,3,0,0
220,9,10001,2,0,0
220,9,10002,2,0,0
220,9,10003,2,0,0
220,9,10004,2,0,0
220,9,10005,2,0,0
220,9,10006,2,0,0
220,9,10007,2,0,0
220,9,10008,2,0,0
220,9,10009,2,0,0
220,9,10010,2,0,0
220,9,10011,2,0,0
220,9,10012,2,0,0
220,9,10013,2,0,0
220,9,10014,2,0,0
220,9,10015,2,0,0
220,9,10016,2,0,0
220,101,33,1,1,1
220,101,36,1,28,0
220,101,46,2,0,0
220,101,54,1,37,0
220,101,58,2,0,0
220,101,59,2,0,0
220,101,59,1,46,0
220,101,89,2,0,0
220,101,91,2,0,0
220,101,92,2,0,0
220,101,104,2,0,0
220,101,113,2,0,0
220,101,115,2,0,0
220,101,133,1,55,0
220,101,156,2,0,0
220,101,181,1,10,0
220,101,182,2,0,0
220,101,201,2,0,0
220,101,203,1,19,0
220,101,213,2,0,0
220,101,216,2,0,0
220,101,218,2,0,0
220,101,237,2,0,0
220,101,240,2,0,0
220,101,258,2,0,0
220,101,263,2,0,0
220,101,290,2,0,0
220,101,316,1,1,2
220,101,317,2,0,0
220,101,10001,2,0,0
220,101,10002,2,0,0
220,101,10003,2,0,0
220,101,10004,2,0,0
220,101,10005,2,0,0
220,101,10006,2,0,0
220,101,10007,2,0,0
220,101,10008,2,0,0
220,101,10009,2,0,0
220,101,10010,2,0,0
220,101,10011,2,0,0
220,101,10012,2,0,0
220,101,10013,2,0,0
220,101,10014,2,0,0
220,101,10015,2,0,0
220,101,10016,2,0,0
220,102,33,1,1,1
220,102,34,5,0,0
220,102,36,1,28,0
220,102,38,5,0,0
220,102,46,2,0,0
220,102,54,102,0,1
220,102,54,1,37,0
220,102,58,2,0,0
220,102,59,2,0,0
220,102,59,1,46,0
220,102,89,2,0,0
220,102,91,2,0,0
220,102,92,2,0,0
220,102,102,5,0,0
220,102,104,2,0,0
220,102,113,2,0,0
220,102,115,2,0,0
220,102,133,1,55,0
220,102,156,2,0,0
220,102,164,5,0,0
220,102,181,1,10,0
220,102,182,2,0,0
220,102,196,5,0,0
220,102,201,2,0,0
220,102,203,1,19,0
220,102,204,102,0,4
220,102,207,5,0,0
220,102,213,2,0,0
220,102,216,2,0,0
220,102,218,2,0,0
220,102,237,2,0,0
220,102,240,2,0,0
220,102,246,102,0,3
220,102,258,2,0,0
220,102,263,2,0,0
220,102,290,2,0,0
220,102,316,1,1,2
220,102,317,2,0,0
220,102,341,102,0,2
220,102,10001,2,0,0
220,102,10002,2,0,0
220,102,10003,2,0,0
220,102,10004,2,0,0
220,102,10005,2,0,0
220,102,10006,2,0,0
220,102,10007,2,0,0
220,102,10008,2,0,0
220,102,10009,2,0,0
220,102,10010,2,0,0
220,102,10011,2,0,0
220,102,10012,2,0,0
220,102,10013,2,0,0
220,102,10014,2,0,0
220,102,10015,2,0,0
220,102,10016,2,0,0
220,102,10018,101,0,1
220,102,10021,101,0,2
221,7,30,1,1,1
221,7,31,1,33,0
221,7,36,1,28,0
221,7,46,2,0,0
221,7,54,1,42,0
221,7,58,2,0,0
221,7,59,2,0,0
221,7,59,1,56,0
221,7,63,2,0,0
221,7,70,2,0,0
221,7,89,2,0,0
221,7,91,2,0,0
221,7,92,2,0,0
221,7,104,2,0,0
221,7,113,2,0,0
221,7,115,2,0,0
221,7,133,1,70,0
221,7,156,2,0,0
221,7,181,1,1,3
221,7,181,1,10,0
221,7,182,2,0,0
221,7,201,2,0,0
221,7,203,1,1,4
221,7,203,1,19,0
221,7,213,2,0,0
221,7,216,2,0,0
221,7,218,2,0,0
221,7,237,2,0,0
221,7,240,2,0,0
221,7,249,2,0,0
221,7,258,2,0,0
221,7,263,2,0,0
221,7,290,2,0,0
221,7,316,1,1,2
221,7,317,2,0,0
221,7,10001,2,0,0
221,7,10002,2,0,0
221,7,10003,2,0,0
221,7,10004,2,0,0
221,7,10005,2,0,0
221,7,10006,2,0,0
221,7,10007,2,0,0
221,7,10008,2,0,0
221,7,10009,2,0,0
221,7,10010,2,0,0
221,7,10011,2,0,0
221,7,10012,2,0,0
221,7,10013,2,0,0
221,7,10014,2,0,0
221,7,10015,2,0,0
221,7,10016,2,0,0
221,8,30,1,1,1
221,8,31,1,33,0
221,8,34,5,0,0
221,8,36,1,28,0
221,8,38,5,0,0
221,8,46,2,0,0
221,8,54,1,42,0
221,8,58,2,0,0
221,8,59,2,0,0
221,8,59,1,56,0
221,8,63,2,0,0
221,8,70,2,0,0
221,8,89,2,0,0
221,8,91,2,0,0
221,8,92,2,0,0
221,8,102,5,0,0
221,8,104,2,0,0
221,8,113,2,0,0
221,8,115,2,0,0
221,8,133,1,70,0
221,8,156,2,0,0
221,8,157,5,0,0
221,8,164,5,0,0
221,8,181,1,1,3
221,8,181,1,10,0
221,8,182,2,0,0
221,8,201,2,0,0
221,8,203,1,1,4
221,8,203,1,19,0
221,8,213,2,0,0
221,8,216,2,0,0
221,8,218,2,0,0
221,8,237,2,0,0
221,8,240,2,0,0
221,8,249,2,0,0
221,8,258,2,0,0
221,8,263,2,0,0
221,8,290,2,0,0
221,8,316,1,1,2
221,8,317,2,0,0
221,8,10001,2,0,0
221,8,10002,2,0,0
221,8,10003,2,0,0
221,8,10004,2,0,0
221,8,10005,2,0,0
221,8,10006,2,0,0
221,8,10007,2,0,0
221,8,10008,2,0,0
221,8,10009,2,0,0
221,8,10010,2,0,0
221,8,10011,2,0,0
221,8,10012,2,0,0
221,8,10013,2,0,0
221,8,10014,2,0,0
221,8,10015,2,0,0
221,8,10016,2,0,0
221,9,30,1,1,1
221,9,31,1,33,0
221,9,34,5,0,0
221,9,36,1,28,0
221,9,38,5,0,0
221,9,46,2,0,0
221,9,54,1,42,0
221,9,58,2,0,0
221,9,59,2,0,0
221,9,59,1,56,0
221,9,63,2,0,0
221,9,70,2,0,0
221,9,89,2,0,0
221,9,91,2,0,0
221,9,92,2,0,0
221,9,102,5,0,0
221,9,104,2,0,0
221,9,111,5,0,0
221,9,113,2,0,0
221,9,115,2,0,0
221,9,133,1,70,0
221,9,156,2,0,0
221,9,157,5,0,0
221,9,164,5,0,0
221,9,173,5,0,0
221,9,181,1,1,3
221,9,181,1,10,0
221,9,182,2,0,0
221,9,189,5,0,0
221,9,196,5,0,0
221,9,201,2,0,0
221,9,203,5,0,0
221,9,203,1,1,4
221,9,203,1,19,0
221,9,207,5,0,0
221,9,213,2,0,0
221,9,214,5,0,0
221,9,216,2,0,0
221,9,218,2,0,0
221,9,237,2,0,0
221,9,240,2,0,0
221,9,249,2,0,0
221,9,258,2,0,0
221,9,263,2,0,0
221,9,290,2,0,0
221,9,316,1,1,2
221,9,317,2,0,0
221,9,10001,2,0,0
221,9,10002,2,0,0
221,9,10003,2,0,0
221,9,10004,2,0,0
221,9,10005,2,0,0
221,9,10006,2,0,0
221,9,10007,2,0,0
221,9,10008,2,0,0
221,9,10009,2,0,0
221,9,10010,2,0,0
221,9,10011,2,0,0
221,9,10012,2,0,0
221,9,10013,2,0,0
221,9,10014,2,0,0
221,9,10015,2,0,0
221,9,10016,2,0,0
221,101,30,1,1,1
221,101,31,1,33,0
221,101,36,1,28,0
221,101,46,2,0,0
221,101,54,1,42,0
221,101,58,2,0,0
221,101,59,2,0,0
221,101,59,102,0,3
221,101,59,1,56,0
221,101,63,2,0,0
221,101,89,2,0,0
221,101,91,2,0,0
221,101,91,102,0,2
221,101,92,2,0,0
221,101,104,2,0,0
221,101,113,2,0,0
221,101,115,2,0,0
221,101,133,1,70,0
221,101,156,2,0,0
221,101,181,1,1,3
221,101,181,1,10,0
221,101,182,2,0,0
221,101,201,2,0,0
221,101,203,102,0,4
221,101,203,1,1,4
221,101,203,1,19,0
221,101,213,2,0,0
221,101,216,2,0,0
221,101,218,2,0,0
221,101,237,2,0,0
221,101,240,2,0,0
221,101,258,2,0,0
221,101,263,2,0,0
221,101,290,2,0,0
221,101,316,102,0,1
221,101,316,1,1,2
221,101,317,2,0,0
221,101,10001,2,0,0
221,101,10002,2,0,0
221,101,10003,2,0,0
221,101,10004,2,0,0
221,101,10005,2,0,0
221,101,10006,2,0,0
221,101,10007,2,0,0
221,101,10008,2,0,0
221,101,10009,2,0,0
221,101,10010,2,0,0
221,101,10011,2,0,0
221,101,10012,2,0,0
221,101,10013,2,0,0
221,101,10014,2,0,0
221,101,10015,2,0,0
221,101,10016,2,0,0
221,101,10017,101,0,1
221,102,30,1,1,1
221,102,31,1,33,0
221,102,34,5,0,0
221,102,36,1,28,0
221,102,38,5,0,0
221,102,46,2,0,0
221,102,54,1,42,0
221,102,58,2,0,0
221,102,59,2,0,0
221,102,59,1,56,0
221,102,63,2,0,0
221,102,89,2,0,0
221,102,91,2,0,0
221,102,92,2,0,0
221,102,102,5,0,0
221,102,104,2,0,0
221,102,113,2,0,0
221,102,115,2,0,0
221,102,133,1,70,0
221,102,156,2,0,0
221,102,164,5,0,0
221,102,181,1,1,3
221,102,181,1,10,0
221,102,182,2,0,0
221,102,196,5,0,0
221,102,201,2,0,0
221,102,203,1,1,4
221,102,203,1,19,0
221,102,207,5,0,0
221,102,213,2,0,0
221,102,216,2,0,0
221,102,218,2,0,0
221,102,237,2,0,0
221,102,240,2,0,0
221,102,258,2,0,0
221,102,263,2,0,0
221,102,290,2,0,0
221,102,316,1,1,2
221,102,317,2,0,0
221,102,10001,2,0,0
221,102,10002,2,0,0
221,102,10003,2,0,0
221,102,10004,2,0,0
221,102,10005,2,0,0
221,102,10006,2,0,0
221,102,10007,2,0,0
221,102,10008,2,0,0
221,102,10009,2,0,0
221,102,10010,2,0,0
221,102,10011,2,0,0
221,102,10012,2,0,0
221,102,10013,2,0,0
221,102,10014,2,0,0
221,102,10015,2,0,0
221,102,10016,2,0,0
222,7,33,1,1,0
222,7,54,3,0,0
222,7,57,2,0,0
222,7,58,2,0,0
222,7,59,2,0,0
222,7,61,1,23,0
222,7,70,2,0,0
222,7,89,2,0,0
222,7,91,2,0,0
222,7,92,2,0,0
222,7,94,2,0,0
222,7,103,3,0,0
222,7,104,2,0,0
222,7,105,1,17,1
222,7,106,1,6,0
222,7,109,3,0,0
222,7,112,3,0,0
222,7,113,2,0,0
222,7,115,2,0,0
222,7,131,1,28,0
222,7,133,3,0,0
222,7,145,1,12,0
222,7,156,2,0,0
222,7,157,3,0,0
222,7,182,2,0,0
222,7,201,2,0,0
222,7,213,2,0,0
222,7,216,2,0,0
222,7,218,2,0,0
222,7,219,2,0,0
222,7,237,2,0,0
222,7,240,2,0,0
222,7,241,2,0,0
222,7,243,1,39,0
222,7,246,1,45,0
222,7,247,2,0,0
222,7,249,2,0,0
222,7,258,2,0,0
222,7,263,2,0,0
222,7,275,3,0,0
222,7,287,1,17,2
222,7,290,2,0,0
222,7,317,2,0,0
222,7,333,3,0,0
222,7,347,2,0,0
222,7,350,1,34,0
222,7,352,2,0,0
222,7,10001,2,0,0
222,7,10002,2,0,0
222,7,10003,2,0,0
222,7,10004,2,0,0
222,7,10005,2,0,0
222,7,10006,2,0,0
222,7,10007,2,0,0
222,7,10008,2,0,0
222,7,10009,2,0,0
222,7,10010,2,0,0
222,7,10011,2,0,0
222,7,10012,2,0,0
222,7,10013,2,0,0
222,7,10014,2,0,0
222,7,10015,2,0,0
222,7,10016,2,0,0
222,8,33,1,1,0
222,8,34,5,0,0
222,8,38,5,0,0
222,8,54,3,0,0
222,8,57,2,0,0
222,8,58,2,0,0
222,8,59,2,0,0
222,8,61,1,23,0
222,8,70,2,0,0
222,8,89,2,0,0
222,8,91,2,0,0
222,8,92,2,0,0
222,8,94,2,0,0
222,8,102,5,0,0
222,8,103,3,0,0
222,8,104,2,0,0
222,8,105,1,17,1
222,8,106,1,6,0
222,8,109,3,0,0
222,8,112,3,0,0
222,8,113,2,0,0
222,8,115,2,0,0
222,8,131,1,28,0
222,8,133,3,0,0
222,8,145,1,12,0
222,8,153,5,0,0
222,8,156,2,0,0
222,8,157,3,0,0
222,8,157,5,0,0
222,8,164,5,0,0
222,8,182,2,0,0
222,8,201,2,0,0
222,8,213,2,0,0
222,8,216,2,0,0
222,8,218,2,0,0
222,8,219,2,0,0
222,8,237,2,0,0
222,8,240,2,0,0
222,8,241,2,0,0
222,8,243,1,39,0
222,8,246,1,45,0
222,8,247,2,0,0
222,8,249,2,0,0
222,8,258,2,0,0
222,8,263,2,0,0
222,8,275,3,0,0
222,8,287,1,17,2
222,8,290,2,0,0
222,8,317,2,0,0
222,8,333,3,0,0
222,8,347,2,0,0
222,8,350,1,34,0
222,8,352,2,0,0
222,8,10001,2,0,0
222,8,10002,2,0,0
222,8,10003,2,0,0
222,8,10004,2,0,0
222,8,10005,2,0,0
222,8,10006,2,0,0
222,8,10007,2,0,0
222,8,10008,2,0,0
222,8,10009,2,0,0
222,8,10010,2,0,0
222,8,10011,2,0,0
222,8,10012,2,0,0
222,8,10013,2,0,0
222,8,10014,2,0,0
222,8,10015,2,0,0
222,8,10016,2,0,0
222,9,33,1,1,0
222,9,34,5,0,0
222,9,38,5,0,0
222,9,54,3,0,0
222,9,57,2,0,0
222,9,58,2,0,0
222,9,59,2,0,0
222,9,61,1,23,0
222,9,70,2,0,0
222,9,89,2,0,0
222,9,91,2,0,0
222,9,92,2,0,0
222,9,94,2,0,0
222,9,102,5,0,0
222,9,103,3,0,0
222,9,104,2,0,0
222,9,105,1,17,1
222,9,106,1,6,0
222,9,109,3,0,0
222,9,111,5,0,0
222,9,112,3,0,0
222,9,113,2,0,0
222,9,115,2,0,0
222,9,131,1,28,0
222,9,133,3,0,0
222,9,145,1,12,0
222,9,153,5,0,0
222,9,156,2,0,0
222,9,157,3,0,0
222,9,157,5,0,0
222,9,164,5,0,0
222,9,173,5,0,0
222,9,182,2,0,0
222,9,189,5,0,0
222,9,201,2,0,0
222,9,203,5,0,0
222,9,205,5,0,0
222,9,207,5,0,0
222,9,213,2,0,0
222,9,214,5,0,0
222,9,216,2,0,0
222,9,218,2,0,0
222,9,219,2,0,0
222,9,237,2,0,0
222,9,240,2,0,0
222,9,241,2,0,0
222,9,243,1,39,0
222,9,246,1,45,0
222,9,247,2,0,0
222,9,249,2,0,0
222,9,258,2,0,0
222,9,263,2,0,0
222,9,275,3,0,0
222,9,287,1,17,2
222,9,290,2,0,0
222,9,317,2,0,0
222,9,333,3,0,0
222,9,347,2,0,0
222,9,350,1,34,0
222,9,352,2,0,0
222,9,10001,2,0,0
222,9,10002,2,0,0
222,9,10003,2,0,0
222,9,10004,2,0,0
222,9,10005,2,0,0
222,9,10006,2,0,0
222,9,10007,2,0,0
222,9,10008,2,0,0
222,9,10009,2,0,0
222,9,10010,2,0,0
222,9,10011,2,0,0
222,9,10012,2,0,0
222,9,10013,2,0,0
222,9,10014,2,0,0
222,9,10015,2,0,0
222,9,10016,2,0,0
222,101,33,1,1,0
222,101,58,2,0,0
222,101,59,2,0,0
222,101,61,1,23,0
222,101,89,2,0,0
222,101,91,2,0,0
222,101,92,2,0,0
222,101,94,2,0,0
222,101,104,2,0,0
222,101,105,1,17,1
222,101,106,1,6,0
222,101,113,2,0,0
222,101,115,2,0,0
222,101,131,1,28,0
222,101,145,1,12,0
222,101,156,2,0,0
